Date,SGD,YTD
2015-12-04,1.4066,1.3096
2015-12-07,1.3957,1.3148
2015-12-08,1.4054,1.318
2015-12-09,1.4127,1.3217
2015-12-10,1.406,1.3178
2015-12-11,1.4016,1.3124
2015-12-14,1.4097,1.3134
2015-12-15,1.4104,1.3098
2015-12-16,1.4065,1.3135
2015-12-17,1.4092,1.3011
2015-12-18,1.416,1.3052
2015-12-21,1.412,1.3145
2015-12-22,1.4082,1.315
2015-12-23,1.4042,1.3191
2015-12-24,1.4077,1.3216
2015-12-25,1.4064,1.3225
2015-12-28,1.4064,1.3225
2015-12-29,1.4081,1.3225
2015-12-30,1.4123,1.3228
2015-12-31,1.414,1.3228
2016-01-01,1.4161,1.3226
2016-01-04,1.4161,1.3226
2016-01-05,1.4253,1.3286
2016-01-06,1.4247,1.3361
2016-01-07,1.4345,1.335
2016-01-08,1.4365,1.3392
2016-01-11,1.4369,1.3386
2016-01-12,1.4334,1.3366
2016-01-13,1.4369,1.3364
2016-01-14,1.4323,1.3355
2016-01-15,1.4385,1.3354
2016-01-18,1.4417,1.3221
2016-01-19,1.439,1.3258
2016-01-20,1.4347,1.3316
2016-01-21,1.4392,1.3388
2016-01-22,1.4385,1.3331
2016-01-25,1.4268,1.3323
2016-01-26,1.4303,1.3447
2016-01-27,1.4301,1.3439
2016-01-28,1.4274,1.3415
2016-01-29,1.4268,1.3527
2016-02-01,1.4240000000000002,1.3526
2016-02-02,1.4241,1.3527
2016-02-03,1.4274,1.3528
2016-02-04,1.4297,1.3504
2016-02-05,1.4028,1.3451
2016-02-08,1.3958,1.3461
2016-02-09,1.4089,1.3433
2016-02-10,1.4033,1.3554
2016-02-11,1.3924,1.3563
2016-02-12,1.3901,1.3601
2016-02-15,1.3974,1.3592
2016-02-16,1.3992,1.3566
2016-02-17,1.4021,1.357
2016-02-18,1.4101,1.3546
2016-02-19,1.4042,1.3608
2016-02-22,1.4074,1.3582
2016-02-23,1.403,1.3595
2016-02-24,1.4074,1.3617
2016-02-25,1.4095,1.3612
2016-02-26,1.4023,1.3554
2016-02-29,1.4018,1.3513
2016-03-01,1.4075,1.3513
2016-03-02,1.4016,1.3602
2016-03-03,1.4025,1.3631
2016-03-04,1.3905,1.3630000000000002
2016-03-07,1.381,1.3692
2016-03-08,1.3821,1.3692
2016-03-09,1.3837,1.3686
2016-03-10,1.3826,1.3793
2016-03-11,1.3828,1.3866
2016-03-14,1.3769999999999998,1.3778
2016-03-15,1.3743,1.3778
2016-03-16,1.3794,1.3885
2016-03-17,1.3842,1.3896
2016-03-18,1.3539,1.3885
2016-03-21,1.3545,1.3869999999999998
2016-03-22,1.3596,1.3869999999999998
2016-03-23,1.361,1.3862
2016-03-24,1.3678,1.3706
2016-03-25,1.3688,1.3641
2016-03-28,1.3688,1.3658
2016-03-29,1.3688,1.3658
2016-03-30,1.3678,1.369
2016-03-31,1.3521,1.3737
2016-04-01,1.3442,1.3732
2016-04-04,1.3461,1.3591
2016-04-05,1.3509,1.3591
2016-04-06,1.3574,1.3591
2016-04-07,1.3561,1.3591
2016-04-08,1.3524,1.3574
2016-04-11,1.3496,1.3538
2016-04-12,1.3469,1.3538
2016-04-13,1.3473,1.366
2016-04-14,1.3511,1.3733
2016-04-15,1.3638,1.3631
2016-04-18,1.3586,1.3539
2016-04-19,1.3557,1.3539
2016-04-20,1.3398,1.3429
2016-04-21,1.3398,1.3489
2016-04-22,1.3432,1.3498
2016-04-25,1.3505,1.3473
2016-04-26,1.3508,1.3473
2016-04-27,1.3538,1.3375
2016-04-28,1.3493,1.3339
2016-04-29,1.3447,1.3209
2016-05-02,1.3427,1.321
2016-05-03,1.3408,1.321
2016-05-04,1.3462,1.321
2016-05-05,1.3564,1.3326
2016-05-06,1.3577,1.3369
2016-05-09,1.3587,1.3312
2016-05-10,1.3666,1.3312
2016-05-11,1.3694,1.3299
2016-05-12,1.3682,1.3347
2016-05-13,1.3715,1.3358
2016-05-16,1.3705,1.3182
2016-05-17,1.3697,1.3182
2016-05-18,1.3696,1.3262
2016-05-19,1.3777,1.3219999999999998
2016-05-20,1.3798,1.3314
2016-05-23,1.3815,1.3361
2016-05-24,1.3801,1.3361
2016-05-25,1.383,1.33
2016-05-26,1.3791,1.3416
2016-05-27,1.3772,1.3461
2016-05-30,1.3754,1.3512
2016-05-31,1.3811,1.3512
2016-06-01,1.3777,1.349
2016-06-02,1.376,1.3519
2016-06-03,1.3764,1.3551
2016-06-06,1.3763,1.345
2016-06-07,1.3591,1.345
2016-06-08,1.3537,1.348
2016-06-09,1.348,1.3586
2016-06-10,1.352,1.3509
2016-06-13,1.3541,1.3475
2016-06-14,1.3553,1.3475
2016-06-15,1.3567,1.3481
2016-06-16,1.3549,1.3467
2016-06-17,1.3528,1.3462
2016-06-20,1.3495,1.3316
2016-06-21,1.3435,1.3316
2016-06-22,1.3407,1.3373
2016-06-23,1.3394,1.3346
2016-06-24,1.3392,1.3393
2016-06-27,1.3531,1.3414
2016-06-28,1.3598,1.3414
2016-06-29,1.3552,1.348
2016-06-30,1.3482,1.3488
2016-07-01,1.3472,1.3467
2016-07-04,1.3434,1.3522
2016-07-05,1.3458,1.3522
2016-07-06,1.3494,1.3476
2016-07-07,1.3523,1.3514
2016-07-08,1.3478,1.3577
2016-07-11,1.3463,1.3507
2016-07-12,1.3494,1.3507
2016-07-13,1.3468,1.3478
2016-07-14,1.346,1.3535
2016-07-15,1.3425,1.36
2016-07-18,1.3444,1.3669
2016-07-19,1.3481,1.3669
2016-07-20,1.3522,1.3656
2016-07-21,1.3586,1.3726
2016-07-22,1.3555,1.3657
2016-07-25,1.3559,1.3664
2016-07-26,1.3608,1.3664
2016-07-27,1.3572,1.3748
2016-07-28,1.358,1.3702
2016-07-29,1.3505,1.3672
2016-08-01,1.3511,1.3741
2016-08-02,1.3406,1.3741
2016-08-03,1.3389,1.3752
2016-08-04,1.3411,1.3777
2016-08-05,1.3427,1.3765
2016-08-08,1.3404,1.3854
2016-08-09,1.3479,1.3854
2016-08-10,1.3478,1.3834
2016-08-11,1.3383,1.386
2016-08-12,1.3439,1.3989
2016-08-15,1.3464,1.3988
2016-08-16,1.3439,1.3988
2016-08-17,1.3363,1.4025
2016-08-18,1.3444,1.4094
2016-08-19,1.3421,1.4027
2016-08-22,1.348,1.4041
2016-08-23,1.3511,1.4041
2016-08-24,1.3491,1.4052
2016-08-25,1.354,1.4156
2016-08-26,1.3531,1.3979
2016-08-29,1.3524,1.3996
2016-08-30,1.3619,1.3996
2016-08-31,1.3607,1.4061
2016-09-01,1.3637,1.4126
2016-09-02,1.3635,1.4123
2016-09-05,1.3576,1.4161
2016-09-06,1.3567,1.4161
2016-09-07,1.3559,1.4186
2016-09-08,1.346,1.4266
2016-09-09,1.3457,1.4197
2016-09-12,1.3561,1.4159
2016-09-13,1.3609,1.4159
2016-09-14,1.362,1.4153
2016-09-15,1.3663,1.4081
2016-09-16,1.3654,1.4001
2016-09-19,1.3645,1.3983
2016-09-20,1.3632,1.3983
2016-09-21,1.3624,1.3912
2016-09-22,1.3585,1.4083
2016-09-23,1.3544,1.4179
2016-09-26,1.3582,1.4282
2016-09-27,1.36,1.4282
2016-09-28,1.3596,1.4223
2016-09-29,1.3604,1.4288
2016-09-30,1.3624,1.4284
2016-10-03,1.365,1.4271
2016-10-04,1.364,1.4271
2016-10-05,1.3699,1.4333
2016-10-06,1.3705,1.4226
2016-10-07,1.3737,1.4243
2016-10-10,1.3752,1.4119
2016-10-11,1.3743,1.4119
2016-10-12,1.3789,1.3954
2016-10-13,1.3829,1.3978
2016-10-14,1.3839,1.4005
2016-10-17,1.3873,1.3769999999999998
2016-10-18,1.3889,1.3769999999999998
2016-10-19,1.3865,1.3833
2016-10-20,1.3869999999999998,1.384
2016-10-21,1.3886,1.3885
2016-10-24,1.3944,1.3917
2016-10-25,1.3919,1.3917
2016-10-26,1.3919,1.3901
2016-10-27,1.3896,1.3938
2016-10-28,1.3921,1.3943
2016-10-31,1.3943,1.4066
2016-11-01,1.3933,1.4066
2016-11-02,1.3885,1.4019
2016-11-03,1.3844,1.4019
2016-11-04,1.3858,1.3997
2016-11-07,1.3844,1.4068
2016-11-08,1.39,1.4068
2016-11-09,1.3904,1.4096
2016-11-10,1.394,1.4245
2016-11-11,1.4087,1.4223
2016-11-14,1.4086,1.4214
2016-11-15,1.4159,1.4214
2016-11-16,1.4122,1.4219
2016-11-17,1.4179,1.4225
2016-11-18,1.4164,1.4222
2016-11-21,1.4213,1.4156
2016-11-22,1.4227,1.4156
2016-11-23,1.4247,1.4121
2016-11-24,1.4277,1.4185
2016-11-25,1.4322,1.4153
2016-11-28,1.4286,1.4082
2016-11-29,1.4275,1.4082
2016-11-30,1.429,1.4109
2016-12-01,1.4273,1.4122
2016-12-02,1.4280000000000002,1.4101
2016-12-05,1.4227,1.4066
2016-12-06,1.4231,1.4066
2016-12-07,1.4187,1.3957
2016-12-08,1.4183,1.4054
2016-12-09,1.4191,1.4127
2016-12-12,1.4281,1.4016
2016-12-13,1.4293,1.4016
2016-12-14,1.4268,1.4097
2016-12-15,1.4240000000000002,1.4104
2016-12-16,1.4404,1.4065
2016-12-19,1.4431,1.416
2016-12-20,1.4491,1.416
2016-12-21,1.4475,1.412
2016-12-22,1.4429,1.4082
2016-12-23,1.4493,1.4042
2016-12-26,1.4469,1.4064
2016-12-27,1.4469,1.4064
2016-12-28,1.4485,1.4064
2016-12-29,1.4525,1.4081
2016-12-30,1.4499,1.4123
2017-01-02,1.4452,1.4161
2017-01-03,1.4506,1.4161
2017-01-04,1.4503,1.4161
2017-01-05,1.4417,1.4253
2017-01-06,1.4357,1.4247
2017-01-09,1.4325,1.4365
2017-01-10,1.4392,1.4365
2017-01-11,1.4378,1.4369
2017-01-12,1.4388,1.4334
2017-01-13,1.4225,1.4369
2017-01-16,1.4263,1.4385
2017-01-17,1.4295,1.4385
2017-01-18,1.4197,1.4417
2017-01-19,1.4231,1.439
2017-01-20,1.4263,1.4347
2017-01-23,1.4295,1.4385
2017-01-24,1.4213,1.4385
2017-01-25,1.4185,1.4268
2017-01-26,1.4184,1.4303
2017-01-27,1.4232,1.4301
2017-01-30,1.4278,1.4268
2017-01-31,1.4278,1.4268
2017-02-01,1.4134,1.4240000000000002
2017-02-02,1.4124,1.4241
2017-02-03,1.4093,1.4274
2017-02-06,1.4138,1.4028
2017-02-07,1.4102,1.4028
2017-02-08,1.4185,1.3958
2017-02-09,1.4169999999999998,1.4089
2017-02-10,1.4146,1.4033
2017-02-13,1.4218,1.3901
2017-02-14,1.4219,1.3901
2017-02-15,1.4162,1.3974
2017-02-16,1.4223,1.3992
2017-02-17,1.4179,1.4021
2017-02-20,1.4165,1.4042
2017-02-21,1.4183,1.4042
2017-02-22,1.4225,1.4074
2017-02-23,1.4178,1.403
2017-02-24,1.4117,1.4074
2017-02-27,1.4037,1.4023
2017-02-28,1.4053,1.4023
2017-03-01,1.3995,1.4075
2017-03-02,1.4091,1.4016
2017-03-03,1.4115,1.4025
2017-03-06,1.4134,1.3905
2017-03-07,1.4101,1.381
2017-03-08,1.4107,1.3821
2017-03-09,1.416,1.3837
2017-03-10,1.4203,1.3826
2017-03-13,1.4182,1.3828
2017-03-14,1.4136,1.3769999999999998
2017-03-15,1.4146,1.3743
2017-03-16,1.4123,1.3794
2017-03-17,1.4017,1.3842
2017-03-20,1.4022,1.3539
2017-03-21,1.3979,1.3545
2017-03-22,1.3968,1.3596
2017-03-23,1.398,1.361
2017-03-24,1.3987,1.3678
2017-03-27,1.3999,1.3688
2017-03-28,1.3912,1.3688
2017-03-29,1.394,1.3688
2017-03-30,1.3962,1.3678
2017-03-31,1.3949,1.3521
2017-04-03,1.3974,1.3442
2017-04-04,1.3975,1.3461
2017-04-05,1.3992,1.3509
2017-04-06,1.3999,1.3574
2017-04-07,1.4007,1.3561
2017-04-10,1.4019,1.3524
2017-04-11,1.4067,1.3496
2017-04-12,1.4039,1.3469
2017-04-13,1.4021,1.3473
2017-04-14,1.3965,1.3511
2017-04-17,1.3965,1.3638
2017-04-18,1.3965,1.3586
2017-04-19,1.3983,1.3557
2017-04-20,1.3974,1.3398
2017-04-21,1.3968,1.3398
2017-04-24,1.3973,1.3432
2017-04-25,1.3929,1.3505
2017-04-26,1.3929,1.3508
2017-04-27,1.3959,1.3538
2017-04-28,1.3974,1.3493
2017-05-01,1.396,1.3447
2017-05-02,1.396,1.3427
2017-05-03,1.3946,1.3408
2017-05-04,1.3947,1.3462
2017-05-05,1.3996,1.3564
2017-05-08,1.4052,1.3577
2017-05-09,1.405,1.3587
2017-05-10,1.4109,1.3666
2017-05-11,1.4104,1.3694
2017-05-12,1.4081,1.3682
2017-05-15,1.4081,1.3715
2017-05-16,1.3983,1.3705
2017-05-17,1.3977,1.3697
2017-05-18,1.3943,1.3696
2017-05-19,1.3919,1.3777
2017-05-22,1.3873,1.3798
2017-05-23,1.3858,1.3815
2017-05-24,1.3882,1.3801
2017-05-25,1.3883,1.383
2017-05-26,1.3844,1.3791
2017-05-29,1.3825,1.3772
2017-05-30,1.3844,1.3754
2017-05-31,1.3858,1.3811
2017-06-01,1.3829,1.3777
2017-06-02,1.3838,1.376
2017-06-05,1.3865,1.3764
2017-06-06,1.3815,1.3763
2017-06-07,1.3815,1.3591
2017-06-08,1.3817,1.3537
2017-06-09,1.3826,1.348
2017-06-12,1.3841,1.352
2017-06-13,1.3841,1.3541
2017-06-14,1.3819,1.3553
2017-06-15,1.3797,1.3567
2017-06-16,1.3831,1.3549
2017-06-19,1.3842,1.3528
2017-06-20,1.3825,1.3495
2017-06-21,1.3878,1.3435
2017-06-22,1.3893,1.3407
2017-06-23,1.3904,1.3394
2017-06-26,1.3869,1.3392
2017-06-27,1.3885,1.3531
2017-06-28,1.3855,1.3598
2017-06-29,1.3848,1.3552
2017-06-30,1.3801,1.3482
2017-07-03,1.3766,1.3472
2017-07-04,1.3817,1.3434
2017-07-05,1.383,1.3458
2017-07-06,1.3834,1.3494
2017-07-07,1.3833,1.3523
2017-07-10,1.3811,1.3478
2017-07-11,1.3861,1.3463
2017-07-12,1.3839,1.3494
2017-07-13,1.3813,1.3468
2017-07-14,1.3771,1.346
2017-07-17,1.374,1.3425
2017-07-18,1.3673,1.3444
2017-07-19,1.3668,1.3481
2017-07-20,1.3676,1.3522
2017-07-21,1.3703,1.3586
2017-07-24,1.3633,1.3555
2017-07-25,1.3615,1.3559
2017-07-26,1.3597,1.3608
2017-07-27,1.3612,1.3572
2017-07-28,1.3588,1.358
2017-07-31,1.3596,1.3505
2017-08-01,1.3574,1.3511
2017-08-02,1.3581,1.3406
2017-08-03,1.358,1.3389
2017-08-04,1.36,1.3411
2017-08-07,1.3563,1.3427
2017-08-08,1.3633,1.3404
2017-08-09,1.3604,1.3479
2017-08-10,1.3629,1.3478
2017-08-11,1.3638,1.3383
2017-08-14,1.3644,1.3439
2017-08-15,1.3616,1.3464
2017-08-16,1.366,1.3439
2017-08-17,1.3682,1.3363
2017-08-18,1.366,1.3444
2017-08-21,1.3641,1.3421
2017-08-22,1.3625,1.348
2017-08-23,1.362,1.3511
2017-08-24,1.3621,1.3491
2017-08-25,1.3612,1.354
2017-08-28,1.3597,1.3531
2017-08-29,1.3548,1.3524
2017-08-30,1.3515,1.3619
2017-08-31,1.3567,1.3607
2017-09-01,1.361,1.3637
2017-09-04,1.3545,1.3635
2017-09-05,1.3566,1.3576
2017-09-06,1.3553,1.3567
2017-09-07,1.3522,1.3559
2017-09-08,1.3442,1.346
2017-09-11,1.337,1.3457
2017-09-12,1.3444,1.3561
2017-09-13,1.347,1.3609
2017-09-14,1.3455,1.362
2017-09-15,1.3507,1.3663
2017-09-18,1.3433,1.3654
2017-09-19,1.3461,1.3645
2017-09-20,1.3491,1.3632
2017-09-21,1.3432,1.3624
2017-09-22,1.3524,1.3585
2017-09-25,1.3455,1.3544
2017-09-26,1.3509,1.3582
2017-09-27,1.3547,1.36
2017-09-28,1.3597,1.3596
2017-09-29,1.3593,1.3604
2017-10-02,1.3579,1.3624
2017-10-03,1.3627,1.365
2017-10-04,1.3627,1.364
2017-10-05,1.3594,1.3699
2017-10-06,1.3625,1.3705
2017-10-09,1.3664,1.3737
2017-10-10,1.3633,1.3752
2017-10-11,1.3564,1.3743
2017-10-12,1.3562,1.3789
2017-10-13,1.3542,1.3829
2017-10-16,1.3559,1.3839
2017-10-17,1.3519,1.3873
2017-10-18,1.3566,1.3889
2017-10-19,1.3586,1.3865
2017-10-20,1.3568,1.3869999999999998
2017-10-23,1.3584,1.3886
2017-10-24,1.3625,1.3944
2017-10-25,1.3624,1.3919
2017-10-26,1.3616,1.3919
2017-10-27,1.3622,1.3896
2017-10-30,1.37,1.3921
2017-10-31,1.3638,1.3943
2017-11-01,1.3628,1.3933
2017-11-02,1.3614,1.3885
2017-11-03,1.3605,1.3844
2017-11-06,1.36,1.3858
2017-11-07,1.3646,1.3844
2017-11-08,1.3641,1.39
2017-11-09,1.362,1.3904
2017-11-10,1.3602,1.394
2017-11-13,1.3604,1.4087
2017-11-14,1.3613,1.4086
2017-11-15,1.3604,1.4159
2017-11-16,1.3558,1.4122
2017-11-17,1.3568,1.4179
2017-11-20,1.3563,1.4164
2017-11-21,1.3557,1.4213
2017-11-22,1.355,1.4227
2017-11-23,1.352,1.4247
2017-11-24,1.346,1.4277
2017-11-27,1.346,1.4322
2017-11-28,1.344,1.4286
2017-11-29,1.3445,1.4275
2017-11-30,1.3465,1.429
2017-12-01,1.3491,1.4273
2017-12-04,1.3474,1.4280000000000002
2017-12-05,1.3478,1.4227
2017-12-06,1.3466,1.4231
2017-12-07,1.3476,1.4187
2017-12-08,1.3504,1.4183
2017-12-11,1.3532,1.4191
2017-12-12,1.351,1.4281
2017-12-13,1.3514,1.4293
2017-12-14,1.3526,1.4268
2017-12-15,1.3466,1.4240000000000002
2017-12-18,1.3465,1.4404
2017-12-19,1.3484,1.4431
2017-12-20,1.3465,1.4491
2017-12-21,1.3457,1.4475
2017-12-22,1.3451,1.4429
2017-12-25,1.3439,1.4493
2017-12-26,1.3439,1.4469
2017-12-27,1.3439,1.4469
2017-12-28,1.3398,1.4485
2017-12-29,1.338,1.4525
2018-01-01,1.3361,1.4499
2018-01-02,1.3361,1.4452
2018-01-03,1.3287,1.4506
2018-01-04,1.3298,1.4503
2018-01-05,1.3297,1.4417
2018-01-08,1.3278,1.4357
2018-01-09,1.3327,1.4325
2018-01-10,1.3352,1.4392
2018-01-11,1.3326,1.4378
2018-01-12,1.3319,1.4388
2018-01-15,1.3268,1.4225
2018-01-16,1.3214,1.4263
2018-01-17,1.3234,1.4295
2018-01-18,1.3237,1.4197
2018-01-19,1.3219999999999998,1.4231
2018-01-22,1.3201,1.4263
2018-01-23,1.3196,1.4295
2018-01-24,1.3195,1.4213
2018-01-25,1.31,1.4185
2018-01-26,1.3059,1.4184
2018-01-29,1.3074,1.4232
2018-01-30,1.3103,1.4278
2018-01-31,1.3107,1.4278
2018-02-01,1.3075,1.4134
2018-02-02,1.3125,1.4124
2018-02-05,1.3136,1.4093
2018-02-06,1.3173,1.4138
2018-02-07,1.3232,1.4102
2018-02-08,1.3204,1.4185
2018-02-09,1.3294,1.4169999999999998
2018-02-12,1.3298,1.4146
2018-02-13,1.3256,1.4218
2018-02-14,1.3228,1.4219
2018-02-15,1.3192,1.4162
2018-02-16,1.3115,1.4223
2018-02-19,1.3107,1.4179
2018-02-20,1.3131,1.4165
2018-02-21,1.3186,1.4183
2018-02-22,1.3212,1.4225
2018-02-23,1.3223,1.4178
2018-02-26,1.3216,1.4117
2018-02-27,1.3171,1.4037
2018-02-28,1.3198,1.4053
2018-03-01,1.3232,1.3995
2018-03-02,1.3269,1.4091
2018-03-05,1.3207,1.4115
2018-03-06,1.3194,1.4134
2018-03-07,1.3154,1.4101
2018-03-08,1.3146,1.4107
