Date,NOK,YTD
2009-02-13,6.8694,5.5049
2009-02-16,6.7995,5.4362
2009-02-17,6.8758,5.4362
2009-02-18,6.9606,5.401
2009-02-19,7.034,5.4079
2009-02-20,6.8312,5.332000000000002
2009-02-23,6.949,5.3349
2009-02-24,6.8128,5.3349
2009-02-25,6.8439999999999985,5.3135
2009-02-26,6.8355,5.3189
2009-02-27,6.8675,5.3009
2009-03-02,7.0278,5.2024
2009-03-03,7.1674,5.2179
2009-03-04,7.1443,5.2128
2009-03-05,7.1207,5.1647
2009-03-06,7.0936,5.1701
2009-03-09,7.073,5.1139
2009-03-10,7.1421,5.1336
2009-03-11,6.9905,5.1405
2009-03-12,6.9076,5.1226
2009-03-13,6.9567,5.0982
2009-03-16,6.8369,5.0719
2009-03-17,6.7206,5.1337
2009-03-18,6.8239,5.1091
2009-03-19,6.7091,5.1154
2009-03-20,6.3236,5.1267
2009-03-23,6.3842,5.2634
2009-03-24,6.3686,5.2634
2009-03-25,6.3941,5.2634
2009-03-26,6.4677,5.194
2009-03-27,6.4801,5.1225
2009-03-30,6.619,5.0786
2009-03-31,6.7847,5.0946
2009-04-01,6.6802,5.0917
2009-04-02,6.7077,5.1545
2009-04-03,6.6069,5.1593
2009-04-06,6.5531,5.1546
2009-04-07,6.5093,5.0871
2009-04-08,6.6454,5.0777
2009-04-09,6.7236,5.0698
2009-04-10,6.6247,5.0496
2009-04-13,6.6247,4.9934
2009-04-14,6.6247,5.0158
2009-04-15,6.6195,5.0063
2009-04-16,6.7111,4.9978
2009-04-17,6.6967,4.9589
2009-04-20,6.6963,4.9839
2009-04-21,6.7812,5.0387
2009-04-22,6.8002,4.9972
2009-04-23,6.7664,4.9733
2009-04-24,6.659,4.9718
2009-04-27,6.5674,5.0476
2009-04-28,6.6766,5.1449
2009-04-29,6.7457,5.0969
2009-04-30,6.5822,5.1249
2009-05-01,6.5721,5.1313
2009-05-04,6.5721,5.1313
2009-05-05,6.5719,5.1274
2009-05-06,6.4814,5.1197
2009-05-07,6.5568,5.0676
2009-05-08,6.4506,5.0904
2009-05-11,6.4369,5.1306
2009-05-12,6.4108,5.0744
2009-05-13,6.3955,5.0819
2009-05-14,6.489,5.0708
2009-05-15,6.5118,5.0806
2009-05-18,6.5224,5.0788
2009-05-19,6.5055,5.069
2009-05-20,6.4245,5.0
2009-05-21,6.4354,4.9997
2009-05-22,6.417999999999998,4.9864
2009-05-25,6.352,4.9854
2009-05-26,6.3255,5.0191
2009-05-27,6.4359,5.0057
2009-05-28,6.3816,4.9975
2009-05-29,6.4676,5.024
2009-06-01,6.2977,5.0646
2009-06-02,6.1955,5.0993
2009-06-03,6.1613,5.1173
2009-06-04,6.2793,5.1058
2009-06-05,6.3182,5.1568
2009-06-08,6.3271,5.1734
2009-06-09,6.4445,5.0917
2009-06-10,6.3855,5.0285
2009-06-11,6.2707,5.1327
2009-06-12,6.3813,5.1499
2009-06-15,6.3443,5.2134
2009-06-16,6.43,5.2491
2009-06-17,6.4197,5.195
2009-06-18,6.4436,5.1841
2009-06-19,6.3811,5.1898
2009-06-22,6.3878,5.1912
2009-06-23,6.4843,5.1528
2009-06-24,6.5095,5.1627
2009-06-25,6.4217,5.1224
2009-06-26,6.5108,5.0904
2009-06-29,6.4132,5.0594
2009-06-30,6.4262,5.0667
2009-07-01,6.3804,5.0806
2009-07-02,6.3706,5.0739
2009-07-03,6.3617,5.0867
2009-07-06,6.4002,5.0661
2009-07-07,6.5151,5.096
2009-07-08,6.4602,5.1022
2009-07-09,6.5297,5.1084
2009-07-10,6.4861,5.1212
2009-07-13,6.5348,5.1315
2009-07-14,6.4902,5.0903
2009-07-15,6.4581,5.0814
2009-07-16,6.4014,5.0263
2009-07-17,6.3705,5.0768
2009-07-20,6.3847,5.088
2009-07-21,6.3364,5.0955
2009-07-22,6.2937,5.0817
2009-07-23,6.2857,5.0603
2009-07-24,6.2724,5.1394
2009-07-27,6.2276,5.1668
2009-07-28,6.1679,5.1363
2009-07-29,6.1607,5.1283
2009-07-30,6.2316,5.1401
2009-07-31,6.2257,5.1594
2009-08-03,6.1642,5.1377
2009-08-04,6.0687,5.1342
2009-08-05,6.0512,5.1391
2009-08-06,6.0156,5.186
2009-08-07,6.0289,5.1867
2009-08-10,6.0956,5.169
2009-08-11,6.1217,5.3015
2009-08-12,6.2308,5.3274
2009-08-13,6.1627,5.3747
2009-08-14,6.0225,5.3654
2009-08-17,6.0281,5.3706
2009-08-18,6.2013,5.4087
2009-08-19,6.151,5.422999999999999
2009-08-20,6.1437,5.4183
2009-08-21,6.0349,5.3998
2009-08-24,5.97,5.3632
2009-08-25,5.9935,5.3576
2009-08-26,6.0105,5.3721
2009-08-27,6.0434,5.4223
2009-08-28,6.0583,5.3674
2009-08-31,6.0074,5.3598
2009-09-01,6.0307,5.3909
2009-09-02,6.0165,5.4466
2009-09-03,6.1041,5.5156
2009-09-04,6.0133,5.5474
2009-09-07,6.0356,5.537000000000001
2009-09-08,5.9909,5.6198
2009-09-09,5.9207,5.6265
2009-09-10,5.9296,5.6794
2009-09-11,5.9563,5.7187
2009-09-14,5.9161,5.811
2009-09-15,5.9532,5.7703
2009-09-16,5.9127,5.7826
2009-09-17,5.8663,5.7798
2009-09-18,5.8636,5.8282
2009-09-21,5.8762,5.7468
2009-09-22,5.9012,5.8008
2009-09-23,5.8376,5.6053
2009-09-24,5.7931,5.5767
2009-09-25,5.7625,5.6222
2009-09-28,5.7955,5.6265
2009-09-29,5.8208,5.6475
2009-09-30,5.8526,5.79
2009-10-01,5.7775,5.8261
2009-10-02,5.8089,5.8661
2009-10-05,5.8107,5.9635
2009-10-06,5.7786,5.9939
2009-10-07,5.6956,6.1229
2009-10-08,5.6921,6.148
2009-10-09,5.6583,6.1157
2009-10-12,5.6288,6.1131
2009-10-13,5.64,6.1989
2009-10-14,5.6028,6.1797
2009-10-15,5.5668,6.1355
2009-10-16,5.6075,6.3145
2009-10-19,5.6157,6.5892
2009-10-20,5.5989,6.6361
2009-10-21,5.5591,6.5457
2009-10-22,5.5814,6.7461
2009-10-23,5.5513,7.0182
2009-10-26,5.5443,7.1468
2009-10-27,5.5433,6.9863
2009-10-28,5.6374,7.0746
2009-10-29,5.6814,6.8258
2009-10-30,5.6691,6.6985
2009-11-02,5.6699,6.5362
2009-11-03,5.7067,6.6865
2009-11-04,5.8081,6.6136
2009-11-05,5.7188,6.6782
2009-11-06,5.6746,6.7288
2009-11-09,5.6749,6.8269
2009-11-10,5.619,6.8368
2009-11-11,5.6017,6.7404
2009-11-12,5.5596,6.8597
2009-11-13,5.6236,7.0092
2009-11-16,5.6258,7.0794
2009-11-17,5.5710000000000015,6.9053
2009-11-18,5.6118,6.9447
2009-11-19,5.584,7.0339
2009-11-20,5.6462,7.0207
2009-11-23,5.6868,7.0722
2009-11-24,5.5959,7.0838
2009-11-25,5.5959,6.9976
2009-11-26,5.5798,7.0888
2009-11-27,5.64,6.9842
2009-11-30,5.6925,6.8837
2009-12-01,5.6663,7.0087
2009-12-02,5.6259,7.0523
2009-12-03,5.5805,7.0607
2009-12-04,5.5813,7.0546
2009-12-07,5.6345,7.1605
2009-12-08,5.7263,7.2183
2009-12-09,5.7476,7.1005
2009-12-10,5.732,7.1273
2009-12-11,5.7267,7.0627
2009-12-14,5.7217,6.9667
2009-12-15,5.7817,6.9048
2009-12-16,5.8273,6.9001
2009-12-17,5.7483,6.9503
2009-12-18,5.86,6.7679
2009-12-21,5.8558,6.7495
2009-12-22,5.8129,7.0542
2009-12-23,5.8583,7.0544
2009-12-24,5.8507,6.9824
2009-12-25,5.79,7.0796
2009-12-28,5.79,7.0796
2009-12-29,5.7924,7.0796
2009-12-30,5.7705,6.9692
2009-12-31,5.8042,6.9797
2010-01-01,5.7615,7.0058
2010-01-04,5.7615,7.0058
2010-01-05,5.7189999999999985,6.9919
2010-01-06,5.6862,6.9172
2010-01-07,5.7059,7.0395
2010-01-08,5.7313,6.9081
2010-01-11,5.7237,6.9637
2010-01-12,5.6026,6.9406
2010-01-13,5.6505,7.0278
2010-01-14,5.6159,7.1313
2010-01-15,5.6358,7.1593
2010-01-18,5.6651,7.2048
2010-01-19,5.6674,6.9424
2010-01-20,5.7066,6.9185
2010-01-21,5.7554,7.1087
2010-01-22,5.7917,7.0143
2010-01-25,5.797999999999999,6.9547
2010-01-26,5.7961,7.0293
2010-01-27,5.8576,6.8464
2010-01-28,5.841,6.7538
2010-01-29,5.8426,6.7021
2010-02-01,5.88,6.7119
2010-02-02,5.8913,6.9347
2010-02-03,5.8431,7.0074
2010-02-04,5.8395,7.0348
2010-02-05,5.8995,6.9371
2010-02-08,6.0036,6.8431
2010-02-09,5.9748,6.856
2010-02-10,5.9244,6.659
2010-02-11,5.9032,6.6638
2010-02-12,5.9028,6.7166
2010-02-15,5.9409,6.8694
2010-02-16,5.9183,6.7995
2010-02-17,5.8993,6.8758
2010-02-18,5.8327,6.9606
2010-02-19,5.9468,7.034
2010-02-22,5.9956,6.8312
2010-02-23,5.8968,6.949
2010-02-24,5.9078,6.8128
2010-02-25,5.9268,6.8439999999999985
2010-02-26,5.9608,6.8355
2010-03-01,5.9274,6.8675
2010-03-02,5.9571,7.0278
2010-03-03,5.9407,7.1674
2010-03-04,5.9193,7.1443
2010-03-05,5.89,7.1207
2010-03-08,5.9262,7.0936
2010-03-09,5.8915,7.073
2010-03-10,5.9313,7.1421
2010-03-11,5.8872,6.9905
2010-03-12,5.8662,6.9076
2010-03-15,5.8358,6.9567
2010-03-16,5.8486,6.8369
2010-03-17,5.8402,6.7206
2010-03-18,5.8229,6.8239
2010-03-19,5.8558,6.7091
2010-03-22,5.885,6.3236
2010-03-23,5.9717,6.3842
2010-03-24,5.9487,6.3686
2010-03-25,6.0189,6.3941
2010-03-26,6.0475,6.4677
2010-03-29,6.0646,6.4801
2010-03-30,5.9884,6.619
2010-03-31,5.9642,6.7847
2010-04-01,5.9452,6.6802
2010-04-02,5.9525,6.7077
2010-04-05,5.9525,6.6069
2010-04-06,5.9525,6.5531
2010-04-07,5.9812,6.5093
2010-04-08,5.9708,6.6454
2010-04-09,5.9796,6.7236
2010-04-12,5.9298,6.6247
2010-04-13,5.8951,6.6247
2010-04-14,5.8853,6.6247
2010-04-15,5.8726,6.6195
2010-04-16,5.8712,6.7111
2010-04-19,5.8774,6.6967
2010-04-20,5.9433,6.6963
2010-04-21,5.8931,6.7812
2010-04-22,5.9041,6.8002
2010-04-23,5.9221,6.7664
2010-04-26,5.9173,6.659
2010-04-27,5.8933,6.5674
2010-04-28,5.9022,6.6766
2010-04-29,5.9456,6.7457
2010-04-30,5.9166,6.5822
2010-05-03,5.8915,6.5721
2010-05-04,5.9220000000000015,6.5721
2010-05-05,5.9772,6.5719
2010-05-06,6.0481,6.4814
2010-05-07,6.1173,6.5568
2010-05-10,6.2404,6.4506
2010-05-11,6.0672,6.4369
2010-05-12,6.175,6.4108
2010-05-13,6.1379,6.3955
2010-05-14,6.1552,6.489
2010-05-17,6.1848,6.5118
2010-05-18,6.2531,6.5224
2010-05-19,6.2182,6.5055
2010-05-20,6.3586,6.4245
2010-05-21,6.5226,6.4354
2010-05-24,6.516,6.417999999999998
2010-05-25,6.5411,6.352
2010-05-26,6.6489,6.3255
2010-05-27,6.481,6.4359
2010-05-28,6.5165,6.3816
2010-05-31,6.4289,6.4676
2010-06-01,6.4508,6.2977
2010-06-02,6.5339,6.1955
2010-06-03,6.4839,6.1613
2010-06-04,6.4118,6.2793
2010-06-07,6.51,6.3182
2010-06-08,6.6368,6.3271
2010-06-09,6.684,6.4445
2010-06-10,6.6224,6.3855
2010-06-11,6.5297,6.2707
2010-06-14,6.4608,6.3813
2010-06-15,6.3822,6.3443
2010-06-16,6.4052,6.43
2010-06-17,6.4169,6.4197
2010-06-18,6.3662,6.4436
2010-06-21,6.3543,6.3811
2010-06-22,6.3413,6.3878
2010-06-23,6.4717,6.4843
2010-06-24,6.4616,6.5095
2010-06-25,6.5063,6.4217
2010-06-28,6.4979,6.5108
2010-06-29,6.4324,6.4132
2010-06-30,6.4834,6.4262
2010-07-01,6.497000000000001,6.3804
2010-07-02,6.5258,6.3706
2010-07-05,6.4257,6.3617
2010-07-06,6.4313,6.4002
2010-07-07,6.4143,6.5151
2010-07-08,6.4462,6.4602
2010-07-09,6.3712,6.5297
2010-07-12,6.3639,6.4861
2010-07-13,6.3761,6.5348
2010-07-14,6.3307,6.4902
2010-07-15,6.2395,6.4581
2010-07-16,6.1791,6.4014
2010-07-19,6.1946,6.3705
2010-07-20,6.2839,6.3847
2010-07-21,6.329,6.3364
2010-07-22,6.2522,6.2937
2010-07-23,6.2062,6.2857
2010-07-26,6.1766,6.2724
2010-07-27,6.1882,6.2276
2010-07-28,6.1379,6.1679
2010-07-29,6.143,6.1607
2010-07-30,6.0988,6.2316
2010-08-02,6.0949,6.2257
2010-08-03,6.0120000000000005,6.1642
2010-08-04,5.9613,6.0687
2010-08-05,5.9723,6.0512
2010-08-06,5.9743,6.0156
2010-08-09,5.9787,6.0289
2010-08-10,5.959,6.0956
2010-08-11,6.0139,6.1217
2010-08-12,6.1205,6.2308
2010-08-13,6.2271,6.1627
2010-08-16,6.1927,6.0225
2010-08-17,6.2044,6.0281
2010-08-18,6.1481,6.2013
2010-08-19,6.1568,6.151
2010-08-20,6.1503,6.1437
2010-08-23,6.2654,6.0349
2010-08-24,6.2209,5.97
2010-08-25,6.2969,5.9935
2010-08-26,6.3557,6.0105
2010-08-27,6.3058,6.0434
2010-08-30,6.2759,6.0583
2010-08-31,6.2717,6.0074
2010-09-01,6.3285,6.0307
2010-09-02,6.2051,6.0165
2010-09-03,6.164,6.1041
2010-09-06,6.147,6.0133
2010-09-07,6.1209,6.0356
2010-09-08,6.1919,5.9909
2010-09-09,6.207000000000002,5.9207
2010-09-10,6.1915,5.9296
2010-09-13,6.1894,5.9563
2010-09-14,6.1339,5.9161
2010-09-15,6.1307,5.9532
2010-09-16,6.0798,5.9127
2010-09-17,6.0831,5.8663
2010-09-20,6.0988,5.8636
2010-09-21,6.0838,5.8762
2010-09-22,6.0438,5.9012
2010-09-23,5.9088,5.8376
2010-09-24,5.9442,5.7931
2010-09-27,5.9257,5.7625
2010-09-28,5.8726,5.7955
2010-09-29,5.919,5.8208
2010-09-30,5.8534,5.8526
2010-10-01,5.8382,5.7775
2010-10-04,5.8575,5.8089
2010-10-05,5.8592,5.8107
2010-10-06,5.8353,5.7786
2010-10-07,5.7982,5.6956
2010-10-08,5.7860000000000005,5.6921
2010-10-11,5.8383,5.6583
2010-10-12,5.8291,5.6288
2010-10-13,5.8729,5.64
2010-10-14,5.8282,5.6028
2010-10-15,5.7226,5.5668
2010-10-18,5.7438,5.6075
2010-10-19,5.865,5.6157
2010-10-20,5.8944,5.5989
2010-10-21,5.8859,5.5591
2010-10-22,5.8066,5.5814
2010-10-25,5.8439999999999985,5.5513
2010-10-26,5.7683,5.5443
2010-10-27,5.8367,5.5433
2010-10-28,5.9009,5.6374
2010-10-29,5.8815,5.6814
2010-11-01,5.9118,5.6691
2010-11-02,5.8491,5.6699
2010-11-03,5.8518,5.7067
2010-11-04,5.857,5.8081
2010-11-05,5.7203,5.7188
2010-11-08,5.7647,5.6746
2010-11-09,5.8094,5.6749
2010-11-10,5.792000000000002,5.619
2010-11-11,5.8649,5.6017
2010-11-12,5.9058,5.5596
2010-11-15,5.9317,5.6236
2010-11-16,5.9706,5.6258
2010-11-17,5.9999,5.5710000000000015
2010-11-18,6.0715,5.6118
2010-11-19,5.9808,5.584
2010-11-22,5.9968,5.6462
2010-11-23,6.0138,5.6868
2010-11-24,6.0811,5.5959
2010-11-25,6.1058,5.5959
2010-11-26,6.1013,5.5798
2010-11-29,6.183,5.64
2010-11-30,6.1832,5.6925
2010-12-01,6.2248,5.6663
2010-12-02,6.1456,5.6259
2010-12-03,6.1269,5.5805
2010-12-06,6.0433,5.5813
2010-12-07,6.0079,5.6345
2010-12-08,5.9612,5.7263
2010-12-09,6.0322,5.7476
2010-12-10,6.0201,5.732
2010-12-13,5.9933,5.7267
2010-12-14,5.9746,5.7217
2010-12-15,5.8772,5.7817
2010-12-16,5.8877,5.8273
2010-12-17,5.9639,5.7483
2010-12-20,5.9521,5.86
2010-12-21,5.9789,5.8558
2010-12-22,5.9764,5.8129
2010-12-23,6.0033,5.8583
2010-12-24,5.9989,5.8507
2010-12-27,5.9745,5.79
2010-12-28,5.9645,5.79
2010-12-29,5.9307,5.7924
2010-12-30,5.9447,5.7705
2010-12-31,5.8878,5.8042
2011-01-03,5.8374,5.7615
2011-01-04,5.8286,5.7615
2011-01-05,5.8185,5.7189999999999985
2011-01-06,5.8953,5.6862
2011-01-07,5.9182,5.7059
2011-01-10,5.961,5.7313
2011-01-11,5.9742,5.7237
2011-01-12,5.9669,5.6026
2011-01-13,5.94,5.6505
2011-01-14,5.9073,5.6159
2011-01-17,5.8806,5.6358
2011-01-18,5.8493,5.6651
2011-01-19,5.8485,5.6674
2011-01-20,5.7945,5.7066
2011-01-21,5.8451,5.7554
2011-01-24,5.8368,5.7917
2011-01-25,5.8087,5.797999999999999
2011-01-26,5.7723,5.7961
2011-01-27,5.7499,5.8576
2011-01-28,5.7765,5.841
2011-01-31,5.7863,5.8426
2011-02-01,5.7895,5.88
2011-02-02,5.7303,5.8913
2011-02-03,5.7118,5.8431
2011-02-04,5.7174,5.8395
2011-02-07,5.7278,5.8995
2011-02-08,5.7836,6.0036
2011-02-09,5.7638,5.9748
2011-02-10,5.7657,5.9244
2011-02-11,5.8306,5.9032
2011-02-14,5.8636,5.9028
2011-02-15,5.8609,5.9409
2011-02-16,5.7983,5.9183
2011-02-17,5.7939,5.8993
2011-02-18,5.7577,5.8327
2011-02-21,5.6913,5.9468
2011-02-22,5.6841,5.9956
2011-02-23,5.6717,5.8968
2011-02-24,5.6362,5.9078
2011-02-25,5.6044,5.9268
2011-02-28,5.6416,5.9608
2011-03-01,5.5725,5.9274
2011-03-02,5.5783,5.9571
2011-03-03,5.5775,5.9407
2011-03-04,5.57,5.9193
2011-03-07,5.5743,5.89
2011-03-08,5.5318,5.9262
2011-03-09,5.5799,5.8915
2011-03-10,5.565,5.9313
2011-03-11,5.6322,5.8872
2011-03-14,5.6672,5.8662
2011-03-15,5.613,5.8358
2011-03-16,5.7001,5.8486
2011-03-17,5.6405,5.8402
2011-03-18,5.6402,5.8229
2011-03-21,5.5789,5.8558
2011-03-22,5.5513,5.885
2011-03-23,5.5633,5.9717
2011-03-24,5.5822,5.9487
2011-03-25,5.5797,6.0189
2011-03-28,5.5855,6.0475
2011-03-29,5.6118,6.0646
2011-03-30,5.6192,5.9884
2011-03-31,5.5837,5.9642
2011-04-01,5.5135,5.9452
2011-04-04,5.5198,5.9525
2011-04-05,5.4919,5.9525
2011-04-06,5.4998,5.9525
2011-04-07,5.4441,5.9812
2011-04-08,5.4733,5.9708
2011-04-11,5.4177,5.9796
2011-04-12,5.4126,5.9298
2011-04-13,5.4437,5.8951
2011-04-14,5.4247,5.8853
2011-04-15,5.4566,5.8726
2011-04-18,5.4035,5.8712
2011-04-19,5.4557,5.8774
2011-04-20,5.4283,5.9433
2011-04-21,5.3665,5.8931
2011-04-22,5.3375,5.9041
2011-04-25,5.3375,5.9221
2011-04-26,5.3375,5.9173
2011-04-27,5.3226,5.8933
2011-04-28,5.3099,5.9022
2011-04-29,5.2785,5.9456
2011-05-02,5.2369,5.9166
2011-05-03,5.2436,5.8915
2011-05-04,5.2771,5.9220000000000015
2011-05-05,5.2889,5.9772
2011-05-06,5.353,6.0481
2011-05-09,5.4789,6.1173
2011-05-10,5.464,6.2404
2011-05-11,5.4349,6.0672
2011-05-12,5.4252,6.175
2011-05-13,5.5119,6.1379
2011-05-16,5.4905,6.1552
2011-05-17,5.5625,6.1848
2011-05-18,5.6019,6.2531
2011-05-19,5.5781,6.2182
2011-05-20,5.5188,6.3586
2011-05-23,5.4983,6.5226
2011-05-24,5.5974,6.516
2011-05-25,5.5636,6.5411
2011-05-26,5.5612,6.6489
2011-05-27,5.4983,6.481
2011-05-30,5.4462,6.5165
2011-05-31,5.4292,6.4289
2011-06-01,5.3938,6.4508
2011-06-02,5.3658,6.5339
2011-06-03,5.3663,6.4839
2011-06-06,5.3814,6.4118
2011-06-07,5.36,6.51
2011-06-08,5.3505,6.6368
2011-06-09,5.3981,6.684
2011-06-10,5.3873,6.6224
2011-06-13,5.4228,6.5297
2011-06-14,5.48,6.4608
2011-06-15,5.3962,6.3822
2011-06-16,5.4716,6.4052
2011-06-17,5.5923,6.4169
2011-06-20,5.5147,6.3662
2011-06-21,5.5683,6.3543
2011-06-22,5.5048,6.3413
2011-06-23,5.464,6.4717
2011-06-24,5.4904,6.4616
2011-06-27,5.4729,6.5063
2011-06-28,5.4801,6.4979
2011-06-29,5.4709,6.4324
2011-06-30,5.4111,6.4834
2011-07-01,5.3882,6.497000000000001
2011-07-04,5.3769,6.5258
2011-07-05,5.3521,6.4257
2011-07-06,5.3610000000000015,6.4313
2011-07-07,5.4243,6.4143
2011-07-08,5.4341,6.4462
2011-07-11,5.4381,6.3712
2011-07-12,5.5094,6.3639
2011-07-13,5.5614,6.3761
2011-07-14,5.5678,6.3307
2011-07-15,5.5189,6.2395
2011-07-18,5.5609,6.1791
2011-07-19,5.6013,6.1946
2011-07-20,5.5523,6.2839
2011-07-21,5.4931,6.329
2011-07-22,5.4669,6.2522
2011-07-25,5.3975,6.2062
2011-07-26,5.4044,6.1766
2011-07-27,5.3607,6.1882
2011-07-28,5.3728,6.1379
2011-07-29,5.4169,6.143
2011-08-01,5.4257,6.0988
2011-08-02,5.3371,6.0949
2011-08-03,5.3959,6.0120000000000005
2011-08-04,5.372000000000001,5.9613
2011-08-05,5.4399,5.9723
2011-08-08,5.4991,5.9743
2011-08-09,5.4608,5.9787
2011-08-10,5.4878,5.959
2011-08-11,5.4364,6.0139
2011-08-12,5.5296,6.1205
2011-08-15,5.4919,6.2271
2011-08-16,5.5004,6.1927
2011-08-17,5.477,6.2044
2011-08-18,5.3868,6.1481
2011-08-19,5.4308,6.1568
2011-08-22,5.4623,6.1503
2011-08-23,5.4368,6.2654
2011-08-24,5.399,6.2209
2011-08-25,5.4337,6.2969
2011-08-26,5.3993,6.3557
2011-08-29,5.3975,6.3058
2011-08-30,5.3662,6.2759
2011-08-31,5.3965,6.2717
2011-09-01,5.3561,6.3285
2011-09-02,5.3798,6.2051
2011-09-05,5.3851,6.164
2011-09-06,5.4315,6.147
2011-09-07,5.388,6.1209
2011-09-08,5.3737,6.1919
2011-09-09,5.3820000000000014,6.207000000000002
2011-09-12,5.4509,6.1915
2011-09-13,5.5584,6.1894
2011-09-14,5.6632,6.1339
2011-09-15,5.6421,6.1307
2011-09-16,5.6075,6.0798
2011-09-19,5.6235,6.0831
2011-09-20,5.6748,6.0988
2011-09-21,5.6612,6.0838
2011-09-22,5.6886,6.0438
2011-09-23,5.8202,5.9088
2011-09-26,5.8716,5.9442
2011-09-27,5.7970000000000015,5.9257
2011-09-28,5.7368,5.8726
2011-09-29,5.7333,5.919
2011-09-30,5.7606,5.8534
2011-10-03,5.8417,5.8382
2011-10-04,5.8723,5.8575
2011-10-05,5.9449,5.8592
2011-10-06,5.8563,5.8353
2011-10-07,5.8968,5.7982
2011-10-10,5.8062,5.7860000000000005
2011-10-11,5.7401,5.8383
2011-10-12,5.7184,5.8291
2011-10-13,5.6538,5.8729
2011-10-14,5.6509,5.8282
2011-10-17,5.6098,5.7226
2011-10-18,5.6127,5.7438
2011-10-19,5.6745,5.865
2011-10-20,5.5937,5.8944
2011-10-21,5.582999999999998,5.8859
2011-10-24,5.5849,5.8066
2011-10-25,5.551,5.8439999999999985
2011-10-26,5.522,5.7683
2011-10-27,5.5145,5.8367
2011-10-28,5.4538,5.9009
2011-10-31,5.4184,5.8815
2011-11-01,5.5007,5.9118
2011-11-02,5.6931,5.8491
2011-11-03,5.6184,5.8518
2011-11-04,5.6059,5.857
2011-11-07,5.6371,5.7203
2011-11-08,5.6378,5.7647
2011-11-09,5.6027,5.8094
2011-11-10,5.6954,5.792000000000002
2011-11-11,5.686,5.8649
2011-11-14,5.6791,5.9058
2011-11-15,5.6768,5.9317
2011-11-16,5.7641,5.9706
2011-11-17,5.7794,5.9999
2011-11-18,5.8016,6.0715
2011-11-21,5.7602,5.9808
2011-11-22,5.8259,5.9968
2011-11-23,5.7813,6.0138
2011-11-24,5.8404,6.0811
2011-11-25,5.8558,6.1058
2011-11-28,5.9234,6.1013
2011-11-29,5.8702,6.183
2011-11-30,5.8859,6.1832
2011-12-01,5.7781,6.2248
2011-12-02,5.7686,6.1456
2011-12-05,5.7479,6.1269
2011-12-06,5.7477,6.0433
2011-12-07,5.7608,6.0079
2011-12-08,5.7513,5.9612
2011-12-09,5.7301,6.0322
2011-12-12,5.7360000000000015,6.0201
2011-12-13,5.812,5.9933
2011-12-14,5.8501,5.9746
2011-12-15,5.9771,5.8772
2011-12-16,5.9663,5.8877
2011-12-19,5.9564,5.9639
2011-12-20,5.9418,5.9521
2011-12-21,5.8957,5.9789
2011-12-22,5.9384,5.9764
2011-12-23,5.9508,6.0033
2011-12-26,5.96,5.9989
2011-12-27,5.96,5.9745
2011-12-28,5.9641,5.9645
2011-12-29,5.9653,5.9307
2011-12-30,6.0315,5.9447
2012-01-02,5.9927,5.8878
2012-01-03,5.9946,5.8374
2012-01-04,5.9436,5.8286
2012-01-05,5.9473,5.8185
2012-01-06,5.987,5.8953
2012-01-09,6.0070000000000014,5.9182
2012-01-10,6.0159,5.961
2012-01-11,5.9771,5.9742
2012-01-12,6.0155,5.9669
2012-01-13,6.0278,5.94
2012-01-16,6.0238,5.9073
2012-01-17,6.0545,5.8806
2012-01-18,5.9918,5.8493
2012-01-19,6.0046,5.8485
2012-01-20,5.9345,5.7945
2012-01-23,5.9371,5.8451
2012-01-24,5.8881,5.8368
2012-01-25,5.8748,5.8087
2012-01-26,5.9361,5.7723
2012-01-27,5.817,5.7499
2012-01-30,5.8159,5.7765
2012-01-31,5.8589,5.7863
2012-02-01,5.8106,5.7895
2012-02-02,5.8095,5.7303
2012-02-03,5.8408,5.7118
2012-02-06,5.8085,5.7174
2012-02-07,5.8216,5.7278
2012-02-08,5.8129,5.7836
2012-02-09,5.7473,5.7638
2012-02-10,5.742000000000001,5.7657
2012-02-13,5.776,5.8306
2012-02-14,5.7122,5.8636
2012-02-15,5.7218,5.8609
2012-02-16,5.7505,5.7983
2012-02-17,5.8169,5.7939
2012-02-20,5.6976,5.7577
2012-02-21,5.6445,5.6913
2012-02-22,5.6875,5.6841
2012-02-23,5.6689,5.6717
2012-02-24,5.6173,5.6362
2012-02-27,5.5760000000000005,5.6044
2012-02-28,5.6002,5.6416
2012-02-29,5.5597,5.6416
2012-03-01,5.5349,5.5725
2012-03-02,5.5758,5.5783
2012-03-05,5.6144,5.57
2012-03-06,5.6127,5.57
2012-03-07,5.6656,5.5743
2012-03-08,5.6768,5.5318
2012-03-09,5.6041,5.5799
2012-03-12,5.6554,5.6322
2012-03-13,5.7013,5.6322
2012-03-14,5.7069,5.6672
2012-03-15,5.7778,5.613
2012-03-16,5.795,5.7001
2012-03-19,5.7548,5.6402
2012-03-20,5.7418,5.6402
2012-03-21,5.763,5.5789
2012-03-22,5.7546,5.5513
2012-03-23,5.7902,5.5633
2012-03-26,5.768,5.5797
2012-03-27,5.7314,5.5797
2012-03-28,5.6784,5.5855
2012-03-29,5.7067,5.6118
2012-03-30,5.7505,5.6192
2012-04-02,5.6933,5.5135
2012-04-03,5.669,5.5135
2012-04-04,5.6778,5.5198
2012-04-05,5.7624,5.4919
2012-04-06,5.7922,5.4998
2012-04-09,5.7922,5.4733
