Date,CHF,YTD
2011-06-02,0.8455,1.1668
2011-06-03,0.8414200000000001,1.158
2011-06-06,0.8418700000000001,1.1533
2011-06-07,0.83824,1.1568
2011-06-08,0.8351799999999999,1.1632
2011-06-09,0.8368,1.155
2011-06-10,0.8376899999999999,1.1459
2011-06-13,0.8415,1.1447
2011-06-14,0.8376100000000001,1.1456
2011-06-15,0.83859,1.1356
2011-06-16,0.85111,1.1419
2011-06-17,0.8488100000000001,1.1312
2011-06-20,0.84814,1.1145
2011-06-21,0.84573,1.111
2011-06-22,0.84373,1.1087
2011-06-23,0.8410799999999999,1.1113
2011-06-24,0.84175,1.1092
2011-06-27,0.83699,1.1054
2011-06-28,0.83414,1.1008
2011-06-29,0.8333200000000001,1.0849
2011-06-30,0.8343799999999999,1.0869
2011-07-01,0.83519,1.0825
2011-07-04,0.8467,1.0689
2011-07-05,0.84993,1.0659999999999998
2011-07-06,0.84455,1.0634
2011-07-07,0.8422299999999999,1.0631
2011-07-08,0.8457899999999999,1.0593
2011-07-11,0.8497399999999999,1.0522
2011-07-12,0.83345,1.0549
2011-07-13,0.83363,1.0618
2011-07-14,0.8310200000000001,1.0611
2011-07-15,0.81503,1.0571
2011-07-18,0.81839,1.0461
2011-07-19,0.8177300000000001,1.0418
2011-07-20,0.8197,1.0527
2011-07-21,0.82016,1.054
2011-07-22,0.8219700000000001,1.0486
2011-07-25,0.81919,1.0442
2011-07-26,0.8041,1.0458
2011-07-27,0.8036800000000001,1.0497
2011-07-28,0.80202,1.0569
2011-07-29,0.80203,1.0591
2011-08-01,0.8007,1.0452
2011-08-02,0.78182,1.0394
2011-08-03,0.77975,1.0449
2011-08-04,0.77077,1.0371
2011-08-05,0.77391,1.0397
2011-08-08,0.7663,1.0482
2011-08-09,0.76267,1.0496
2011-08-10,0.74255,1.0391
2011-08-11,0.72743,1.058
2011-08-12,0.74235,1.0522
2011-08-15,0.77081,1.0549
2011-08-16,0.79209,1.0538
2011-08-17,0.7796,1.0413
2011-08-18,0.78759,1.0428
2011-08-19,0.7940699999999999,1.0422
2011-08-22,0.78832,1.0386
2011-08-23,0.78686,1.0346
2011-08-24,0.78896,1.0359
2011-08-25,0.79006,1.0432
2011-08-26,0.79493,1.0302
2011-08-29,0.7955800000000001,1.0263
2011-08-30,0.81618,1.0229
2011-08-31,0.82176,1.028
2011-09-01,0.80761,1.0201
2011-09-02,0.79923,1.013
2011-09-05,0.78092,1.0105
2011-09-06,0.78656,1.0163
2011-09-07,0.8536799999999999,1.0152
2011-09-08,0.85865,1.0125
2011-09-09,0.8640700000000001,1.011
2011-09-12,0.88044,1.0113
2011-09-13,0.88276,1.0232
2011-09-14,0.88215,1.0148
2011-09-15,0.8764700000000001,1.0047
2011-09-16,0.8743700000000001,1.0023
2011-09-19,0.87631,1.0112
2011-09-20,0.8841700000000001,1.0115
2011-09-21,0.8799399999999999,1.0066
2011-09-22,0.89528,1.0027
2011-09-23,0.91278,0.989
2011-09-26,0.90804,0.98611
2011-09-27,0.90415,0.98143
2011-09-28,0.9008,0.98368
2011-09-29,0.8953899999999999,0.98603
2011-09-30,0.8965799999999999,0.97678
2011-10-03,0.90128,0.97355
2011-10-04,0.91093,0.97793
2011-10-05,0.92322,0.97242
2011-10-06,0.91962,0.96865
2011-10-07,0.92818,0.96428
2011-10-10,0.92043,0.96027
2011-10-11,0.90679,0.96728
2011-10-12,0.90983,0.9624
2011-10-13,0.8983700000000001,0.96132
2011-10-14,0.89859,0.95658
2011-10-17,0.89723,0.94929
2011-10-18,0.8975799999999999,0.95273
2011-10-19,0.9029,0.96136
2011-10-20,0.89876,0.96724
2011-10-21,0.8953399999999999,0.96349
2011-10-24,0.89194,0.96269
2011-10-25,0.88626,0.97122
2011-10-26,0.8803700000000001,0.97057
2011-10-27,0.87549,0.97455
2011-10-28,0.87,0.98812
2011-10-31,0.86236,0.98636
2011-11-01,0.87072,0.98925
2011-11-02,0.8933700000000001,0.98779
2011-11-03,0.88102,0.98202
2011-11-04,0.8826,0.98195
2011-11-07,0.8870299999999999,0.96757
2011-11-08,0.89812,0.9618
2011-11-09,0.8980299999999999,0.96537
2011-11-10,0.90384,0.96235
2011-11-11,0.90445,0.97328
2011-11-14,0.90549,0.96949
2011-11-15,0.90548,0.97418
2011-11-16,0.91672,0.98547
2011-11-17,0.91842,0.98501
2011-11-18,0.91892,0.99592
2011-11-21,0.91176,0.9874
2011-11-22,0.91953,0.9951
2011-11-23,0.91245,0.98959
2011-11-24,0.91918,0.98829
2011-11-25,0.91737,0.99528
2011-11-28,0.92622,1.0004
2011-11-29,0.92216,1.002
2011-11-30,0.92097,1.003
2011-12-01,0.91407,0.99938
2011-12-02,0.90898,1.0048
2011-12-05,0.91355,1.0004
2011-12-06,0.92092,0.99222
2011-12-07,0.92489,0.98524
2011-12-08,0.92794,0.97748
2011-12-09,0.92267,0.98939
2011-12-12,0.9214,0.98835
2011-12-13,0.93193,0.98143
2011-12-14,0.93658,0.9789
2011-12-15,0.94797,0.96137
2011-12-16,0.94178,0.96003
2011-12-19,0.93761,0.97061
2011-12-20,0.93489,0.96063
2011-12-21,0.93254,0.96585
2011-12-22,0.93381,0.9588
2011-12-23,0.93753,0.95348
2011-12-26,0.93597,0.96088
2011-12-27,0.93597,0.96328
2011-12-28,0.93427,0.96118
2011-12-29,0.93284,0.94831
2011-12-30,0.94546,0.95029
2012-01-02,0.93949,0.93938
2012-01-03,0.9397,0.93579
2012-01-04,0.93615,0.93385
2012-01-05,0.94192,0.94397
2012-01-06,0.94974,0.95489
2012-01-09,0.95312,0.96838
2012-01-10,0.95372,0.96536
2012-01-11,0.94753,0.96559
2012-01-12,0.95298,0.96833
2012-01-13,0.95101,0.97294
2012-01-16,0.94746,0.97151
2012-01-17,0.95453,0.96749
2012-01-18,0.94527,0.96567
2012-01-19,0.94209,0.95819
2012-01-20,0.93533,0.95987
2012-01-23,0.93606,0.95554
2012-01-24,0.92656,0.96243
2012-01-25,0.92786,0.95711
2012-01-26,0.93301,0.94668
2012-01-27,0.9183,0.94452
2012-01-30,0.91883,0.94342
2012-01-31,0.91884,0.94398
2012-02-01,0.91439,0.9415
2012-02-02,0.91446,0.94177
2012-02-03,0.92012,0.93617
2012-02-06,0.91565,0.94485
2012-02-07,0.92524,0.95033
2012-02-08,0.92176,0.95573
2012-02-09,0.91261,0.95563
2012-02-10,0.91082,0.96373
2012-02-13,0.91728,0.96332
2012-02-14,0.91218,0.97331
2012-02-15,0.91693,0.9721
2012-02-16,0.92217,0.97143
2012-02-17,0.9299,0.96765
2012-02-20,0.91823,0.95671
2012-02-21,0.91022,0.95201
2012-02-22,0.9131,0.9482
2012-02-23,0.91247,0.93978
2012-02-24,0.90624,0.93606
2012-02-27,0.8983,0.92558
2012-02-28,0.9002100000000001,0.93002
2012-02-29,0.89564,0.93002
2012-03-01,0.89645,0.92815
2012-03-02,0.90535,0.9294
2012-03-05,0.91261,0.92736
2012-03-06,0.91233,0.92736
2012-03-07,0.91652,0.93143
2012-03-08,0.9186,0.92387
2012-03-09,0.90998,0.93172
2012-03-12,0.91373,0.93465
2012-03-13,0.91897,0.93465
2012-03-14,0.92364,0.9324
2012-03-15,0.92712,0.9278
2012-03-16,0.9264,0.91876
2012-03-19,0.92025,0.90153
2012-03-20,0.91764,0.90153
2012-03-21,0.9137,0.9029
2012-03-22,0.91176,0.90433
2012-03-23,0.91555,0.90374
2012-03-26,0.91029,0.90721
2012-03-27,0.90795,0.90721
2012-03-28,0.90422,0.91498
2012-03-29,0.90448,0.9199
2012-03-30,0.908,0.92116
2012-04-02,0.90184,0.91539
2012-04-03,0.90427,0.91539
2012-04-04,0.90387,0.92348
2012-04-05,0.91599,0.92205
2012-04-06,0.92019,0.92411
2012-04-09,0.92019,0.91843
2012-04-10,0.92019,0.91843
2012-04-11,0.91711,0.91403
2012-04-12,0.91471,0.90959
2012-04-13,0.91439,0.89959
2012-04-16,0.91398,0.89431
2012-04-17,0.9233,0.89431
2012-04-18,0.91517,0.8925299999999999
2012-04-19,0.91896,0.8981399999999999
2012-04-20,0.91862,0.89792
2012-04-23,0.91093,0.8811700000000001
2012-04-24,0.91524,0.8811700000000001
2012-04-25,0.91338,0.8811700000000001
2012-04-26,0.91004,0.8811700000000001
2012-04-27,0.90927,0.87775
2012-04-30,0.90816,0.8756299999999999
2012-05-01,0.90949,0.8756299999999999
2012-05-02,0.90949,0.8658799999999999
2012-05-03,0.91524,0.8664799999999999
2012-05-04,0.91549,0.8646799999999999
2012-05-07,0.91486,0.8593200000000001
2012-05-08,0.92166,0.8593200000000001
2012-05-09,0.92238,0.87359
2012-05-10,0.92741,0.87636
2012-05-11,0.92686,0.8777
2012-05-14,0.928,0.8891399999999999
2012-05-15,0.93369,0.8891399999999999
2012-05-16,0.93514,0.8870399999999999
2012-05-17,0.94293,0.8868
2012-05-18,0.94709,0.88582
2012-05-21,0.94427,0.8844
2012-05-22,0.94204,0.8844
2012-05-23,0.94071,0.8763799999999999
2012-05-24,0.94881,0.88302
2012-05-25,0.95644,0.8804700000000001
2012-05-28,0.9576,0.8711899999999999
2012-05-29,0.95647,0.8711899999999999
2012-05-30,0.95943,0.8567100000000001
2012-05-31,0.96559,0.85111
2012-06-01,0.96831,0.8533200000000001
2012-06-04,0.97452,0.8414200000000001
2012-06-05,0.96559,0.8414200000000001
2012-06-06,0.96629,0.8418700000000001
2012-06-07,0.96179,0.83824
2012-06-08,0.95363,0.8351799999999999
2012-06-11,0.96343,0.8376899999999999
2012-06-12,0.95743,0.8376899999999999
2012-06-13,0.96158,0.8415
2012-06-14,0.95811,0.8376100000000001
2012-06-15,0.95674,0.83859
2012-06-18,0.95348,0.8488100000000001
2012-06-19,0.95181,0.8488100000000001
2012-06-20,0.95166,0.84814
2012-06-21,0.94529,0.84573
2012-06-22,0.94791,0.84373
2012-06-25,0.95773,0.84175
2012-06-26,0.96156,0.84175
2012-06-27,0.96273,0.83699
2012-06-28,0.96257,0.83414
2012-06-29,0.96714,0.8333200000000001
2012-07-02,0.95552,0.83519
2012-07-03,0.9541,0.83519
2012-07-04,0.95523,0.8467
2012-07-05,0.95645,0.84993
2012-07-06,0.96668,0.84455
2012-07-09,0.97043,0.8457899999999999
2012-07-10,0.97698,0.8457899999999999
2012-07-11,0.97761,0.8497399999999999
2012-07-12,0.97961,0.83345
2012-07-13,0.9862,0.83363
2012-07-16,0.98556,0.81503
2012-07-17,0.98629,0.81503
2012-07-18,0.97793,0.81839
2012-07-19,0.98169,0.8177300000000001
2012-07-20,0.97746,0.8197
2012-07-23,0.98434,0.8219700000000001
2012-07-24,0.99215,0.8219700000000001
2012-07-25,0.99347,0.81919
2012-07-26,0.98978,0.8041
2012-07-27,0.97961,0.8036800000000001
2012-07-30,0.97508,0.80203
2012-07-31,0.98073,0.80203
2012-08-01,0.97802,0.8007
2012-08-02,0.97683,0.78182
2012-08-03,0.97392,0.77975
2012-08-06,0.98097,0.77391
2012-08-07,0.97043,0.77391
2012-08-08,0.96615,0.7663
2012-08-09,0.97374,0.76267
2012-08-10,0.97634,0.74255
2012-08-13,0.97937,0.74235
2012-08-14,0.97334,0.74235
2012-08-15,0.97231,0.77081
2012-08-16,0.97841,0.79209
2012-08-17,0.97809,0.7796
2012-08-20,0.97358,0.7940699999999999
2012-08-21,0.97642,0.7940699999999999
2012-08-22,0.96637,0.78832
2012-08-23,0.96473,0.78686
2012-08-24,0.95682,0.78896
2012-08-27,0.96018,0.79493
2012-08-28,0.9585,0.79493
2012-08-29,0.95712,0.7955800000000001
2012-08-30,0.95735,0.81618
2012-08-31,0.95735,0.82176
2012-09-03,0.95226,0.79923
2012-09-04,0.95544,0.79923
2012-09-05,0.95477,0.78092
2012-09-06,0.95516,0.78656
2012-09-07,0.95339,0.8536799999999999
2012-09-10,0.95451,0.8640700000000001
2012-09-11,0.94631,0.8640700000000001
2012-09-12,0.94424,0.88044
2012-09-13,0.93696,0.88276
2012-09-14,0.93958,0.88215
2012-09-17,0.92875,0.8743700000000001
2012-09-18,0.92924,0.8743700000000001
2012-09-19,0.92791,0.87631
2012-09-20,0.93024,0.8841700000000001
2012-09-21,0.93315,0.8799399999999999
2012-09-24,0.9324,0.91278
2012-09-25,0.93644,0.91278
2012-09-26,0.93504,0.90804
2012-09-27,0.94107,0.90415
2012-09-28,0.93864,0.9008
2012-10-01,0.93573,0.8965799999999999
2012-10-02,0.93927,0.8965799999999999
2012-10-03,0.93596,0.90128
2012-10-04,0.938,0.91093
2012-10-05,0.93607,0.92322
2012-10-08,0.93155,0.92818
2012-10-09,0.93456,0.92818
2012-10-10,0.935,0.92043
2012-10-11,0.93956,0.90679
2012-10-12,0.93567,0.90983
2012-10-15,0.93238,0.89859
2012-10-16,0.93216,0.89859
2012-10-17,0.9268,0.89723
2012-10-18,0.92271,0.8975799999999999
2012-10-19,0.92194,0.9029
2012-10-22,0.92712,0.8953399999999999
2012-10-23,0.92605,0.8953399999999999
2012-10-24,0.93026,0.89194
2012-10-25,0.93494,0.88626
2012-10-26,0.93104,0.8803700000000001
2012-10-29,0.93663,0.87
2012-10-30,0.93712,0.87
2012-10-31,0.93234,0.86236
2012-11-01,0.92942,0.87072
2012-11-02,0.9304,0.8933700000000001
2012-11-05,0.93953,0.8826
2012-11-06,0.94412,0.8826
2012-11-07,0.94336,0.8870299999999999
2012-11-08,0.94657,0.89812
2012-11-09,0.94677,0.8980299999999999
2012-11-12,0.94958,0.90445
2012-11-13,0.94676,0.90445
2012-11-14,0.9488,0.90549
2012-11-15,0.94609,0.90548
2012-11-16,0.94403,0.91672
2012-11-19,0.94484,0.91892
2012-11-20,0.94382,0.91892
2012-11-21,0.94067,0.91176
2012-11-22,0.94034,0.91953
2012-11-23,0.93423,0.91245
2012-11-26,0.93346,0.91737
2012-11-27,0.92919,0.91737
2012-11-28,0.92917,0.92622
2012-11-29,0.93344,0.92216
2012-11-30,0.92681,0.92097
2012-12-03,0.92823,0.90898
2012-12-04,0.92571,0.90898
2012-12-05,0.92698,0.91355
2012-12-06,0.92828,0.92092
2012-12-07,0.92671,0.92489
2012-12-10,0.93584,0.92267
2012-12-11,0.93333,0.92267
2012-12-12,0.93243,0.9214
2012-12-13,0.9286,0.93193
2012-12-14,0.92452,0.93658
2012-12-17,0.92416,0.94178
2012-12-18,0.91809,0.94178
2012-12-19,0.91668,0.93761
2012-12-20,0.90934,0.93489
2012-12-21,0.9119,0.93254
2012-12-24,0.9143,0.93753
2012-12-25,0.91315,0.93753
2012-12-26,0.91315,0.93597
2012-12-27,0.91315,0.93597
2012-12-28,0.91075,0.93427
2012-12-31,0.91633,0.94546
2013-01-01,0.91496,0.94546
2013-01-02,0.91496,0.93949
2013-01-03,0.91163,0.9397
2013-01-04,0.92276,0.93615
2013-01-07,0.9293,0.94974
2013-01-08,0.92699,0.94974
2013-01-09,0.92404,0.95312
2013-01-10,0.92593,0.95372
2013-01-11,0.92305,0.94753
2013-01-14,0.91585,0.95101
2013-01-15,0.9177,0.95101
2013-01-16,0.92729,0.94746
2013-01-17,0.93086,0.95453
2013-01-18,0.93155,0.94527
2013-01-21,0.9341,0.93533
2013-01-22,0.9323,0.93533
2013-01-23,0.92986,0.93606
2013-01-24,0.92911,0.92656
2013-01-25,0.93018,0.92786
2013-01-28,0.9239,0.9183
2013-01-29,0.9277,0.9183
2013-01-30,0.92429,0.91883
2013-01-31,0.91515,0.91884
2013-02-01,0.91085,0.91439
2013-02-04,0.90523,0.92012
2013-02-05,0.9113,0.92012
2013-02-06,0.90855,0.91565
2013-02-07,0.91352,0.92524
2013-02-08,0.9089,0.92176
2013-02-11,0.91835,0.91082
2013-02-12,0.91808,0.91082
2013-02-13,0.9174,0.91728
2013-02-14,0.91728,0.91218
2013-02-15,0.92241,0.91693
2013-02-18,0.9233,0.9299
2013-02-19,0.92361,0.9299
2013-02-20,0.92381,0.91823
2013-02-21,0.92349,0.91022
2013-02-22,0.93205,0.9131
2013-02-25,0.93068,0.90624
2013-02-26,0.92491,0.90624
2013-02-27,0.93041,0.8983
2013-02-28,0.92975,0.9002100000000001
2013-03-01,0.92993,0.89645
2013-03-04,0.94192,0.90535
2013-03-05,0.94226,0.91261
2013-03-06,0.94192,0.91233
2013-03-07,0.94369,0.91652
2013-03-08,0.94681,0.9186
2013-03-11,0.94385,0.90998
2013-03-12,0.95121,0.91373
2013-03-13,0.94568,0.91897
2013-03-14,0.949,0.92364
2013-03-15,0.95439,0.92712
2013-03-18,0.94055,0.9264
2013-03-19,0.94524,0.92025
2013-03-20,0.94391,0.91764
2013-03-21,0.94415,0.9137
2013-03-22,0.94694,0.91176
2013-03-25,0.94316,0.91555
2013-03-26,0.94418,0.91029
2013-03-27,0.9493,0.90795
2013-03-28,0.95348,0.90422
2013-03-29,0.95236,0.90448
2013-04-01,0.95236,0.908
2013-04-02,0.95236,0.90184
2013-04-03,0.94696,0.90427
2013-04-04,0.94847,0.90387
2013-04-05,0.94828,0.91599
2013-04-08,0.93928,0.92019
2013-04-09,0.93435,0.92019
2013-04-10,0.93558,0.92019
2013-04-11,0.93099,0.91711
2013-04-12,0.92896,0.91471
2013-04-15,0.93219,0.91439
2013-04-16,0.9286,0.91398
2013-04-17,0.92642,0.9233
2013-04-18,0.92536,0.91517
2013-04-19,0.93246,0.91896
2013-04-22,0.9284,0.91862
2013-04-23,0.93488,0.91093
2013-04-24,0.94065,0.91524
2013-04-25,0.94587,0.91338
2013-04-26,0.94297,0.91004
2013-04-29,0.94415,0.90927
2013-04-30,0.9364,0.90816
2013-05-01,0.9362,0.90949
2013-05-02,0.9362,0.90949
2013-05-03,0.92821,0.91524
2013-05-06,0.93297,0.91549
2013-05-07,0.9369,0.91486
2013-05-08,0.94095,0.92166
2013-05-09,0.93917,0.92238
2013-05-10,0.93517,0.92741
2013-05-13,0.95704,0.92686
2013-05-14,0.95614,0.928
2013-05-15,0.95677,0.93369
2013-05-16,0.97163,0.93514
2013-05-17,0.9654,0.94293
2013-05-20,0.96736,0.94709
2013-05-21,0.96942,0.94427
2013-05-22,0.96969,0.94204
2013-05-23,0.97493,0.94071
2013-05-24,0.96881,0.94881
2013-05-27,0.96344,0.95644
2013-05-28,0.96236,0.9576
2013-05-29,0.9687,0.95647
2013-05-30,0.96356,0.95943
2013-05-31,0.96469,0.96559
2013-06-03,0.95387,0.96831
2013-06-04,0.95756,0.97452
2013-06-05,0.94691,0.96559
2013-06-06,0.94674,0.96629
2013-06-07,0.94199,0.96179
2013-06-10,0.92557,0.95363
2013-06-11,0.93838,0.96343
2013-06-12,0.92707,0.95743
2013-06-13,0.92815,0.96158
2013-06-14,0.92302,0.95811
2013-06-17,0.92626,0.95674
2013-06-18,0.92285,0.95348
2013-06-19,0.92082,0.95181
2013-06-20,0.91944,0.95166
2013-06-21,0.93326,0.94529
2013-06-24,0.92997,0.94791
2013-06-25,0.93543,0.95773
2013-06-26,0.93406,0.96156
2013-06-27,0.94149,0.96273
2013-06-28,0.94583,0.96257
2013-07-01,0.94327,0.96714
2013-07-02,0.94654,0.95552
2013-07-03,0.94907,0.9541
2013-07-04,0.94799,0.95523
2013-07-05,0.94948,0.95645
2013-07-08,0.95847,0.96668
2013-07-09,0.96529,0.97043
2013-07-10,0.9685,0.97698
2013-07-11,0.97089,0.97761
2013-07-12,0.9517,0.97961
2013-07-15,0.95044,0.9862
2013-07-16,0.95251,0.98556
2013-07-17,0.94306,0.98629
2013-07-18,0.9394,0.97793
2013-07-19,0.94478,0.98169
2013-07-22,0.94193,0.97746
2013-07-23,0.93954,0.98434
2013-07-24,0.93983,0.99215
2013-07-25,0.93523,0.99347
2013-07-26,0.9366,0.98978
2013-07-29,0.93017,0.97961
2013-07-30,0.92916,0.97508
2013-07-31,0.92856,0.98073
2013-08-01,0.92783,0.97802
2013-08-02,0.93057,0.97683
2013-08-05,0.93789,0.97392
2013-08-06,0.93173,0.98097
2013-08-07,0.92718,0.97043
2013-08-08,0.92604,0.96615
2013-08-09,0.92118,0.97374
2013-08-12,0.92051,0.97634
2013-08-13,0.92824,0.97937
2013-08-14,0.92987,0.97334
2013-08-15,0.93748,0.97231
2013-08-16,0.93457,0.97841
2013-08-19,0.92609,0.97809
2013-08-20,0.92566,0.97358
2013-08-21,0.92018,0.97642
2013-08-22,0.91975,0.96637
2013-08-23,0.92689,0.96473
2013-08-26,0.92535,0.95682
2013-08-27,0.92448,0.96018
2013-08-28,0.92165,0.9585
2013-08-29,0.92081,0.95712
2013-08-30,0.92779,0.95735
2013-09-02,0.93011,0.95735
2013-09-03,0.93261,0.95226
2013-09-04,0.9357,0.95544
2013-09-05,0.93729,0.95477
2013-09-06,0.93849,0.95516
2013-09-09,0.94397,0.95339
2013-09-10,0.93603,0.95451
2013-09-11,0.93595,0.94631
2013-09-12,0.9342,0.94424
2013-09-13,0.93062,0.93696
2013-09-16,0.93088,0.93958
2013-09-17,0.92641,0.92875
2013-09-18,0.92655,0.92924
2013-09-19,0.92645,0.92791
2013-09-20,0.91052,0.93024
2013-09-23,0.91239,0.93315
2013-09-24,0.91227,0.9324
2013-09-25,0.91257,0.93644
2013-09-26,0.91114,0.93504
2013-09-27,0.91029,0.94107
2013-09-30,0.90478,0.93864
2013-10-01,0.90522,0.93573
2013-10-02,0.90401,0.93927
2013-10-03,0.90573,0.93596
2013-10-04,0.90305,0.938
2013-10-07,0.90274,0.93607
2013-10-08,0.90348,0.93155
2013-10-09,0.90483,0.93456
2013-10-10,0.91106,0.935
2013-10-11,0.90977,0.93956
2013-10-14,0.90771,0.93567
2013-10-15,0.90932,0.93238
2013-10-16,0.9161,0.93216
2013-10-17,0.91004,0.9268
2013-10-18,0.90228,0.92271
2013-10-21,0.902,0.92194
2013-10-22,0.90378,0.92712
2013-10-23,0.90354,0.92605
2013-10-24,0.89492,0.93026
2013-10-25,0.8912,0.93494
2013-10-28,0.89628,0.93104
2013-10-29,0.89546,0.93663
2013-10-30,0.89759,0.93712
2013-10-31,0.89764,0.93234
2013-11-01,0.90411,0.92942
2013-11-04,0.91151,0.9304
2013-11-05,0.91226,0.93953
2013-11-06,0.91129,0.94412
2013-11-07,0.91152,0.94336
2013-11-08,0.92016,0.94657
2013-11-11,0.91594,0.94677
2013-11-12,0.92041,0.94958
2013-11-13,0.91781,0.94676
2013-11-14,0.91808,0.9488
2013-11-15,0.91783,0.94609
2013-11-18,0.91724,0.94403
2013-11-19,0.91152,0.94484
2013-11-20,0.91342,0.94382
2013-11-21,0.91099,0.94067
2013-11-22,0.91434,0.94034
2013-11-25,0.91005,0.93423
2013-11-26,0.91098,0.93346
2013-11-27,0.90884,0.92919
2013-11-28,0.90505,0.92917
2013-11-29,0.90664,0.93344
2013-12-02,0.90353,0.92681
2013-12-03,0.91024,0.92823
2013-12-04,0.90492,0.92571
2013-12-05,0.90259,0.92698
2013-12-06,0.90202,0.92828
2013-12-09,0.8953200000000001,0.92671
2013-12-10,0.8913399999999999,0.93584
2013-12-11,0.8882899999999999,0.93333
2013-12-12,0.88756,0.93243
2013-12-13,0.88646,0.9286
2013-12-16,0.89065,0.92452
2013-12-17,0.8864700000000001,0.92416
2013-12-18,0.8877700000000001,0.91809
2013-12-19,0.8881399999999999,0.91668
2013-12-20,0.89712,0.90934
2013-12-23,0.8980600000000001,0.9119
2013-12-24,0.89454,0.9143
2013-12-25,0.89469,0.91315
2013-12-26,0.89469,0.91315
2013-12-27,0.89469,0.91315
2013-12-30,0.8856200000000001,0.91075
2013-12-31,0.8894299999999999,0.91633
2014-01-01,0.89015,0.91496
2014-01-02,0.89015,0.91496
2014-01-03,0.90108,0.91163
2014-01-06,0.90282,0.92276
2014-01-07,0.90568,0.9293
2014-01-08,0.90661,0.92699
2014-01-09,0.91092,0.92404
2014-01-10,0.90861,0.92593
2014-01-13,0.90837,0.92305
2014-01-14,0.90391,0.91585
2014-01-15,0.90247,0.9177
2014-01-16,0.90798,0.92729
2014-01-17,0.90829,0.93086
2014-01-20,0.90783,0.93155
2014-01-21,0.90941,0.9341
2014-01-22,0.91357,0.9323
2014-01-23,0.91,0.92986
2014-01-24,0.90307,0.92911
2014-01-27,0.89545,0.93018
2014-01-28,0.89815,0.9239
2014-01-29,0.89955,0.9277
2014-01-30,0.9005700000000001,0.92429
2014-01-31,0.90121,0.91515
2014-02-03,0.90411,0.91085
2014-02-04,0.90576,0.90523
2014-02-05,0.90354,0.9113
2014-02-06,0.90246,0.90855
2014-02-07,0.90582,0.91352
2014-02-10,0.9015,0.9089
2014-02-11,0.89705,0.91835
2014-02-12,0.8946299999999999,0.91808
2014-02-13,0.90245,0.9174
2014-02-14,0.89331,0.91728
2014-02-17,0.89159,0.92241
2014-02-18,0.8921100000000001,0.9233
2014-02-19,0.8900299999999999,0.92361
2014-02-20,0.88861,0.92381
2014-02-21,0.8903399999999999,0.92349
2014-02-24,0.88969,0.93205
2014-02-25,0.8889,0.93068
2014-02-26,0.88651,0.92491
2014-02-27,0.8886799999999999,0.93041
2014-02-28,0.8905200000000001,0.92975
2014-03-03,0.87982,0.92993
2014-03-04,0.8809600000000001,0.94192
2014-03-05,0.88408,0.94226
2014-03-06,0.8874200000000001,0.94192
2014-03-07,0.88687,0.94369
2014-03-10,0.8774299999999999,0.94681
2014-03-11,0.8783200000000001,0.94385
2014-03-12,0.8790600000000001,0.95121
2014-03-13,0.8755700000000001,0.94568
2014-03-14,0.87218,0.949
2014-03-17,0.87324,0.95439
2014-03-18,0.8740100000000001,0.94055
2014-03-19,0.87484,0.94524
2014-03-20,0.87451,0.94391
2014-03-21,0.8857700000000001,0.94415
2014-03-24,0.88403,0.94694
2014-03-25,0.88551,0.94316
2014-03-26,0.88455,0.94418
2014-03-27,0.8858,0.9493
2014-03-28,0.88581,0.95348
2014-03-31,0.8856700000000001,0.95236
2014-04-01,0.88439,0.95236
2014-04-02,0.8831,0.95236
2014-04-03,0.88365,0.94696
2014-04-04,0.8865700000000001,0.94847
2014-04-07,0.89307,0.94828
2014-04-08,0.8891600000000001,0.93928
2014-04-09,0.8857299999999999,0.93435
2014-04-10,0.88328,0.93558
2014-04-11,0.87834,0.93099
2014-04-14,0.87666,0.92896
2014-04-15,0.879,0.93219
2014-04-16,0.8811100000000001,0.9286
2014-04-17,0.87926,0.92642
2014-04-18,0.87874,0.92536
2014-04-21,0.87874,0.93246
2014-04-22,0.87874,0.9284
2014-04-23,0.8839799999999999,0.93488
2014-04-24,0.88174,0.94065
2014-04-25,0.883,0.94587
2014-04-28,0.88164,0.94297
2014-04-29,0.8788,0.94415
2014-04-30,0.8824,0.9364
2014-05-01,0.88087,0.9362
2014-05-02,0.88087,0.9362
2014-05-05,0.87931,0.92821
2014-05-06,0.8774700000000001,0.93297
2014-05-07,0.87264,0.9369
2014-05-08,0.8749899999999999,0.94095
2014-05-09,0.87279,0.93917
2014-05-12,0.88426,0.93517
2014-05-13,0.8871,0.95704
2014-05-14,0.89039,0.95614
2014-05-15,0.8892,0.95677
2014-05-16,0.8951600000000001,0.97163
2014-05-19,0.8915,0.9654
2014-05-20,0.8915799999999999,0.96736
2014-05-21,0.8920600000000001,0.96942
2014-05-22,0.8932399999999999,0.96969
2014-05-23,0.89369,0.97493
2014-05-26,0.8958200000000001,0.96881
2014-05-27,0.89549,0.96344
2014-05-28,0.8961,0.96236
2014-05-29,0.8983700000000001,0.9687
2014-05-30,0.897,0.96356
2014-06-02,0.89689,0.96469
2014-06-03,0.89736,0.95387
2014-06-04,0.8952700000000001,0.95756
2014-06-05,0.8955700000000001,0.94691
2014-06-06,0.8992399999999999,0.94674
2014-06-09,0.8932,0.94199
2014-06-10,0.89602,0.92557
2014-06-11,0.8996799999999999,0.93838
2014-06-12,0.89902,0.92707
2014-06-13,0.89991,0.92815
