Date,KRW,YTD
2008-04-25,996.26,927.26
2008-04-28,994.74,928.95
2008-04-29,996.22,928.95
2008-04-30,1001.5,929.12
2008-05-01,1005.5,930.91
2008-05-02,1005.5,930.91
2008-05-05,1011.3,926.98
2008-05-06,1007.8,926.98
2008-05-07,1015.8,927.66
2008-05-08,1029.0,922.37
2008-05-09,1045.7,922.92
2008-05-12,1045.7,925.11
2008-05-13,1045.2,925.11
2008-05-14,1045.0,926.74
2008-05-15,1047.0,924.2
2008-05-16,1046.5,924.29
2008-05-19,1037.4,928.09
2008-05-20,1041.0,928.09
2008-05-21,1045.0,934.04
2008-05-22,1040.5,930.08
2008-05-23,1044.7,930.36
2008-05-26,1045.2,931.44
2008-05-27,1048.7,931.44
2008-05-28,1040.5,928.28
2008-05-29,1032.0,928.79
2008-05-30,1032.5,927.68
2008-06-02,1028.8,927.82
2008-06-03,1023.8,927.82
2008-06-04,1018.0,928.4
2008-06-05,1019.0,927.98
2008-06-06,1026.5,926.99
2008-06-09,1024.2,926.73
2008-06-10,1033.0,926.73
2008-06-11,1027.5,931.08
2008-06-12,1030.2,932.61
2008-06-13,1035.5,929.56
2008-06-16,1044.5,929.87
2008-06-17,1040.2,929.87
2008-06-18,1020.5,928.35
2008-06-19,1030.3,928.38
2008-06-20,1028.7,927.78
2008-06-23,1029.7,927.0
2008-06-24,1040.8,927.0
2008-06-25,1034.0,928.13
2008-06-26,1037.2,926.53
2008-06-27,1037.3,926.3
2008-06-30,1041.3,926.86
2008-07-01,1048.1,926.86
2008-07-02,1052.9,923.88
2008-07-03,1038.0,921.62
2008-07-04,1047.0,917.95
2008-07-07,1048.8,922.07
2008-07-08,1041.3,922.07
2008-07-09,1030.7,919.54
2008-07-10,999.75,921.0
2008-07-11,999.75,919.95
2008-07-14,1001.5,918.33
2008-07-15,1005.0,918.33
2008-07-16,1009.8,916.92
2008-07-17,1009.3,918.22
2008-07-18,1011.5,918.16
2008-07-21,1014.0,915.92
2008-07-22,1011.2,915.92
2008-07-23,1017.0,915.02
2008-07-24,1011.8,915.27
2008-07-25,1006.5,914.12
2008-07-28,1007.0,918.23
2008-07-29,1006.6,918.23
2008-07-30,1009.2,921.76
2008-07-31,1012.8,923.35
2008-08-01,1011.5,919.31
2008-08-04,1015.5,922.72
2008-08-05,1016.8,922.72
2008-08-06,1017.5,922.81
2008-08-07,1014.7,923.43
2008-08-08,1016.5,922.94
2008-08-11,1027.9,922.94
2008-08-12,1033.2,922.94
2008-08-13,1033.7,931.87
2008-08-14,1039.5,929.68
2008-08-15,1039.7,932.38
2008-08-18,1039.7,946.36
2008-08-19,1045.0,946.36
2008-08-20,1049.5,950.42
2008-08-21,1046.5,942.94
2008-08-22,1054.3,943.59
2008-08-25,1062.5,941.65
2008-08-26,1079.7,941.65
2008-08-27,1088.5,941.76
2008-08-28,1081.7,938.64
2008-08-29,1081.7,939.92
2008-09-01,1087.8,940.48
2008-09-02,1116.1,940.48
2008-09-03,1133.2,938.27
2008-09-04,1148.5,937.35
2008-09-05,1128.7,939.32
2008-09-08,1117.9,939.13
2008-09-09,1081.1,939.13
2008-09-10,1097.0,938.23
2008-09-11,1097.0,939.04
2008-09-12,1112.5,936.41
2008-09-15,1112.5,931.57
2008-09-16,1110.0,931.57
2008-09-17,1159.5,928.57
2008-09-18,1116.3,928.59
2008-09-19,1154.0,930.7
2008-09-22,1128.0,922.81
2008-09-23,1130.0,922.81
2008-09-24,1148.6,921.28
2008-09-25,1153.5,921.21
2008-09-26,1150.5,921.03
2008-09-29,1168.0,920.17
2008-09-30,1184.9,920.17
2008-10-01,1206.9,915.16
2008-10-02,1193.5,913.72
2008-10-03,1226.1,913.8
2008-10-06,1227.3,916.72
2008-10-07,1286.6,916.72
2008-10-08,1315.7,916.88
2008-10-09,1394.0,914.61
2008-10-10,1361.8,918.57
2008-10-13,1307.6,917.39
2008-10-14,1232.0,917.39
2008-10-15,1184.5,918.22
2008-10-16,1241.5,917.33
2008-10-17,1335.0,917.17
2008-10-20,1300.0,918.53
2008-10-21,1317.5,918.53
2008-10-22,1342.0,916.08
2008-10-23,1390.0,917.05
2008-10-24,1415.0,918.27
2008-10-27,1456.0,916.98
2008-10-28,1437.6,916.98
2008-10-29,1460.0,909.97
2008-10-30,1415.0,907.09
2008-10-31,1277.9,906.92
2008-11-03,1306.0,903.9
2008-11-04,1265.8,903.9
2008-11-05,1276.0,907.11
2008-11-06,1252.0,908.13
2008-11-07,1336.0,908.09
2008-11-10,1326.0,908.7
2008-11-11,1317.0,908.7
2008-11-12,1334.8,906.76
2008-11-13,1367.0,911.59
2008-11-14,1389.5,918.81
2008-11-17,1410.7,915.64
2008-11-18,1430.0,915.64
2008-11-19,1453.5,917.62
2008-11-20,1446.9,919.41
2008-11-21,1508.7,922.22
2008-11-24,1500.0,933.58
2008-11-25,1479.7,933.58
2008-11-26,1514.0,930.79
2008-11-27,1469.3,929.67
2008-11-28,1475.5,929.61
2008-12-01,1462.0,929.03
2008-12-02,1467.0,929.03
2008-12-03,1468.1,921.14
2008-12-04,1465.5,925.41
2008-12-05,1483.4,922.87
2008-12-08,1469.2,922.29
2008-12-09,1451.3,922.29
2008-12-10,1431.5,919.38
2008-12-11,1385.5,923.77
2008-12-12,1362.5,924.28
2008-12-15,1374.5,924.95
2008-12-16,1376.3,924.95
2008-12-17,1365.4,930.39
2008-12-18,1306.3,933.58
2008-12-19,1289.3,939.44
2008-12-22,1314.8,944.04
2008-12-23,1318.0,944.04
2008-12-24,1356.9,940.61
2008-12-25,1311.3,939.64
2008-12-26,1311.3,939.64
2008-12-29,1311.3,940.62
2008-12-30,1281.4,940.62
2008-12-31,1349.4,936.43
2009-01-01,1321.5,936.08
2009-01-02,1321.5,936.08
2009-01-05,1322.0,936.83
2009-01-06,1324.9,936.83
2009-01-07,1315.3,938.68
2009-01-08,1309.4,940.43
2009-01-09,1334.5,939.27
2009-01-12,1347.5,937.93
2009-01-13,1367.0,937.93
2009-01-14,1365.6,937.53
2009-01-15,1349.3,937.36
2009-01-16,1388.0,935.51
2009-01-19,1350.5,945.82
2009-01-20,1366.0,945.82
2009-01-21,1378.0,943.1
2009-01-22,1374.9,948.49
2009-01-23,1382.0,954.05
2009-01-26,1397.0,949.74
2009-01-27,1405.5,949.74
2009-01-28,1389.8,946.89
2009-01-29,1362.5,949.98
2009-01-30,1369.7,944.7
2009-02-02,1395.0,944.18
2009-02-03,1397.5,944.18
2009-02-04,1389.5,943.99
2009-02-05,1384.1,942.68
2009-02-06,1380.2,941.72
2009-02-09,1378.6,941.86
2009-02-10,1382.4,941.86
2009-02-11,1387.8,941.71
2009-02-12,1393.3,946.22
2009-02-13,1412.8,945.52
2009-02-16,1404.7,944.62
2009-02-17,1430.9,944.62
2009-02-18,1465.0,945.07
2009-02-19,1481.2,944.93
2009-02-20,1475.2,944.44
2009-02-23,1512.0,948.02
2009-02-24,1493.0,948.02
2009-02-25,1514.7,948.68
2009-02-26,1514.7,948.71
2009-02-27,1511.3,947.49
2009-03-02,1542.9,936.64
2009-03-03,1583.0,939.61
2009-03-04,1560.4,947.58
2009-03-05,1545.4,947.59
2009-03-06,1564.0,948.34
2009-03-09,1547.3,949.54
2009-03-10,1558.8,959.01
2009-03-11,1518.1,965.71
2009-03-12,1478.0,967.49
2009-03-13,1499.2,967.5
2009-03-16,1483.5,982.73
2009-03-17,1420.6,997.37
2009-03-18,1417.9,1024.4
2009-03-19,1416.3,1015.1
2009-03-20,1388.3,1010.6
2009-03-23,1403.6,1009.6
2009-03-24,1392.2,1009.6
2009-03-25,1384.3,1009.6
2009-03-26,1361.9,977.97
2009-03-27,1330.8,990.52
2009-03-30,1348.2,987.27
2009-03-31,1400.7,994.49
2009-04-01,1383.1,991.02
2009-04-02,1372.0,984.67
2009-04-03,1330.5,975.31
2009-04-06,1338.5,980.03
2009-04-07,1309.3,976.02
2009-04-08,1318.5,974.89
2009-04-09,1347.8,977.89
2009-04-10,1325.6,976.41
2009-04-13,1325.6,976.82
2009-04-14,1325.6,976.19
2009-04-15,1322.4,980.28
2009-04-16,1334.0,988.5
2009-04-17,1334.6,989.7
2009-04-20,1328.0,996.72
2009-04-21,1334.6,999.75
2009-04-22,1348.6,993.77
2009-04-23,1350.0,999.25
2009-04-24,1348.1,993.22
2009-04-27,1339.2,996.26
2009-04-28,1341.7,994.74
2009-04-29,1353.0,996.22
2009-04-30,1335.6,1001.5
2009-05-01,1278.3,1005.5
2009-05-04,1278.3,1005.5
2009-05-05,1268.4,1011.3
2009-05-06,1268.6,1007.8
2009-05-07,1278.3,1015.8
2009-05-08,1258.2,1029.0
2009-05-11,1242.8,1045.7
2009-05-12,1233.8,1045.7
2009-05-13,1238.5,1045.2
2009-05-14,1240.0,1045.0
2009-05-15,1263.1,1047.0
2009-05-18,1252.8,1046.5
2009-05-19,1255.7,1037.4
2009-05-20,1245.5,1041.0
2009-05-21,1246.7,1045.0
2009-05-22,1248.6,1040.5
2009-05-25,1243.5,1044.7
2009-05-26,1244.8,1045.2
2009-05-27,1259.0,1048.7
2009-05-28,1265.6,1040.5
2009-05-29,1253.0,1032.0
2009-06-01,1251.2,1032.5
2009-06-02,1245.7,1028.8
2009-06-03,1234.9,1023.8
2009-06-04,1235.9,1018.0
2009-06-05,1247.2,1019.0
2009-06-08,1247.5,1026.5
2009-06-09,1248.5,1024.2
2009-06-10,1264.4,1033.0
2009-06-11,1256.3,1027.5
2009-06-12,1258.5,1030.2
2009-06-15,1249.9,1035.5
2009-06-16,1257.8,1044.5
2009-06-17,1254.7,1040.2
2009-06-18,1255.5,1020.5
2009-06-19,1265.4,1030.3
2009-06-22,1264.3,1028.7
2009-06-23,1278.3,1029.7
2009-06-24,1287.5,1040.8
2009-06-25,1282.5,1034.0
2009-06-26,1287.7,1037.2
2009-06-29,1280.7,1037.3
2009-06-30,1285.6,1041.3
2009-07-01,1275.2,1048.1
2009-07-02,1275.2,1052.9
2009-07-03,1269.7,1038.0
2009-07-06,1265.7,1047.0
2009-07-07,1268.5,1048.8
2009-07-08,1272.8,1041.3
2009-07-09,1277.7,1030.7
2009-07-10,1277.6,999.75
2009-07-13,1285.4,999.75
2009-07-14,1310.8,1001.5
2009-07-15,1297.9,1005.0
2009-07-16,1276.1,1009.8
2009-07-17,1270.6,1009.3
2009-07-20,1263.7,1011.5
2009-07-21,1246.7,1014.0
2009-07-22,1247.4,1011.2
2009-07-23,1252.4,1017.0
2009-07-24,1250.3,1011.8
2009-07-27,1247.9,1006.5
2009-07-28,1242.2,1007.0
2009-07-29,1239.0,1006.6
2009-07-30,1242.3,1009.2
2009-07-31,1235.0,1012.8
2009-08-03,1222.7,1011.5
2009-08-04,1220.4,1015.5
2009-08-05,1218.9,1016.8
2009-08-06,1222.8,1017.5
2009-08-07,1224.1,1014.7
2009-08-10,1227.1,1016.5
2009-08-11,1227.1,1027.9
2009-08-12,1241.9,1033.2
2009-08-13,1247.2,1033.7
2009-08-14,1231.0,1039.5
2009-08-17,1237.7,1039.7
2009-08-18,1258.5,1039.7
2009-08-19,1249.9,1045.0
2009-08-20,1258.1,1049.5
2009-08-21,1248.0,1046.5
2009-08-24,1248.2,1054.3
2009-08-25,1241.5,1062.5
2009-08-26,1247.1,1079.7
2009-08-27,1247.2,1088.5
2009-08-28,1247.7,1081.7
2009-08-31,1243.8,1081.7
2009-09-01,1249.5,1087.8
2009-09-02,1241.4,1116.1
2009-09-03,1247.9,1133.2
2009-09-04,1245.1,1148.5
2009-09-07,1240.4,1128.7
2009-09-08,1233.9,1117.9
2009-09-09,1232.2,1081.1
2009-09-10,1226.8,1097.0
2009-09-11,1224.7,1097.0
2009-09-14,1220.6,1112.5
2009-09-15,1224.8,1112.5
2009-09-16,1218.4,1110.0
2009-09-17,1211.1,1159.5
2009-09-18,1204.5,1116.3
2009-09-21,1208.0,1154.0
2009-09-22,1205.1,1128.0
2009-09-23,1203.7,1130.0
2009-09-24,1193.9,1148.6
2009-09-25,1195.9,1153.5
2009-09-28,1186.2,1150.5
2009-09-29,1196.1,1168.0
2009-09-30,1186.1,1184.9
2009-10-01,1177.4,1206.9
2009-10-02,1178.5,1193.5
2009-10-05,1174.3,1226.1
2009-10-06,1173.6,1227.3
2009-10-07,1170.2,1286.6
2009-10-08,1170.3,1315.7
2009-10-09,1167.2,1394.0
2009-10-12,1164.5,1361.8
2009-10-13,1169.8,1307.6
2009-10-14,1168.1,1232.0
2009-10-15,1162.4,1184.5
2009-10-16,1154.7,1241.5
2009-10-19,1165.6,1335.0
2009-10-20,1170.0,1300.0
2009-10-21,1165.8,1317.5
2009-10-22,1179.2,1342.0
2009-10-23,1189.5,1390.0
2009-10-26,1181.6,1415.0
2009-10-27,1176.8,1456.0
2009-10-28,1185.6,1437.6
2009-10-29,1194.3,1460.0
2009-10-30,1192.4,1415.0
2009-11-02,1181.1,1277.9
2009-11-03,1184.0,1306.0
2009-11-04,1183.5,1265.8
2009-11-05,1178.2,1276.0
2009-11-06,1179.7,1252.0
2009-11-09,1166.7,1336.0
2009-11-10,1160.8,1326.0
2009-11-11,1162.6,1317.0
2009-11-12,1157.9,1334.8
2009-11-13,1157.4,1367.0
2009-11-16,1157.7,1389.5
2009-11-17,1155.2,1410.7
2009-11-18,1155.5,1430.0
2009-11-19,1153.2,1453.5
2009-11-20,1161.9,1446.9
2009-11-23,1159.0,1508.7
2009-11-24,1155.1,1500.0
2009-11-25,1156.8,1479.7
2009-11-26,1153.4,1514.0
2009-11-27,1155.9,1469.3
2009-11-30,1175.4,1475.5
2009-12-01,1162.8,1462.0
2009-12-02,1159.7,1467.0
2009-12-03,1153.9,1468.1
2009-12-04,1155.2,1465.5
2009-12-07,1152.9,1483.4
2009-12-08,1153.5,1469.2
2009-12-09,1155.3,1451.3
2009-12-10,1161.4,1431.5
2009-12-11,1165.2,1385.5
2009-12-14,1164.3,1362.5
2009-12-15,1157.1,1374.5
2009-12-16,1161.3,1376.3
2009-12-17,1165.2,1365.4
2009-12-18,1177.0,1306.3
2009-12-21,1175.0,1289.3
2009-12-22,1184.0,1314.8
2009-12-23,1180.1,1318.0
2009-12-24,1183.8,1356.9
2009-12-25,1175.1,1311.3
2009-12-28,1175.1,1311.3
2009-12-29,1168.1,1311.3
2009-12-30,1171.6,1281.4
2009-12-31,1164.5,1349.4
2010-01-01,1157.2,1321.5
2010-01-04,1157.2,1321.5
2010-01-05,1155.3,1322.0
2010-01-06,1139.5,1324.9
2010-01-07,1134.4,1315.3
2010-01-08,1135.0,1309.4
2010-01-11,1130.8,1334.5
2010-01-12,1119.8,1347.5
2010-01-13,1123.8,1367.0
2010-01-14,1125.6,1365.6
2010-01-15,1120.8,1349.3
2010-01-18,1123.1,1388.0
2010-01-19,1124.8,1350.5
2010-01-20,1127.5,1366.0
2010-01-21,1136.4,1378.0
2010-01-22,1137.3,1374.9
2010-01-25,1150.3,1382.0
2010-01-26,1150.2,1397.0
2010-01-27,1163.4,1405.5
2010-01-28,1159.9,1389.8
2010-01-29,1151.7,1362.5
2010-02-01,1161.4,1369.7
2010-02-02,1169.5,1395.0
2010-02-03,1159.6,1397.5
2010-02-04,1147.0,1389.5
2010-02-05,1151.2,1384.1
2010-02-08,1169.6,1380.2
2010-02-09,1171.9,1378.6
2010-02-10,1163.8,1382.4
2010-02-11,1158.4,1387.8
2010-02-12,1156.0,1393.3
2010-02-15,1151.9,1412.8
2010-02-16,1156.0,1404.7
2010-02-17,1151.4,1430.9
2010-02-18,1142.7,1465.0
2010-02-19,1150.4,1481.2
2010-02-22,1159.9,1475.2
2010-02-23,1147.4,1512.0
2010-02-24,1148.3,1493.0
2010-02-25,1151.1,1514.7
2010-02-26,1163.2,1514.7
2010-03-01,1159.9,1511.3
2010-03-02,1155.0,1542.9
2010-03-03,1150.3,1583.0
2010-03-04,1146.3,1560.4
2010-03-05,1145.2,1545.4
2010-03-08,1140.2,1564.0
2010-03-09,1132.6,1547.3
2010-03-10,1134.6,1558.8
2010-03-11,1130.8,1518.1
2010-03-12,1133.3,1478.0
2010-03-15,1128.4,1499.2
2010-03-16,1134.9,1483.5
2010-03-17,1133.1,1420.6
2010-03-18,1128.4,1417.9
2010-03-19,1133.9,1416.3
2010-03-22,1132.8,1388.3
2010-03-23,1135.7,1403.6
2010-03-24,1137.1,1392.2
2010-03-25,1138.0,1384.3
2010-03-26,1142.4,1361.9
2010-03-29,1138.8,1330.8
2010-03-30,1135.5,1348.2
2010-03-31,1130.1,1400.7
2010-04-01,1131.5,1383.1
2010-04-02,1126.4,1372.0
2010-04-05,1126.4,1330.5
2010-04-06,1126.4,1338.5
2010-04-07,1123.1,1309.3
2010-04-08,1120.8,1318.5
2010-04-09,1123.3,1347.8
2010-04-12,1118.1,1325.6
2010-04-13,1114.2,1325.6
2010-04-14,1124.1,1325.6
2010-04-15,1112.1,1322.4
2010-04-16,1107.6,1334.0
2010-04-19,1110.4,1334.6
2010-04-20,1118.2,1328.0
2010-04-21,1118.0,1334.6
2010-04-22,1107.7,1348.6
2010-04-23,1108.3,1350.0
2010-04-26,1108.9,1348.1
2010-04-27,1104.1,1339.2
2010-04-28,1110.0,1341.7
2010-04-29,1118.8,1353.0
2010-04-30,1114.8,1335.6
2010-05-03,1108.1,1278.3
2010-05-04,1118.5,1278.3
2010-05-05,1115.2,1268.4
2010-05-06,1124.4,1268.6
2010-05-07,1141.4,1278.3
2010-05-10,1155.3,1258.2
2010-05-11,1132.1,1242.8
2010-05-12,1136.9,1233.8
2010-05-13,1143.7,1238.5
2010-05-14,1128.0,1240.0
2010-05-17,1131.0,1263.1
2010-05-18,1153.9,1252.8
2010-05-19,1146.5,1255.7
2010-05-20,1165.3,1245.5
2010-05-21,1194.5,1246.7
2010-05-24,1211.3,1248.6
2010-05-25,1214.2,1243.5
2010-05-26,1251.0,1244.8
2010-05-27,1228.4,1259.0
2010-05-28,1224.2,1265.6
2010-05-31,1194.8,1253.0
2010-06-01,1202.1,1251.2
2010-06-02,1216.2,1245.7
2010-06-03,1225.7,1234.9
2010-06-04,1197.8,1235.9
2010-06-07,1202.0,1247.2
2010-06-08,1235.5,1247.5
2010-06-09,1233.6,1248.5
2010-06-10,1248.2,1264.4
2010-06-11,1250.6,1256.3
2010-06-14,1246.0,1258.5
2010-06-15,1222.1,1249.9
2010-06-16,1228.4,1257.8
2010-06-17,1211.4,1254.7
2010-06-18,1213.1,1255.5
2010-06-21,1204.7,1265.4
2010-06-22,1173.7,1264.3
2010-06-23,1182.7,1278.3
2010-06-24,1188.0,1287.5
2010-06-25,1194.7,1282.5
2010-06-28,1215.6,1287.7
2010-06-29,1201.9,1280.7
2010-06-30,1217.4,1285.6
2010-07-01,1222.1,1275.2
2010-07-02,1228.7,1275.2
2010-07-05,1229.0,1269.7
2010-07-06,1223.4,1265.7
2010-07-07,1222.5,1268.5
2010-07-08,1222.8,1272.8
2010-07-09,1209.2,1277.7
2010-07-12,1197.4,1277.6
2010-07-13,1203.2,1285.4
2010-07-14,1212.7,1310.8
2010-07-15,1202.6,1297.9
2010-07-16,1202.9,1276.1
2010-07-19,1202.8,1270.6
2010-07-20,1215.9,1263.7
2010-07-21,1206.8,1246.7
2010-07-22,1204.3,1247.4
2010-07-23,1204.2,1252.4
2010-07-26,1198.9,1250.3
2010-07-27,1191.3,1247.9
2010-07-28,1181.5,1242.2
2010-07-29,1184.2,1239.0
2010-07-30,1186.5,1242.3
2010-08-02,1184.4,1235.0
2010-08-03,1172.5,1222.7
2010-08-04,1171.5,1220.4
2010-08-05,1168.6,1218.9
2010-08-06,1166.5,1222.8
2010-08-09,1162.0,1224.1
2010-08-10,1160.0,1227.1
2010-08-11,1168.7,1227.1
2010-08-12,1182.3,1241.9
2010-08-13,1190.8,1247.2
2010-08-16,1193.1,1231.0
2010-08-17,1187.2,1237.7
2010-08-18,1176.3,1258.5
2010-08-19,1174.3,1249.9
2010-08-20,1172.6,1258.1
2010-08-23,1183.7,1248.0
2010-08-24,1182.0,1248.2
2010-08-25,1191.8,1241.5
2010-08-26,1196.6,1247.1
2010-08-27,1190.3,1247.2
2010-08-30,1196.8,1247.7
2010-08-31,1192.3,1243.8
2010-09-01,1198.7,1249.5
2010-09-02,1184.9,1241.4
2010-09-03,1180.8,1247.9
2010-09-06,1175.1,1245.1
2010-09-07,1170.4,1240.4
2010-09-08,1177.3,1233.9
2010-09-09,1172.9,1232.2
2010-09-10,1167.6,1226.8
2010-09-13,1166.8,1224.7
2010-09-14,1161.1,1220.6
2010-09-15,1163.6,1224.8
2010-09-16,1159.4,1218.4
2010-09-17,1162.3,1211.1
2010-09-20,1160.7,1204.5
2010-09-21,1161.8,1208.0
2010-09-22,1159.4,1205.1
2010-09-23,1150.6,1203.7
2010-09-24,1154.1,1193.9
2010-09-27,1148.7,1195.9
2010-09-28,1146.6,1186.2
2010-09-29,1147.8,1196.1
2010-09-30,1140.3,1186.1
2010-10-01,1136.1,1177.4
2010-10-04,1126.4,1178.5
2010-10-05,1124.7,1174.3
2010-10-06,1130.2,1173.6
2010-10-07,1119.4,1170.2
2010-10-08,1115.5,1170.3
2010-10-11,1128.7,1167.2
2010-10-12,1119.9,1164.5
2010-10-13,1128.9,1169.8
2010-10-14,1121.1,1168.1
2010-10-15,1109.4,1162.4
2010-10-18,1110.5,1154.7
2010-10-19,1117.9,1165.6
2010-10-20,1126.6,1170.0
2010-10-21,1129.8,1165.8
2010-10-22,1124.7,1179.2
2010-10-25,1128.0,1189.5
2010-10-26,1116.0,1181.6
2010-10-27,1120.1,1176.8
2010-10-28,1131.5,1185.6
2010-10-29,1123.8,1194.3
2010-11-01,1124.3,1192.4
2010-11-02,1117.8,1181.1
2010-11-03,1112.7,1184.0
2010-11-04,1110.0,1183.5
2010-11-05,1103.1,1178.2
2010-11-08,1108.3,1179.7
2010-11-09,1113.2,1166.7
2010-11-10,1112.7,1160.8
2010-11-11,1111.1,1162.6
2010-11-12,1109.9,1157.9
2010-11-15,1127.1,1157.4
2010-11-16,1135.5,1157.7
2010-11-17,1130.7,1155.2
2010-11-18,1146.4,1155.5
2010-11-19,1130.5,1153.2
2010-11-22,1131.1,1161.9
2010-11-23,1130.2,1159.0
2010-11-24,1168.3,1155.1
2010-11-25,1149.0,1156.8
2010-11-26,1144.6,1153.4
2010-11-29,1163.9,1155.9
2010-11-30,1158.7,1175.4
2010-12-01,1162.1,1162.8
2010-12-02,1150.4,1159.7
2010-12-03,1149.4,1153.9
2010-12-06,1135.4,1155.2
2010-12-07,1135.4,1152.9
2010-12-08,1130.3,1153.5
2010-12-09,1145.8,1155.3
2010-12-10,1140.9,1161.4
2010-12-13,1139.8,1165.2
2010-12-14,1144.9,1164.3
2010-12-15,1139.7,1157.1
2010-12-16,1153.8,1161.3
2010-12-17,1155.5,1165.2
2010-12-20,1156.4,1177.0
2010-12-21,1154.3,1175.0
2010-12-22,1152.9,1184.0
2010-12-23,1151.8,1180.1
2010-12-24,1156.2,1183.8
2010-12-27,1150.6,1175.1
2010-12-28,1150.4,1175.1
2010-12-29,1145.9,1168.1
2010-12-30,1142.4,1171.6
2010-12-31,1132.6,1164.5
2011-01-03,1121.9,1157.2
2011-01-04,1124.3,1157.2
2011-01-05,1119.4,1155.3
2011-01-06,1127.1,1139.5
2011-01-07,1119.9,1134.4
2011-01-10,1125.5,1135.0
2011-01-11,1131.0,1130.8
2011-01-12,1124.4,1119.8
2011-01-13,1114.5,1123.8
2011-01-14,1113.1,1125.6
2011-01-17,1119.0,1120.8
2011-01-18,1114.9,1123.1
2011-01-19,1112.3,1124.8
2011-01-20,1111.2,1127.5
2011-01-21,1123.4,1136.4
2011-01-24,1120.6,1137.3
2011-01-25,1122.2,1150.3
2011-01-26,1121.7,1150.2
2011-01-27,1117.1,1163.4
2011-01-28,1112.1,1159.9
2011-01-31,1114.4,1151.7
2011-02-01,1120.4,1161.4
2011-02-02,1112.2,1169.5
2011-02-03,1102.5,1159.6
2011-02-04,1105.1,1147.0
2011-02-07,1104.7,1151.2
2011-02-08,1104.9,1169.6
2011-02-09,1103.3,1171.9
2011-02-10,1110.3,1163.8
2011-02-11,1121.1,1158.4
2011-02-14,1128.3,1156.0
2011-02-15,1124.9,1151.9
2011-02-16,1120.8,1156.0
2011-02-17,1119.9,1151.4
2011-02-18,1116.7,1142.7
2011-02-21,1111.8,1150.4
2011-02-22,1120.4,1159.9
2011-02-23,1128.3,1147.4
2011-02-24,1124.0,1148.3
2011-02-25,1135.0,1151.1
2011-02-28,1125.9,1163.2
2011-03-01,1126.1,1159.9
2011-03-02,1121.3,1155.0
2011-03-03,1125.9,1150.3
2011-03-04,1121.8,1146.3
2011-03-07,1114.8,1145.2
2011-03-08,1116.3,1140.2
2011-03-09,1119.5,1132.6
2011-03-10,1113.6,1134.6
2011-03-11,1123.0,1130.8
2011-03-14,1127.2,1133.3
2011-03-15,1125.9,1128.4
2011-03-16,1136.0,1134.9
2011-03-17,1132.9,1133.1
2011-03-18,1133.0,1128.4
2011-03-21,1127.4,1133.9
2011-03-22,1121.8,1132.8
2011-03-23,1124.2,1135.7
2011-03-24,1125.1,1137.1
2011-03-25,1119.5,1138.0
2011-03-28,1112.2,1142.4
2011-03-29,1114.0,1138.8
2011-03-30,1112.8,1135.5
2011-03-31,1100.8,1130.1
2011-04-01,1094.2,1131.5
2011-04-04,1092.1,1126.4
2011-04-05,1088.3,1126.4
2011-04-06,1088.9,1126.4
2011-04-07,1085.7,1123.1
2011-04-08,1090.4,1120.8
2011-04-11,1082.7,1123.3
2011-04-12,1087.3,1118.1
2011-04-13,1092.1,1114.2
2011-04-14,1086.0,1124.1
2011-04-15,1089.7,1112.1
2011-04-18,1088.9,1107.6
2011-04-19,1092.1,1110.4
2011-04-20,1088.9,1118.2
2011-04-21,1079.8,1118.0
2011-04-22,1082.2,1107.7
2011-04-25,1082.2,1108.3
2011-04-26,1082.2,1108.9
2011-04-27,1084.3,1104.1
2011-04-28,1081.4,1110.0
2011-04-29,1074.1,1118.8
2011-05-02,1069.0,1114.8
2011-05-03,1066.1,1108.1
2011-05-04,1071.6,1118.5
2011-05-05,1072.8,1115.2
2011-05-06,1082.4,1124.4
2011-05-09,1083.5,1141.4
2011-05-10,1081.8,1155.3
2011-05-11,1081.6,1132.1
2011-05-12,1075.0,1136.9
2011-05-13,1091.6,1143.7
2011-05-16,1087.1,1128.0
2011-05-17,1091.8,1131.0
2011-05-18,1094.3,1153.9
2011-05-19,1087.8,1146.5
2011-05-20,1086.4,1165.3
2011-05-23,1082.8,1194.5
2011-05-24,1098.4,1211.3
2011-05-25,1093.6,1214.2
2011-05-26,1102.0,1251.0
2011-05-27,1088.5,1228.4
2011-05-30,1082.1,1224.2
2011-05-31,1079.5,1194.8
2011-06-01,1079.1,1202.1
2011-06-02,1074.8,1216.2
2011-06-03,1078.2,1225.7
2011-06-06,1077.9,1197.8
2011-06-07,1078.2,1202.0
2011-06-08,1083.1,1235.5
2011-06-09,1085.9,1233.6
2011-06-10,1082.7,1248.2
2011-06-13,1082.6,1250.6
2011-06-14,1085.8,1246.0
2011-06-15,1082.5,1222.1
2011-06-16,1083.4,1228.4
2011-06-17,1089.8,1211.4
2011-06-20,1088.6,1213.1
2011-06-21,1085.9,1204.7
2011-06-22,1078.4,1173.7
2011-06-23,1074.1,1182.7
2011-06-24,1076.9,1188.0
2011-06-27,1078.9,1194.7
2011-06-28,1085.5,1215.6
2011-06-29,1083.7,1201.9
2011-06-30,1076.8,1217.4
2011-07-01,1067.7,1222.1
2011-07-04,1066.5,1228.7
2011-07-05,1063.6,1229.0
2011-07-06,1066.4,1223.4
2011-07-07,1063.5,1222.5
2011-07-08,1064.9,1222.8
2011-07-11,1057.2,1209.2
2011-07-12,1057.6,1197.4
