Date,ZAR,YTD
2009-05-11,8.3829,7.6158
2009-05-12,8.4028,7.7047
2009-05-13,8.4141,7.6682
2009-05-14,8.4401,7.5893
2009-05-15,8.6301,7.6689
2009-05-18,8.644,7.6244
2009-05-19,8.6357,7.5029
2009-05-20,8.4808,7.513
2009-05-21,8.4083,7.6322
2009-05-22,8.4431,7.6595
2009-05-25,8.2923,7.7093
2009-05-26,8.3255,7.6547
2009-05-27,8.3714,7.6988
2009-05-28,8.2843,7.7621
2009-05-29,8.1026,7.6705
2009-06-01,7.9735,7.6458
2009-06-02,7.9698,7.6225
2009-06-03,8.0636,7.7237
2009-06-04,8.0256,7.7163
2009-06-05,8.0809,7.7848
2009-06-08,8.0546,7.8165
2009-06-09,8.1826,7.8239
2009-06-10,8.1367,7.8687
2009-06-11,8.0364,7.9557
2009-06-12,8.0593,7.9832
2009-06-15,8.0298,7.9678
2009-06-16,8.0578,8.1723
2009-06-17,7.9957,8.0846
2009-06-18,8.0723,8.0158
2009-06-19,8.1523,8.074
2009-06-22,8.1044,8.0059
2009-06-23,8.1476,7.9833
2009-06-24,8.2072,8.0575
2009-06-25,8.054,8.0653
2009-06-26,8.0768,7.9903
2009-06-29,7.9058,7.8679
2009-06-30,7.8155,7.9299
2009-07-01,7.7013,7.8299
2009-07-02,7.7362,7.9043
2009-07-03,7.8091,7.8464
2009-07-06,7.9106,7.8332
2009-07-07,8.0125,7.7079
2009-07-08,7.9777,7.7439
2009-07-09,8.1613,7.7701
2009-07-10,8.1008,7.6627
2009-07-13,8.2023,7.6833
2009-07-14,8.2891,7.7524
2009-07-15,8.1974,7.6185
2009-07-16,8.151,7.661
2009-07-17,8.109,7.6309
2009-07-20,8.1008,7.5563
2009-07-21,7.9475,7.5348
2009-07-22,7.8457,7.593
2009-07-23,7.7563,7.5608
2009-07-24,7.6934,7.5091
2009-07-27,7.7662,7.5659
2009-07-28,7.7469,7.5937
2009-07-29,7.8101,7.5156
2009-07-30,7.9254,7.4976
2009-07-31,7.8332,7.4097
2009-08-03,7.8066,7.3403
2009-08-04,7.747999999999998,7.3289
2009-08-05,7.8434,7.2042
2009-08-06,7.9091,7.382999999999999
2009-08-07,8.0619,7.415
2009-08-10,8.141,7.4352
2009-08-11,8.0292,7.6821
2009-08-12,8.1392,7.6925
2009-08-13,8.1299,7.7621
2009-08-14,7.9542,7.8246
2009-08-17,8.0558,7.8124
2009-08-18,8.1964,7.9428
2009-08-19,8.0455,7.772
2009-08-20,8.0952,7.7557
2009-08-21,7.945,7.7379
2009-08-24,7.8339,7.7163
2009-08-25,7.7637,7.6823
2009-08-26,7.8009,7.7172
2009-08-27,7.8549,7.8298
2009-08-28,7.8511,7.7727
2009-08-31,7.7541,7.7171
2009-09-01,7.7873,7.7095
2009-09-02,7.8001,7.7286
2009-09-03,7.8678,7.7914
2009-09-04,7.7468,7.8873
2009-09-07,7.6525,7.8879
2009-09-08,7.5855,8.0473
2009-09-09,7.5368,7.8373
2009-09-10,7.5417,7.8945
2009-09-11,7.5923,8.0595
2009-09-14,7.5819,8.3106
2009-09-15,7.4851,8.1722
2009-09-16,7.4088,8.1697
2009-09-17,7.3615,8.165
2009-09-18,7.3634,8.1503
2009-09-21,7.4478,8.1775
2009-09-22,7.5153,8.0711
2009-09-23,7.4384,8.0441
2009-09-24,7.4078,8.0748
2009-09-25,7.3869,8.1947
2009-09-28,7.4335,8.1558
2009-09-29,7.4273,8.1721
2009-09-30,7.4356,8.195
2009-10-01,7.4425,8.2689
2009-10-02,7.6456,8.2672
2009-10-05,7.7292,8.396
2009-10-06,7.6033,8.5348
2009-10-07,7.4222,8.6578
2009-10-08,7.4758,8.8058
2009-10-09,7.362999999999999,9.1486
2009-10-12,7.3973,9.0813
2009-10-13,7.4155,9.307
2009-10-14,7.3217,9.2411
2009-10-15,7.2656,8.8853
2009-10-16,7.2928,9.2565
2009-10-19,7.362999999999999,10.08
2009-10-20,7.3616,10.268
2009-10-21,7.3215,10.072
2009-10-22,7.4164,10.407
2009-10-23,7.4867,10.973
2009-10-26,7.4654,11.61
2009-10-27,7.5078,11.123
2009-10-28,7.6066,11.127
2009-10-29,7.7639,10.577
2009-10-30,7.7766,10.124
2009-11-02,7.7378,9.9877
2009-11-03,7.9069,10.063
2009-11-04,7.8885,9.7777
2009-11-05,7.7413,9.8573
2009-11-06,7.5953,9.6752
2009-11-09,7.5589,9.8888
2009-11-10,7.4179,10.078
2009-11-11,7.4582,9.8549
2009-11-12,7.3419,10.095
2009-11-13,7.4668,10.44
2009-11-16,7.4448,10.378
2009-11-17,7.3852,10.222
2009-11-18,7.4602,10.059
2009-11-19,7.4233,10.265999999999998
2009-11-20,7.5476,10.451
2009-11-23,7.5896,10.55
2009-11-24,7.494,10.463
2009-11-25,7.4661,10.334
2009-11-26,7.3739,10.005
2009-11-27,7.4534,9.9946
2009-11-30,7.4769,9.8535
2009-12-01,7.4166,10.097
2009-12-02,7.3418,10.243
2009-12-03,7.3201,10.336
2009-12-04,7.2976,10.3
2009-12-07,7.3407,10.289
2009-12-08,7.4863,10.334
2009-12-09,7.502999999999999,10.211
2009-12-10,7.5589,10.192
2009-12-11,7.5058,10.207
2009-12-14,7.4717,10.139
2009-12-15,7.4718,10.183
2009-12-16,7.4782,10.226
2009-12-17,7.3764,10.299
2009-12-18,7.5437,9.9851
2009-12-21,7.5678,9.7626
2009-12-22,7.6392,9.7618
2009-12-23,7.7274,9.6671
2009-12-24,7.6331,9.7289
2009-12-25,7.5372,9.6208
2009-12-28,7.5372,9.6208
2009-12-29,7.5113,9.6208
2009-12-30,7.4087,9.5403
2009-12-31,7.3929,9.4999
2010-01-01,7.4039,9.3892
2010-01-04,7.4039,9.3892
2010-01-05,7.3403,9.4202
2010-01-06,7.2753,9.4728
2010-01-07,7.3394,9.3399
2010-01-08,7.4021,9.3527
2010-01-11,7.4441,9.6453
2010-01-12,7.3231,9.6697
2010-01-13,7.476,10.022
2010-01-14,7.3749,10.08
2010-01-15,7.4348,10.05
2010-01-18,7.4155,10.187
2010-01-19,7.402,9.9148
2010-01-20,7.4382,10.068
2010-01-21,7.5014,10.334
2010-01-22,7.5334,10.228
2010-01-25,7.6144,10.062
2010-01-26,7.5959,10.323
2010-01-27,7.6131,10.09
2010-01-28,7.5803,10.002
2010-01-29,7.5791,9.8974
2010-02-01,7.5684,9.9138
2010-02-02,7.5713,10.254
2010-02-03,7.4622,10.24
2010-02-04,7.4642,10.119
2010-02-05,7.567,10.09
2010-02-08,7.7087,9.9439
2010-02-09,7.7587,9.9289
2010-02-10,7.7028,9.5879
2010-02-11,7.7147,9.6923
2010-02-12,7.6914,9.9691
2010-02-15,7.6945,10.102
2010-02-16,7.7063,9.9696
2010-02-17,7.7192,10.042
2010-02-18,7.5958,10.189
2010-02-19,7.6347,10.19
2010-02-22,7.7003,9.985
2010-02-23,7.6875,10.198
2010-02-24,7.688,9.9789
2010-02-25,7.7774,10.081
2010-02-26,7.8212,9.9429
2010-03-01,7.7413,9.885
2010-03-02,7.6828,10.135
2010-03-03,7.5856,10.373
2010-03-04,7.5361,10.488
2010-03-05,7.4568,10.469
2010-03-08,7.4562,10.52
2010-03-09,7.3664,10.527
2010-03-10,7.4486,10.644
2010-03-11,7.4004,10.4
2010-03-12,7.4321,10.17
2010-03-15,7.3847,10.129
2010-03-16,7.4009,9.9403
2010-03-17,7.3832,9.8942
2010-03-18,7.279,9.9845
2010-03-19,7.3075,9.8401
2010-03-22,7.3043,9.5677
2010-03-23,7.3858,9.645
2010-03-24,7.3343,9.4719
2010-03-25,7.3826,9.4699
2010-03-26,7.4068,9.5094
2010-03-29,7.4558,9.3702
2010-03-30,7.4087,9.575
2010-03-31,7.372000000000001,9.7347
2010-04-01,7.338999999999999,9.4785
2010-04-02,7.2782,9.4059
2010-04-05,7.2782,9.2563
2010-04-06,7.2782,9.1769
2010-04-07,7.2658,8.9893
2010-04-08,7.2702,9.192
2010-04-09,7.3424,9.1943
2010-04-12,7.2785,9.0808
2010-04-13,7.2367,9.0808
2010-04-14,7.2873,9.0808
2010-04-15,7.3215,9.0057
2010-04-16,7.3726,9.2242
2010-04-19,7.366,9.0255
2010-04-20,7.4687,8.9585
2010-04-21,7.4329,9.0784
2010-04-22,7.4125,9.1486
2010-04-23,7.4751,8.955
2010-04-26,7.4705,8.9142
2010-04-27,7.358,8.8528
2010-04-28,7.3947,8.8236
2010-04-29,7.4675,8.8254
2010-04-30,7.3624,8.5271
2010-05-03,7.3322,8.4693
2010-05-04,7.3931,8.4693
2010-05-05,7.5179,8.3657
2010-05-06,7.6008,8.3086
2010-05-07,7.633999999999999,8.5002
2010-05-10,7.707000000000002,8.3499
2010-05-11,7.4656,8.3829
2010-05-12,7.5717,8.4028
2010-05-13,7.4687,8.4141
2010-05-14,7.4938,8.4401
2010-05-17,7.5292,8.6301
2010-05-18,7.5498,8.644
2010-05-19,7.5419,8.6357
2010-05-20,7.7991,8.4808
2010-05-21,7.9488,8.4083
2010-05-24,7.9382,8.4431
2010-05-25,7.8796,8.2923
2010-05-26,7.9664,8.3255
2010-05-27,7.7281,8.3714
2010-05-28,7.6764,8.2843
2010-05-31,7.5942,8.1026
2010-06-01,7.6828,7.9735
2010-06-02,7.7276,7.9698
2010-06-03,7.6679,8.0636
2010-06-04,7.6161,8.0256
2010-06-07,7.7442,8.0809
2010-06-08,7.7792,8.0546
2010-06-09,7.773,8.1826
2010-06-10,7.7346,8.1367
2010-06-11,7.7497,8.0364
2010-06-14,7.7191,8.0593
2010-06-15,7.6387,8.0298
2010-06-16,7.6884,8.0578
2010-06-17,7.6432,7.9957
2010-06-18,7.5747,8.0723
2010-06-21,7.5382,8.1523
2010-06-22,7.4575,8.1044
2010-06-23,7.5699,8.1476
2010-06-24,7.5606,8.2072
2010-06-25,7.647,8.054
2010-06-28,7.644,8.0768
2010-06-29,7.5659,7.9058
2010-06-30,7.6389999999999985,7.8155
2010-07-01,7.6447,7.7013
2010-07-02,7.7746,7.7362
2010-07-05,7.7255,7.8091
2010-07-06,7.7383,7.9106
2010-07-07,7.6544,8.0125
2010-07-08,7.6792,7.9777
2010-07-09,7.5732,8.1613
2010-07-12,7.5715,8.1008
2010-07-13,7.62,8.2023
2010-07-14,7.5741,8.2891
2010-07-15,7.5541,8.1974
2010-07-16,7.5624,8.151
2010-07-19,7.5434,8.109
2010-07-20,7.6332,8.1008
2010-07-21,7.6472,7.9475
2010-07-22,7.5347,7.8457
2010-07-23,7.5379999999999985,7.7563
2010-07-26,7.4247,7.6934
2010-07-27,7.3714,7.7662
2010-07-28,7.303,7.7469
2010-07-29,7.352,7.8101
2010-07-30,7.3188,7.9254
2010-08-02,7.3393,7.8332
2010-08-03,7.2685,7.8066
2010-08-04,7.2849,7.747999999999998
2010-08-05,7.2902,7.8434
2010-08-06,7.2297,7.9091
2010-08-09,7.2681,8.0619
2010-08-10,7.2135,8.141
2010-08-11,7.2683,8.0292
2010-08-12,7.2797,8.1392
2010-08-13,7.3364,8.1299
2010-08-16,7.298999999999999,7.9542
2010-08-17,7.2973,8.0558
2010-08-18,7.2593,8.1964
2010-08-19,7.2496,8.0455
2010-08-20,7.2639,8.0952
2010-08-23,7.3577,7.945
2010-08-24,7.3253,7.8339
2010-08-25,7.4063,7.7637
2010-08-26,7.3919,7.8009
2010-08-27,7.3203,7.8549
2010-08-30,7.376,7.8511
2010-08-31,7.3226,7.7541
2010-09-01,7.4167,7.7873
2010-09-02,7.359,7.8001
2010-09-03,7.2624,7.8678
2010-09-06,7.2187,7.7468
2010-09-07,7.217,7.6525
2010-09-08,7.2757,7.5855
2010-09-09,7.2659,7.5368
2010-09-10,7.2327,7.5417
2010-09-13,7.1815,7.5923
2010-09-14,7.1472,7.5819
2010-09-15,7.1501,7.4851
2010-09-16,7.0898,7.4088
2010-09-17,7.1174,7.3615
2010-09-20,7.1445,7.3634
2010-09-21,7.1363,7.4478
2010-09-22,7.1092,7.5153
2010-09-23,7.0183,7.4384
2010-09-24,7.0817,7.4078
2010-09-27,7.0422,7.3869
2010-09-28,7.0038,7.4335
2010-09-29,7.0195,7.4273
2010-09-30,6.9575,7.4356
2010-10-01,6.9928,7.4425
2010-10-04,6.93,7.6456
2010-10-05,6.9668,7.7292
2010-10-06,6.9491,7.6033
2010-10-07,6.8884,7.4222
2010-10-08,6.885,7.4758
2010-10-11,6.9188,7.362999999999999
2010-10-12,6.89,7.3973
2010-10-13,6.909,7.4155
2010-10-14,6.8610000000000015,7.3217
2010-10-15,6.7826,7.2656
2010-10-18,6.8020000000000005,7.2928
2010-10-19,6.8869,7.362999999999999
2010-10-20,6.9635,7.3616
2010-10-21,6.9461,7.3215
2010-10-22,6.8938,7.4164
2010-10-25,6.9525,7.4867
2010-10-26,6.9083,7.4654
2010-10-27,6.925,7.5078
2010-10-28,7.0362,7.6066
2010-10-29,7.0326,7.7639
2010-11-01,6.9876,7.7766
2010-11-02,7.0009,7.7378
2010-11-03,6.9511,7.9069
2010-11-04,6.9077,7.8885
2010-11-05,6.7818,7.7413
2010-11-08,6.8079,7.5953
2010-11-09,6.8664,7.5589
2010-11-10,6.8088,7.4179
2010-11-11,6.8839,7.4582
2010-11-12,6.9105,7.3419
2010-11-15,6.9477,7.4668
2010-11-16,7.0008,7.4448
2010-11-17,7.0104,7.3852
2010-11-18,7.0665,7.4602
2010-11-19,6.9878,7.4233
2010-11-22,6.9963,7.5476
2010-11-23,6.9977,7.5896
2010-11-24,7.0735,7.494
2010-11-25,7.1036,7.4661
2010-11-26,7.0488,7.3739
2010-11-29,7.1297,7.4534
2010-11-30,7.1392,7.4769
2010-12-01,7.1329,7.4166
2010-12-02,7.0183,7.3418
2010-12-03,6.9774,7.3201
2010-12-06,6.9157,7.2976
2010-12-07,6.9093,7.3407
2010-12-08,6.8762,7.4863
2010-12-09,6.9483,7.502999999999999
2010-12-10,6.917000000000002,7.5589
2010-12-13,6.8472,7.5058
2010-12-14,6.8516,7.4717
2010-12-15,6.8227,7.4718
2010-12-16,6.7879,7.4782
2010-12-17,6.8378,7.3764
2010-12-20,6.8311,7.5437
2010-12-21,6.8189,7.5678
2010-12-22,6.8099,7.6392
2010-12-23,6.8038,7.7274
2010-12-24,6.7526,7.6331
2010-12-27,6.745,7.5372
2010-12-28,6.7212,7.5372
2010-12-29,6.6875,7.5113
2010-12-30,6.6881,7.4087
2010-12-31,6.6288,7.3929
2011-01-03,6.6326,7.4039
2011-01-04,6.6074,7.4039
2011-01-05,6.6452,7.3403
2011-01-06,6.7412,7.2753
2011-01-07,6.7672,7.3394
2011-01-10,6.8415,7.4021
2011-01-11,6.8757,7.4441
2011-01-12,6.8523,7.3231
2011-01-13,6.8461,7.476
2011-01-14,6.8423,7.3749
2011-01-17,6.9637,7.4348
2011-01-18,6.9283,7.4155
2011-01-19,6.8929,7.402
2011-01-20,6.9748,7.4382
2011-01-21,7.0741,7.5014
2011-01-24,7.1385,7.5334
2011-01-25,7.0637,7.6144
2011-01-26,7.0657,7.5959
2011-01-27,7.1024,7.6131
2011-01-28,7.0791,7.5803
2011-01-31,7.1029,7.5791
2011-02-01,7.1909,7.5684
2011-02-02,7.1596,7.5713
2011-02-03,7.1509,7.4622
2011-02-04,7.1991,7.4642
2011-02-07,7.2888,7.567
2011-02-08,7.2703,7.7087
2011-02-09,7.2576,7.7587
2011-02-10,7.2059,7.7028
2011-02-11,7.2846,7.7147
2011-02-14,7.3113,7.6914
2011-02-15,7.312,7.6945
2011-02-16,7.2917,7.7063
2011-02-17,7.2648,7.7192
2011-02-18,7.2381,7.5958
2011-02-21,7.1678,7.6347
2011-02-22,7.1482,7.7003
2011-02-23,7.1442,7.6875
2011-02-24,7.0781,7.688
2011-02-25,7.0710000000000015,7.7774
2011-02-28,6.9866,7.8212
2011-03-01,6.9683,7.7413
2011-03-02,6.952000000000001,7.6828
2011-03-03,6.9333,7.5856
2011-03-04,6.8887,7.5361
2011-03-07,6.9172,7.4568
2011-03-08,6.8615,7.4562
2011-03-09,6.9168,7.3664
2011-03-10,6.872999999999998,7.4486
2011-03-11,6.8872,7.4004
2011-03-14,6.945,7.4321
2011-03-15,6.9074,7.3847
2011-03-16,7.0209,7.4009
2011-03-17,6.9892,7.3832
2011-03-18,7.0851,7.279
2011-03-21,7.0208,7.3075
2011-03-22,6.956,7.3043
2011-03-23,6.9058,7.3858
2011-03-24,6.9182,7.3343
2011-03-25,6.9027,7.3826
2011-03-28,6.8761,7.4068
2011-03-29,6.8873,7.4558
2011-03-30,6.8732,7.4087
2011-03-31,6.8321,7.372000000000001
2011-04-01,6.7929,7.338999999999999
2011-04-04,6.7565,7.2782
2011-04-05,6.7029999999999985,7.2782
2011-04-06,6.7214,7.2782
2011-04-07,6.687,7.2658
2011-04-08,6.6894,7.2702
2011-04-11,6.6531,7.3424
2011-04-12,6.6584,7.2785
2011-04-13,6.6995,7.2367
2011-04-14,6.7604,7.2873
2011-04-15,6.8599,7.3215
2011-04-18,6.8789,7.3726
2011-04-19,6.8685,7.366
2011-04-20,6.8401,7.4687
2011-04-21,6.7874,7.4329
2011-04-22,6.746,7.4125
2011-04-25,6.746,7.4751
2011-04-26,6.746,7.4705
2011-04-27,6.707000000000002,7.358
2011-04-28,6.6503,7.3947
2011-04-29,6.6265,7.4675
2011-05-02,6.5945,7.3624
2011-05-03,6.5904,7.3322
2011-05-04,6.6332,7.3931
2011-05-05,6.64,7.5179
2011-05-06,6.7211,7.6008
2011-05-09,6.7587,7.633999999999999
2011-05-10,6.7235,7.707000000000002
2011-05-11,6.7551,7.4656
2011-05-12,6.7819,7.5717
2011-05-13,6.9478,7.4687
2011-05-16,6.947,7.4938
2011-05-17,7.0014,7.5292
2011-05-18,6.9901,7.5498
2011-05-19,6.9278,7.5419
2011-05-20,6.8982,7.7991
2011-05-23,6.9037,7.9488
2011-05-24,7.028,7.9382
2011-05-25,7.015,7.8796
2011-05-26,7.058,7.9664
2011-05-27,6.981,7.7281
2011-05-30,6.9264,7.6764
2011-05-31,6.9248,7.5942
2011-06-01,6.862,7.6828
2011-06-02,6.7839,7.7276
2011-06-03,6.7689,7.6679
2011-06-06,6.7283,7.6161
2011-06-07,6.735,7.7442
2011-06-08,6.7431,7.7792
2011-06-09,6.7639,7.773
2011-06-10,6.7432,7.7346
2011-06-13,6.7603,7.7497
2011-06-14,6.8134,7.7191
2011-06-15,6.7511,7.6387
2011-06-16,6.8032,7.6884
2011-06-17,6.8971,7.6432
2011-06-20,6.7943,7.5747
2011-06-21,6.7881,7.5382
2011-06-22,6.7545,7.4575
2011-06-23,6.768,7.5699
2011-06-24,6.856,7.5606
2011-06-27,6.8694,7.647
2011-06-28,6.9017,7.644
2011-06-29,6.8623,7.5659
2011-06-30,6.8524,7.6389999999999985
2011-07-01,6.82,7.6447
2011-07-04,6.765,7.7746
2011-07-05,6.728,7.7255
2011-07-06,6.7493,7.7383
2011-07-07,6.775,7.6544
2011-07-08,6.733,7.6792
2011-07-11,6.6776,7.5732
2011-07-12,6.8159,7.5715
2011-07-13,6.9102,7.62
2011-07-14,6.899,7.5741
2011-07-15,6.8633,7.5541
2011-07-18,6.8978,7.5624
2011-07-19,6.9836,7.5434
2011-07-20,6.966,7.6332
2011-07-21,6.8994,7.6472
2011-07-22,6.8439999999999985,7.5347
2011-07-25,6.7643,7.5379999999999985
2011-07-26,6.7732,7.4247
2011-07-27,6.6847,7.3714
2011-07-28,6.6531,7.303
2011-07-29,6.7001,7.352
2011-08-01,6.738,7.3188
2011-08-02,6.665,7.3393
2011-08-03,6.7516,7.2685
2011-08-04,6.7599,7.2849
2011-08-05,6.8579,7.2902
2011-08-08,6.9342,7.2297
2011-08-09,6.9693,7.2681
2011-08-10,7.2692,7.2135
2011-08-11,7.1177,7.2683
2011-08-12,7.3103,7.2797
2011-08-15,7.1846,7.3364
2011-08-16,7.1836,7.298999999999999
2011-08-17,7.1825,7.2973
2011-08-18,7.0968,7.2593
2011-08-19,7.1578,7.2496
2011-08-22,7.1797,7.2639
2011-08-23,7.1963,7.3577
2011-08-24,7.1788,7.3253
2011-08-25,7.2119,7.4063
2011-08-26,7.2123,7.3919
2011-08-29,7.199,7.3203
2011-08-30,7.0615,7.376
2011-08-31,7.0817,7.3226
2011-09-01,7.045,7.4167
2011-09-02,7.0158,7.359
2011-09-05,6.994,7.2624
2011-09-06,7.1082,7.2187
2011-09-07,7.1338,7.217
2011-09-08,7.1466,7.2757
2011-09-09,7.1703,7.2659
2011-09-12,7.2396,7.2327
2011-09-13,7.3484,7.1815
2011-09-14,7.338999999999999,7.1472
2011-09-15,7.3479,7.1501
2011-09-16,7.3838,7.0898
2011-09-19,7.4215,7.1174
2011-09-20,7.6197,7.1445
2011-09-21,7.6477,7.1363
2011-09-22,7.9598,7.1092
2011-09-23,8.2354,7.0183
2011-09-26,8.4066,7.0817
2011-09-27,8.0074,7.0422
2011-09-28,7.8614,7.0038
2011-09-29,7.885,7.0195
2011-09-30,7.883999999999999,6.9575
2011-10-03,8.0782,6.9928
2011-10-04,8.1151,6.93
2011-10-05,8.3196,6.9668
2011-10-06,8.0985,6.9491
2011-10-07,8.0503,6.8884
2011-10-10,7.9678,6.885
2011-10-11,7.8688,6.9188
2011-10-12,7.9503,6.89
2011-10-13,7.8011,6.909
2011-10-14,7.8896,6.8610000000000015
2011-10-17,7.8634,6.7826
2011-10-18,7.9021,6.8020000000000005
2011-10-19,8.0747,6.8869
2011-10-20,7.9881,6.9635
2011-10-21,8.0814,6.9461
2011-10-24,8.1526,6.8938
2011-10-25,8.0297,6.9525
2011-10-26,7.8934,6.9083
2011-10-27,7.9644,6.925
2011-10-28,7.7832,7.0362
2011-10-31,7.7345,7.0326
2011-11-01,7.8009,6.9876
2011-11-02,8.1808,7.0009
2011-11-03,7.976,6.9511
2011-11-04,7.8625,6.9077
2011-11-07,7.8661,6.7818
2011-11-08,7.9632,6.8079
2011-11-09,7.8953,6.8664
2011-11-10,7.9858,6.8088
2011-11-11,8.0354,6.8839
2011-11-14,7.9443,6.9105
2011-11-15,7.9691,6.9477
2011-11-16,8.1355,7.0008
2011-11-17,8.1593,7.0104
2011-11-18,8.2329,7.0665
2011-11-21,8.1622,6.9878
2011-11-22,8.2962,6.9963
2011-11-23,8.4064,6.9977
2011-11-24,8.4746,7.0735
2011-11-25,8.4469,7.1036
2011-11-28,8.5842,7.0488
2011-11-29,8.3578,7.1297
2011-11-30,8.3586,7.1392
2011-12-01,8.1659,7.1329
2011-12-02,8.1048,7.0183
2011-12-05,8.0194,6.9774
2011-12-06,7.9973,6.9157
2011-12-07,8.0626,6.9093
2011-12-08,8.0855,6.8762
2011-12-09,8.0813,6.9483
2011-12-12,8.2076,6.917000000000002
2011-12-13,8.2333,6.8472
2011-12-14,8.2543,6.8516
2011-12-15,8.356,6.8227
2011-12-16,8.3801,6.7879
2011-12-19,8.3573,6.8378
2011-12-20,8.3879,6.8311
2011-12-21,8.2706,6.8189
2011-12-22,8.1914,6.8099
2011-12-23,8.1643,6.8038
2011-12-26,8.1627,6.7526
2011-12-27,8.1627,6.745
2011-12-28,8.1582,6.7212
2011-12-29,8.1077,6.6875
2011-12-30,8.1535,6.6881
2012-01-02,8.1019,6.6288
2012-01-03,8.0866,6.6326
2012-01-04,8.0621,6.6074
2012-01-05,8.1294,6.6452
2012-01-06,8.1858,6.7412
2012-01-09,8.158999999999999,6.7672
2012-01-10,8.1505,6.8415
2012-01-11,8.0723,6.8757
2012-01-12,8.1365,6.8523
2012-01-13,8.0567,6.8461
2012-01-16,8.0393,6.8423
2012-01-17,8.0914,6.9637
2012-01-18,8.0274,6.9283
2012-01-19,8.0352,6.8929
2012-01-20,7.9328,6.9748
2012-01-23,7.9724,7.0741
2012-01-24,7.915,7.1385
2012-01-25,7.9858,7.0637
2012-01-26,8.0459,7.0657
2012-01-27,7.8205,7.1024
2012-01-30,7.7626,7.0791
2012-01-31,7.8581,7.1029
2012-02-01,7.7816,7.1909
2012-02-02,7.7336,7.1596
2012-02-03,7.7173,7.1509
2012-02-06,7.6193,7.1991
2012-02-07,7.6254,7.2888
2012-02-08,7.5938,7.2703
2012-02-09,7.5456,7.2576
2012-02-10,7.5978,7.2059
2012-02-13,7.7261,7.2846
2012-02-14,7.6679,7.3113
2012-02-15,7.7303,7.312
2012-02-16,7.7154,7.2917
2012-02-17,7.867000000000001,7.2648
2012-02-20,7.7422,7.2381
2012-02-21,7.6655,7.1678
2012-02-22,7.7273,7.1482
2012-02-23,7.7158,7.1442
2012-02-24,7.6887,7.0781
2012-02-27,7.5925,7.0710000000000015
2012-02-28,7.6255,6.9866
2012-02-29,7.5204,6.9866
2012-03-01,7.4448,6.9683
2012-03-02,7.4742,6.952000000000001
2012-03-05,7.5104,6.8887
2012-03-06,7.5561,6.8887
2012-03-07,7.6089,6.9172
2012-03-08,7.6547,6.8615
2012-03-09,7.5263,6.9168
2012-03-12,7.5188,6.8872
2012-03-13,7.5886,6.8872
2012-03-14,7.576,6.945
2012-03-15,7.6527,6.9074
2012-03-16,7.6618,7.0209
2012-03-19,7.5984,7.0851
2012-03-20,7.5736,7.0851
2012-03-21,7.6209,7.0208
2012-03-22,7.6386,6.956
2012-03-23,7.7208,6.9058
2012-03-26,7.7209,6.9027
2012-03-27,7.6273,6.9027
2012-03-28,7.5782,6.8761
2012-03-29,7.6501,6.8873
2012-03-30,7.7275,6.8732
2012-04-02,7.661,6.7929
2012-04-03,7.662000000000001,6.7929
2012-04-04,7.6846,6.7565
2012-04-05,7.8177,6.7029999999999985
2012-04-06,7.8581,6.7214
2012-04-09,7.8581,6.6894
2012-04-10,7.8581,6.6894
2012-04-11,7.9366,6.6531
2012-04-12,7.9933,6.6584
2012-04-13,7.9427,6.6995
2012-04-16,7.8985,6.8599
2012-04-17,7.9876,6.8599
2012-04-18,7.8214,6.8789
2012-04-19,7.8301,6.8685
2012-04-20,7.8336,6.8401
2012-04-23,7.8184,6.746
2012-04-24,7.8638,6.746
2012-04-25,7.8087,6.746
2012-04-26,7.7662,6.746
2012-04-27,7.7624,6.707000000000002
2012-04-30,7.7542,6.6265
2012-05-01,7.7418,6.6265
2012-05-02,7.7418,6.5945
2012-05-03,7.7412,6.5904
2012-05-04,7.7376,6.6332
2012-05-07,7.7391,6.7211
2012-05-08,7.8278,6.7211
2012-05-09,7.8603,6.7587
2012-05-10,8.0301,6.7235
2012-05-11,8.0086,6.7551
2012-05-14,8.0956,6.9478
2012-05-15,8.1956,6.9478
2012-05-16,8.1897,6.947
2012-05-17,8.3106,7.0014
2012-05-18,8.367,6.9901
2012-05-21,8.2777,6.8982
2012-05-22,8.3161,6.8982
2012-05-23,8.2472,6.9037
2012-05-24,8.4035,7.028
2012-05-25,8.3659,7.015
2012-05-28,8.3485,6.981
2012-05-29,8.3248,6.981
2012-05-30,8.3438,6.9264
2012-05-31,8.4491,6.9248
2012-06-01,8.5246,6.862
2012-06-04,8.6301,6.7689
2012-06-05,8.5197,6.7689
2012-06-06,8.456,6.7283
2012-06-07,8.4125,6.735
2012-06-08,8.2588,6.7431
2012-06-11,8.4665,6.7432
2012-06-12,8.3634,6.7432
2012-06-13,8.4278,6.7603
2012-06-14,8.4011,6.8134
2012-06-15,8.4376,6.7511
2012-06-18,8.3852,6.8971
2012-06-19,8.3413,6.8971
2012-06-20,8.2526,6.7943
2012-06-21,8.2021,6.7881
2012-06-22,8.2336,6.7545
2012-06-25,8.3595,6.856
2012-06-26,8.4577,6.856
2012-06-27,8.4794,6.8694
2012-06-28,8.3828,6.9017
2012-06-29,8.4241,6.8623
2012-07-02,8.2343,6.82
2012-07-03,8.1609,6.82
2012-07-04,8.1352,6.765
2012-07-05,8.1314,6.728
2012-07-06,8.1152,6.7493
