Date,AUD,YTD
2007-08-13,1.1882,1.2994
2007-08-14,1.1855,1.3024
2007-08-15,1.1908,1.3125
2007-08-16,1.2156,1.3126
2007-08-17,1.2736,1.308
2007-08-20,1.2794,1.3051
2007-08-21,1.246,1.3185
2007-08-22,1.2452,1.3097
2007-08-23,1.2415,1.3116
2007-08-24,1.2195,1.3062
2007-08-27,1.2178,1.3089
2007-08-28,1.2026,1.3162
2007-08-29,1.2114,1.3199
2007-08-30,1.2261,1.3096
2007-08-31,1.2253,1.3099
2007-09-03,1.2179,1.3081
2007-09-04,1.2171,1.3071
2007-09-05,1.2125,1.2979
2007-09-06,1.2182,1.2995
2007-09-07,1.2123,1.3032
2007-09-10,1.2094,1.314
2007-09-11,1.2147,1.3197
2007-09-12,1.2091,1.3271
2007-09-13,1.1965,1.3274
2007-09-14,1.192,1.3319
2007-09-17,1.1904,1.3235
2007-09-18,1.1912,1.3296
2007-09-19,1.1967,1.3281
2007-09-20,1.1740000000000002,1.3278
2007-09-21,1.1581,1.3288
2007-09-24,1.1619,1.324
2007-09-25,1.1513,1.3274
2007-09-26,1.1583,1.3304
2007-09-27,1.1434,1.328
2007-09-28,1.1339,1.3336
2007-10-01,1.1336,1.334
2007-10-02,1.1258,1.3422
2007-10-03,1.1276,1.3435
2007-10-04,1.1243,1.3388
2007-10-05,1.13,1.3441
2007-10-08,1.121,1.3379
2007-10-09,1.1129,1.3399
2007-10-10,1.1178,1.3431
2007-10-11,1.1139,1.3442
2007-10-12,1.1072,1.3418
2007-10-15,1.1092,1.3345
2007-10-16,1.1026,1.3298
2007-10-17,1.1257,1.3282
2007-10-18,1.1198,1.3267
2007-10-19,1.1227,1.3249
2007-10-22,1.1151,1.3218
2007-10-23,1.1379,1.3161
2007-10-24,1.1188,1.3185
2007-10-25,1.1126,1.3213
2007-10-26,1.1051,1.3165
2007-10-29,1.0939,1.3119
2007-10-30,1.0876,1.3058
2007-10-31,1.0889,1.3008
2007-11-01,1.0838,1.3003
2007-11-02,1.0834,1.2918
2007-11-05,1.0841,1.2933
2007-11-06,1.0881,1.2952
2007-11-07,1.0789,1.2996
2007-11-08,1.0666,1.2936
2007-11-09,1.0762,1.2994
2007-11-12,1.0892,1.3042
2007-11-13,1.1329,1.3025
2007-11-14,1.1155,1.3091
2007-11-15,1.1094,1.3073
2007-11-16,1.122,1.3081
2007-11-19,1.1193,1.3027
2007-11-20,1.123,1.3078
2007-11-21,1.1266,1.2995
2007-11-22,1.1443,1.2990000000000002
2007-11-23,1.1471,1.2936
2007-11-26,1.1458,1.2912
2007-11-27,1.1344,1.2859
2007-11-28,1.1459,1.2847
2007-11-29,1.1337,1.2825
2007-11-30,1.1343,1.2769
2007-12-03,1.1275,1.2692
2007-12-04,1.1327,1.2668
2007-12-05,1.1426,1.2701
2007-12-06,1.1515,1.2712
2007-12-07,1.1492,1.2726
2007-12-10,1.1408,1.2655
2007-12-11,1.1351,1.2672
2007-12-12,1.1297,1.2776
2007-12-13,1.1342,1.2723
2007-12-14,1.139,1.2673
2007-12-17,1.1513,1.2771
2007-12-18,1.1649,1.2821
2007-12-19,1.1586,1.2813
2007-12-20,1.1626,1.2786
2007-12-21,1.1652,1.274
2007-12-24,1.1553,1.2737
2007-12-25,1.1479,1.2729
2007-12-26,1.1479,1.2729
2007-12-27,1.1479,1.2729
2007-12-28,1.1452,1.274
2007-12-31,1.1388,1.2677
2008-01-01,1.1383,1.2674
2008-01-02,1.1383,1.2674
2008-01-03,1.1351,1.258
2008-01-04,1.1347,1.258
2008-01-07,1.1347,1.2728
2008-01-08,1.1449,1.2761
2008-01-09,1.1365,1.2821
2008-01-10,1.1315,1.2809
2008-01-11,1.1329,1.283
2008-01-14,1.1185,1.2764
2008-01-15,1.1114,1.2832
2008-01-16,1.1106,1.2752
2008-01-17,1.1362,1.2747
2008-01-18,1.1328,1.2727
2008-01-21,1.1379,1.2709
2008-01-22,1.1555,1.2697
2008-01-23,1.1643,1.2664
2008-01-24,1.1584,1.2604
2008-01-25,1.1432,1.2788
2008-01-28,1.1324,1.2821
2008-01-29,1.132,1.2932
2008-01-30,1.1264,1.2946
2008-01-31,1.1245,1.2943
2008-02-01,1.1219,1.2958
2008-02-04,1.1089,1.2889
2008-02-05,1.1016,1.2919
2008-02-06,1.1072,1.2908
2008-02-07,1.1159,1.2871
2008-02-08,1.1234,1.2855
2008-02-11,1.1185,1.2831
2008-02-12,1.1045,1.2878
2008-02-13,1.1045,1.2925
2008-02-14,1.1142,1.291
2008-02-15,1.1052,1.2792
2008-02-18,1.1032,1.2728
2008-02-19,1.0959,1.2733
2008-02-20,1.0842,1.2731
2008-02-21,1.0938,1.2711
2008-02-22,1.0883,1.2659
2008-02-25,1.0829,1.2674
2008-02-26,1.081,1.2662
2008-02-27,1.0789,1.2625
2008-02-28,1.0649,1.2619
2008-02-29,1.0606,1.2619
2008-03-03,1.0698,1.2714
2008-03-04,1.0704,1.2714
2008-03-05,1.0722,1.2768
2008-03-06,1.0796,1.2915
2008-03-07,1.0674,1.294
2008-03-10,1.069,1.2842
2008-03-11,1.0822,1.2842
2008-03-12,1.0796,1.2838
2008-03-13,1.0759999999999998,1.2795
2008-03-14,1.0667,1.2705
2008-03-17,1.0623,1.2695
2008-03-18,1.0845,1.2695
2008-03-19,1.0763,1.2576
2008-03-20,1.0732,1.2503
2008-03-21,1.1079,1.25
2008-03-24,1.1079,1.239
2008-03-25,1.1079,1.239
2008-03-26,1.0942,1.2395
2008-03-27,1.0849,1.2406
2008-03-28,1.0825,1.2355
2008-03-31,1.087,1.2362
2008-04-01,1.0963,1.2362
2008-04-02,1.0993,1.2377
2008-04-03,1.0968,1.2248
2008-04-04,1.0991,1.2284
2008-04-07,1.0883,1.2227
2008-04-08,1.0818,1.2227
2008-04-09,1.0812,1.2227
2008-04-10,1.0773,1.2227
2008-04-11,1.0721,1.2128
2008-04-14,1.0752,1.2107
2008-04-15,1.0812,1.2107
2008-04-16,1.0817,1.2008
2008-04-17,1.0716,1.1992
2008-04-18,1.067,1.1968
2008-04-21,1.0698,1.2011
2008-04-22,1.0613,1.2011
2008-04-23,1.0577,1.1973
2008-04-24,1.0511,1.2006
2008-04-25,1.0583,1.2092
2008-04-28,1.0736,1.2069
2008-04-29,1.0664,1.2069
2008-04-30,1.0731,1.2038
2008-05-01,1.0691,1.2074
2008-05-02,1.0691,1.2074
2008-05-05,1.0709,1.2118
2008-05-06,1.0624,1.2118
2008-05-07,1.0592,1.2213
2008-05-08,1.0572,1.2107
2008-05-09,1.0629,1.2063
2008-05-12,1.0652,1.2019
2008-05-13,1.0612,1.2019
2008-05-14,1.0604,1.2042
2008-05-15,1.0725,1.2013
2008-05-16,1.069,1.2025
2008-05-19,1.053,1.2149
2008-05-20,1.048,1.2149
2008-05-21,1.0419,1.217
2008-05-22,1.0376,1.2205
2008-05-23,1.0409,1.2162
2008-05-26,1.0403,1.2159
2008-05-27,1.0418,1.2159
2008-05-28,1.0388,1.2201
2008-05-29,1.0436,1.22
2008-05-30,1.0426,1.2194
2008-06-02,1.0454,1.2093
2008-06-03,1.0465,1.2093
2008-06-04,1.0435,1.2068
2008-06-05,1.041,1.1999
2008-06-06,1.0498,1.1914
2008-06-09,1.0425,1.1823
2008-06-10,1.0399,1.1823
2008-06-11,1.0521,1.1889
2008-06-12,1.0555,1.1867
2008-06-13,1.0699,1.1873
2008-06-16,1.069,1.1979
2008-06-17,1.0631,1.1979
2008-06-18,1.0643,1.1959
2008-06-19,1.0625,1.1885
2008-06-20,1.0557,1.1845
2008-06-23,1.0475,1.1808
2008-06-24,1.0505,1.1808
2008-06-25,1.0487,1.179
2008-06-26,1.0455,1.1775
2008-06-27,1.0418,1.1775
2008-06-30,1.0403,1.182
2008-07-01,1.0385,1.182
2008-07-02,1.0472,1.1762
2008-07-03,1.04,1.1671
2008-07-04,1.0393,1.1692
2008-07-07,1.0389,1.1623
2008-07-08,1.0455,1.1623
2008-07-09,1.0503,1.1676
2008-07-10,1.0501,1.1623
2008-07-11,1.0413,1.1617
2008-07-14,1.0371,1.158
2008-07-15,1.0329,1.158
2008-07-16,1.0181,1.1522
2008-07-17,1.024,1.1446
2008-07-18,1.025,1.1441
2008-07-21,1.0298,1.1376
2008-07-22,1.0253,1.1376
2008-07-23,1.0229,1.1357
2008-07-24,1.0374,1.132
2008-07-25,1.041,1.13
2008-07-28,1.0447,1.134
2008-07-29,1.0457,1.134
2008-07-30,1.0477,1.1603
2008-07-31,1.0564,1.1802
2008-08-01,1.0598,1.1637
2008-08-04,1.0699,1.168
2008-08-05,1.0727,1.168
2008-08-06,1.0906,1.1673
2008-08-07,1.0932,1.1673
2008-08-08,1.0979,1.1701
2008-08-11,1.1201,1.1696
2008-08-12,1.1224,1.1696
2008-08-13,1.1436,1.1882
2008-08-14,1.1488,1.1855
2008-08-15,1.1411,1.1908
2008-08-18,1.1563,1.2736
2008-08-19,1.1451,1.2736
2008-08-20,1.1536,1.2794
2008-08-21,1.1486,1.246
2008-08-22,1.1483,1.2452
2008-08-25,1.1494,1.2195
2008-08-26,1.1526,1.2195
2008-08-27,1.1728,1.2178
2008-08-28,1.1589,1.2026
2008-08-29,1.154,1.2114
2008-09-01,1.1582,1.2253
2008-09-02,1.172,1.2253
2008-09-03,1.1983,1.2179
2008-09-04,1.2009999999999998,1.2171
2008-09-05,1.196,1.2125
2008-09-08,1.2359,1.2123
2008-09-09,1.2203,1.2123
2008-09-10,1.2293,1.2094
2008-09-11,1.2446,1.2147
2008-09-12,1.2576,1.2091
2008-09-15,1.24,1.192
2008-09-16,1.2398,1.192
2008-09-17,1.2587,1.1904
2008-09-18,1.2588,1.1912
2008-09-19,1.2385,1.1967
2008-09-22,1.2296,1.1581
2008-09-23,1.1966,1.1581
2008-09-24,1.1887,1.1619
2008-09-25,1.1952,1.1513
2008-09-26,1.1899,1.1583
2008-09-29,1.2066,1.1339
2008-09-30,1.2276,1.1339
2008-10-01,1.2402,1.1336
2008-10-02,1.254,1.1258
2008-10-03,1.2714,1.1276
2008-10-06,1.2867,1.13
2008-10-07,1.3362,1.13
2008-10-08,1.378,1.121
2008-10-09,1.4582,1.1129
2008-10-10,1.4254,1.1178
2008-10-13,1.5125,1.1072
2008-10-14,1.4898,1.1072
2008-10-15,1.3864,1.1092
2008-10-16,1.4364,1.1026
2008-10-17,1.482,1.1257
2008-10-20,1.4635,1.1227
2008-10-21,1.4422,1.1227
2008-10-22,1.4624,1.1151
2008-10-23,1.4851,1.1379
2008-10-24,1.5123,1.1188
2008-10-27,1.628,1.1051
2008-10-28,1.6369,1.1051
2008-10-29,1.5996,1.0939
2008-10-30,1.5405,1.0876
2008-10-31,1.4733,1.0889
2008-11-03,1.5087,1.0834
2008-11-04,1.4898,1.0834
2008-11-05,1.4473,1.0841
2008-11-06,1.4459,1.0881
2008-11-07,1.4701,1.0789
2008-11-10,1.497,1.0762
2008-11-11,1.446,1.0762
2008-11-12,1.4927,1.0892
2008-11-13,1.5157,1.1329
2008-11-14,1.5646,1.1155
2008-11-17,1.5228,1.122
2008-11-18,1.5348,1.122
2008-11-19,1.5419999999999998,1.1193
2008-11-20,1.5472,1.123
2008-11-21,1.5888,1.1266
2008-11-24,1.6091,1.1471
2008-11-25,1.5608,1.1471
2008-11-26,1.5679,1.1458
2008-11-27,1.5456,1.1344
2008-11-28,1.5263,1.1459
2008-12-01,1.5348,1.1343
2008-12-02,1.5585,1.1343
2008-12-03,1.5438,1.1275
2008-12-04,1.5547,1.1327
2008-12-05,1.5558,1.1426
2008-12-08,1.5709,1.1492
2008-12-09,1.5075,1.1492
2008-12-10,1.5264,1.1408
2008-12-11,1.5215,1.1351
2008-12-12,1.505,1.1297
2008-12-15,1.5211,1.139
2008-12-16,1.4986,1.139
2008-12-17,1.4882,1.1513
2008-12-18,1.4559,1.1649
2008-12-19,1.4187,1.1586
2008-12-22,1.4684,1.1652
2008-12-23,1.4598,1.1652
2008-12-24,1.4624,1.1553
2008-12-25,1.4666,1.1479
2008-12-26,1.4666,1.1479
2008-12-29,1.4666,1.1452
2008-12-30,1.4432,1.1452
2008-12-31,1.4495,1.1388
2009-01-01,1.4568,1.1383
2009-01-02,1.4568,1.1383
2009-01-05,1.4340000000000002,1.1347
2009-01-06,1.4128,1.1347
2009-01-07,1.4047,1.1347
2009-01-08,1.3851,1.1449
2009-01-09,1.4215,1.1365
2009-01-12,1.4156,1.1329
2009-01-13,1.4542,1.1329
2009-01-14,1.4986,1.1185
2009-01-15,1.5007,1.1114
2009-01-16,1.5146,1.1106
2009-01-19,1.4778,1.1328
2009-01-20,1.489,1.1328
2009-01-21,1.5206,1.1379
2009-01-22,1.5443,1.1555
2009-01-23,1.5249,1.1643
2009-01-26,1.5503,1.1432
2009-01-27,1.5222,1.1432
2009-01-28,1.5093,1.1324
2009-01-29,1.4943,1.132
2009-01-30,1.521,1.1264
2009-02-02,1.5695,1.1219
2009-02-03,1.5923,1.1219
2009-02-04,1.5653,1.1089
2009-02-05,1.5608,1.1016
2009-02-06,1.5412,1.1072
2009-02-09,1.5166,1.1234
2009-02-10,1.4804,1.1234
2009-02-11,1.4961,1.1185
2009-02-12,1.5261,1.1045
2009-02-13,1.5463,1.1045
2009-02-16,1.5132,1.1052
2009-02-17,1.5372,1.1052
2009-02-18,1.5632,1.1032
2009-02-19,1.5661,1.0959
2009-02-20,1.5425,1.0842
2009-02-23,1.5683,1.0883
2009-02-24,1.5468,1.0883
2009-02-25,1.5511,1.0829
2009-02-26,1.5385,1.081
2009-02-27,1.5326,1.0789
2009-03-02,1.5732,1.0606
2009-03-03,1.5774,1.0698
2009-03-04,1.5552,1.0704
2009-03-05,1.5587,1.0722
2009-03-06,1.5590000000000002,1.0796
2009-03-09,1.5629,1.0674
2009-03-10,1.5824,1.069
2009-03-11,1.5522,1.0822
2009-03-12,1.5374,1.0796
2009-03-13,1.5479,1.0759999999999998
2009-03-16,1.5178,1.0667
2009-03-17,1.5089,1.0623
2009-03-18,1.5163,1.0845
2009-03-19,1.511,1.0763
2009-03-20,1.4462,1.0732
2009-03-23,1.4529,1.1079
2009-03-24,1.4364,1.1079
2009-03-25,1.4319,1.1079
2009-03-26,1.431,1.0942
2009-03-27,1.422,1.0849
2009-03-30,1.4464,1.0825
2009-03-31,1.4694,1.087
2009-04-01,1.4439,1.0963
2009-04-02,1.4405,1.0993
2009-04-03,1.4036,1.0968
2009-04-06,1.4013,1.0991
2009-04-07,1.4044,1.0883
2009-04-08,1.4119,1.0818
2009-04-09,1.4091,1.0812
2009-04-10,1.401,1.0773
2009-04-13,1.401,1.0721
2009-04-14,1.401,1.0752
2009-04-15,1.3725,1.0812
2009-04-16,1.3932,1.0817
2009-04-17,1.3879,1.0716
2009-04-20,1.388,1.067
2009-04-21,1.418,1.0698
2009-04-22,1.4313,1.0613
2009-04-23,1.4189,1.0577
2009-04-24,1.4026,1.0511
2009-04-27,1.3907,1.0583
2009-04-28,1.4017,1.0736
2009-04-29,1.4248,1.0664
2009-04-30,1.3896,1.0731
2009-05-01,1.3669,1.0691
2009-05-04,1.3669,1.0691
2009-05-05,1.3635,1.0709
2009-05-06,1.3428,1.0624
2009-05-07,1.3449,1.0592
2009-05-08,1.3164,1.0572
2009-05-11,1.3186,1.0629
2009-05-12,1.3139,1.0652
2009-05-13,1.3051,1.0612
2009-05-14,1.3127,1.0604
2009-05-15,1.3356,1.0725
2009-05-18,1.3259,1.069
2009-05-19,1.3173,1.053
2009-05-20,1.2903,1.048
2009-05-21,1.2896,1.0419
2009-05-22,1.297,1.0376
2009-05-25,1.2763,1.0409
2009-05-26,1.2794,1.0403
2009-05-27,1.2906,1.0418
2009-05-28,1.2785,1.0388
2009-05-29,1.2812,1.0436
2009-06-01,1.2534,1.0426
2009-06-02,1.2343,1.0454
2009-06-03,1.2251,1.0465
2009-06-04,1.2257,1.0435
2009-06-05,1.258,1.041
2009-06-08,1.2419,1.0498
2009-06-09,1.2686,1.0425
2009-06-10,1.2588,1.0399
2009-06-11,1.2329,1.0521
2009-06-12,1.2319,1.0555
2009-06-15,1.2321,1.0699
2009-06-16,1.248,1.069
2009-06-17,1.2472,1.0631
2009-06-18,1.2665,1.0643
2009-06-19,1.2592,1.0625
2009-06-22,1.2405,1.0557
2009-06-23,1.257,1.0475
2009-06-24,1.2694,1.0505
2009-06-25,1.2521,1.0487
2009-06-26,1.2545,1.0455
2009-06-29,1.2384,1.0418
2009-06-30,1.2414,1.0403
2009-07-01,1.2282,1.0385
2009-07-02,1.2404,1.0472
2009-07-03,1.2474,1.04
2009-07-06,1.2529,1.0393
2009-07-07,1.2668,1.0389
2009-07-08,1.2472,1.0455
2009-07-09,1.2753,1.0503
2009-07-10,1.2746,1.0501
2009-07-13,1.2906,1.0413
2009-07-14,1.2887,1.0371
2009-07-15,1.2643,1.0329
2009-07-16,1.2457,1.0181
2009-07-17,1.2443,1.024
2009-07-20,1.2506,1.025
2009-07-21,1.2316,1.0298
2009-07-22,1.226,1.0253
2009-07-23,1.23,1.0229
2009-07-24,1.2212,1.0374
2009-07-27,1.2239,1.041
2009-07-28,1.2146,1.0447
2009-07-29,1.2044,1.0457
2009-07-30,1.2209,1.0477
2009-07-31,1.2127,1.0564
2009-08-03,1.2067,1.0598
2009-08-04,1.19,1.0699
2009-08-05,1.1899,1.0727
2009-08-06,1.1853,1.0906
2009-08-07,1.1877,1.0932
2009-08-10,1.1953,1.0979
2009-08-11,1.1896,1.1201
2009-08-12,1.1976,1.1224
2009-08-13,1.2139,1.1436
2009-08-14,1.1846,1.1488
2009-08-17,1.185,1.1411
2009-08-18,1.2229,1.1563
2009-08-19,1.2138,1.1451
2009-08-20,1.2216,1.1536
2009-08-21,1.2023,1.1486
2009-08-24,1.2001,1.1483
2009-08-25,1.1891,1.1494
2009-08-26,1.1906,1.1526
2009-08-27,1.2027,1.1728
2009-08-28,1.1986,1.1589
2009-08-31,1.1832,1.154
2009-09-01,1.1972,1.1582
2009-09-02,1.1944,1.172
2009-09-03,1.2034,1.1983
2009-09-04,1.1885,1.2009999999999998
2009-09-07,1.186,1.196
2009-09-08,1.1687,1.2359
2009-09-09,1.1587,1.2203
2009-09-10,1.1593,1.2293
2009-09-11,1.1664,1.2446
2009-09-14,1.1586,1.2576
2009-09-15,1.165,1.24
2009-09-16,1.1645,1.2398
2009-09-17,1.148,1.2587
2009-09-18,1.1462,1.2588
2009-09-21,1.1516,1.2385
2009-09-22,1.1609,1.2296
2009-09-23,1.1449,1.1966
2009-09-24,1.1436,1.1887
2009-09-25,1.143,1.1952
2009-09-28,1.1556,1.1899
2009-09-29,1.154,1.2066
2009-09-30,1.1472,1.2276
2009-10-01,1.1334,1.2402
2009-10-02,1.1376,1.254
2009-10-05,1.1583,1.2714
2009-10-06,1.1435,1.2867
2009-10-07,1.1258,1.3362
2009-10-08,1.1237,1.378
2009-10-09,1.1072,1.4582
2009-10-12,1.1043,1.4254
2009-10-13,1.1032,1.5125
2009-10-14,1.0994,1.4898
2009-10-15,1.0971,1.3864
2009-10-16,1.0908,1.4364
2009-10-19,1.0904,1.482
2009-10-20,1.0863,1.4635
2009-10-21,1.0768,1.4422
2009-10-22,1.084,1.4624
2009-10-23,1.0823,1.4851
2009-10-26,1.0809,1.5123
2009-10-27,1.0822,1.628
2009-10-28,1.0891,1.6369
2009-10-29,1.1043,1.5996
2009-10-30,1.1006,1.5405
2009-11-02,1.0996,1.4733
2009-11-03,1.105,1.5087
2009-11-04,1.1154,1.4898
2009-11-05,1.1027,1.4473
2009-11-06,1.1006,1.4459
2009-11-09,1.0924,1.4701
2009-11-10,1.0772,1.497
2009-11-11,1.0788,1.446
2009-11-12,1.0729,1.4927
2009-11-13,1.0764,1.5157
2009-11-16,1.0774,1.5646
2009-11-17,1.0694,1.5228
2009-11-18,1.0772,1.5348
2009-11-19,1.0715,1.5419999999999998
2009-11-20,1.0895,1.5472
2009-11-23,1.1002,1.5888
2009-11-24,1.0831,1.6091
2009-11-25,1.0858,1.5608
2009-11-26,1.0764,1.5679
2009-11-27,1.0906,1.5456
2009-11-30,1.1065,1.5263
2009-12-01,1.0951,1.5348
2009-12-02,1.085,1.5585
2009-12-03,1.0777,1.5438
2009-12-04,1.0765,1.5547
2009-12-07,1.079,1.5558
2009-12-08,1.1004,1.5709
2009-12-09,1.0997,1.5075
2009-12-10,1.0985,1.5264
2009-12-11,1.0912,1.5215
2009-12-14,1.0894,1.505
2009-12-15,1.0972,1.5211
2009-12-16,1.1036,1.4986
2009-12-17,1.1112,1.4882
2009-12-18,1.1291,1.4559
2009-12-21,1.1269,1.4187
2009-12-22,1.1283,1.4684
2009-12-23,1.1387,1.4598
2009-12-24,1.1397,1.4624
2009-12-25,1.1317,1.4666
2009-12-28,1.1317,1.4666
2009-12-29,1.1261,1.4666
2009-12-30,1.1134,1.4432
2009-12-31,1.1184,1.4495
2010-01-01,1.1112,1.4568
2010-01-04,1.1112,1.4568
2010-01-05,1.104,1.4340000000000002
2010-01-06,1.0919,1.4128
2010-01-07,1.0925,1.4047
2010-01-08,1.0914,1.3851
2010-01-11,1.0937,1.4215
2010-01-12,1.0733,1.4156
2010-01-13,1.082,1.4542
2010-01-14,1.0801,1.4986
2010-01-15,1.0763,1.5007
2010-01-18,1.0816,1.5146
2010-01-19,1.0795,1.4778
2010-01-20,1.0884,1.489
2010-01-21,1.0945,1.5206
2010-01-22,1.0995,1.5443
2010-01-25,1.1078,1.5249
2010-01-26,1.1049,1.5503
2010-01-27,1.1142,1.5222
2010-01-28,1.1126,1.5093
2010-01-29,1.1099,1.4943
2010-02-01,1.1198,1.521
2010-02-02,1.1319,1.5695
2010-02-03,1.1347,1.5923
2010-02-04,1.1269,1.5653
2010-02-05,1.1357,1.5608
2010-02-08,1.1556,1.5412
2010-02-09,1.1528,1.5166
2010-02-10,1.1431,1.4804
2010-02-11,1.1426,1.4961
2010-02-12,1.126,1.5261
2010-02-15,1.1322,1.5463
2010-02-16,1.1247,1.5132
2010-02-17,1.1158,1.5372
2010-02-18,1.1067,1.5632
2010-02-19,1.1141,1.5661
2010-02-22,1.1222,1.5425
2010-02-23,1.1091,1.5683
2010-02-24,1.11,1.5468
2010-02-25,1.1214,1.5511
2010-02-26,1.1258,1.5385
2010-03-01,1.1231,1.5326
2010-03-02,1.1168,1.5732
2010-03-03,1.1067,1.5774
2010-03-04,1.1081,1.5552
2010-03-05,1.1084,1.5587
2010-03-08,1.1076,1.5590000000000002
2010-03-09,1.0957,1.5629
2010-03-10,1.1019,1.5824
2010-03-11,1.0915,1.5522
2010-03-12,1.0922,1.5374
2010-03-15,1.0891,1.5479
2010-03-16,1.0961,1.5178
2010-03-17,1.0934,1.5089
2010-03-18,1.083,1.5163
2010-03-19,1.085,1.511
2010-03-22,1.087,1.4462
2010-03-23,1.0998,1.4529
2010-03-24,1.0905,1.4364
2010-03-25,1.0987,1.4319
2010-03-26,1.0946,1.431
2010-03-29,1.1067,1.422
2010-03-30,1.0938,1.4464
2010-03-31,1.0866,1.4694
2010-04-01,1.0936,1.4439
2010-04-02,1.0904,1.4405
2010-04-05,1.0904,1.4036
2010-04-06,1.0904,1.4013
2010-04-07,1.084,1.4044
2010-04-08,1.0802,1.4119
2010-04-09,1.0826,1.4091
2010-04-12,1.0743,1.401
2010-04-13,1.0773,1.401
2010-04-14,1.0783,1.401
2010-04-15,1.0711,1.3725
2010-04-16,1.0715,1.3932
2010-04-19,1.0727,1.3879
2010-04-20,1.0888,1.388
2010-04-21,1.0736,1.418
2010-04-22,1.0758,1.4313
2010-04-23,1.0788,1.4189
2010-04-26,1.0866,1.4026
2010-04-27,1.0762,1.3907
2010-04-28,1.0831,1.4017
2010-04-29,1.0829,1.4248
2010-04-30,1.0766,1.3896
2010-05-03,1.0734,1.3669
2010-05-04,1.0794,1.3669
2010-05-05,1.092,1.3635
2010-05-06,1.1026,1.3428
2010-05-07,1.1059,1.3449
2010-05-10,1.1255,1.3164
2010-05-11,1.1035,1.3186
2010-05-12,1.1183,1.3139
2010-05-13,1.1149,1.3051
2010-05-14,1.1127,1.3127
2010-05-17,1.1219,1.3356
2010-05-18,1.1372,1.3259
2010-05-19,1.1408,1.3173
2010-05-20,1.1798,1.2903
2010-05-21,1.2097,1.2896
2010-05-24,1.2111,1.297
2010-05-25,1.2078,1.2763
2010-05-26,1.231,1.2794
2010-05-27,1.2007,1.2906
2010-05-28,1.193,1.2785
2010-05-31,1.1736,1.2812
2010-06-01,1.1844,1.2534
2010-06-02,1.2007,1.2343
2010-06-03,1.1983,1.2251
2010-06-04,1.1794,1.2257
2010-06-07,1.1909999999999998,1.258
2010-06-08,1.2214,1.2419
2010-06-09,1.2208,1.2686
2010-06-10,1.2053,1.2588
2010-06-11,1.188,1.2329
2010-06-14,1.1793,1.2319
2010-06-15,1.1608,1.2321
2010-06-16,1.1667,1.248
2010-06-17,1.1616,1.2472
2010-06-18,1.1551,1.2665
2010-06-21,1.1517,1.2592
2010-06-22,1.1324,1.2405
2010-06-23,1.1431,1.257
2010-06-24,1.146,1.2694
2010-06-25,1.1563,1.2521
2010-06-28,1.1566,1.2545
2010-06-29,1.1443,1.2384
2010-06-30,1.1682,1.2414
2010-07-01,1.1737,1.2282
2010-07-02,1.1967,1.2404
2010-07-05,1.1846,1.2474
2010-07-06,1.1903,1.2529
2010-07-07,1.1756,1.2668
2010-07-08,1.1794,1.2472
2010-07-09,1.143,1.2753
2010-07-12,1.1436,1.2746
2010-07-13,1.1452,1.2906
2010-07-14,1.1406,1.2887
2010-07-15,1.134,1.2643
2010-07-16,1.1307,1.2457
2010-07-19,1.1394,1.2443
2010-07-20,1.1533,1.2506
2010-07-21,1.1459,1.2316
2010-07-22,1.1303,1.226
2010-07-23,1.1265,1.23
2010-07-26,1.1186,1.2212
2010-07-27,1.1155,1.2239
2010-07-28,1.105,1.2146
2010-07-29,1.1175,1.2044
2010-07-30,1.1095,1.2209
2010-08-02,1.1104,1.2127
2010-08-03,1.0975,1.2067
2010-08-04,1.0974,1.19
2010-08-05,1.0953,1.1899
2010-08-06,1.0944,1.1853
2010-08-09,1.0896,1.1877
2010-08-10,1.0883,1.1953
2010-08-11,1.1017,1.1896
2010-08-12,1.1064,1.1976
2010-08-13,1.1197,1.2139
2010-08-16,1.1157,1.1846
2010-08-17,1.1216,1.185
2010-08-18,1.1082,1.2229
2010-08-19,1.108,1.2138
2010-08-20,1.1108,1.2216
2010-08-23,1.1261,1.2023
2010-08-24,1.1163,1.2001
2010-08-25,1.134,1.1891
2010-08-26,1.1376,1.1906
2010-08-27,1.128,1.2027
2010-08-30,1.1266,1.1986
2010-08-31,1.115,1.1832
2010-09-01,1.1281,1.1972
2010-09-02,1.1048,1.1944
2010-09-03,1.0999,1.2034
2010-09-06,1.0982,1.1885
2010-09-07,1.0899,1.186
2010-09-08,1.0971,1.1687
2010-09-09,1.0904,1.1587
2010-09-10,1.0814,1.1593
2010-09-13,1.0797,1.1664
2010-09-14,1.0727,1.1586
2010-09-15,1.0707,1.165
2010-09-16,1.0673,1.1645
2010-09-17,1.0673,1.148
2010-09-20,1.0632,1.1462
2010-09-21,1.0575,1.1516
2010-09-22,1.0558,1.1609
2010-09-23,1.0463,1.1449
2010-09-24,1.0552,1.1436
2010-09-27,1.0473,1.143
2010-09-28,1.0407,1.1556
2010-09-29,1.041,1.154
2010-09-30,1.0285,1.1472
2010-10-01,1.0309,1.1334
2010-10-04,1.0283,1.1376
2010-10-05,1.0327,1.1583
2010-10-06,1.0405,1.1435
2010-10-07,1.0263,1.1258
2010-10-08,1.0116,1.1237
2010-10-11,1.0272,1.1072
2010-10-12,1.0156,1.1043
2010-10-13,1.0176,1.1032
2010-10-14,1.0122,1.0994
