Date,HKD,YTD
1999-01-05,7.7472,?
1999-01-06,7.7473,?
1999-01-07,7.7501,?
1999-01-08,7.7485,?
1999-01-11,7.7453,?
1999-01-12,7.7496,?
1999-01-13,7.747000000000001,?
1999-01-14,7.7493,?
1999-01-15,7.747999999999998,?
1999-01-18,7.75,?
1999-01-19,7.7458,?
1999-01-20,7.7431,?
1999-01-21,7.7413,?
1999-01-22,7.7469,?
1999-01-25,7.7581,?
1999-01-26,7.7491,?
1999-01-27,7.7541,?
1999-01-28,7.75,?
1999-01-29,7.75,?
1999-02-01,7.747000000000001,?
1999-02-02,7.7473,?
1999-02-03,7.7489,?
1999-02-04,7.7511,?
1999-02-05,7.7507,?
1999-02-08,7.7506,?
1999-02-09,7.7489,?
1999-02-10,7.7509,?
1999-02-11,7.7485,?
1999-02-12,7.7529,?
1999-02-15,7.752000000000002,?
1999-02-16,7.7492,?
1999-02-17,7.749,?
1999-02-18,7.7511,?
1999-02-19,7.7475,?
1999-02-22,7.7534,?
1999-02-23,7.7497,?
1999-02-24,7.7327,?
1999-02-25,7.7462,?
1999-02-26,7.7478,?
1999-03-01,7.7493,?
1999-03-02,7.7498,?
1999-03-03,7.7481,?
1999-03-04,7.7453,?
1999-03-05,7.7467,?
1999-03-08,7.7496,?
1999-03-09,7.7457,?
1999-03-10,7.7519,?
1999-03-11,7.7468,?
1999-03-12,7.7512,?
1999-03-15,7.7473,?
1999-03-16,7.7511,?
1999-03-17,7.7437,?
1999-03-18,7.7488,?
1999-03-19,7.7487,?
1999-03-22,7.7499,?
1999-03-23,7.7499,?
1999-03-24,7.7477,?
1999-03-25,7.7501,?
1999-03-26,7.7419,?
1999-03-29,7.7427,?
1999-03-30,7.7486,?
1999-03-31,7.7536,?
1999-04-01,7.7477,?
1999-04-02,7.7689,?
1999-04-05,7.7508,?
1999-04-06,7.7509,?
1999-04-07,7.7536,?
1999-04-08,7.7494,?
1999-04-09,7.7481,?
1999-04-12,7.7468,?
1999-04-13,7.7535,?
1999-04-14,7.7501,?
1999-04-15,7.7512,?
1999-04-16,7.7487,?
1999-04-19,7.7531,?
1999-04-20,7.7467,?
1999-04-21,7.7394,?
1999-04-22,7.747999999999998,?
1999-04-23,7.7516,?
1999-04-26,7.7491,?
1999-04-27,7.7473,?
1999-04-28,7.7534,?
1999-04-29,7.7485,?
1999-04-30,7.7502,?
1999-05-03,7.7498,?
1999-05-04,7.7508,?
1999-05-05,7.7506,?
1999-05-06,7.7486,?
1999-05-07,7.7504,?
1999-05-10,7.7501,?
1999-05-11,7.7513,?
1999-05-12,7.7553,?
1999-05-13,7.7499,?
1999-05-14,7.7503,?
1999-05-17,7.7491,?
1999-05-18,7.7535,?
1999-05-19,7.7533,?
1999-05-20,7.7518,?
1999-05-21,7.7543,?
1999-05-24,7.7532,?
1999-05-25,7.7547,?
1999-05-26,7.7531,?
1999-05-27,7.754,?
1999-05-28,7.7551,?
1999-05-31,7.7534,?
1999-06-01,7.7542,?
1999-06-02,7.7558,?
1999-06-03,7.7519,?
1999-06-04,7.7559,?
1999-06-07,7.7574,?
1999-06-08,7.7598,?
1999-06-09,7.7574,?
1999-06-10,7.7579,?
1999-06-11,7.7579,?
1999-06-14,7.7566,?
1999-06-15,7.7562,?
1999-06-16,7.7585,?
1999-06-17,7.7546,?
1999-06-18,7.7563,?
1999-06-21,7.7555,?
1999-06-22,7.7608,?
1999-06-23,7.7599,?
1999-06-24,7.7731,?
1999-06-25,7.7641,?
1999-06-28,7.7589,?
1999-06-29,7.757999999999999,?
1999-06-30,7.7557,?
1999-07-01,7.7572,?
1999-07-02,7.7566,?
1999-07-05,7.7636,?
1999-07-06,7.7608,?
1999-07-07,7.7608,?
1999-07-08,7.76,?
1999-07-09,7.7586,?
1999-07-12,7.7572,?
1999-07-13,7.7629,?
1999-07-14,7.7593,?
1999-07-15,7.7708,?
1999-07-16,7.7593,?
1999-07-19,7.7626,?
1999-07-20,7.7594,?
1999-07-21,7.7559,?
1999-07-22,7.7609,?
1999-07-23,7.7627,?
1999-07-26,7.7617,?
1999-07-27,7.7646,?
1999-07-28,7.7616,?
1999-07-29,7.7638,?
1999-07-30,7.7603,?
1999-08-02,7.7631,?
1999-08-03,7.7597,?
1999-08-04,7.7647,?
1999-08-05,7.7626,?
1999-08-06,7.7622,?
1999-08-09,7.7639,?
1999-08-10,7.7624,?
1999-08-11,7.7668,?
1999-08-12,7.7612,?
1999-08-13,7.7638,?
1999-08-16,7.7665,?
1999-08-17,7.7626,?
1999-08-18,7.7627,?
1999-08-19,7.7669,?
1999-08-20,7.7645,?
1999-08-23,7.6553,?
1999-08-24,7.7649,?
1999-08-25,7.767,?
1999-08-26,7.7636,?
1999-08-27,7.7612,?
1999-08-30,7.7653,?
1999-08-31,7.7639999999999985,?
1999-09-01,7.7659,?
1999-09-02,7.7644,?
1999-09-03,7.7652,?
1999-09-06,7.7637,?
1999-09-07,7.7639,?
1999-09-08,7.7672,?
1999-09-09,7.765,?
1999-09-10,7.7653,?
1999-09-13,7.766,?
1999-09-14,7.7661,?
1999-09-15,7.765,?
1999-09-16,7.767,?
1999-09-17,7.7645,?
1999-09-20,7.7624,?
1999-09-21,7.7649,?
1999-09-22,7.767,?
1999-09-23,7.7678,?
1999-09-24,7.7694,?
1999-09-27,7.7642,?
1999-09-28,7.7688,?
1999-09-29,7.7701,?
1999-09-30,7.7672,?
1999-10-01,7.7668,?
1999-10-04,7.7664,?
1999-10-05,7.7729,?
1999-10-06,7.769,?
1999-10-07,7.7687,?
1999-10-08,7.7662,?
1999-10-11,7.7671,?
1999-10-12,7.7659,?
1999-10-13,7.7469,?
1999-10-14,7.7705,?
1999-10-15,7.7709,?
1999-10-18,7.7657,?
1999-10-19,7.7674,?
1999-10-20,7.7731,?
1999-10-21,7.7701,?
1999-10-22,7.7558,?
1999-10-25,7.7703,?
1999-10-26,7.7711,?
1999-10-27,7.7737,?
1999-10-28,7.7783,?
1999-10-29,7.768,?
1999-11-01,7.774,?
1999-11-02,7.7642,?
1999-11-03,7.7777,?
1999-11-04,7.7705,?
1999-11-05,7.7732,?
1999-11-08,7.7695,?
1999-11-09,7.7738,?
1999-11-10,7.7745,?
1999-11-11,7.7721,?
1999-11-12,7.7754,?
1999-11-15,7.7723,?
1999-11-16,7.7725,?
1999-11-17,7.7752,?
1999-11-18,7.7752,?
1999-11-19,7.7646,?
1999-11-22,7.7917,?
1999-11-23,7.769,?
1999-11-24,7.7716,?
1999-11-25,7.7729,?
1999-11-26,7.7718,?
1999-11-29,7.777,?
1999-11-30,7.7921,?
1999-12-01,7.772,?
1999-12-02,7.7817,?
1999-12-03,7.7812,?
1999-12-06,7.7825,?
1999-12-07,7.7645,?
1999-12-08,7.7689,?
1999-12-09,7.7767,?
1999-12-10,7.7668,?
1999-12-13,7.7754,?
1999-12-14,7.7714,?
1999-12-15,7.7728,?
1999-12-16,7.7751,?
1999-12-17,7.7746,?
1999-12-20,7.8128,?
1999-12-21,7.7645,?
1999-12-22,7.7822,?
1999-12-23,7.7685,?
1999-12-24,7.7726,?
1999-12-27,7.7685,?
1999-12-28,7.7672,?
1999-12-29,7.7952,?
1999-12-30,7.7788,?
1999-12-31,7.7676,?
2000-01-03,7.7676,?
2000-01-04,7.7923,?
2000-01-05,7.7827,7.7472
2000-01-06,7.7767,7.7473
2000-01-07,7.7823,7.7501
2000-01-10,7.782,7.7485
2000-01-11,7.7692,7.7453
2000-01-12,7.7793,7.7496
2000-01-13,7.7734,7.747000000000001
2000-01-14,7.7828,7.7493
2000-01-17,7.7797,7.747999999999998
2000-01-18,7.7905,7.75
2000-01-19,7.7771,7.7458
2000-01-20,7.7816,7.7431
2000-01-21,7.7801,7.7413
2000-01-24,7.7797,7.7469
2000-01-25,7.7903,7.7581
2000-01-26,7.7832,7.7491
2000-01-27,7.7832,7.7541
2000-01-28,7.7699,7.75
2000-01-31,7.7789,7.75
2000-02-01,7.7833,7.747000000000001
2000-02-02,7.7787,7.7473
2000-02-03,7.7837,7.7489
2000-02-04,7.7801,7.7511
2000-02-07,7.7908,7.7507
2000-02-08,7.7874,7.7506
2000-02-09,7.7817,7.7489
2000-02-10,7.7684,7.7509
2000-02-11,7.7809,7.7485
2000-02-14,7.782,7.7529
2000-02-15,7.777,7.752000000000002
2000-02-16,7.7804,7.7492
2000-02-17,7.779,7.749
2000-02-18,7.7868,7.7511
2000-02-21,7.7886,7.7475
2000-02-22,7.7872,7.7534
2000-02-23,7.7825,7.7497
2000-02-24,7.7682,7.7327
2000-02-25,7.794,7.7462
2000-02-28,7.785,7.7478
2000-02-29,7.7749,7.7478
2000-03-01,7.7816,7.7493
2000-03-02,7.7802,7.7498
2000-03-03,7.7838,7.7481
2000-03-06,7.7824,7.7467
2000-03-07,7.7893,7.7467
2000-03-08,7.7841,7.7496
2000-03-09,7.7814,7.7457
2000-03-10,7.7832,7.7519
2000-03-13,7.7799,7.7512
2000-03-14,7.7766,7.7512
2000-03-15,7.7827,7.7473
2000-03-16,7.7836,7.7511
2000-03-17,7.8001,7.7437
2000-03-20,7.7833,7.7487
2000-03-21,7.7838,7.7487
2000-03-22,7.7864,7.7499
2000-03-23,7.7828,7.7499
2000-03-24,7.756,7.7477
2000-03-27,7.787000000000001,7.7419
2000-03-28,7.7869,7.7419
2000-03-29,7.786,7.7427
2000-03-30,7.7871,7.7486
2000-03-31,7.7819,7.7536
2000-04-03,7.7836,7.7689
2000-04-04,7.7726,7.7689
2000-04-05,7.7918,7.7508
2000-04-06,7.7795,7.7509
2000-04-07,7.7805,7.7536
2000-04-10,7.7942,7.7481
2000-04-11,7.7796,7.7481
2000-04-12,7.7901,7.7468
2000-04-13,7.7844,7.7535
2000-04-14,7.7924,7.7501
2000-04-17,7.79,7.7487
2000-04-18,7.8004,7.7487
2000-04-19,7.7892,7.7531
2000-04-20,7.8029,7.7467
2000-04-21,7.7935,7.7394
2000-04-24,7.7935,7.7516
2000-04-25,7.7935,7.7516
2000-04-26,7.7888,7.7491
2000-04-27,7.7899,7.7473
2000-04-28,7.7936,7.7534
2000-05-01,7.7794,7.7502
2000-05-02,7.7794,7.7502
2000-05-03,7.785,7.7498
2000-05-04,7.7997,7.7508
2000-05-05,7.789,7.7506
2000-05-08,7.7848,7.7504
2000-05-09,7.7782,7.7504
2000-05-10,7.7729,7.7501
2000-05-11,7.779,7.7513
2000-05-12,7.8049,7.7553
2000-05-15,7.8046,7.7503
2000-05-16,7.7923,7.7503
2000-05-17,7.7988,7.7491
2000-05-18,7.7928,7.7535
2000-05-19,7.79,7.7533
2000-05-22,7.7848,7.7543
2000-05-23,7.7854,7.7543
2000-05-24,7.7885,7.7532
2000-05-25,7.8,7.7547
2000-05-26,7.8139,7.7531
2000-05-29,7.7814,7.7551
2000-05-30,7.7968,7.7551
2000-05-31,7.7987,7.7534
2000-06-01,7.7848,7.7542
2000-06-02,7.7951,7.7558
2000-06-05,7.7939,7.7559
2000-06-06,7.7908,7.7559
2000-06-07,7.7845,7.7574
2000-06-08,7.8015,7.7598
2000-06-09,7.802,7.7574
2000-06-12,7.813,7.7579
2000-06-13,7.7917,7.7579
2000-06-14,7.79,7.7566
2000-06-15,7.7952,7.7562
2000-06-16,7.7937,7.7585
2000-06-19,7.7958,7.7563
2000-06-20,7.7953,7.7563
2000-06-21,7.7962,7.7555
2000-06-22,7.7939,7.7608
2000-06-23,7.7964,7.7599
2000-06-26,7.7907,7.7641
2000-06-27,7.7947,7.7641
2000-06-28,7.7952,7.7589
2000-06-29,7.7941,7.757999999999999
2000-06-30,7.7981,7.7557
2000-07-03,7.7915,7.7566
2000-07-04,7.7987,7.7566
2000-07-05,7.8006,7.7636
2000-07-06,7.803,7.7608
2000-07-07,7.8131,7.7608
2000-07-10,7.8016,7.7586
2000-07-11,7.794,7.7586
2000-07-12,7.7943,7.7572
2000-07-13,7.8003,7.7629
2000-07-14,7.7979,7.7593
2000-07-17,7.8057,7.7593
2000-07-18,7.812,7.7593
2000-07-19,7.8,7.7626
2000-07-20,7.7907,7.7594
2000-07-21,7.7849,7.7559
2000-07-24,7.7895,7.7627
2000-07-25,7.7928,7.7627
2000-07-26,7.7968,7.7617
2000-07-27,7.8024,7.7646
2000-07-28,7.797999999999999,7.7616
2000-07-31,7.7991,7.7603
2000-08-01,7.8064,7.7603
2000-08-02,7.7991,7.7631
2000-08-03,7.7993,7.7597
2000-08-04,7.8094,7.7647
2000-08-07,7.8019,7.7622
2000-08-08,7.7988,7.7622
2000-08-09,7.7966,7.7639
2000-08-10,7.7995,7.7624
2000-08-11,7.8052,7.7668
2000-08-14,7.7974,7.7638
2000-08-15,7.8012,7.7638
2000-08-16,7.8061,7.7665
2000-08-17,7.8063,7.7626
2000-08-18,7.7867,7.7627
2000-08-21,7.8014,7.7645
2000-08-22,7.8028,7.7645
2000-08-23,7.7996,7.6553
2000-08-24,7.7992,7.7649
2000-08-25,7.7974,7.767
2000-08-28,7.8008,7.7612
2000-08-29,7.8007,7.7612
2000-08-30,7.803,7.7653
2000-08-31,7.8117,7.7639999999999985
2000-09-01,7.8026,7.7659
2000-09-04,7.7999,7.7652
2000-09-05,7.8012,7.7652
2000-09-06,7.7963,7.7637
2000-09-07,7.8021,7.7639
2000-09-08,7.7963,7.7672
2000-09-11,7.7983,7.7653
2000-09-12,7.7849,7.7653
2000-09-13,7.7968,7.766
2000-09-14,7.7945,7.7661
2000-09-15,7.8148,7.765
2000-09-18,7.8037,7.7645
2000-09-19,7.797999999999999,7.7645
2000-09-20,7.8014,7.7624
2000-09-21,7.7876,7.7649
2000-09-22,7.7845,7.767
2000-09-25,7.7893,7.7694
2000-09-26,7.8021,7.7694
2000-09-27,7.7959,7.7642
2000-09-28,7.7984,7.7688
2000-09-29,7.7935,7.7701
2000-10-02,7.7926,7.7668
2000-10-03,7.7966,7.7668
2000-10-04,7.7956,7.7664
2000-10-05,7.7939,7.7729
2000-10-06,7.7958,7.769
2000-10-09,7.7956,7.7662
2000-10-10,7.7976,7.7662
2000-10-11,7.7975,7.7671
2000-10-12,7.7982,7.7659
2000-10-13,7.7968,7.7469
2000-10-16,7.7973,7.7709
2000-10-17,7.7974,7.7709
2000-10-18,7.7979,7.7657
2000-10-19,7.7979,7.7674
2000-10-20,7.7974,7.7731
2000-10-23,7.7974,7.7558
2000-10-24,7.7989,7.7558
2000-10-25,7.7992,7.7703
2000-10-26,7.798999999999999,7.7711
2000-10-27,7.7994,7.7737
2000-10-30,7.7999,7.768
2000-10-31,7.7996,7.768
2000-11-01,7.7992,7.774
2000-11-02,7.7974,7.7642
2000-11-03,7.7956,7.7777
2000-11-06,7.7966,7.7732
2000-11-07,7.797999999999999,7.7732
2000-11-08,7.7985,7.7695
2000-11-09,7.7985,7.7738
2000-11-10,7.7985,7.7745
2000-11-13,7.798999999999999,7.7754
2000-11-14,7.7988,7.7754
2000-11-15,7.798999999999999,7.7723
2000-11-16,7.7994,7.7725
2000-11-17,7.7993,7.7752
2000-11-20,7.7995,7.7646
2000-11-21,7.7998,7.7646
2000-11-22,7.7996,7.7917
2000-11-23,7.7997,7.769
2000-11-24,7.7997,7.7716
2000-11-27,7.7998,7.7718
2000-11-28,7.7998,7.7718
2000-11-29,7.7998,7.777
2000-11-30,7.7998,7.7921
2000-12-01,7.7997,7.772
2000-12-04,7.7999,7.7812
2000-12-05,7.7997,7.7812
2000-12-06,7.7997,7.7825
2000-12-07,7.7981,7.7645
2000-12-08,7.7975,7.7689
2000-12-11,7.7967,7.7668
2000-12-12,7.7963,7.7668
2000-12-13,7.7972,7.7754
2000-12-14,7.7998,7.7714
2000-12-15,7.7999,7.7728
2000-12-18,7.7999,7.7746
2000-12-19,7.7998,7.7746
2000-12-20,7.7997,7.8128
2000-12-21,7.7998,7.7645
2000-12-22,7.7995,7.7822
2000-12-25,7.7995,7.7726
2000-12-26,7.7995,7.7726
2000-12-27,7.7995,7.7685
2000-12-28,7.7991,7.7672
2000-12-29,7.798999999999999,7.7952
2001-01-01,7.7999,7.7676
2001-01-02,7.7999,7.7676
2001-01-03,7.7997,7.7676
2001-01-04,7.7999,7.7923
2001-01-05,7.7997,7.7827
2001-01-08,7.7995,7.7823
2001-01-09,7.7998,7.7823
2001-01-10,7.7998,7.782
2001-01-11,7.7998,7.7692
2001-01-12,7.7997,7.7793
2001-01-15,7.7997,7.7828
2001-01-16,7.7996,7.7828
2001-01-17,7.7997,7.7797
2001-01-18,7.7997,7.7905
2001-01-19,7.7993,7.7771
2001-01-22,7.7995,7.7801
2001-01-23,7.7994,7.7801
2001-01-24,7.7997,7.7797
2001-01-25,7.7995,7.7903
2001-01-26,7.7996,7.7832
2001-01-29,7.7995,7.7699
2001-01-30,7.7996,7.7699
2001-01-31,7.7994,7.7789
2001-02-01,7.7991,7.7833
2001-02-02,7.7989,7.7787
2001-02-05,7.7987,7.7801
2001-02-06,7.798999999999999,7.7801
2001-02-07,7.7997,7.7908
2001-02-08,7.7999,7.7874
2001-02-09,7.7998,7.7817
2001-02-12,7.7993,7.7809
2001-02-13,7.7995,7.7809
2001-02-14,7.7998,7.782
2001-02-15,7.7997,7.777
2001-02-16,7.7994,7.7804
2001-02-19,7.7996,7.7868
2001-02-20,7.7998,7.7868
2001-02-21,7.7998,7.7886
2001-02-22,7.7997,7.7872
2001-02-23,7.7998,7.7825
2001-02-26,7.7996,7.794
2001-02-27,7.7999,7.794
2001-02-28,7.7997,7.785
2001-03-01,7.7998,7.7816
2001-03-02,7.7998,7.7802
2001-03-05,7.7999,7.7838
2001-03-06,7.8,7.7824
2001-03-07,7.8,7.7893
2001-03-08,7.7997,7.7841
2001-03-09,7.7998,7.7814
2001-03-12,7.7996,7.7832
2001-03-13,7.7996,7.7799
2001-03-14,7.7998,7.7766
2001-03-15,7.7995,7.7827
2001-03-16,7.7998,7.7836
2001-03-19,7.7992,7.8001
2001-03-20,7.7992,7.7833
2001-03-21,7.7992,7.7838
2001-03-22,7.7992,7.7864
2001-03-23,7.7987,7.7828
2001-03-26,7.7997,7.756
2001-03-27,7.7998,7.787000000000001
2001-03-28,7.7999,7.7869
2001-03-29,7.7995,7.786
2001-03-30,7.7995,7.7871
2001-04-02,7.7991,7.7819
2001-04-03,7.7983,7.7836
2001-04-04,7.7988,7.7726
2001-04-05,7.7985,7.7918
2001-04-06,7.7986,7.7795
2001-04-09,7.7983,7.7805
2001-04-10,7.798999999999999,7.7942
2001-04-11,7.7996,7.7796
2001-04-12,7.7995,7.7901
2001-04-13,7.7992,7.7844
2001-04-16,7.7992,7.7924
2001-04-17,7.7992,7.79
2001-04-18,7.7996,7.8004
2001-04-19,7.7997,7.7892
2001-04-20,7.7994,7.8029
2001-04-23,7.7993,7.7935
2001-04-24,7.798999999999999,7.7935
2001-04-25,7.7991,7.7935
2001-04-26,7.7994,7.7888
2001-04-27,7.7993,7.7899
2001-04-30,7.7994,7.7936
2001-05-01,7.7989,7.7794
2001-05-02,7.7989,7.7794
2001-05-03,7.7994,7.785
2001-05-04,7.7992,7.7997
2001-05-07,7.7993,7.789
2001-05-08,7.7994,7.7848
2001-05-09,7.7996,7.7782
2001-05-10,7.7997,7.7729
2001-05-11,7.7998,7.779
2001-05-14,7.7997,7.8049
2001-05-15,7.7999,7.8046
2001-05-16,7.8,7.7923
2001-05-17,7.7999,7.7988
2001-05-18,7.7998,7.7928
2001-05-21,7.7998,7.79
2001-05-22,7.7997,7.7848
2001-05-23,7.7998,7.7854
2001-05-24,7.7999,7.7885
2001-05-25,7.7997,7.8
2001-05-28,7.7998,7.8139
2001-05-29,7.7999,7.7814
2001-05-30,7.7998,7.7968
2001-05-31,7.7998,7.7987
2001-06-01,7.7998,7.7848
2001-06-04,7.7997,7.7951
2001-06-05,7.7989,7.7939
2001-06-06,7.7998,7.7908
2001-06-07,7.7998,7.7845
2001-06-08,7.7996,7.8015
2001-06-11,7.7991,7.802
2001-06-12,7.7989,7.813
2001-06-13,7.7987,7.7917
2001-06-14,7.7989,7.79
2001-06-15,7.7988,7.7952
2001-06-18,7.7991,7.7937
2001-06-19,7.7996,7.7958
2001-06-20,7.7996,7.7953
2001-06-21,7.7995,7.7962
2001-06-22,7.7995,7.7939
2001-06-25,7.7997,7.7964
2001-06-26,7.7996,7.7907
2001-06-27,7.7999,7.7947
2001-06-28,7.7996,7.7952
2001-06-29,7.7996,7.7941
2001-07-02,7.7999,7.7981
2001-07-03,7.7996,7.7915
2001-07-04,7.7998,7.7987
2001-07-05,7.7998,7.8006
2001-07-06,7.7998,7.803
2001-07-09,7.7999,7.8131
2001-07-10,7.7999,7.8016
2001-07-11,7.7999,7.794
2001-07-12,7.7999,7.7943
2001-07-13,7.7997,7.8003
2001-07-16,7.7995,7.7979
2001-07-17,7.8,7.8057
2001-07-18,7.7999,7.812
2001-07-19,7.7999,7.8
2001-07-20,7.7998,7.7907
2001-07-23,7.7998,7.7849
2001-07-24,7.7998,7.7895
2001-07-25,7.7998,7.7928
2001-07-26,7.7997,7.7968
2001-07-27,7.7997,7.8024
2001-07-30,7.7996,7.797999999999999
2001-07-31,7.7996,7.7991
2001-08-01,7.7997,7.8064
2001-08-02,7.7996,7.7991
2001-08-03,7.7993,7.7993
2001-08-06,7.7992,7.8094
2001-08-07,7.7988,7.8019
2001-08-08,7.7992,7.7988
2001-08-09,7.7994,7.7966
2001-08-10,7.7995,7.7995
2001-08-13,7.7994,7.8052
2001-08-14,7.7992,7.7974
2001-08-15,7.7997,7.8012
2001-08-16,7.8039999999999985,7.8061
2001-08-17,7.7997,7.8063
2001-08-20,7.7998,7.7867
2001-08-21,7.7998,7.8014
2001-08-22,7.7997,7.8028
2001-08-23,7.7998,7.7996
2001-08-24,7.7997,7.7992
2001-08-27,7.7998,7.7974
2001-08-28,7.7998,7.8008
2001-08-29,7.7999,7.8007
2001-08-30,7.7997,7.803
2001-08-31,7.7998,7.8117
2001-09-03,7.7997,7.8026
2001-09-04,7.7998,7.7999
2001-09-05,7.7999,7.8012
2001-09-06,7.7999,7.7963
2001-09-07,7.7998,7.8021
2001-09-10,7.7997,7.7963
2001-09-11,7.7999,7.7983
2001-09-12,7.7998,7.7849
2001-09-13,7.7993,7.7968
2001-09-14,7.7998,7.7945
2001-09-17,7.7999,7.8148
2001-09-18,7.7998,7.8037
2001-09-19,7.7997,7.797999999999999
2001-09-20,7.7995,7.8014
2001-09-21,7.7994,7.7876
2001-09-24,7.7999,7.7845
2001-09-25,7.7998,7.7893
2001-09-26,7.7996,7.8021
2001-09-27,7.7995,7.7959
2001-09-28,7.7995,7.7984
2001-10-01,7.7995,7.7935
2001-10-02,7.7985,7.7926
2001-10-03,7.7988,7.7966
2001-10-04,7.7992,7.7956
2001-10-05,7.7994,7.7939
2001-10-08,7.7997,7.7958
2001-10-09,7.7997,7.7956
2001-10-10,7.7997,7.7976
2001-10-11,7.7998,7.7975
2001-10-12,7.7997,7.7982
2001-10-15,7.8,7.7968
2001-10-16,7.7999,7.7973
2001-10-17,7.7999,7.7974
2001-10-18,7.8,7.7979
2001-10-19,7.8,7.7979
2001-10-22,7.8,7.7974
2001-10-23,7.7999,7.7974
2001-10-24,7.7999,7.7989
2001-10-25,7.7999,7.7992
2001-10-26,7.7999,7.798999999999999
2001-10-29,7.7998,7.7994
2001-10-30,7.7999,7.7999
2001-10-31,7.7999,7.7996
2001-11-01,7.8,7.7992
2001-11-02,7.8018,7.7974
2001-11-05,7.8,7.7956
2001-11-06,7.8,7.7966
2001-11-07,7.7999,7.797999999999999
2001-11-08,7.7999,7.7985
2001-11-09,7.8,7.7985
2001-11-12,7.7999,7.7985
2001-11-13,7.7999,7.798999999999999
2001-11-14,7.8,7.7988
2001-11-15,7.8,7.798999999999999
2001-11-16,7.7999,7.7994
2001-11-19,7.7994,7.7993
2001-11-20,7.7996,7.7995
2001-11-21,7.7992,7.7998
2001-11-22,7.798999999999999,7.7996
2001-11-23,7.798999999999999,7.7997
2001-11-26,7.798999999999999,7.7997
2001-11-27,7.7989,7.7998
2001-11-28,7.7986,7.7998
2001-11-29,7.7986,7.7998
2001-11-30,7.7985,7.7998
2001-12-03,7.7989,7.7997
2001-12-04,7.7987,7.7999
2001-12-05,7.7991,7.7997
2001-12-06,7.7995,7.7997
2001-12-07,7.7996,7.7981
2001-12-10,7.7992,7.7975
2001-12-11,7.7992,7.7967
2001-12-12,7.7995,7.7963
2001-12-13,7.7997,7.7972
2001-12-14,7.7998,7.7998
2001-12-17,7.7996,7.7999
2001-12-18,7.7995,7.7999
2001-12-19,7.7993,7.7998
2001-12-20,7.798999999999999,7.7997
2001-12-21,7.7984,7.7998
2001-12-24,7.7975,7.7995
2001-12-25,7.7975,7.7995
2001-12-26,7.7975,7.7995
2001-12-27,7.7975,7.7995
2001-12-28,7.7970000000000015,7.7991
2001-12-31,7.7979,7.798999999999999
2002-01-01,7.7979,7.7999
2002-01-02,7.7979,7.7999
2002-01-03,7.7984,7.7997
2002-01-04,7.797999999999999,7.7999
2002-01-07,7.7985,7.7997
2002-01-08,7.798999999999999,7.7995
2002-01-09,7.7989,7.7998
2002-01-10,7.7986,7.7998
2002-01-11,7.7986,7.7998
2002-01-14,7.7984,7.7997
2002-01-15,7.7985,7.7997
2002-01-16,7.7985,7.7996
2002-01-17,7.7986,7.7997
2002-01-18,7.7987,7.7997
2002-01-21,7.7989,7.7993
2002-01-22,7.798999999999999,7.7995
2002-01-23,7.7994,7.7994
2002-01-24,7.7993,7.7997
2002-01-25,7.7995,7.7995
2002-01-28,7.7993,7.7996
2002-01-29,7.7994,7.7995
2002-01-30,7.7993,7.7996
2002-01-31,7.7992,7.7994
2002-02-01,7.7994,7.7991
2002-02-04,7.7994,7.7989
2002-02-05,7.7996,7.7987
2002-02-06,7.7994,7.798999999999999
2002-02-07,7.7995,7.7997
2002-02-08,7.7994,7.7999
2002-02-11,7.7997,7.7998
2002-02-12,7.7995,7.7993
2002-02-13,7.7998,7.7995
2002-02-14,7.7996,7.7998
2002-02-15,7.7996,7.7997
2002-02-18,7.7993,7.7994
2002-02-19,7.7993,7.7996
2002-02-20,7.7994,7.7998
2002-02-21,7.7993,7.7998
2002-02-22,7.7992,7.7997
2002-02-25,7.7991,7.7998
2002-02-26,7.7993,7.7996
2002-02-27,7.7992,7.7999
2002-02-28,7.7991,7.7997
2002-03-01,7.7991,7.7998
2002-03-04,7.7995,7.7998
2002-03-05,7.7995,7.7999
2002-03-06,7.7995,7.8
2002-03-07,7.7995,7.8
2002-03-08,7.7993,7.7997
2002-03-11,7.7997,7.7998
2002-03-12,7.7996,7.7996
2002-03-13,7.7997,7.7996
2002-03-14,7.7997,7.7998
2002-03-15,7.7995,7.7995
2002-03-18,7.7995,7.7998
2002-03-19,7.7992,7.7992
2002-03-20,7.7995,7.7992
2002-03-21,7.7996,7.7992
2002-03-22,7.7996,7.7992
2002-03-25,7.7997,7.7987
2002-03-26,7.7996,7.7997
2002-03-27,7.7991,7.7998
2002-03-28,7.7995,7.7999
2002-03-29,7.7996,7.7995
2002-04-01,7.7996,7.7995
2002-04-02,7.7996,7.7991
2002-04-03,7.7996,7.7983
2002-04-04,7.7995,7.7988
2002-04-05,7.7996,7.7985
2002-04-08,7.7995,7.7986
2002-04-09,7.7996,7.7983
2002-04-10,7.7997,7.798999999999999
2002-04-11,7.7997,7.7996
2002-04-12,7.7996,7.7995
2002-04-15,7.7997,7.7992
2002-04-16,7.7997,7.7992
2002-04-17,7.7997,7.7992
2002-04-18,7.7995,7.7996
2002-04-19,7.7994,7.7997
2002-04-22,7.7993,7.7994
2002-04-23,7.7994,7.7993
2002-04-24,7.7993,7.798999999999999
2002-04-25,7.7994,7.7991
2002-04-26,7.7993,7.7994
2002-04-29,7.7994,7.7993
2002-04-30,7.7992,7.7994
