Date,CZK,YTD
2016-05-27,24.197,25.084
2016-05-30,24.201,25.205
2016-05-31,24.258000000000006,25.205
2016-06-01,24.226,24.978
2016-06-02,24.187,25.073
2016-06-03,24.159,24.879
2016-06-06,24.229,24.271
2016-06-07,23.811,24.271
2016-06-08,23.811,24.421
2016-06-09,23.748,24.575
2016-06-10,23.822,24.319000000000006
2016-06-13,23.908,24.322
2016-06-14,23.993,24.322
2016-06-15,24.096,24.332
2016-06-16,24.108,24.317
2016-06-17,24.223000000000006,24.301
2016-06-20,24.053,23.917
2016-06-21,23.882,23.917
2016-06-22,23.921,24.083
2016-06-23,23.993,23.981
2016-06-24,23.762,24.267
2016-06-27,24.492,24.304
2016-06-28,24.687,24.304
2016-06-29,24.481,24.308000000000003
2016-06-30,24.449,24.473000000000006
2016-07-01,24.438,24.357
2016-07-04,24.331,24.639
2016-07-05,24.327,24.639
2016-07-06,24.288,24.464
2016-07-07,24.463,24.65
2016-07-08,24.412,24.792
2016-07-11,24.42,24.525
2016-07-12,24.47,24.525
2016-07-13,24.373,24.249
2016-07-14,24.416,24.529
2016-07-15,24.244,24.549
2016-07-18,24.299,24.953000000000007
2016-07-19,24.449,24.953000000000007
2016-07-20,24.48,24.845
2016-07-21,24.536,24.947
2016-07-22,24.535,24.912
2016-07-25,24.535,24.583
2016-07-26,24.608,24.583
2016-07-27,24.571,24.721
2016-07-28,24.597,24.443
2016-07-29,24.387,24.511
2016-08-01,24.324,24.695
2016-08-02,24.211,24.695
2016-08-03,24.151,24.648000000000003
2016-08-04,24.138,24.693
2016-08-05,24.27,24.656
2016-08-08,24.222,24.831
2016-08-09,24.377,24.831
2016-08-10,24.397,24.7
2016-08-11,24.164,24.666
2016-08-12,24.227,24.447
2016-08-15,24.214,24.326
2016-08-16,24.171,24.326
2016-08-17,23.922,24.195
2016-08-18,23.965,24.343000000000004
2016-08-19,23.871,24.431
2016-08-22,23.858,24.164
2016-08-23,23.902,24.164
2016-08-24,23.832,23.953000000000007
2016-08-25,23.981,23.544
2016-08-26,23.938,23.561
2016-08-29,23.936,24.015
2016-08-30,24.192,24.015
2016-08-31,24.199,24.004
2016-09-01,24.278,24.094
2016-09-02,24.246,24.049
2016-09-05,24.142,24.064
2016-09-06,24.221,24.064
2016-09-07,24.215,24.268
2016-09-08,24.046,24.247
2016-09-09,23.921,24.231
2016-09-12,23.981,24.173
2016-09-13,24.073,24.173
2016-09-14,24.025,24.027
2016-09-15,24.089,23.986
2016-09-16,24.012,23.929
2016-09-19,24.073,23.967
2016-09-20,24.202,23.967
2016-09-21,24.161,23.707
2016-09-22,24.235,24.047
2016-09-23,24.044,24.255
2016-09-26,24.097,24.163
2016-09-27,23.993,24.163
2016-09-28,24.086,24.386
2016-09-29,24.074,24.369
2016-09-30,24.082,24.284
2016-10-03,24.21,24.364
2016-10-04,24.049,24.364
2016-10-05,24.21,24.34
2016-10-06,24.108,24.138
2016-10-07,24.158,24.153
2016-10-10,24.256,24.095
2016-10-11,24.212,24.095
2016-10-12,24.389,23.859
2016-10-13,24.524,23.835
2016-10-14,24.48,23.854
2016-10-17,24.567,23.677
2016-10-18,24.581,23.677
2016-10-19,24.58,23.839
2016-10-20,24.612,23.897
2016-10-21,24.609,23.811
2016-10-24,24.822,23.927
2016-10-25,24.81,23.927
2016-10-26,24.854,24.426
2016-10-27,24.733,24.601
2016-10-28,24.73,24.499
2016-10-31,24.741,24.806
2016-11-01,24.688,24.806
2016-11-02,24.512,24.589
2016-11-03,24.355,24.562
2016-11-04,24.422,24.69
2016-11-07,24.359,24.85
2016-11-08,24.427,24.85
2016-11-09,24.48,24.877
2016-11-10,24.521,25.095
2016-11-11,24.802,25.249
2016-11-14,24.811,25.201
2016-11-15,25.077,25.201
2016-11-16,25.109,25.113000000000003
2016-11-17,25.263,25.208
2016-11-18,25.24,25.334
2016-11-21,25.435,25.288
2016-11-22,25.428,25.288
2016-11-23,25.472,25.291
2016-11-24,25.492,25.421
2016-11-25,25.63,25.381
2016-11-28,25.528,25.473000000000006
2016-11-29,25.542,25.473000000000006
2016-11-30,25.572,25.543000000000006
2016-12-01,25.444000000000006,25.551
2016-12-02,25.464,25.493
2016-12-05,25.426,25.336
2016-12-06,25.282,25.336
2016-12-07,25.196,24.798
2016-12-08,25.197,25.0
2016-12-09,25.124,24.848000000000006
2016-12-12,25.596,24.692
2016-12-13,25.507,24.692
2016-12-14,25.468000000000004,24.679
2016-12-15,25.388,24.605
2016-12-16,25.934,24.588
2016-12-19,25.885,24.934
2016-12-20,25.927,24.934
2016-12-21,26.072,24.945
2016-12-22,25.929,24.865
2016-12-23,25.872,24.679
2016-12-26,25.869,24.69
2016-12-27,25.869,24.69
2016-12-28,25.87,24.69
2016-12-29,25.999,24.651
2016-12-30,25.85,24.679
2017-01-02,25.634,24.821
2017-01-03,25.82,24.821
2017-01-04,26.018,24.821
2017-01-05,25.89,24.796
2017-01-06,25.732,25.146
2017-01-09,25.518,24.871
2017-01-10,25.695,24.871
2017-01-11,25.571,24.88
2017-01-12,25.727,24.817
2017-01-13,25.303,24.936
2017-01-16,25.346,24.806
2017-01-17,25.506,24.806
2017-01-18,25.291,24.758000000000006
2017-01-19,25.339,24.823
2017-01-20,25.329,24.865
2017-01-23,25.415,24.845
2017-01-24,25.224,24.845
2017-01-25,25.14,25.006
2017-01-26,25.153,24.985
2017-01-27,25.253,24.934
2017-01-30,25.298,24.783
2017-01-31,25.421,24.783
2017-02-01,25.124,24.749
2017-02-02,25.043000000000006,24.826
2017-02-03,25.002,24.751
2017-02-06,25.157,24.113000000000003
2017-02-07,25.225,24.113000000000003
2017-02-08,25.312,24.136
2017-02-09,25.336,24.378
2017-02-10,25.272,24.082
2017-02-13,25.422,23.856
2017-02-14,25.422,23.856
2017-02-15,25.436,24.003
2017-02-16,25.6,24.183000000000003
2017-02-17,25.367,24.207
2017-02-20,25.372,24.387
2017-02-21,25.453000000000007,24.387
2017-02-22,25.644,24.354
2017-02-23,25.702,24.508000000000006
2017-02-24,25.557,24.566
2017-02-27,25.47,24.533
2017-02-28,25.523000000000003,24.533
2017-03-01,25.499,24.85
2017-03-02,25.654,24.886
2017-03-03,25.7,24.913
2017-03-06,25.576,24.821
2017-03-07,25.511,24.665
2017-03-08,25.549,24.702
2017-03-09,25.598000000000006,24.536
2017-03-10,25.61,24.649
2017-03-13,25.477,24.903
2017-03-14,25.341,24.399
2017-03-15,25.417,24.328000000000007
2017-03-16,25.439,24.343000000000004
2017-03-17,25.192,24.449
2017-03-20,25.166,23.909
2017-03-21,25.131,23.969
2017-03-22,25.015,23.986
2017-03-23,25.003,24.114
2017-03-24,25.052,24.204
2017-03-27,25.008000000000006,24.264
2017-03-28,24.815,24.264
2017-03-29,24.884,24.264
2017-03-30,25.14,24.185
2017-03-31,25.167,23.909
2017-04-03,25.283,23.76
2017-04-04,25.367,23.644
2017-04-05,25.4,23.766
2017-04-06,25.34,23.785
2017-04-07,25.067,23.844
2017-04-10,24.989,23.781
2017-04-11,25.078000000000007,23.781
2017-04-12,25.111,23.728
2017-04-13,25.174,23.719
2017-04-14,25.121,23.93
2017-04-17,25.121,24.021
2017-04-18,25.121,23.95
2017-04-19,25.051,23.901
2017-04-20,24.983,23.822
2017-04-21,25.041,23.746
2017-04-24,25.176,23.799
2017-04-25,24.699,24.013
2017-04-26,24.581,24.012
2017-04-27,24.738000000000003,23.945
2017-04-28,24.756,23.918000000000006
2017-05-01,24.631,23.811
2017-05-02,24.631,23.711
2017-05-03,24.639,23.534
2017-05-04,24.609,23.37
2017-05-05,24.496,23.495
2017-05-08,24.433000000000003,23.628
2017-05-09,24.421,23.647
2017-05-10,24.497,23.714
2017-05-11,24.483,23.756
2017-05-12,24.492,23.685
2017-05-15,24.435,23.727
2017-05-16,24.126,23.811
2017-05-17,23.89,23.863000000000003
2017-05-18,23.779,23.875
2017-05-19,23.93,23.958
2017-05-22,23.708,24.134
2017-05-23,23.56,24.089
2017-05-24,23.614,24.104
2017-05-25,23.642,24.199
2017-05-26,23.554,24.249
2017-05-29,23.61,24.197
2017-05-30,23.628,24.201
2017-05-31,23.688,24.258000000000006
2017-06-01,23.547,24.226
2017-06-02,23.529,24.187
2017-06-05,23.5,24.159
2017-06-06,23.404,24.229
2017-06-07,23.393,23.811
2017-06-08,23.461,23.811
2017-06-09,23.393,23.748
2017-06-12,23.464,23.822
2017-06-13,23.347,23.908
2017-06-14,23.31,23.993
2017-06-15,23.354,24.096
2017-06-16,23.476,24.108
2017-06-19,23.492,24.223000000000006
2017-06-20,23.37,24.053
2017-06-21,23.568,23.882
2017-06-22,23.563,23.921
2017-06-23,23.52,23.993
2017-06-26,23.536,23.762
2017-06-27,23.458,24.492
2017-06-28,23.293000000000006,24.687
2017-06-29,23.144,24.481
2017-06-30,23.044,24.449
2017-07-03,22.956,24.438
2017-07-04,22.992,24.331
2017-07-05,23.018,24.327
2017-07-06,23.046,24.288
2017-07-07,22.966,24.463
2017-07-10,22.852,24.412
2017-07-11,22.917,24.42
2017-07-12,22.906,24.47
2017-07-13,22.805,24.373
2017-07-14,22.878,24.416
2017-07-17,22.843000000000004,24.244
2017-07-18,22.762,24.299
2017-07-19,22.57,24.449
2017-07-20,22.574,24.48
2017-07-21,22.673,24.536
2017-07-24,22.348000000000006,24.535
2017-07-25,22.342,24.535
2017-07-26,22.245,24.608
2017-07-27,22.369,24.571
2017-07-28,22.272,24.597
2017-07-31,22.208,24.387
2017-08-01,22.238000000000003,24.324
2017-08-02,22.123,24.211
2017-08-03,22.088,24.151
2017-08-04,21.893,24.138
2017-08-07,21.965,24.27
2017-08-08,22.138,24.222
2017-08-09,22.135,24.377
2017-08-10,22.3,24.397
2017-08-11,22.295,24.164
2017-08-14,22.231,24.227
2017-08-15,22.14,24.214
2017-08-16,22.26,24.171
2017-08-17,22.241,23.922
2017-08-18,22.238000000000003,23.965
2017-08-21,22.239,23.871
2017-08-22,22.18,23.858
2017-08-23,22.159,23.902
2017-08-24,22.141,23.832
2017-08-25,22.106,23.981
2017-08-28,22.09,23.938
2017-08-29,21.888,23.936
2017-08-30,21.698,24.192
2017-08-31,21.857,24.199
2017-09-01,22.073,24.278
2017-09-04,21.877,24.246
2017-09-05,21.892,24.142
2017-09-06,21.932,24.221
2017-09-07,21.886,24.215
2017-09-08,21.814,24.046
2017-09-11,21.641,23.921
2017-09-12,21.736,23.981
2017-09-13,21.876,24.073
2017-09-14,21.789,24.025
2017-09-15,21.963,24.089
2017-09-18,21.801,24.012
2017-09-19,21.837,24.073
2017-09-20,21.803,24.202
2017-09-21,21.73,24.161
2017-09-22,21.909,24.235
2017-09-25,21.776,24.044
2017-09-26,21.937,24.097
2017-09-27,22.106,23.993
2017-09-28,22.183000000000003,24.086
2017-09-29,22.11,24.074
2017-10-02,22.007,24.082
2017-10-03,22.135,24.21
2017-10-04,22.064,24.049
2017-10-05,21.961,24.21
2017-10-06,22.004,24.108
2017-10-09,22.052,24.158
2017-10-10,22.044,24.256
2017-10-11,21.955,24.212
2017-10-12,21.876,24.389
2017-10-13,21.838,24.524
2017-10-16,21.857,24.48
2017-10-17,21.833,24.567
2017-10-18,21.884,24.581
2017-10-19,21.878,24.58
2017-10-20,21.738000000000003,24.612
2017-10-23,21.738000000000003,24.609
2017-10-24,21.841,24.822
2017-10-25,21.752,24.81
2017-10-26,21.713,24.854
2017-10-27,21.772,24.733
2017-10-30,22.122,24.73
2017-10-31,22.085,24.741
2017-11-01,22.056,24.688
2017-11-02,22.009,24.512
2017-11-03,21.928,24.355
2017-11-06,22.006,24.422
2017-11-07,22.098000000000006,24.359
2017-11-08,22.134,24.427
2017-11-09,22.053,24.48
2017-11-10,21.95,24.521
2017-11-13,21.918000000000006,24.802
2017-11-14,21.935,24.811
2017-11-15,21.768,25.077
2017-11-16,21.68,25.109
2017-11-17,21.714,25.263
2017-11-20,21.694000000000006,25.24
2017-11-21,21.703000000000007,25.435
2017-11-22,21.79,25.428
2017-11-23,21.678,25.472
2017-11-24,21.491,25.492
2017-11-27,21.397,25.63
2017-11-28,21.278,25.528
2017-11-29,21.419,25.542
2017-11-30,21.539,25.572
2017-12-01,21.513,25.444000000000006
2017-12-04,21.476,25.464
2017-12-05,21.54,25.426
2017-12-06,21.654,25.282
2017-12-07,21.694000000000006,25.196
2017-12-08,21.73,25.197
2017-12-11,21.764,25.124
2017-12-12,21.703000000000007,25.596
2017-12-13,21.754,25.507
2017-12-14,21.856,25.468000000000004
2017-12-15,21.693,25.388
2017-12-18,21.75,25.934
2017-12-19,21.776,25.885
2017-12-20,21.705,25.927
2017-12-21,21.675,26.072
2017-12-22,21.684,25.929
2017-12-25,21.724,25.872
2017-12-26,21.724,25.869
2017-12-27,21.724,25.869
2017-12-28,21.723000000000006,25.87
2017-12-29,21.489,25.999
2018-01-01,21.292,25.85
2018-01-02,21.292,25.634
2018-01-03,21.131,25.82
2018-01-04,21.247,26.018
2018-01-05,21.148000000000003,25.89
2018-01-08,21.249,25.732
2018-01-09,21.318,25.518
2018-01-10,21.4,25.695
2018-01-11,21.323,25.571
2018-01-12,21.259,25.727
2018-01-15,21.027,25.303
2018-01-16,20.796,25.346
2018-01-17,20.863000000000003,25.506
2018-01-18,20.853,25.291
2018-01-19,20.732,25.339
2018-01-22,20.753,25.329
2018-01-23,20.753,25.415
2018-01-24,20.739,25.224
2018-01-25,20.542,25.14
2018-01-26,20.457,25.153
2018-01-29,20.39,25.253
2018-01-30,20.435,25.298
2018-01-31,20.393,25.421
2018-02-01,20.287,25.124
2018-02-02,20.28,25.043000000000006
2018-02-05,20.167,25.002
2018-02-06,20.254,25.157
2018-02-07,20.466,25.225
2018-02-08,20.449,25.312
2018-02-09,20.606,25.336
2018-02-12,20.643,25.272
2018-02-13,20.678,25.422
2018-02-14,20.584,25.422
2018-02-15,20.546,25.436
2018-02-16,20.307,25.6
2018-02-19,20.331,25.367
2018-02-20,20.409,25.372
2018-02-21,20.517,25.453000000000007
2018-02-22,20.599,25.644
2018-02-23,20.622,25.702
2018-02-26,20.601,25.557
2018-02-27,20.61,25.47
2018-02-28,20.647,25.523000000000003
2018-03-01,20.811,25.499
2018-03-02,20.897,25.654
2018-03-05,20.638,25.7
2018-03-06,20.642,25.576
2018-03-07,20.45,25.511
2018-03-08,20.473,25.549
