Date,SEK,YTD
2014-01-21,6.4743,6.5027
2014-01-22,6.5112,6.5253
2014-01-23,6.4837,6.5262
2014-01-24,6.4272,6.5198
2014-01-27,6.4439,6.5083
2014-01-28,6.4473,6.4510000000000005
2014-01-29,6.4589,6.4403
2014-01-30,6.4672,6.4103
2014-01-31,6.5085,6.3597
2014-02-03,6.5485,6.3708
2014-02-04,6.542999999999998,6.3047
2014-02-05,6.5264,6.3329
2014-02-06,6.5192,6.3258
2014-02-07,6.5123,6.3546
2014-02-10,6.5268,6.3738
2014-02-11,6.4861,6.4266
2014-02-12,6.4493,6.4039
2014-02-13,6.4627,6.3775
2014-02-14,6.4429,6.2884
2014-02-17,6.4555,6.3399
2014-02-18,6.4447,6.3457
2014-02-19,6.4977,6.336
2014-02-20,6.5029,6.3288
2014-02-21,6.5377,6.3049
2014-02-24,6.5626,6.417000000000002
2014-02-25,6.5069,6.4138
2014-02-26,6.4936,6.3695
2014-02-27,6.505,6.4689
2014-02-28,6.5308,6.4406
2014-03-03,6.4088,6.4342
2014-03-04,6.439,6.4354
2014-03-05,6.4354,6.4428
2014-03-06,6.4462,6.3974
2014-03-07,6.4242,6.3797
2014-03-10,6.3761,6.3751
2014-03-11,6.3926,6.359
2014-03-12,6.3745,6.4076
2014-03-13,6.3814,6.3726
2014-03-14,6.3474,6.3886
2014-03-17,6.3869,6.4763
2014-03-18,6.3716,6.3820000000000014
2014-03-19,6.3463,6.4483
2014-03-20,6.3494,6.4448
2014-03-21,6.4363,6.4406
2014-03-24,6.4253,6.4798
2014-03-25,6.4342,6.5054
2014-03-26,6.4237,6.5219
2014-03-27,6.4558,6.4972
2014-03-28,6.4828,6.5022
2014-03-31,6.4912,6.525
2014-04-01,6.4899,6.525
2014-04-02,6.4541,6.525
2014-04-03,6.4552,6.4727
2014-04-04,6.5031,6.4903
2014-04-07,6.54,6.5583
2014-04-08,6.5389,6.4883
2014-04-09,6.5089,6.4187
2014-04-10,6.5212,6.4237
2014-04-11,6.5276,6.3696
2014-04-14,6.5422,6.3372
2014-04-15,6.5588,6.3878
2014-04-16,6.5857,6.3989
2014-04-17,6.5694,6.3846
2014-04-18,6.5746,6.4534
2014-04-21,6.5746,6.5165
2014-04-22,6.5746,6.4895
2014-04-23,6.5807,6.5306
2014-04-24,6.5656,6.6148
2014-04-25,6.5622,6.6035
2014-04-28,6.5741,6.5719
2014-04-29,6.5306,6.5835
2014-04-30,6.5496,6.5205
2014-05-01,6.5504,6.5346
2014-05-02,6.5504,6.5346
2014-05-05,6.5103,6.4819
2014-05-06,6.5478,6.505
2014-05-07,6.5017,6.5265
2014-05-08,6.497999999999998,6.5070000000000014
2014-05-09,6.4817,6.5019
2014-05-12,6.5444,6.4979
2014-05-13,6.5496,6.5838
2014-05-14,6.5613,6.6062
2014-05-15,6.5595,6.6528
2014-05-16,6.57,6.6822
2014-05-19,6.5802,6.6635
2014-05-20,6.5958,6.6767
2014-05-21,6.5898,6.6719
2014-05-22,6.5815,6.6532
2014-05-23,6.5806,6.6123
2014-05-26,6.6471,6.6685
2014-05-27,6.6279,6.645
2014-05-28,6.627999999999999,6.6438
2014-05-29,6.6373,6.6373
2014-05-30,6.6305,6.6462
2014-06-02,6.6747,6.6224
2014-06-03,6.6878,6.5991
2014-06-04,6.6723,6.59
2014-06-05,6.6588,6.5463
2014-06-06,6.6548,6.601
2014-06-09,6.6467,6.5614
2014-06-10,6.6722,6.5544
2014-06-11,6.6942,6.5973
2014-06-12,6.678,6.5889
2014-06-13,6.7,6.5382
2014-06-16,6.6671,6.5163
2014-06-17,6.6513,6.4719
2014-06-18,6.6375,6.4574
2014-06-19,6.6409,6.4867
2014-06-20,6.6729,6.3964
2014-06-23,6.7331,6.57
2014-06-24,6.714,6.5954
2014-06-25,6.7202,6.7923
2014-06-26,6.7377,6.676
2014-06-27,6.75,6.7272
2014-06-30,6.752000000000002,6.7188
2014-07-01,6.7186,6.7105
2014-07-02,6.692,6.6701
2014-07-03,6.7058,6.6842
2014-07-04,6.8361,6.7199
2014-07-07,6.8538,6.7067
2014-07-08,6.8495,6.7191
2014-07-09,6.8421,6.8403
2014-07-10,6.8062,6.7818
2014-07-11,6.7751,6.7718
2014-07-14,6.7801,6.6739
2014-07-15,6.7867,6.6787
2014-07-16,6.7997,6.7137
2014-07-17,6.8353,6.6301
2014-07-18,6.8370000000000015,6.5694
2014-07-21,6.8231,6.5846
2014-07-22,6.8495,6.5483
2014-07-23,6.8551,6.4998
2014-07-24,6.8337,6.489
2014-07-25,6.8365,6.4564
2014-07-28,6.82,6.5206
2014-07-29,6.8133,6.4946
2014-07-30,6.836,6.4666
2014-07-31,6.8855,6.5355
2014-08-01,6.896,6.5633
2014-08-04,6.8835,6.5665
2014-08-05,6.8964,6.6435
2014-08-06,6.8798,6.6092
2014-08-07,6.928,6.5596
2014-08-08,6.9071,6.5585
2014-08-11,6.9047,6.4991
2014-08-12,6.8684,6.4867
2014-08-13,6.8797,6.5355
2014-08-14,6.8775,6.518
2014-08-15,6.8677,6.5237
2014-08-18,6.8376,6.5018
2014-08-19,6.847,6.527
2014-08-20,6.8541,6.5288
2014-08-21,6.8994,6.501
2014-08-22,6.9141,6.521
2014-08-25,6.8992,6.5218
2014-08-26,6.931,6.5249
2014-08-27,6.9408,6.5325
2014-08-28,6.9521,6.5148
2014-08-29,6.9806,6.509
2014-09-01,6.9501,6.5715
2014-09-02,6.9992,6.6115
2014-09-03,7.0162,6.6042
2014-09-04,6.9933,6.6073
2014-09-05,7.0357,6.6179
2014-09-08,7.0909,6.6468
2014-09-09,7.0852,6.6515
2014-09-10,7.108,6.6312
2014-09-11,7.1018,6.5625
2014-09-12,7.1121,6.5358
2014-09-15,7.1385,6.5406
2014-09-16,7.1512,6.5474
2014-09-17,7.1338,6.5092
2014-09-18,7.1499,6.4654
2014-09-19,7.1417,6.4607
2014-09-22,7.1312,6.3272
2014-09-23,7.1401,6.3615
2014-09-24,7.1149,6.3671
2014-09-25,7.1593,6.4065
2014-09-26,7.2244,6.4337
2014-09-29,7.2363,6.4119
2014-09-30,7.2449,6.4167
2014-10-01,7.2689,6.4106
2014-10-02,7.2151,6.3693
2014-10-03,7.1961,6.404
2014-10-06,7.2227,6.3421
2014-10-07,7.2243,6.3806
2014-10-08,7.1919,6.4416
2014-10-09,7.222,6.4101
2014-10-10,7.1505,6.4702
2014-10-13,7.2405,6.5191
2014-10-14,7.1853,6.4617
2014-10-15,7.2422,6.4869
2014-10-16,7.2638,6.4935
2014-10-17,7.2108,6.4978
2014-10-20,7.1381,6.4252
2014-10-21,7.2003,6.4079
2014-10-22,7.2092,6.4279
2014-10-23,7.2574,6.4082
2014-10-24,7.2515,6.3813
2014-10-27,7.2582,6.3474
2014-10-28,7.3009,6.3403
2014-10-29,7.3447,6.3453
2014-10-30,7.3246,6.3695
2014-10-31,7.3591,6.3846
2014-11-03,7.3989,6.455
2014-11-04,7.3881,6.5202
2014-11-05,7.4016,6.495
2014-11-06,7.3849,6.517
2014-11-07,7.3522,6.501
2014-11-10,7.4336,6.5178
2014-11-11,7.3742,6.5799
2014-11-12,7.3976,6.5676
2014-11-13,7.4022,6.6336
2014-11-14,7.4215,6.7035
2014-11-17,7.4281,6.6791
2014-11-18,7.3983,6.6447
2014-11-19,7.3828,6.5958
2014-11-20,7.3872,6.6370000000000005
2014-11-21,7.4001,6.5938
2014-11-24,7.43,6.6325
2014-11-25,7.4453,6.58
2014-11-26,7.4583,6.5795
2014-11-27,7.416,6.5654
2014-11-28,7.4209,6.5534
2014-12-01,7.4229,6.5701
2014-12-02,7.4234,6.5443
2014-12-03,7.4689999999999985,6.568
2014-12-04,7.5187,6.5309
2014-12-05,7.5337,6.5025
2014-12-08,7.5222,6.5199
2014-12-09,7.5916,6.534
2014-12-10,7.5191,6.5263
2014-12-11,7.5271,6.5379999999999985
2014-12-12,7.5294,6.5464
2014-12-15,7.5261,6.5774
2014-12-16,7.5725,6.582000000000002
2014-12-17,7.6182,6.5524
2014-12-18,7.6333,6.5759
2014-12-19,7.681,6.5381
2014-12-22,7.7062,6.5515
2014-12-23,7.7931,6.584
2014-12-24,7.7811,6.5591
2014-12-25,7.8075,6.5781
2014-12-26,7.8075,6.5781
2014-12-29,7.8075,6.5781
2014-12-30,7.89,6.4996
2014-12-31,7.7916,6.4778
2015-01-01,7.7366,6.4238
2015-01-02,7.7366,6.4238
2015-01-05,7.8637,6.504
2015-01-06,7.9632,6.4956
2015-01-07,7.9073,6.5201
2015-01-08,7.9443,6.4931
2015-01-09,8.0167,6.5444
2015-01-12,8.0321,6.5574
2015-01-13,8.0829,6.5371
2015-01-14,8.0261,6.4972
2015-01-15,8.0689,6.4534
2015-01-16,8.0809,6.4644
2015-01-19,8.1192,6.4848
2015-01-20,8.1065,6.4736
2015-01-21,8.1438,6.4743
2015-01-22,8.1289,6.5112
2015-01-23,8.1258,6.4837
2015-01-26,8.3343,6.4272
2015-01-27,8.3269,6.4439
2015-01-28,8.2336,6.4473
2015-01-29,8.1889,6.4589
2015-01-30,8.2408,6.4672
2015-02-02,8.2806,6.5085
2015-02-03,8.2822,6.5485
2015-02-04,8.2734,6.542999999999998
2015-02-05,8.237,6.5264
2015-02-06,8.2891,6.5192
2015-02-09,8.2611,6.5123
2015-02-10,8.3978,6.5268
2015-02-11,8.3442,6.4861
2015-02-12,8.36,6.4493
2015-02-13,8.5009,6.4627
2015-02-16,8.4252,6.4429
2015-02-17,8.4009,6.4555
2015-02-18,8.343,6.4447
2015-02-19,8.3969,6.4977
2015-02-20,8.4055,6.5029
2015-02-23,8.4274,6.5377
2015-02-24,8.4666,6.5626
2015-02-25,8.4039,6.5069
2015-02-26,8.3651,6.4936
2015-02-27,8.318999999999999,6.505
2015-03-02,8.3357,6.5308
2015-03-03,8.3224,6.4088
2015-03-04,8.3063,6.439
2015-03-05,8.3045,6.4354
2015-03-06,8.3241,6.4462
2015-03-09,8.3821,6.4242
2015-03-10,8.459,6.3761
2015-03-11,8.5536,6.3926
2015-03-12,8.622,6.3745
2015-03-13,8.5877,6.3814
2015-03-16,8.6566,6.3474
2015-03-17,8.6703,6.3869
2015-03-18,8.629,6.3716
2015-03-19,8.8109,6.3463
2015-03-20,8.6913,6.3494
2015-03-23,8.6308,6.4363
2015-03-24,8.5048,6.4253
2015-03-25,8.482999999999999,6.4342
2015-03-26,8.4685,6.4237
2015-03-27,8.4981,6.4558
2015-03-30,8.5831,6.4828
2015-03-31,8.5945,6.4912
2015-04-01,8.6347,6.4899
2015-04-02,8.6045,6.4541
2015-04-03,8.6283,6.4552
2015-04-06,8.6283,6.5031
2015-04-07,8.6283,6.54
2015-04-08,8.642000000000001,6.5389
2015-04-09,8.6167,6.5089
2015-04-10,8.671,6.5212
2015-04-13,8.8298,6.5276
2015-04-14,8.8428,6.5422
2015-04-15,8.8257,6.5588
2015-04-16,8.8019,6.5857
2015-04-17,8.6459,6.5694
2015-04-20,8.5927,6.5746
2015-04-21,8.6746,6.5746
2015-04-22,8.6788,6.5746
2015-04-23,8.6554,6.5807
2015-04-24,8.7068,6.5656
2015-04-27,8.6674,6.5622
2015-04-28,8.6455,6.5741
2015-04-29,8.585,6.5306
2015-04-30,8.4278,6.5496
2015-05-01,8.3157,6.5504
2015-05-04,8.3157,6.5504
2015-05-05,8.3698,6.5103
2015-05-06,8.3911,6.5478
2015-05-07,8.2873,6.5017
2015-05-08,8.2221,6.497999999999998
2015-05-11,8.2831,6.4817
2015-05-12,8.318999999999999,6.5444
2015-05-13,8.2878,6.5496
2015-05-14,8.3118,6.5613
2015-05-15,8.2237,6.5595
2015-05-18,8.3221,6.57
2015-05-19,8.2392,6.5802
2015-05-20,8.3303,6.5958
2015-05-21,8.3582,6.5898
2015-05-22,8.3188,6.5815
2015-05-25,8.2834,6.5806
2015-05-26,8.4191,6.6471
2015-05-27,8.4075,6.6279
2015-05-28,8.5343,6.627999999999999
2015-05-29,8.5001,6.6373
2015-06-01,8.5025,6.6305
2015-06-02,8.5649,6.6747
2015-06-03,8.5058,6.6878
2015-06-04,8.4327,6.6723
2015-06-05,8.2527,6.6588
2015-06-08,8.3274,6.6548
2015-06-09,8.3926,6.6467
2015-06-10,8.315,6.6722
2015-06-11,8.3,6.6942
2015-06-12,8.2406,6.678
2015-06-15,8.2032,6.7
2015-06-16,8.1815,6.6671
2015-06-17,8.1983,6.6513
2015-06-18,8.1732,6.6375
2015-06-19,8.0814,6.6409
2015-06-22,8.158,6.6729
2015-06-23,8.1316,6.7331
2015-06-24,8.2177,6.714
2015-06-25,8.2153,6.7202
2015-06-26,8.2345,6.7377
2015-06-29,8.27,6.75
2015-06-30,8.3039,6.752000000000002
2015-07-01,8.2358,6.7186
2015-07-02,8.3297,6.692
2015-07-03,8.4475,6.7058
2015-07-06,8.4468,6.8361
2015-07-07,8.5119,6.8538
2015-07-08,8.5343,6.8495
2015-07-09,8.5202,6.8421
2015-07-10,8.47,6.8062
2015-07-13,8.4131,6.7751
2015-07-14,8.4971,6.7801
2015-07-15,8.5287,6.7867
2015-07-16,8.4994,6.7997
2015-07-17,8.5384,6.8353
2015-07-20,8.5807,6.8370000000000015
2015-07-21,8.6107,6.8231
2015-07-22,8.6209,6.8495
2015-07-23,8.6072,6.8551
2015-07-24,8.5755,6.8337
2015-07-27,8.6171,6.8365
2015-07-28,8.5486,6.82
2015-07-29,8.5748,6.8133
2015-07-30,8.5917,6.836
2015-07-31,8.6457,6.8855
2015-08-03,8.6279,6.896
2015-08-04,8.6627,6.8835
2015-08-05,8.6075,6.8964
2015-08-06,8.7086,6.8798
2015-08-07,8.7611,6.928
2015-08-10,8.7509,6.9071
2015-08-11,8.7553,6.9047
2015-08-12,8.6706,6.8684
2015-08-13,8.5894,6.8797
2015-08-14,8.5084,6.8775
2015-08-17,8.4422,6.8677
2015-08-18,8.509,6.8376
2015-08-19,8.5246,6.847
2015-08-20,8.5684,6.8541
2015-08-21,8.4963,6.8994
2015-08-24,8.4491,6.9141
2015-08-25,8.2661,6.8992
2015-08-26,8.3133,6.931
2015-08-27,8.4684,6.9408
2015-08-28,8.4811,6.9521
2015-08-31,8.4268,6.9806
2015-09-01,8.4737,6.9501
2015-09-02,8.4509,6.9992
2015-09-03,8.4378,7.0162
2015-09-04,8.3629,6.9933
2015-09-07,8.4528,7.0357
2015-09-08,8.4512,7.0909
2015-09-09,8.4383,7.0852
2015-09-10,8.441,7.108
2015-09-11,8.4042,7.1018
2015-09-14,8.3164,7.1121
2015-09-15,8.2574,7.1385
2015-09-16,8.24,7.1512
2015-09-17,8.3052,7.1338
2015-09-18,8.2494,7.1499
2015-09-21,8.166,7.1417
2015-09-22,8.2933,7.1312
2015-09-23,8.374,7.1401
2015-09-24,8.4124,7.1149
2015-09-25,8.3882,7.1593
2015-09-28,8.4223,7.2244
2015-09-29,8.4626,7.2363
2015-09-30,8.4311,7.2449
2015-10-01,8.398,7.2689
2015-10-02,8.4062,7.2151
2015-10-05,8.3703,7.1961
2015-10-06,8.3226,7.2227
2015-10-07,8.2966,7.2243
2015-10-08,8.2482,7.1919
2015-10-09,8.2451,7.222
2015-10-12,8.1573,7.1505
2015-10-13,8.1788,7.2405
2015-10-14,8.1379,7.1853
2015-10-15,8.1259,7.2422
2015-10-16,8.154,7.2638
2015-10-19,8.2357,7.2108
2015-10-20,8.2891,7.1381
2015-10-21,8.2859,7.2003
2015-10-22,8.2983,7.2092
2015-10-23,8.3273,7.2574
2015-10-26,8.4878,7.2515
2015-10-27,8.52,7.2582
2015-10-28,8.5042,7.3009
2015-10-29,8.422,7.3447
2015-10-30,8.5612,7.3246
2015-11-02,8.5201,7.3591
2015-11-03,8.5064,7.3989
2015-11-04,8.5582,7.3881
2015-11-05,8.5654,7.4016
2015-11-06,8.6296,7.3849
2015-11-09,8.6376,7.3522
2015-11-10,8.6654,7.4336
2015-11-11,8.6922,7.3742
2015-11-12,8.7057,7.3976
2015-11-13,8.6714,7.4022
2015-11-16,8.676,7.4215
2015-11-17,8.6922,7.4281
2015-11-18,8.7388,7.3983
2015-11-19,8.7211,7.3828
2015-11-20,8.7105,7.3872
2015-11-23,8.6823,7.4001
2015-11-24,8.7006,7.43
2015-11-25,8.6961,7.4453
2015-11-26,8.7585,7.4583
2015-11-27,8.7407,7.416
2015-11-30,8.7353,7.4209
2015-12-01,8.7031,7.4229
2015-12-02,8.6904,7.4234
2015-12-03,8.6819,7.4689999999999985
2015-12-04,8.6449,7.5187
2015-12-07,8.5052,7.5337
2015-12-08,8.5288,7.5222
2015-12-09,8.4815,7.5916
2015-12-10,8.4624,7.5191
2015-12-11,8.4767,7.5271
2015-12-14,8.4938,7.5294
2015-12-15,8.525,7.5261
2015-12-16,8.4516,7.5725
2015-12-17,8.5055,7.6182
2015-12-18,8.5806,7.6333
2015-12-21,8.5511,7.681
2015-12-22,8.5492,7.7062
2015-12-23,8.4569,7.7931
2015-12-24,8.4362,7.7811
2015-12-25,8.395,7.8075
2015-12-28,8.395,7.8075
2015-12-29,8.3801,7.8075
2015-12-30,8.3608,7.89
2015-12-31,8.4091,7.7916
2016-01-01,8.4408,7.7366
2016-01-04,8.4408,7.7366
2016-01-05,8.414,7.8637
2016-01-06,8.5832,7.9632
2016-01-07,8.5952,7.9073
2016-01-08,8.537,7.9443
2016-01-11,8.5296,8.0167
2016-01-12,8.5158,8.0321
2016-01-13,8.5348,8.0829
2016-01-14,8.5484,8.0261
2016-01-15,8.5238,8.0689
2016-01-18,8.5646,8.0809
2016-01-19,8.5761,8.1192
2016-01-20,8.5785,8.1065
2016-01-21,8.5662,8.1438
2016-01-22,8.586,8.1289
2016-01-25,8.5805,8.1258
2016-01-26,8.5768,8.3343
2016-01-27,8.5489,8.3269
2016-01-28,8.5039,8.2336
2016-01-29,8.533999999999999,8.1889
2016-02-01,8.5607,8.2408
2016-02-02,8.5295,8.2806
2016-02-03,8.5573,8.2822
2016-02-04,8.5594,8.2734
2016-02-05,8.3916,8.237
2016-02-08,8.4204,8.2891
2016-02-09,8.4954,8.2611
2016-02-10,8.4676,8.3978
2016-02-11,8.4536,8.3442
2016-02-12,8.3888,8.36
2016-02-15,8.3858,8.5009
2016-02-16,8.485,8.4252
2016-02-17,8.4849,8.4009
2016-02-18,8.506,8.343
2016-02-19,8.482000000000001,8.3969
2016-02-22,8.4569,8.4055
2016-02-23,8.4865,8.4274
2016-02-24,8.4994,8.4666
2016-02-25,8.5271,8.4039
2016-02-26,8.5071,8.3651
2016-02-29,8.5144,8.318999999999999
2016-03-01,8.5616,8.318999999999999
2016-03-02,8.6139,8.3357
2016-03-03,8.6022,8.3224
2016-03-04,8.5882,8.3063
2016-03-07,8.5091,8.3241
2016-03-08,8.519,8.3241
2016-03-09,8.4991,8.3821
2016-03-10,8.4681,8.459
2016-03-11,8.507,8.5536
2016-03-14,8.394,8.5877
2016-03-15,8.347000000000001,8.5877
2016-03-16,8.3195,8.6566
2016-03-17,8.3365,8.6703
2016-03-18,8.2163,8.629
2016-03-21,8.2253,8.6913
2016-03-22,8.2103,8.6913
2016-03-23,8.2336,8.6308
2016-03-24,8.2638,8.5048
2016-03-25,8.3098,8.482999999999999
2016-03-28,8.3098,8.4981
2016-03-29,8.3098,8.4981
2016-03-30,8.2803,8.5831
2016-03-31,8.1614,8.5945
2016-04-01,8.103,8.6347
2016-04-04,8.0837,8.6283
2016-04-05,8.1277,8.6283
2016-04-06,8.1429,8.6283
2016-04-07,8.1711,8.6283
2016-04-08,8.1463,8.642000000000001
2016-04-11,8.1781,8.671
2016-04-12,8.1488,8.671
2016-04-13,8.0851,8.8298
2016-04-14,8.1218,8.8428
2016-04-15,8.139,8.8257
2016-04-18,8.1445,8.6459
2016-04-19,8.1327,8.6459
2016-04-20,8.0907,8.5927
2016-04-21,8.0537,8.6746
2016-04-22,8.0885,8.6788
2016-04-25,8.1134,8.7068
2016-04-26,8.1294,8.7068
2016-04-27,8.1107,8.6674
2016-04-28,8.1052,8.6455
2016-04-29,8.0792,8.585
2016-05-02,8.0408,8.3157
2016-05-03,7.9877,8.3157
2016-05-04,7.9786,8.3157
2016-05-05,8.0513,8.3698
2016-05-06,8.0929,8.3911
2016-05-09,8.117,8.2221
2016-05-10,8.1378,8.2221
2016-05-11,8.1563,8.2831
2016-05-12,8.1444,8.318999999999999
2016-05-13,8.1609,8.2878
2016-05-16,8.2204,8.2237
2016-05-17,8.2453,8.2237
2016-05-18,8.2623,8.3221
2016-05-19,8.292,8.2392
2016-05-20,8.3691,8.3303
2016-05-23,8.3419,8.3188
2016-05-24,8.3317,8.3188
2016-05-25,8.3327,8.2834
2016-05-26,8.3125,8.4191
2016-05-27,8.3157,8.4075
2016-05-30,8.2981,8.5001
2016-05-31,8.3338,8.5001
2016-06-01,8.3297,8.5025
2016-06-02,8.3046,8.5649
2016-06-03,8.3076,8.5058
2016-06-06,8.3024,8.2527
2016-06-07,8.147,8.2527
2016-06-08,8.1281,8.3274
2016-06-09,8.1107,8.3926
2016-06-10,8.1489,8.315
2016-06-13,8.2478,8.2406
2016-06-14,8.277000000000001,8.2406
2016-06-15,8.3015,8.2032
2016-06-16,8.3295,8.1815
2016-06-17,8.4048,8.1983
2016-06-20,8.3361,8.0814
2016-06-21,8.2367,8.0814
2016-06-22,8.2411,8.158
2016-06-23,8.283999999999999,8.1316
2016-06-24,8.1684,8.2177
2016-06-27,8.5496,8.2345
2016-06-28,8.5516,8.2345
2016-06-29,8.5275,8.27
2016-06-30,8.5041,8.3039
2016-07-01,8.4887,8.2358
2016-07-04,8.4329,8.4475
2016-07-05,8.4315,8.4475
2016-07-06,8.463,8.4468
2016-07-07,8.5528,8.5119
2016-07-08,8.5552,8.5343
2016-07-11,8.5533,8.47
2016-07-12,8.5763,8.47
2016-07-13,8.5169,8.4131
2016-07-14,8.5231,8.4971
2016-07-15,8.4622,8.5287
2016-07-18,8.4971,8.5384
2016-07-19,8.5659,8.5384
2016-07-20,8.6019,8.5807
2016-07-21,8.5975,8.6107
2016-07-22,8.6006,8.6209
2016-07-25,8.6235,8.5755
2016-07-26,8.6569,8.5755
2016-07-27,8.65,8.6171
2016-07-28,8.6771,8.5486
2016-07-29,8.6111,8.5748
2016-08-01,8.6091,8.6457
2016-08-02,8.5841,8.6457
2016-08-03,8.5354,8.6279
2016-08-04,8.4952,8.6627
2016-08-05,8.5403,8.6075
2016-08-08,8.5195,8.7611
2016-08-09,8.5911,8.7611
2016-08-10,8.5643,8.7509
2016-08-11,8.4774,8.7553
2016-08-12,8.456,8.6706
2016-08-15,8.4512,8.5084
2016-08-16,8.4616,8.5084
2016-08-17,8.3694,8.4422
2016-08-18,8.4206,8.509
2016-08-19,8.3702,8.5246
2016-08-22,8.3821,8.4963
2016-08-23,8.3871,8.4963
2016-08-24,8.3493,8.4491
2016-08-25,8.3906,8.2661
2016-08-26,8.4106,8.3133
2016-08-29,8.4059,8.4811
2016-08-30,8.4996,8.4811
2016-08-31,8.5072,8.4268
2016-09-01,8.5482,8.4737
2016-09-02,8.5672,8.4509
2016-09-05,8.5754,8.3629
2016-09-06,8.5584,8.3629
2016-09-07,8.5456,8.4528
2016-09-08,8.4598,8.4512
2016-09-09,8.4052,8.4383
2016-09-12,8.4327,8.4042
2016-09-13,8.5148,8.4042
2016-09-14,8.4805,8.3164
2016-09-15,8.4991,8.2574
2016-09-16,8.4859,8.24
2016-09-19,8.5133,8.2494
2016-09-20,8.5704,8.2494
2016-09-21,8.5625,8.166
2016-09-22,8.5828,8.2933
2016-09-23,8.5276,8.374
2016-09-26,8.5447,8.3882
2016-09-27,8.5309,8.3882
2016-09-28,8.5751,8.4223
2016-09-29,8.567,8.4626
2016-09-30,8.5748,8.4311
2016-10-03,8.6202,8.4062
2016-10-04,8.5377,8.4062
2016-10-05,8.6018,8.3703
2016-10-06,8.5862,8.3226
2016-10-07,8.6115,8.2966
2016-10-10,8.6477,8.2451
2016-10-11,8.6575,8.2451
2016-10-12,8.783999999999999,8.1573
2016-10-13,8.831,8.1788
2016-10-14,8.8209,8.1379
2016-10-17,8.8228,8.154
2016-10-18,8.8255,8.154
2016-10-19,8.8261,8.2357
2016-10-20,8.8332,8.2891
2016-10-21,8.8379,8.2859
2016-10-24,8.9025,8.3273
2016-10-25,8.911,8.3273
2016-10-26,8.9386,8.4878
2016-10-27,8.9124,8.52
2016-10-28,8.9823,8.5042
2016-10-31,9.0295,8.5612
2016-11-01,9.0124,8.5612
2016-11-02,8.9615,8.5201
2016-11-03,8.9148,8.5064
2016-11-04,8.9541,8.5582
2016-11-07,8.9813,8.6296
2016-11-08,9.0249,8.6296
2016-11-09,8.9858,8.6376
2016-11-10,9.0746,8.6654
2016-11-11,9.095,8.6922
2016-11-14,9.0435,8.6714
2016-11-15,9.1023,8.6714
2016-11-16,9.151,8.676
2016-11-17,9.1878,8.6922
2016-11-18,9.1787,8.7388
2016-11-21,9.2429,8.7105
2016-11-22,9.232,8.7105
2016-11-23,9.2279,8.6823
2016-11-24,9.2306,8.7006
2016-11-25,9.2584,8.6961
2016-11-28,9.2372,8.7407
2016-11-29,9.2367,8.7407
2016-11-30,9.2349,8.7353
2016-12-01,9.1714,8.7031
2016-12-02,9.2157,8.6904
2016-12-05,9.2072,8.6449
2016-12-06,9.1586,8.6449
2016-12-07,9.1327,8.5052
2016-12-08,9.1086,8.5288
2016-12-09,9.0344,8.4815
2016-12-12,9.178,8.4767
2016-12-13,9.1964,8.4767
2016-12-14,9.1593,8.4938
2016-12-15,9.1651,8.525
2016-12-16,9.3759,8.4516
2016-12-19,9.3773,8.5806
2016-12-20,9.384,8.5806
2016-12-21,9.3849,8.5511
2016-12-22,9.2491,8.5492
2016-12-23,9.1926,8.4569
2016-12-26,9.2342,8.395
2016-12-27,9.2342,8.395
2016-12-28,9.2473,8.395
2016-12-29,9.209,8.3801
2016-12-30,9.1443,8.3608
2017-01-02,9.0622,8.4408
2017-01-03,9.1197,8.4408
2017-01-04,9.1813,8.4408
2017-01-05,9.125,8.414
2017-01-06,9.0792,8.5832
2017-01-09,9.0202,8.537
2017-01-10,9.0845,8.537
2017-01-11,9.0466,8.5296
2017-01-12,9.1112,8.5158
2017-01-13,8.9044,8.5348
2017-01-16,8.8993,8.5238
2017-01-17,8.9513,8.5238
2017-01-18,8.8949,8.5646
2017-01-19,8.9392,8.5761
2017-01-20,8.9499,8.5785
2017-01-23,8.9422,8.586
2017-01-24,8.8766,8.586
2017-01-25,8.8375,8.5805
2017-01-26,8.8274,8.5768
2017-01-27,8.8467,8.5489
2017-01-30,8.8501,8.533999999999999
2017-01-31,8.8796,8.533999999999999
2017-02-01,8.7871,8.5607
2017-02-02,8.7352,8.5295
2017-02-03,8.7142,8.5573
2017-02-06,8.7906,8.3916
2017-02-07,8.8317,8.3916
2017-02-08,8.8815,8.4204
2017-02-09,8.8629,8.4954
2017-02-10,8.8697,8.4676
2017-02-13,8.9259,8.3888
2017-02-14,8.9171,8.3888
2017-02-15,8.9102,8.3858
2017-02-16,8.9539,8.485
2017-02-17,8.8949,8.4849
2017-02-20,8.8712,8.482000000000001
2017-02-21,8.9285,8.482000000000001
2017-02-22,8.9864,8.4569
2017-02-23,9.0079,8.4865
2017-02-24,8.9828,8.4994
2017-02-27,8.9724,8.5071
2017-02-28,9.025,8.5071
2017-03-01,9.0285,8.5616
2017-03-02,9.0447,8.6139
2017-03-03,9.0541,8.6022
2017-03-06,9.0274,8.5882
2017-03-07,9.0007,8.5091
2017-03-08,9.0032,8.519
2017-03-09,9.0207,8.4991
2017-03-10,9.0536,8.4681
2017-03-13,9.0305,8.507
2017-03-14,8.9698,8.394
2017-03-15,8.9331,8.347000000000001
2017-03-16,9.0005,8.3195
2017-03-17,8.8419,8.3365
