Date,JPY,YTD
2009-08-21,94.159,110.1
2009-08-24,93.643,108.24
2009-08-25,94.652,109.77
2009-08-26,94.282,109.92
2009-08-27,94.128,109.73
2009-08-28,93.643,109.01
2009-08-31,93.811,109.3
2009-09-01,93.26,108.73
2009-09-02,93.098,107.87
2009-09-03,92.567,108.85
2009-09-04,92.41,108.55
2009-09-07,92.869,108.2
2009-09-08,93.043,106.37
2009-09-09,92.289,108.64
2009-09-10,92.363,108.1
2009-09-11,92.073,106.8
2009-09-14,90.873,106.71
2009-09-15,90.859,107.29
2009-09-16,91.205,105.91
2009-09-17,90.382,103.78
2009-09-18,91.34,105.64
2009-09-21,91.241,104.79
2009-09-22,92.414,107.5
2009-09-23,91.401,106.51
2009-09-24,91.294,105.51
2009-09-25,90.635,105.9
2009-09-28,90.382,106.06
2009-09-29,89.522,105.28
2009-09-30,89.979,106.14
2009-10-01,89.51,105.2
2009-10-02,89.95100000000002,106.21
2009-10-05,89.39299999999999,105.34
2009-10-06,89.90799999999999,104.88
2009-10-07,89.125,103.26
2009-10-08,88.934,102.34
2009-10-09,88.37,100.81
2009-10-12,88.895,100.75
2009-10-13,90.071,99.183
2009-10-14,89.491,100.18
2009-10-15,89.63799999999998,102.71
2009-10-16,90.198,101.42
2009-10-19,91.196,100.62
2009-10-20,90.937,101.14
2009-10-21,90.528,101.65
2009-10-22,91.026,100.93
2009-10-23,91.267,98.793
2009-10-26,91.858,97.119
2009-10-27,91.944,93.204
2009-10-28,92.047,92.897
2009-10-29,91.146,95.338
2009-10-30,91.378,97.103
2009-11-02,90.986,98.757
2009-11-03,90.001,97.962
2009-11-04,90.224,98.565
2009-11-05,90.983,99.337
2009-11-06,90.334,98.99
2009-11-09,90.674,97.776
2009-11-10,89.969,97.437
2009-11-11,89.87700000000002,99.209
2009-11-12,89.852,97.882
2009-11-13,90.015,97.215
2009-11-16,89.79700000000003,96.08
2009-11-17,89.556,96.387
2009-11-18,89.25,96.311
2009-11-19,89.182,96.357
2009-11-20,88.845,96.62
2009-11-23,89.01100000000002,95.575
2009-11-24,88.876,94.668
2009-11-25,88.56299999999997,95.921
2009-11-26,87.58200000000002,96.074
2009-11-27,86.723,95.168
2009-11-30,86.60700000000001,95.38
2009-12-01,86.381,95.435
2009-12-02,86.91799999999998,93.924
2009-12-03,87.177,93.376
2009-12-04,88.075,92.997
2009-12-07,88.32,92.789
2009-12-08,90.106,92.31
2009-12-09,88.493,93.434
2009-12-10,87.96700000000001,92.577
2009-12-11,88.27600000000002,92.665
2009-12-14,88.86,91.313
2009-12-15,88.448,90.112
2009-12-16,89.554,90.614
2009-12-17,89.705,89.993
2009-12-18,90.128,88.449
2009-12-21,90.451,88.41
2009-12-22,90.548,89.484
2009-12-23,91.624,89.95
2009-12-24,91.727,90.163
2009-12-25,91.492,90.432
2009-12-28,91.492,90.432
2009-12-29,91.538,90.432
2009-12-30,91.762,90.385
2009-12-31,92.307,90.367
2010-01-01,92.434,90.637
2010-01-04,92.434,90.637
2010-01-05,92.863,91.331
2010-01-06,91.774,93.366
2010-01-07,92.467,94.389
2010-01-08,93.331,93.248
2010-01-11,93.435,91.312
2010-01-12,92.394,90.909
2010-01-13,91.437,89.95100000000002
2010-01-14,91.341,89.383
2010-01-15,91.73,89.319
2010-01-18,90.97,89.39200000000002
2010-01-19,90.702,90.512
2010-01-20,90.896,90.396
2010-01-21,91.035,90.41
2010-01-22,91.823,89.93799999999997
2010-01-25,90.096,88.555
2010-01-26,90.269,88.824
2010-01-27,89.677,89.161
2010-01-28,89.50399999999998,89.259
2010-01-29,90.264,89.419
2010-02-01,90.327,90.054
2010-02-02,90.275,89.71600000000002
2010-02-03,90.55,89.37299999999998
2010-02-04,90.625,89.51700000000002
2010-02-05,90.763,89.156
2010-02-08,89.46799999999998,89.67200000000003
2010-02-09,89.265,91.2
2010-02-10,89.68,91.644
2010-02-11,89.527,91.301
2010-02-12,89.685,90.045
2010-02-15,90.134,89.971
2010-02-16,89.96799999999998,91.702
2010-02-17,89.882,91.915
2010-02-18,90.842,91.974
2010-02-19,90.882,92.752
2010-02-22,91.849,93.656
2010-02-23,91.281,94.21
2010-02-24,90.734,94.616
2010-02-25,90.175,95.902
2010-02-26,89.45100000000002,96.725
2010-03-01,89.10799999999998,98.052
2010-03-02,89.22,97.461
2010-03-03,89.07600000000002,97.269
2010-03-04,88.77600000000002,98.01
2010-03-05,88.426,99.299
2010-03-08,89.44200000000002,99.331
2010-03-09,90.382,96.8
2010-03-10,89.78399999999998,99.005
2010-03-11,90.492,98.138
2010-03-12,90.679,98.037
2010-03-15,90.498,97.246
2010-03-16,90.697,98.435
2010-03-17,90.52,98.536
2010-03-18,90.455,98.98
2010-03-19,90.286,98.203
2010-03-22,90.685,94.85
2010-03-23,90.008,95.852
2010-03-24,90.362,96.71
2010-03-25,91.933,98.231
2010-03-26,92.423,97.999
2010-03-29,92.863,98.207
2010-03-30,92.606,97.713
2010-03-31,92.568,96.968
2010-04-01,93.427,98.565
2010-04-02,93.763,98.792
2010-04-05,93.763,99.671
2010-04-06,93.763,99.873
2010-04-07,94.088,100.79
2010-04-08,93.733,100.19
2010-04-09,93.081,100.05
2010-04-12,93.649,100.24
2010-04-13,93.478,100.24
2010-04-14,93.013,100.24
2010-04-15,93.588,99.857
2010-04-16,93.163,99.218
2010-04-19,92.575,98.894
2010-04-20,91.945,99.303
2010-04-21,92.926,98.565
2010-04-22,93.21,98.067
2010-04-23,92.983,97.976
2010-04-26,93.99,98.299
2010-04-27,94.182,96.962
2010-04-28,93.83,96.625
2010-04-29,93.983,96.275
2010-04-30,94.116,96.887
2010-05-03,94.487,98.185
2010-05-04,94.387,98.185
2010-05-05,94.476,99.463
2010-05-06,94.909,98.926
2010-05-07,93.769,98.461
2010-05-10,92.453,99.319
2010-05-11,93.276,99.337
2010-05-12,92.44,97.849
2010-05-13,93.063,97.128
2010-05-14,92.945,96.087
2010-05-17,92.499,95.414
2010-05-18,92.453,95.184
2010-05-19,92.79,95.806
2010-05-20,91.679,96.172
2010-05-21,90.749,95.734
2010-05-24,89.686,95.011
2010-05-25,90.316,94.052
2010-05-26,89.61,95.089
2010-05-27,90.462,94.953
2010-05-28,90.404,95.302
2010-05-31,91.295,96.983
2010-06-01,91.509,95.914
2010-06-02,91.032,94.859
2010-06-03,91.963,95.582
2010-06-04,92.713,95.96
2010-06-07,92.645,96.715
2010-06-08,91.864,96.974
2010-06-09,91.542,98.464
2010-06-10,91.582,98.001
2010-06-11,91.191,97.88
2010-06-14,91.638,98.353
2010-06-15,91.787,98.222
2010-06-16,91.181,98.253
2010-06-17,91.35,97.034
2010-06-18,91.313,96.301
2010-06-21,90.624,95.955
2010-06-22,91.276,96.784
2010-06-23,90.627,95.988
2010-06-24,90.262,95.5
2010-06-25,89.374,95.352
2010-06-28,89.46600000000002,96.37
2010-06-29,89.351,95.417
2010-06-30,88.79299999999998,95.341
2010-07-01,88.656,95.875
2010-07-02,87.719,96.857
2010-07-05,87.568,96.768
2010-07-06,87.726,95.881
2010-07-07,87.81299999999997,95.301
2010-07-08,87.181,95.306
2010-07-09,88.065,94.252
2010-07-12,88.51,92.959
2010-07-13,88.57,92.231
2010-07-14,88.273,92.329
2010-07-15,88.554,93.16
2010-07-16,88.17399999999998,93.385
2010-07-19,86.569,93.864
2010-07-20,87.088,93.726
2010-07-21,86.811,94.563
2010-07-22,87.009,94.284
2010-07-23,86.825,93.362
2010-07-26,87.214,94.336
2010-07-27,86.853,94.834
2010-07-28,87.309,95.038
2010-07-29,87.75399999999998,94.546
2010-07-30,86.954,94.909
2010-08-02,86.445,95.275
2010-08-03,86.64399999999998,95.721
2010-08-04,85.85600000000002,94.987
2010-08-05,85.507,94.702
2010-08-06,86.211,95.337
2010-08-09,85.868,95.553
2010-08-10,85.626,95.347
2010-08-11,86.21799999999998,97.176
2010-08-12,84.94200000000002,96.513
2010-08-13,85.61399999999998,95.815
2010-08-16,85.772,96.215
2010-08-17,85.406,94.872
2010-08-18,85.272,94.471
2010-08-19,85.34899999999998,95.114
2010-08-20,85.556,93.927
2010-08-23,85.391,94.159
2010-08-24,85.194,93.643
2010-08-25,84.204,94.652
2010-08-26,84.429,94.282
2010-08-27,84.417,94.128
2010-08-30,84.74799999999998,93.643
2010-08-31,84.677,93.811
2010-09-01,84.44,93.26
2010-09-02,84.016,93.098
2010-09-03,84.10799999999998,92.567
2010-09-06,84.448,92.41
2010-09-07,84.21600000000002,92.869
2010-09-08,83.851,93.043
2010-09-09,83.807,92.289
2010-09-10,83.728,92.363
2010-09-13,83.961,92.073
2010-09-14,84.126,90.873
2010-09-15,83.3,90.859
2010-09-16,85.488,91.205
2010-09-17,85.586,90.382
2010-09-20,85.743,91.34
2010-09-21,85.72,91.241
2010-09-22,85.404,92.414
2010-09-23,84.66,91.401
2010-09-24,84.43299999999998,91.294
2010-09-27,84.402,90.635
2010-09-28,84.23200000000001,90.382
2010-09-29,84.116,89.522
2010-09-30,83.646,89.979
2010-10-01,83.294,89.51
2010-10-04,83.243,89.95100000000002
2010-10-05,83.25399999999998,89.39299999999999
2010-10-06,83.309,89.90799999999999
2010-10-07,82.98200000000001,89.125
2010-10-08,82.391,88.934
2010-10-11,82.319,88.37
2010-10-12,81.975,88.895
2010-10-13,81.94200000000002,90.071
2010-10-14,81.83800000000002,89.491
2010-10-15,81.15,89.63799999999998
2010-10-18,81.113,90.198
2010-10-19,81.318,91.196
2010-10-20,81.65100000000002,90.937
2010-10-21,81.22800000000002,90.528
2010-10-22,81.086,91.026
2010-10-25,81.226,91.267
2010-10-26,80.686,91.858
2010-10-27,81.304,91.944
2010-10-28,81.707,92.047
2010-10-29,81.237,91.146
2010-11-01,80.732,91.378
2010-11-02,80.382,90.986
2010-11-03,80.73899999999998,90.001
2010-11-04,81.112,90.224
2010-11-05,80.84100000000002,90.983
2010-11-08,81.234,90.334
2010-11-09,81.109,90.674
2010-11-10,80.631,89.969
2010-11-11,82.411,89.87700000000002
2010-11-12,82.321,89.852
2010-11-15,82.117,90.015
2010-11-16,83.15700000000002,89.79700000000003
2010-11-17,83.169,89.556
2010-11-18,83.45100000000002,89.25
2010-11-19,83.33,89.182
2010-11-22,83.436,88.845
2010-11-23,83.51299999999998,89.01100000000002
2010-11-24,83.35799999999998,88.876
2010-11-25,83.425,88.56299999999997
2010-11-26,83.59,87.58200000000002
2010-11-29,83.87100000000002,86.723
2010-11-30,84.23100000000002,86.60700000000001
2010-12-01,83.859,86.381
2010-12-02,84.156,86.91799999999998
2010-12-03,84.35600000000002,87.177
2010-12-06,83.693,88.075
2010-12-07,82.87700000000002,88.32
2010-12-08,82.639,90.106
2010-12-09,84.152,88.493
2010-12-10,84.01700000000002,87.96700000000001
2010-12-13,83.661,88.27600000000002
2010-12-14,84.081,88.86
2010-12-15,83.089,88.448
2010-12-16,83.743,89.554
2010-12-17,84.061,89.705
2010-12-20,83.906,90.128
2010-12-21,83.745,90.451
2010-12-22,83.618,90.548
2010-12-23,83.649,91.624
2010-12-24,83.397,91.727
2010-12-27,82.93,91.492
2010-12-28,82.89399999999998,91.492
2010-12-29,82.001,91.538
2010-12-30,82.209,91.762
2010-12-31,81.506,92.307
2011-01-03,81.313,92.434
2011-01-04,81.435,92.434
2011-01-05,82.11,92.863
2011-01-06,82.28299999999999,91.774
2011-01-07,83.20200000000001,92.467
2011-01-10,83.551,93.331
2011-01-11,83.05799999999998,93.435
2011-01-12,83.109,92.394
2011-01-13,83.381,91.437
2011-01-14,82.961,91.341
2011-01-17,82.935,91.73
2011-01-18,82.571,90.97
2011-01-19,82.484,90.702
2011-01-20,82.075,90.896
2011-01-21,82.34100000000002,91.035
2011-01-24,82.738,91.823
2011-01-25,82.868,90.096
2011-01-26,82.436,90.269
2011-01-27,82.209,89.677
2011-01-28,83.042,89.50399999999998
2011-01-31,82.24700000000001,90.264
2011-02-01,82.15700000000002,90.327
2011-02-02,81.563,90.275
2011-02-03,81.395,90.55
2011-02-04,81.819,90.625
2011-02-07,81.74,90.763
2011-02-08,82.28399999999998,89.46799999999998
2011-02-09,82.208,89.265
2011-02-10,82.546,89.68
2011-02-11,82.851,89.527
2011-02-14,83.56299999999997,89.685
2011-02-15,83.445,90.134
2011-02-16,83.79700000000003,89.96799999999998
2011-02-17,83.73100000000002,89.882
2011-02-18,83.62100000000002,90.842
2011-02-21,83.37899999999998,90.882
2011-02-22,83.17200000000003,91.849
2011-02-23,83.14200000000002,91.281
2011-02-24,82.79799999999999,90.734
2011-02-25,81.82,90.175
2011-02-28,81.76100000000002,89.45100000000002
2011-03-01,81.87100000000002,89.10799999999998
2011-03-02,82.01799999999999,89.22
2011-03-03,82.07,89.07600000000002
2011-03-04,81.899,88.77600000000002
2011-03-07,82.84700000000002,88.426
2011-03-08,82.086,89.44200000000002
2011-03-09,82.48700000000002,90.382
2011-03-10,82.66799999999998,89.78399999999998
2011-03-11,83.072,90.492
2011-03-14,82.219,90.679
2011-03-15,81.847,90.498
2011-03-16,80.949,90.697
2011-03-17,80.589,90.52
2011-03-18,78.84899999999998,90.455
2011-03-21,81.161,90.286
2011-03-22,81.048,90.685
2011-03-23,81.029,90.008
2011-03-24,80.942,90.362
2011-03-25,80.931,91.933
2011-03-28,81.169,92.423
2011-03-29,81.663,92.863
2011-03-30,82.184,92.606
2011-03-31,83.045,92.568
2011-04-01,82.78299999999999,93.427
2011-04-04,83.84100000000002,93.763
2011-04-05,83.961,93.763
2011-04-06,84.286,93.763
2011-04-07,85.189,94.088
2011-04-08,85.206,93.733
2011-04-11,85.272,93.081
2011-04-12,84.70299999999997,93.649
2011-04-13,84.223,93.478
2011-04-14,84.068,93.013
2011-04-15,83.223,93.588
2011-04-18,83.301,93.163
2011-04-19,82.837,92.575
2011-04-20,82.667,91.945
2011-04-21,82.76299999999998,92.926
2011-04-22,81.95299999999997,93.21
2011-04-25,81.95299999999997,92.983
2011-04-26,81.95299999999997,93.99
2011-04-27,81.706,94.182
2011-04-28,82.26100000000002,93.83
2011-04-29,81.77,93.983
2011-05-02,81.205,94.116
2011-05-03,81.452,94.487
2011-05-04,80.758,94.387
2011-05-05,81.051,94.476
2011-05-06,79.789,94.909
2011-05-09,80.339,93.769
2011-05-10,80.767,92.453
2011-05-11,80.596,93.276
2011-05-12,81.124,92.44
2011-05-13,80.93,93.063
2011-05-16,80.756,92.945
2011-05-17,80.85300000000002,92.499
2011-05-18,81.639,92.453
2011-05-19,81.149,92.79
2011-05-20,81.9,91.679
2011-05-23,81.667,90.749
2011-05-24,81.797,89.686
2011-05-25,81.943,90.316
2011-05-26,82.074,89.61
2011-05-27,81.839,90.462
2011-05-30,81.108,90.404
2011-05-31,80.83,91.295
2011-06-01,81.488,91.509
2011-06-02,81.281,91.032
2011-06-03,80.63600000000002,91.963
2011-06-06,80.681,92.713
2011-06-07,80.193,92.645
2011-06-08,80.22800000000002,91.864
2011-06-09,79.819,91.542
2011-06-10,79.964,91.582
2011-06-13,80.077,91.191
2011-06-14,80.389,91.638
2011-06-15,80.226,91.787
2011-06-16,80.842,91.181
2011-06-17,80.657,91.35
2011-06-20,80.385,91.313
2011-06-21,80.253,90.624
2011-06-22,80.15,91.276
2011-06-23,80.128,90.627
2011-06-24,80.622,90.262
2011-06-27,80.211,89.374
2011-06-28,80.774,89.46600000000002
2011-06-29,80.857,89.351
2011-06-30,81.061,88.79299999999998
2011-07-01,80.433,88.656
2011-07-04,80.70100000000002,87.719
2011-07-05,80.766,87.568
2011-07-06,81.066,87.726
2011-07-07,81.038,87.81299999999997
2011-07-08,81.168,87.181
2011-07-11,81.435,88.065
2011-07-12,80.507,88.51
2011-07-13,79.678,88.57
2011-07-14,79.336,88.273
2011-07-15,79.031,88.554
2011-07-18,79.153,88.17399999999998
2011-07-19,79.10300000000002,86.569
2011-07-20,78.934,87.088
2011-07-21,78.87,86.811
2011-07-22,78.815,87.009
2011-07-25,78.403,86.825
2011-07-26,78.206,87.214
2011-07-27,78.101,86.853
2011-07-28,77.84899999999998,87.309
2011-07-29,77.742,87.75399999999998
2011-08-01,77.553,86.954
2011-08-02,76.892,86.445
2011-08-03,77.354,86.64399999999998
2011-08-04,77.04899999999998,85.85600000000002
2011-08-05,79.584,85.507
2011-08-08,78.594,86.211
2011-08-09,77.884,85.868
2011-08-10,77.26899999999998,85.626
2011-08-11,76.453,86.21799999999998
2011-08-12,76.568,84.94200000000002
2011-08-15,76.54,85.61399999999998
2011-08-16,76.78399999999998,85.772
2011-08-17,76.685,85.406
2011-08-18,76.514,85.272
2011-08-19,76.609,85.34899999999998
2011-08-22,76.469,85.556
2011-08-23,76.771,85.391
2011-08-24,76.559,85.194
2011-08-25,76.568,84.204
2011-08-26,77.17,84.429
2011-08-29,76.663,84.417
2011-08-30,76.655,84.74799999999998
2011-08-31,76.76,84.677
2011-09-01,76.505,84.44
2011-09-02,77.06,84.016
2011-09-05,76.857,84.10799999999998
2011-09-06,76.851,84.448
2011-09-07,77.374,84.21600000000002
2011-09-08,77.21600000000002,83.851
2011-09-09,77.193,83.807
2011-09-12,77.788,83.728
2011-09-13,77.124,83.961
2011-09-14,76.959,84.126
2011-09-15,76.83,83.3
2011-09-16,76.6,85.488
2011-09-19,76.744,85.586
2011-09-20,76.695,85.743
2011-09-21,76.528,85.72
2011-09-22,76.32,85.404
2011-09-23,76.286,84.66
2011-09-26,76.188,84.43299999999998
2011-09-27,76.333,84.402
2011-09-28,76.464,84.23200000000001
2011-09-29,76.458,84.116
2011-09-30,76.72399999999998,83.646
2011-10-03,76.86399999999998,83.294
2011-10-04,76.829,83.243
2011-10-05,76.686,83.25399999999998
2011-10-06,76.666,83.309
2011-10-07,76.773,82.98200000000001
2011-10-10,76.686,82.391
2011-10-11,76.70100000000002,82.319
2011-10-12,76.622,81.975
2011-10-13,76.834,81.94200000000002
2011-10-14,76.84100000000002,81.83800000000002
2011-10-17,77.077,81.15
2011-10-18,77.258,81.113
2011-10-19,76.755,81.318
2011-10-20,76.793,81.65100000000002
2011-10-21,76.82300000000002,81.22800000000002
2011-10-24,76.692,81.086
2011-10-25,76.104,81.226
2011-10-26,76.146,80.686
2011-10-27,75.874,81.304
2011-10-28,75.78699999999998,81.707
2011-10-31,75.77,81.237
2011-11-01,78.009,80.732
2011-11-02,78.212,80.382
2011-11-03,78.051,80.73899999999998
2011-11-04,77.928,81.112
2011-11-07,78.08800000000002,80.84100000000002
2011-11-08,78.082,81.234
2011-11-09,77.97399999999998,81.109
2011-11-10,77.723,80.631
2011-11-11,77.6,82.411
2011-11-14,77.355,82.321
2011-11-15,77.00399999999998,82.117
2011-11-16,76.973,83.15700000000002
2011-11-17,76.958,83.169
2011-11-18,76.973,83.45100000000002
2011-11-21,76.65,83.33
2011-11-22,76.861,83.436
2011-11-23,76.949,83.51299999999998
2011-11-24,77.217,83.35799999999998
2011-11-25,77.07300000000002,83.425
2011-11-28,77.54899999999998,83.59
2011-11-29,77.779,83.87100000000002
2011-11-30,77.84899999999998,84.23100000000002
2011-12-01,77.508,83.859
2011-12-02,77.705,84.156
2011-12-05,77.899,84.35600000000002
2011-12-06,77.972,83.693
2011-12-07,77.759,82.87700000000002
2011-12-08,77.738,82.639
2011-12-09,77.345,84.152
2011-12-12,77.667,84.01700000000002
2011-12-13,77.821,83.661
2011-12-14,77.839,84.081
2011-12-15,78.07300000000002,83.089
2011-12-16,77.809,83.743
2011-12-19,77.848,84.061
2011-12-20,77.859,83.906
2011-12-21,77.926,83.745
2011-12-22,77.877,83.618
2011-12-23,78.125,83.649
2011-12-26,78.065,83.397
2011-12-27,78.065,82.93
2011-12-28,77.85600000000002,82.89399999999998
2011-12-29,77.643,82.001
2011-12-30,77.77199999999998,82.209
2012-01-02,77.44,81.506
2012-01-03,76.939,81.313
2012-01-04,76.733,81.435
2012-01-05,76.792,82.11
2012-01-06,76.89399999999998,82.28299999999999
2012-01-09,77.145,83.20200000000001
2012-01-10,76.893,83.551
2012-01-11,76.819,83.05799999999998
2012-01-12,76.954,83.109
2012-01-13,76.884,83.381
2012-01-16,76.783,82.961
2012-01-17,76.762,82.935
2012-01-18,76.779,82.571
2012-01-19,76.791,82.484
2012-01-20,76.82600000000002,82.075
2012-01-23,77.143,82.34100000000002
2012-01-24,76.899,82.738
2012-01-25,77.59,82.868
2012-01-26,78.056,82.436
2012-01-27,77.581,82.209
2012-01-30,76.972,83.042
2012-01-31,76.682,82.24700000000001
2012-02-01,76.374,82.15700000000002
2012-02-02,76.12100000000002,81.563
2012-02-03,76.111,81.395
2012-02-06,76.21600000000002,81.819
2012-02-07,76.652,81.74
2012-02-08,76.771,82.28399999999998
2012-02-09,76.925,82.208
2012-02-10,77.235,82.546
2012-02-13,77.663,82.851
2012-02-14,77.607,83.56299999999997
2012-02-15,78.1,83.445
2012-02-16,78.468,83.79700000000003
2012-02-17,78.809,83.73100000000002
2012-02-20,79.33,83.62100000000002
2012-02-21,79.50399999999998,83.37899999999998
2012-02-22,79.7,83.17200000000003
2012-02-23,80.28699999999998,83.14200000000002
2012-02-24,80.241,82.79799999999999
2012-02-27,80.517,81.82
2012-02-28,80.527,81.76100000000002
2012-02-29,80.563,81.76100000000002
2012-03-01,80.28,81.87100000000002
2012-03-02,81.092,82.01799999999999
2012-03-05,81.516,81.899
2012-03-06,81.346,81.899
2012-03-07,81.092,82.84700000000002
2012-03-08,80.755,82.086
2012-03-09,81.695,82.48700000000002
2012-03-12,81.821,83.072
2012-03-13,82.163,83.072
2012-03-14,82.73700000000002,82.219
2012-03-15,83.571,81.847
2012-03-16,83.34200000000001,80.949
2012-03-19,83.72200000000002,78.84899999999998
2012-03-20,83.445,78.84899999999998
2012-03-21,83.71,81.161
2012-03-22,84.015,81.048
2012-03-23,83.087,81.029
2012-03-26,82.389,80.931
2012-03-27,82.721,80.931
2012-03-28,82.93,81.169
2012-03-29,83.03200000000002,81.663
2012-03-30,82.286,82.184
2012-04-02,82.031,82.78299999999999
2012-04-03,82.551,82.78299999999999
2012-04-04,82.088,83.84100000000002
2012-04-05,82.34700000000002,83.961
2012-04-06,81.925,84.286
2012-04-09,81.925,85.206
2012-04-10,81.925,85.206
2012-04-11,81.196,85.272
2012-04-12,80.862,84.70299999999997
2012-04-13,81.001,84.223
2012-04-16,80.993,83.223
2012-04-17,80.759,83.223
2012-04-18,80.688,83.301
2012-04-19,81.44800000000002,82.837
2012-04-20,81.706,82.667
2012-04-23,81.72399999999998,81.95299999999997
2012-04-24,81.113,81.95299999999997
2012-04-25,81.202,81.95299999999997
2012-04-26,81.289,81.95299999999997
2012-04-27,80.938,81.706
2012-04-30,80.694,81.77
2012-05-01,80.104,81.77
2012-05-02,80.104,81.205
2012-05-03,80.2,81.452
2012-05-04,80.38600000000002,80.758
2012-05-07,80.27,79.789
2012-05-08,79.943,79.789
2012-05-09,79.854,80.339
2012-05-10,79.529,80.767
2012-05-11,79.708,80.596
2012-05-14,79.944,80.93
2012-05-15,79.795,80.93
2012-05-16,79.92699999999998,80.756
2012-05-17,80.491,80.85300000000002
2012-05-18,80.248,81.639
2012-05-21,79.357,81.9
2012-05-22,79.263,81.9
2012-05-23,79.87899999999998,81.667
2012-05-24,79.461,81.797
2012-05-25,79.438,81.943
2012-05-28,79.547,81.839
2012-05-29,79.381,81.839
2012-05-30,79.566,81.108
2012-05-31,79.096,80.83
2012-06-01,78.73899999999998,81.488
2012-06-04,78.112,80.63600000000002
2012-06-05,78.122,80.63600000000002
2012-06-06,78.244,80.681
2012-06-07,79.15100000000002,80.193
2012-06-08,79.46,80.22800000000002
2012-06-11,79.32300000000002,79.964
2012-06-12,79.40100000000002,79.964
2012-06-13,79.571,80.077
2012-06-14,79.623,80.389
2012-06-15,79.285,80.226
2012-06-18,78.78699999999998,80.657
2012-06-19,79.054,80.657
2012-06-20,78.905,80.385
2012-06-21,78.904,80.253
2012-06-22,80.079,80.15
2012-06-25,80.293,80.622
2012-06-26,79.733,80.622
2012-06-27,79.335,80.211
2012-06-28,79.732,80.774
2012-06-29,79.40100000000002,80.857
2012-07-02,79.531,80.433
2012-07-03,79.814,80.433
2012-07-04,79.73,80.70100000000002
2012-07-05,79.84100000000002,80.766
2012-07-06,79.78399999999998,81.066
2012-07-09,79.882,81.168
2012-07-10,79.566,81.168
2012-07-11,79.479,81.435
2012-07-12,79.233,80.507
2012-07-13,79.348,79.678
2012-07-16,79.278,79.031
2012-07-17,79.042,79.031
2012-07-18,79.098,79.153
2012-07-19,78.985,79.10300000000002
2012-07-20,78.546,78.934
2012-07-23,78.574,78.815
2012-07-24,78.249,78.815
2012-07-25,78.278,78.403
2012-07-26,78.268,78.206
2012-07-27,78.132,78.101
2012-07-30,78.17699999999998,77.742
2012-07-31,78.21300000000002,77.742
2012-08-01,78.175,77.553
2012-08-02,78.22399999999998,76.892
2012-08-03,78.27600000000002,77.354
2012-08-06,78.277,79.584
2012-08-07,78.35,79.584
2012-08-08,78.46600000000002,78.594
2012-08-09,78.372,77.884
2012-08-10,78.473,77.26899999999998
2012-08-13,78.389,76.568
2012-08-14,78.296,76.568
2012-08-15,78.643,76.54
2012-08-16,79.0,76.78399999999998
2012-08-17,79.306,76.685
2012-08-20,79.41199999999998,76.609
2012-08-21,79.528,76.609
2012-08-22,79.506,76.469
2012-08-23,79.25,76.771
2012-08-24,78.617,76.559
2012-08-27,78.484,77.17
2012-08-28,78.779,77.17
2012-08-29,78.57,76.663
2012-08-30,78.62100000000002,76.655
2012-08-31,78.627,76.76
2012-09-03,78.471,77.06
2012-09-04,78.318,77.06
2012-09-05,78.369,76.857
2012-09-06,78.446,76.851
2012-09-07,78.62,77.374
2012-09-10,78.908,77.193
2012-09-11,78.256,77.193
2012-09-12,77.97,77.788
2012-09-13,77.892,77.124
2012-09-14,77.645,76.959
2012-09-17,78.07600000000002,76.6
2012-09-18,78.41199999999998,76.6
2012-09-19,78.627,76.744
2012-09-20,78.742,76.695
2012-09-21,78.13,76.528
2012-09-24,78.211,76.286
2012-09-25,78.035,76.286
2012-09-26,77.768,76.188
2012-09-27,77.711,76.333
2012-09-28,77.66,76.464
2012-10-01,77.626,76.72399999999998
2012-10-02,77.984,76.72399999999998
2012-10-03,78.128,76.86399999999998
2012-10-04,78.348,76.829
2012-10-05,78.666,76.686
2012-10-08,78.465,76.773
2012-10-09,78.291,76.773
2012-10-10,78.244,76.686
2012-10-11,78.315,76.70100000000002
2012-10-12,78.387,76.622
2012-10-15,78.41199999999998,76.84100000000002
2012-10-16,78.714,76.84100000000002
2012-10-17,78.905,77.077
2012-10-18,78.681,77.258
2012-10-19,79.288,76.755
2012-10-22,79.225,76.82300000000002
2012-10-23,79.821,76.82300000000002
2012-10-24,79.846,76.692
2012-10-25,79.84100000000002,76.104
2012-10-26,80.15899999999998,76.146
2012-10-29,79.91199999999998,75.78699999999998
2012-10-30,79.617,75.78699999999998
2012-10-31,79.46300000000002,75.77
2012-11-01,79.874,78.009
2012-11-02,80.015,78.212
2012-11-05,80.584,77.928
2012-11-06,80.301,77.928
2012-11-07,80.156,78.08800000000002
2012-11-08,80.111,78.082
2012-11-09,79.884,77.97399999999998
2012-11-12,79.124,77.6
2012-11-13,79.411,77.6
2012-11-14,79.497,77.355
2012-11-15,80.15100000000002,77.00399999999998
2012-11-16,81.264,76.973
2012-11-19,81.161,76.973
2012-11-20,81.178,76.973
2012-11-21,81.497,76.65
2012-11-22,82.382,76.861
2012-11-23,82.541,76.949
2012-11-26,82.26,77.07300000000002
2012-11-27,82.12700000000002,77.07300000000002
2012-11-28,82.139,77.54899999999998
2012-11-29,81.793,77.779
2012-11-30,82.13,77.84899999999998
2012-12-03,82.681,77.705
2012-12-04,82.22399999999998,77.705
2012-12-05,81.943,77.899
2012-12-06,82.135,77.972
