Date,EEK,YTD
1999-01-05,13.273,?
1999-01-06,13.271,?
1999-01-07,13.325,?
1999-01-08,13.452,?
1999-01-11,13.421,?
1999-01-12,13.525,?
1999-01-13,13.582,?
1999-01-14,13.323,?
1999-01-15,13.427,?
1999-01-18,13.459,?
1999-01-19,13.475,?
1999-01-20,13.47,?
1999-01-21,13.518,?
1999-01-22,13.521,?
1999-01-25,13.527,?
1999-01-26,13.507,?
1999-01-27,13.51,?
1999-01-28,13.572,?
1999-01-29,13.713,?
1999-02-01,13.745,?
1999-02-02,13.8,?
1999-02-03,13.802,?
1999-02-04,13.802,?
1999-02-05,13.892,?
1999-02-08,13.857,?
1999-02-09,13.913,?
1999-02-10,13.807,?
1999-02-11,13.796,?
1999-02-12,13.832,?
1999-02-15,13.916,?
1999-02-16,13.923,?
1999-02-17,14.001,?
1999-02-18,13.905,?
1999-02-19,13.931,?
1999-02-22,14.017,?
1999-02-23,14.235,?
1999-02-24,14.265,?
1999-02-25,14.177,?
1999-02-26,14.185,?
1999-03-01,14.201,?
1999-03-02,14.243,?
1999-03-03,14.372,?
1999-03-04,14.356,?
1999-03-05,14.4,?
1999-03-08,14.442,?
1999-03-09,14.345,?
1999-03-10,14.404,?
1999-03-11,14.286,?
1999-03-12,14.367,?
1999-03-15,14.313,?
1999-03-16,14.291,?
1999-03-17,14.354,?
1999-03-18,14.269,?
1999-03-19,14.209,?
1999-03-22,14.335,?
1999-03-23,14.403,?
1999-03-24,14.36,?
1999-03-25,14.318,?
1999-03-26,14.358,?
1999-03-29,14.468,?
1999-03-30,14.634,?
1999-03-31,14.608,?
1999-04-01,14.566,?
1999-04-02,14.526,?
1999-04-05,14.526,?
1999-04-06,14.553,?
1999-04-07,14.588,?
1999-04-08,14.472,?
1999-04-09,14.464,?
1999-04-12,14.518,?
1999-04-13,14.399,?
1999-04-14,14.535,?
1999-04-15,14.505,?
1999-04-16,14.507,?
1999-04-19,14.667,?
1999-04-20,14.711,?
1999-04-21,14.698,?
1999-04-22,14.781,?
1999-04-23,14.788,?
1999-04-26,14.714,?
1999-04-27,14.742,?
1999-04-28,14.72,?
1999-04-29,14.67,?
1999-04-30,14.756,?
1999-05-03,14.765,?
1999-05-04,14.777,?
1999-05-05,14.812,?
1999-05-06,14.669,?
1999-05-07,14.489,?
1999-05-10,14.507,?
1999-05-11,14.576,?
1999-05-12,14.58,?
1999-05-13,14.699,?
1999-05-14,14.731,?
1999-05-17,14.656,?
1999-05-18,14.644,?
1999-05-19,14.637,?
1999-05-20,14.714,?
1999-05-21,14.707,?
1999-05-24,14.8,?
1999-05-25,14.782,?
1999-05-26,14.724,?
1999-05-27,14.852,?
1999-05-28,14.94,?
1999-05-31,14.932,?
1999-06-01,14.965,?
1999-06-02,14.996,?
1999-06-03,15.071,?
1999-06-04,15.071,?
1999-06-07,15.169,?
1999-06-08,15.168,?
1999-06-09,15.067,?
1999-06-10,14.95,?
1999-06-11,14.939,?
1999-06-14,14.939,?
1999-06-15,14.992,?
1999-06-16,15.057,?
1999-06-17,15.125,?
1999-06-18,15.132,?
1999-06-21,15.063,?
1999-06-22,15.134,?
1999-06-23,15.172,?
1999-06-24,15.221,?
1999-06-25,15.16,?
1999-06-28,14.983,?
1999-06-29,15.063,?
1999-06-30,15.097,?
1999-07-01,15.15,?
1999-07-02,15.245,?
1999-07-05,15.279,?
1999-07-06,15.292,?
1999-07-07,15.309,?
1999-07-08,15.307,?
1999-07-09,15.367,?
1999-07-12,15.334,?
1999-07-13,15.455,?
1999-07-14,15.366,?
1999-07-15,15.388,?
1999-07-16,15.339,?
1999-07-19,15.337,?
1999-07-20,15.422,?
1999-07-21,15.031,?
1999-07-22,14.956,?
1999-07-23,14.903,?
1999-07-26,14.908,?
1999-07-27,14.626,?
1999-07-28,14.724,?
1999-07-29,14.757,?
1999-07-30,14.651,?
1999-08-02,14.632,?
1999-08-03,14.671,?
1999-08-04,14.699,?
1999-08-05,14.54,?
1999-08-06,14.5,?
1999-08-09,14.569,?
1999-08-10,14.617,?
1999-08-11,14.573,?
1999-08-12,14.667,?
1999-08-13,14.709,?
1999-08-16,14.669,?
1999-08-17,14.827,?
1999-08-18,14.864,?
1999-08-19,14.878,?
1999-08-20,14.878,?
1999-08-23,14.669,?
1999-08-24,14.753,?
1999-08-25,14.885,?
1999-08-26,14.998,?
1999-08-27,14.97,?
1999-08-30,14.973,?
1999-08-31,14.967,?
1999-09-01,14.799,?
1999-09-02,14.743,?
1999-09-03,14.675,?
1999-09-06,14.648,?
1999-09-07,14.77,?
1999-09-08,14.81,?
1999-09-09,14.743,?
1999-09-10,14.772,?
1999-09-13,14.874,?
1999-09-14,15.13,?
1999-09-15,15.1,?
1999-09-16,15.09,?
1999-09-17,15.086,?
1999-09-20,15.05,?
1999-09-21,15.037,?
1999-09-22,15.063,?
1999-09-23,14.889,?
1999-09-24,15.002,?
1999-09-27,14.936,?
1999-09-28,15.025,?
1999-09-29,14.926,?
1999-09-30,14.813,?
1999-10-01,14.671,?
1999-10-04,14.585,?
1999-10-05,14.597,?
1999-10-06,14.643,?
1999-10-07,14.573,?
1999-10-08,14.584,?
1999-10-11,14.682,?
1999-10-12,14.718,?
1999-10-13,14.667,?
1999-10-14,14.518,?
1999-10-15,14.545,?
1999-10-18,14.396,?
1999-10-19,14.397,?
1999-10-20,14.464,?
1999-10-21,14.519,?
1999-10-22,14.492,?
1999-10-25,14.545,?
1999-10-26,14.647,?
1999-10-27,14.716,?
1999-10-28,14.828,?
1999-10-29,14.854,?
1999-11-01,14.969,?
1999-11-02,14.8,?
1999-11-03,14.892,?
1999-11-04,14.915,?
1999-11-05,14.896,?
1999-11-08,15.034,?
1999-11-09,15.038,?
1999-11-10,15.011,?
1999-11-11,15.042,?
1999-11-12,15.037,?
1999-11-15,15.179,?
1999-11-16,15.19,?
1999-11-17,15.138,?
1999-11-18,15.034,?
1999-11-19,15.074,?
1999-11-22,15.222,?
1999-11-23,15.175,?
1999-11-24,15.169,?
1999-11-25,15.318,?
1999-11-26,15.349,?
1999-11-29,15.491,?
1999-11-30,15.527,?
1999-12-01,15.497,?
1999-12-02,15.506,?
1999-12-03,15.558,?
1999-12-06,15.624,?
1999-12-07,15.367,?
1999-12-08,15.282,?
1999-12-09,15.286,?
1999-12-10,15.378,?
1999-12-13,15.429,?
1999-12-14,15.449,?
1999-12-15,15.588,?
1999-12-16,15.614,?
1999-12-17,15.422,?
1999-12-20,15.449,?
1999-12-21,15.498,?
1999-12-22,15.517,?
1999-12-23,15.532,?
1999-12-24,15.509,?
1999-12-27,15.428,?
1999-12-28,15.44,?
1999-12-29,15.509,?
1999-12-30,15.535,?
1999-12-31,15.575,?
2000-01-03,15.575,?
2000-01-04,15.507,?
2000-01-05,15.184,13.273
2000-01-06,15.092,13.271
2000-01-07,15.063,13.325
2000-01-10,15.215,13.452
2000-01-11,15.297,13.421
2000-01-12,15.256,13.525
2000-01-13,15.179,13.582
2000-01-14,15.227,13.323
2000-01-17,15.303,13.427
2000-01-18,15.501,13.459
2000-01-19,15.503,13.475
2000-01-20,15.484,13.47
2000-01-21,15.509,13.518
2000-01-24,15.497,13.521
2000-01-25,15.605,13.527
2000-01-26,15.634,13.507
2000-01-27,15.617,13.51
2000-01-28,15.685,13.572
2000-01-31,15.889,13.713
2000-02-01,15.981,13.745
2000-02-02,16.114,13.8
2000-02-03,16.103,13.802
2000-02-04,16.051,13.802
2000-02-07,15.91,13.892
2000-02-08,16.02,13.857
2000-02-09,15.8,13.913
2000-02-10,15.751,13.807
2000-02-11,15.856,13.796
2000-02-14,15.965,13.832
2000-02-15,15.858,13.916
2000-02-16,16.002,13.923
2000-02-17,15.96,14.001
2000-02-18,15.775,13.905
2000-02-21,15.874,13.931
2000-02-22,15.874,14.017
2000-02-23,15.613,14.235
2000-02-24,15.541,14.265
2000-02-25,15.808,14.177
2000-02-28,15.945,14.185
2000-02-29,16.233,14.185
2000-03-01,16.108,14.201
2000-03-02,16.186,14.243
2000-03-03,16.089,14.372
2000-03-06,16.199,14.4
2000-03-07,16.231,14.4
2000-03-08,16.311,14.442
2000-03-09,16.396,14.345
2000-03-10,16.272,14.404
2000-03-13,16.277,14.367
2000-03-14,16.104,14.367
2000-03-15,16.265,14.313
2000-03-16,16.22,14.291
2000-03-17,16.193,14.354
2000-03-20,16.178,14.209
2000-03-21,16.106,14.209
2000-03-22,16.129,14.335
2000-03-23,16.294,14.403
2000-03-24,16.204,14.36
2000-03-27,16.106,14.358
2000-03-28,16.111,14.358
2000-03-29,16.22,14.468
2000-03-30,16.353,14.634
2000-03-31,16.376,14.608
2000-04-03,16.379,14.526
2000-04-04,16.36,14.526
2000-04-05,16.405,14.526
2000-04-06,16.176,14.553
2000-04-07,16.257,14.588
2000-04-10,16.36,14.464
2000-04-11,16.316,14.464
2000-04-12,16.309,14.518
2000-04-13,16.34,14.399
2000-04-14,16.407,14.535
2000-04-17,16.401,14.507
2000-04-18,16.345,14.507
2000-04-19,16.476,14.667
2000-04-20,16.538,14.711
2000-04-21,16.688,14.698
2000-04-24,16.688,14.788
2000-04-25,16.688,14.788
2000-04-26,16.821,14.714
2000-04-27,17.021,14.742
2000-04-28,17.076,14.72
2000-05-01,17.223,14.756
2000-05-02,17.223,14.756
2000-05-03,17.164,14.765
2000-05-04,17.555,14.777
2000-05-05,17.489,14.812
2000-05-08,17.417,14.489
2000-05-09,17.479,14.489
2000-05-10,17.428,14.507
2000-05-11,17.181,14.576
2000-05-12,17.234,14.58
2000-05-15,17.33,14.731
2000-05-16,17.106,14.731
2000-05-17,17.261,14.656
2000-05-18,17.538,14.644
2000-05-19,17.498,14.637
2000-05-22,17.63,14.707
2000-05-23,17.386,14.707
2000-05-24,17.174,14.8
2000-05-25,17.198,14.782
2000-05-26,17.422,14.724
2000-05-29,17.114,14.94
2000-05-30,16.894,14.94
2000-05-31,16.719,14.932
2000-06-01,16.819,14.965
2000-06-02,16.771,14.996
2000-06-05,16.726,15.071
2000-06-06,16.588,15.071
2000-06-07,16.497,15.169
2000-06-08,16.377,15.168
2000-06-09,16.184,15.067
2000-06-12,16.488,14.939
2000-06-13,16.424,14.939
2000-06-14,16.328,14.939
2000-06-15,16.238,14.992
2000-06-16,16.429,15.057
2000-06-19,16.359,15.132
2000-06-20,16.231,15.132
2000-06-21,16.405,15.063
2000-06-22,16.523,15.134
2000-06-23,16.637,15.172
2000-06-26,16.623,15.16
2000-06-27,16.776,15.16
2000-06-28,16.644,14.983
2000-06-29,16.619,15.063
2000-06-30,16.464,15.097
2000-07-03,16.374,15.245
2000-07-04,16.483,15.245
2000-07-05,16.493,15.279
2000-07-06,16.407,15.292
2000-07-07,16.398,15.309
2000-07-10,16.5,15.367
2000-07-11,16.431,15.367
2000-07-12,16.424,15.334
2000-07-13,16.472,15.455
2000-07-14,16.737,15.366
2000-07-17,16.746,15.339
2000-07-18,16.731,15.339
2000-07-19,16.729,15.337
2000-07-20,16.978,15.422
2000-07-21,16.971,15.031
2000-07-24,16.712,14.903
2000-07-25,16.767,14.903
2000-07-26,16.628,14.908
2000-07-27,16.663,14.626
2000-07-28,16.665,14.724
2000-07-31,16.868,14.651
2000-08-01,16.928,14.651
2000-08-02,16.89,14.632
2000-08-03,17.116,14.671
2000-08-04,17.332,14.699
2000-08-07,17.326,14.5
2000-08-08,17.225,14.5
2000-08-09,17.295,14.569
2000-08-10,17.438,14.617
2000-08-11,17.326,14.573
2000-08-14,17.134,14.709
2000-08-15,17.364,14.709
2000-08-16,17.161,14.669
2000-08-17,17.248,14.827
2000-08-18,17.119,14.864
2000-08-21,17.144,14.878
2000-08-22,17.341,14.878
2000-08-23,17.44,14.669
2000-08-24,17.545,14.753
2000-08-25,17.362,14.885
2000-08-28,17.345,14.97
2000-08-29,17.372,14.97
2000-08-30,17.453,14.973
2000-08-31,17.563,14.967
2000-09-01,17.569,14.799
2000-09-04,17.577,14.675
2000-09-05,17.386,14.675
2000-09-06,17.609,14.648
2000-09-07,17.744,14.77
2000-09-08,18.035,14.81
2000-09-11,17.913,14.772
2000-09-12,18.175,14.772
2000-09-13,18.165,14.874
2000-09-14,18.081,15.13
2000-09-15,18.0,15.1
2000-09-18,18.163,15.086
2000-09-19,18.352,15.086
2000-09-20,18.32,15.05
2000-09-21,18.46,15.037
2000-09-22,18.356,15.063
2000-09-25,17.601,15.002
2000-09-26,17.842,15.002
2000-09-27,17.868,14.936
2000-09-28,17.658,15.025
2000-09-29,17.716,14.926
2000-10-02,17.852,14.671
2000-10-03,17.777,14.671
2000-10-04,17.856,14.585
2000-10-05,17.923,14.597
2000-10-06,17.809,14.643
2000-10-09,17.979,14.584
2000-10-10,17.995,14.584
2000-10-11,17.942,14.682
2000-10-12,17.944,14.718
2000-10-13,18.093,14.667
2000-10-16,18.137,14.545
2000-10-17,18.384,14.545
2000-10-18,18.417,14.396
2000-10-19,18.354,14.397
2000-10-20,18.603,14.464
2000-10-23,18.513,14.492
2000-10-24,18.679,14.492
2000-10-25,18.658,14.545
2000-10-26,18.836,14.647
2000-10-27,18.961,14.716
2000-10-30,18.797,14.854
2000-10-31,18.447,14.854
2000-11-01,18.59,14.969
2000-11-02,18.292,14.8
2000-11-03,18.097,14.892
2000-11-06,17.923,14.896
2000-11-07,18.054,14.896
2000-11-08,18.222,15.034
2000-11-09,18.281,15.038
2000-11-10,18.341,15.011
2000-11-13,18.041,15.037
2000-11-14,18.152,15.037
2000-11-15,18.23,15.179
2000-11-16,18.203,15.19
2000-11-17,18.26,15.138
2000-11-20,18.333,15.074
2000-11-21,18.434,15.074
2000-11-22,18.465,15.222
2000-11-23,18.563,15.175
2000-11-24,18.568,15.169
2000-11-27,18.548,15.349
2000-11-28,18.614,15.349
2000-11-29,18.277,15.491
2000-11-30,18.089,15.527
2000-12-01,18.018,15.497
2000-12-04,17.913,15.558
2000-12-05,17.565,15.558
2000-12-06,17.76,15.624
2000-12-07,17.724,15.367
2000-12-08,17.496,15.282
2000-12-11,17.591,15.378
2000-12-12,17.773,15.378
2000-12-13,17.817,15.429
2000-12-14,17.886,15.449
2000-12-15,17.702,15.588
2000-12-18,17.417,15.422
2000-12-19,17.451,15.422
2000-12-20,17.575,15.449
2000-12-21,17.272,15.498
2000-12-22,17.108,15.517
2000-12-25,16.934,15.509
2000-12-26,16.934,15.509
2000-12-27,16.934,15.428
2000-12-28,16.807,15.44
2000-12-29,16.852,15.509
2001-01-01,16.816,15.575
2001-01-02,16.816,15.575
2001-01-03,16.605,15.575
2001-01-04,16.419,15.507
2001-01-05,16.544,15.184
2001-01-08,16.393,15.063
2001-01-09,16.476,15.063
2001-01-10,16.644,15.215
2001-01-11,16.625,15.297
2001-01-12,16.431,15.256
2001-01-15,16.393,15.227
2001-01-16,16.596,15.227
2001-01-17,16.625,15.303
2001-01-18,16.653,15.501
2001-01-19,16.639,15.503
2001-01-22,16.646,15.509
2001-01-23,16.843,15.509
2001-01-24,16.633,15.497
2001-01-25,16.836,15.605
2001-01-26,17.108,15.634
2001-01-29,16.956,15.685
2001-01-30,17.021,15.685
2001-01-31,17.013,15.889
2001-02-01,16.837,15.981
2001-02-02,16.635,16.114
2001-02-05,16.633,16.051
2001-02-06,16.602,16.051
2001-02-07,16.785,15.91
2001-02-08,16.78,16.02
2001-02-09,16.971,15.8
2001-02-12,16.958,15.856
2001-02-13,16.846,15.856
2001-02-14,16.87,15.965
2001-02-15,17.048,15.858
2001-02-16,17.213,16.002
2001-02-19,17.17,15.775
2001-02-20,16.984,15.775
2001-02-21,17.251,15.874
2001-02-22,17.108,15.874
2001-02-23,17.278,15.613
2001-02-26,17.263,15.808
2001-02-27,17.185,15.808
2001-02-28,17.076,15.945
2001-03-01,16.919,16.108
2001-03-02,16.881,16.186
2001-03-05,16.712,16.089
2001-03-06,16.816,16.199
2001-03-07,16.863,16.231
2001-03-08,16.812,16.311
2001-03-09,16.803,16.396
2001-03-12,16.722,16.272
2001-03-13,16.876,16.277
2001-03-14,17.004,16.104
2001-03-15,17.041,16.265
2001-03-16,17.263,16.22
2001-03-19,17.489,16.193
2001-03-20,17.393,16.178
2001-03-21,17.347,16.106
2001-03-22,17.405,16.129
2001-03-23,17.603,16.294
2001-03-26,17.538,16.204
2001-03-27,17.512,16.106
2001-03-28,17.479,16.111
2001-03-29,17.66,16.22
2001-03-30,17.7,16.353
2001-04-02,17.716,16.376
2001-04-03,17.837,16.379
2001-04-04,17.69,16.36
2001-04-05,17.324,16.405
2001-04-06,17.347,16.176
2001-04-09,17.502,16.257
2001-04-10,17.351,16.36
2001-04-11,17.492,16.316
2001-04-12,17.7,16.309
2001-04-13,17.682,16.34
2001-04-16,17.682,16.407
2001-04-17,17.682,16.401
2001-04-18,17.799,16.345
2001-04-19,17.825,16.476
2001-04-20,17.726,16.538
2001-04-23,17.407,16.688
2001-04-24,17.382,16.688
2001-04-25,17.438,16.688
2001-04-26,17.489,16.821
2001-04-27,17.36,17.021
2001-04-30,17.341,17.076
2001-05-01,17.628,17.223
2001-05-02,17.628,17.223
2001-05-03,17.567,17.164
2001-05-04,17.575,17.555
2001-05-07,17.504,17.489
2001-05-08,17.543,17.417
2001-05-09,17.648,17.479
2001-05-10,17.726,17.428
2001-05-11,17.68,17.181
2001-05-14,17.835,17.234
2001-05-15,17.893,17.33
2001-05-16,17.846,17.106
2001-05-17,17.712,17.261
2001-05-18,17.75,17.538
2001-05-21,17.827,17.498
2001-05-22,17.874,17.63
2001-05-23,18.016,17.386
2001-05-24,18.226,17.174
2001-05-25,18.186,17.198
2001-05-28,18.213,17.422
2001-05-29,18.228,17.114
2001-05-30,18.296,16.894
2001-05-31,18.283,16.719
2001-06-01,18.452,16.819
2001-06-04,18.456,16.771
2001-06-05,18.38,16.726
2001-06-06,18.484,16.588
2001-06-07,18.316,16.497
2001-06-08,18.482,16.377
2001-06-11,18.478,16.184
2001-06-12,18.421,16.488
2001-06-13,18.465,16.424
2001-06-14,18.318,16.328
2001-06-15,18.426,16.238
2001-06-18,18.064,16.429
2001-06-19,18.234,16.359
2001-06-20,18.273,16.231
2001-06-21,18.38,16.405
2001-06-22,18.296,16.523
2001-06-25,18.348,16.637
2001-06-26,18.179,16.623
2001-06-27,18.171,16.776
2001-06-28,18.148,16.644
2001-06-29,18.384,16.619
2001-07-02,18.452,16.464
2001-07-03,18.506,16.374
2001-07-04,18.415,16.483
2001-07-05,18.511,16.493
2001-07-06,18.579,16.407
2001-07-09,18.663,16.398
2001-07-10,18.497,16.5
2001-07-11,18.311,16.431
2001-07-12,18.171,16.424
2001-07-13,18.326,16.472
2001-07-16,18.324,16.737
2001-07-17,18.23,16.746
2001-07-18,18.374,16.731
2001-07-19,18.131,16.729
2001-07-20,17.938,16.978
2001-07-23,17.829,16.971
2001-07-24,18.035,16.712
2001-07-25,17.969,16.767
2001-07-26,17.795,16.628
2001-07-27,17.854,16.663
2001-07-30,17.846,16.665
2001-07-31,17.88,16.868
2001-08-01,17.872,16.928
2001-08-02,17.746,16.89
2001-08-03,17.805,17.116
2001-08-06,17.769,17.332
2001-08-07,17.771,17.326
2001-08-08,17.846,17.225
2001-08-09,17.856,17.295
2001-08-10,17.674,17.438
2001-08-13,17.51,17.326
2001-08-14,17.403,17.134
2001-08-15,17.448,17.364
2001-08-16,17.168,17.161
2001-08-17,17.112,17.248
2001-08-20,17.123,17.119
2001-08-21,17.102,17.144
2001-08-22,17.142,17.341
2001-08-23,16.978,17.44
2001-08-24,17.172,17.545
2001-08-27,17.179,17.362
2001-08-28,17.213,17.345
2001-08-29,17.305,17.372
2001-08-30,17.153,17.453
2001-08-31,17.204,17.563
2001-09-03,17.086,17.569
2001-09-04,17.248,17.577
2001-09-05,17.444,17.386
2001-09-06,17.599,17.609
2001-09-07,17.67,17.744
2001-09-10,17.479,18.035
2001-09-11,17.295,17.913
2001-09-12,17.455,18.175
2001-09-13,17.286,18.165
2001-09-14,17.27,18.081
2001-09-17,16.973,18.0
2001-09-18,16.881,18.163
2001-09-19,16.905,18.352
2001-09-20,16.901,18.32
2001-09-21,16.899,18.46
2001-09-24,17.008,18.356
2001-09-25,17.074,17.601
2001-09-26,17.052,17.842
2001-09-27,16.973,17.868
2001-09-28,16.998,17.658
2001-10-01,17.136,17.716
2001-10-02,17.147,17.852
2001-10-03,17.028,17.777
2001-10-04,16.991,17.856
2001-10-05,17.162,17.923
2001-10-08,17.056,17.809
2001-10-09,16.982,17.979
2001-10-10,17.021,17.995
2001-10-11,17.127,17.942
2001-10-12,17.267,17.944
2001-10-15,17.309,18.093
2001-10-16,17.2,18.137
2001-10-17,17.286,18.384
2001-10-18,17.343,18.417
2001-10-19,17.335,18.354
2001-10-22,17.368,18.603
2001-10-23,17.446,18.513
2001-10-24,17.607,18.679
2001-10-25,17.547,18.658
2001-10-26,17.603,18.836
2001-10-29,17.559,18.961
2001-10-30,17.376,18.797
2001-10-31,17.263,18.447
2001-11-01,17.305,18.59
2001-11-02,17.2,18.292
2001-11-05,17.278,18.097
2001-11-06,17.461,17.923
2001-11-07,17.461,18.054
2001-11-08,17.359,18.222
2001-11-09,17.44,18.281
2001-11-12,17.522,18.341
2001-11-13,17.543,18.041
2001-11-14,17.696,18.152
2001-11-15,17.775,18.23
2001-11-16,17.73,18.203
2001-11-19,17.69,18.26
2001-11-20,17.795,18.333
2001-11-21,17.732,18.434
2001-11-22,17.799,18.465
2001-11-23,17.825,18.563
2001-11-26,17.791,18.568
2001-11-27,17.744,18.548
2001-11-28,17.805,18.614
2001-11-29,17.718,18.277
2001-11-30,17.607,18.089
2001-12-03,17.585,18.018
2001-12-04,17.532,17.913
2001-12-05,17.577,17.565
2001-12-06,17.543,17.76
2001-12-07,17.603,17.724
2001-12-10,17.559,17.496
2001-12-11,17.68,17.591
2001-12-12,17.565,17.773
2001-12-13,17.506,17.817
2001-12-14,17.434,17.886
2001-12-17,17.355,17.702
2001-12-18,17.291,17.417
2001-12-19,17.362,17.451
2001-12-20,17.418,17.575
2001-12-21,17.438,17.272
2001-12-24,17.496,17.108
2001-12-25,17.785,16.934
2001-12-26,17.785,16.934
2001-12-27,17.785,16.934
2001-12-28,17.734,16.807
2001-12-31,17.754,16.852
2002-01-01,17.754,16.816
2002-01-02,17.754,16.816
2002-01-03,17.312,16.605
2002-01-04,17.316,16.419
2002-01-07,17.475,16.544
2002-01-08,17.571,16.393
2002-01-09,17.563,16.476
2002-01-10,17.54,16.644
2002-01-11,17.563,16.625
2002-01-14,17.543,16.431
2002-01-15,17.528,16.393
2002-01-16,17.538,16.596
2002-01-17,17.746,16.625
2002-01-18,17.742,16.653
2002-01-21,17.76,16.639
2002-01-22,17.7,16.646
2002-01-23,17.72,16.843
2002-01-24,17.668,16.633
2002-01-25,17.848,16.836
2002-01-28,18.062,17.108
2002-01-29,18.241,16.956
2002-01-30,18.144,17.021
2002-01-31,18.106,17.013
2002-02-01,18.116,16.837
2002-02-04,18.127,16.635
2002-02-05,18.102,16.633
2002-02-06,18.02,16.602
2002-02-07,18.06,16.785
2002-02-08,18.06,16.78
2002-02-11,17.903,16.971
2002-02-12,17.793,16.958
2002-02-13,17.876,16.846
2002-02-14,17.921,16.87
2002-02-15,18.0,17.048
2002-02-18,17.975,17.213
2002-02-19,17.954,17.17
2002-02-20,18.002,16.984
2002-02-21,17.897,17.251
2002-02-22,17.983,17.108
2002-02-25,17.888,17.278
2002-02-26,17.936,17.263
2002-02-27,18.022,17.185
2002-02-28,18.091,17.076
2002-03-01,18.087,16.919
2002-03-04,18.029,16.881
2002-03-05,18.091,16.712
2002-03-06,18.022,16.816
2002-03-07,17.96,16.863
2002-03-08,17.854,16.812
2002-03-11,17.787,16.803
2002-03-12,17.901,16.722
2002-03-13,17.917,16.876
2002-03-14,17.915,17.004
2002-03-15,17.775,17.041
2002-03-18,17.674,17.263
2002-03-19,17.797,17.489
2002-03-20,17.722,17.393
2002-03-21,17.752,17.347
2002-03-22,17.746,17.405
2002-03-25,17.791,17.603
2002-03-26,17.864,17.538
2002-03-27,17.909,17.512
2002-03-28,17.89,17.479
2002-03-29,17.936,17.66
2002-04-01,17.936,17.7
2002-04-02,17.936,17.716
2002-04-03,17.809,17.837
2002-04-04,17.775,17.69
2002-04-05,17.744,17.324
2002-04-08,17.809,17.347
2002-04-09,17.825,17.502
2002-04-10,17.856,17.351
2002-04-11,17.785,17.492
2002-04-12,17.793,17.7
2002-04-15,17.775,17.682
2002-04-16,17.777,17.682
2002-04-17,17.775,17.682
2002-04-18,17.62,17.799
2002-04-19,17.591,17.825
2002-04-22,17.609,17.726
2002-04-23,17.617,17.407
2002-04-24,17.636,17.382
2002-04-25,17.597,17.438
2002-04-26,17.446,17.489
2002-04-29,17.442,17.36
2002-04-30,17.312,17.341
2002-05-01,17.37,17.628
2002-05-02,17.37,17.628
2002-05-03,17.324,17.567
2002-05-06,17.227,17.575
2002-05-07,17.112,17.504
2002-05-08,17.147,17.543
2002-05-09,17.217,17.648
2002-05-10,17.269,17.726
2002-05-13,17.161,17.68
2002-05-14,17.161,17.835
2002-05-15,17.267,17.893
2002-05-16,17.328,17.846
2002-05-17,17.149,17.712
2002-05-20,17.097,17.75
2002-05-21,17.004,17.827
2002-05-22,16.984,17.874
2002-05-23,16.897,18.016
2002-05-24,16.984,18.226
2002-05-27,17.03,18.186
2002-05-28,17.026,18.213
2002-05-29,16.907,18.228
2002-05-30,16.789,18.296
2002-05-31,16.69,18.283
2002-06-03,16.669,18.452
2002-06-04,16.801,18.456
2002-06-05,16.584,18.38
2002-06-06,16.697,18.484
2002-06-07,16.671,18.316
2002-06-10,16.554,18.482
2002-06-11,16.542,18.478
2002-06-12,16.616,18.421
2002-06-13,16.554,18.465
2002-06-14,16.616,18.318
2002-06-17,16.509,18.426
2002-06-18,16.6,18.064
2002-06-19,16.498,18.234
2002-06-20,16.365,18.273
2002-06-21,16.313,18.38
2002-06-24,16.238,18.296
2002-06-25,15.997,18.348
2002-06-26,16.111,18.179
2002-06-27,15.778,18.171
2002-06-28,15.927,18.148
2002-07-01,15.686,18.384
2002-07-02,15.784,18.452
2002-07-03,15.905,18.506
2002-07-04,15.999,18.415
2002-07-05,15.983,18.511
2002-07-08,16.089,18.579
2002-07-09,15.921,18.663
2002-07-10,15.757,18.497
2002-07-11,15.808,18.311
2002-07-12,15.908,18.171
2002-07-15,15.848,18.326
2002-07-16,15.61,18.324
2002-07-17,15.451,18.23
2002-07-18,15.547,18.374
2002-07-19,15.557,18.131
2002-07-22,15.422,17.938
2002-07-23,15.514,17.829
2002-07-24,15.789,18.035
2002-07-25,15.781,17.969
2002-07-26,15.625,17.795
2002-07-29,15.634,17.854
2002-07-30,15.932,17.846
2002-07-31,15.91,17.88
2002-08-01,15.994,17.872
2002-08-02,16.032,17.746
2002-08-05,15.848,17.805
2002-08-06,15.908,17.769
2002-08-07,16.149,17.771
2002-08-08,16.134,17.846
2002-08-09,16.153,17.856
2002-08-12,16.083,17.674
2002-08-13,15.999,17.51
2002-08-14,15.968,17.403
2002-08-15,15.874,17.448
2002-08-16,16.004,17.168
2002-08-19,15.926,17.112
2002-08-20,15.968,17.123
2002-08-21,15.979,17.102
2002-08-22,16.028,17.142
2002-08-23,16.015,16.978
2002-08-26,16.136,17.172
2002-08-27,16.129,17.179
2002-08-28,16.009,17.213
2002-08-29,15.924,17.305
2002-08-30,15.897,17.153
2002-09-02,15.913,17.204
2002-09-03,15.932,17.086
2002-09-04,15.789,17.248
2002-09-05,15.73,17.444
2002-09-06,15.686,17.599
2002-09-09,15.776,17.67
2002-09-10,15.976,17.479
2002-09-11,16.032,17.295
2002-09-12,16.05,17.455
2002-09-13,16.037,17.286
2002-09-16,15.95,17.27
2002-09-17,16.159,16.973
2002-09-18,16.216,16.881
