Date,CAD,YTD
2014-12-04,1.1381,1.0653
2014-12-05,1.137,1.0656
2014-12-08,1.1394,1.0657
2014-12-09,1.1443,1.0649
2014-12-10,1.1453,1.0664
2014-12-11,1.1448,1.0621
2014-12-12,1.1491,1.0591
2014-12-15,1.158,1.0578
2014-12-16,1.1594,1.0655
2014-12-17,1.1655,1.0583
2014-12-18,1.1634,1.0588
2014-12-19,1.1598,1.0634
2014-12-22,1.1596,1.0719
2014-12-23,1.163,1.0692
2014-12-24,1.1638,1.06
2014-12-25,1.1592,1.061
2014-12-26,1.1592,1.061
2014-12-29,1.1592,1.061
2014-12-30,1.1628,1.0664
2014-12-31,1.1622,1.0712
2015-01-01,1.1583,1.0638
2015-01-02,1.1583,1.0638
2015-01-05,1.1682,1.0631
2015-01-06,1.1784,1.0612
2015-01-07,1.1763,1.0657
2015-01-08,1.183,1.0692
2015-01-09,1.1816,1.0808
2015-01-12,1.182,1.0858
2015-01-13,1.1897,1.0876
2015-01-14,1.1966,1.091
2015-01-15,1.1965,1.089
2015-01-16,1.1834,1.0955
2015-01-19,1.2035,1.0922
2015-01-20,1.1983,1.0969
2015-01-21,1.2013,1.0938
2015-01-22,1.2075,1.0999
2015-01-23,1.2354,1.0966
2015-01-26,1.2446,1.1144
2015-01-27,1.2459,1.1062
2015-01-28,1.2458,1.1041
2015-01-29,1.2421,1.1144
2015-01-30,1.2531,1.115
2015-02-02,1.267,1.118
2015-02-03,1.2672,1.1195
2015-02-04,1.2584,1.1076
2015-02-05,1.2452,1.1073
2015-02-06,1.2524,1.1058
2015-02-09,1.2445,1.106
2015-02-10,1.25,1.1069
2015-02-11,1.2471,1.1045
2015-02-12,1.2611,1.1036
2015-02-13,1.256,1.1
2015-02-16,1.2508,1.1003
2015-02-17,1.2453,1.0956
2015-02-18,1.2374,1.0961
2015-02-19,1.245,1.0967
2015-02-20,1.252,1.095
2015-02-23,1.2456,1.1082
2015-02-24,1.2618,1.1165
2015-02-25,1.2643,1.1098
2015-02-26,1.2441,1.1075
2015-02-27,1.247,1.1096
2015-03-02,1.2451,1.1131
2015-03-03,1.2492,1.1118
2015-03-04,1.2519,1.1097
2015-03-05,1.2515,1.1072
2015-03-06,1.244,1.1062
2015-03-09,1.2466,1.1031
2015-03-10,1.2591,1.0984
2015-03-11,1.2634,1.1108
2015-03-12,1.2698,1.1112
2015-03-13,1.2656,1.1136
2015-03-16,1.2734,1.1066
2015-03-17,1.2781,1.1087
2015-03-18,1.2774,1.1069
2015-03-19,1.2824,1.1045
2015-03-20,1.2717,1.1173
2015-03-23,1.2672,1.1268
2015-03-24,1.2525,1.1201
2015-03-25,1.2465,1.1215
2015-03-26,1.2482,1.1178
2015-03-27,1.2442,1.1165
2015-03-30,1.2509,1.1093
2015-03-31,1.2641,1.1038
2015-04-01,1.2769,1.1042
2015-04-02,1.2675,1.1052
2015-04-03,1.2644,1.1012
2015-04-06,1.2644,1.1017
2015-04-07,1.2644,1.1022
2015-04-08,1.2504,1.0992
2015-04-09,1.2417,1.093
2015-04-10,1.2524,1.0934
2015-04-13,1.2664,1.0902
2015-04-14,1.2627,1.0969
2015-04-15,1.2582,1.0966
2015-04-16,1.255,1.0991
2015-04-17,1.2305,1.0983
2015-04-20,1.2191,1.1009
2015-04-21,1.2252,1.1009
2015-04-22,1.2229,1.1009
2015-04-23,1.2242,1.1014
2015-04-24,1.2226,1.1023
2015-04-27,1.2119,1.1025
2015-04-28,1.2156,1.1018
2015-04-29,1.2069,1.1024
2015-04-30,1.2054,1.097
2015-05-01,1.202,1.0968
2015-05-04,1.202,1.0968
2015-05-05,1.2116,1.0965
2015-05-06,1.209,1.0986
2015-05-07,1.2009999999999998,1.0923
2015-05-08,1.207,1.0888
2015-05-11,1.2103,1.0876
2015-05-12,1.2114,1.083
2015-05-13,1.204,1.088
2015-05-14,1.1974,1.0899
2015-05-15,1.1949,1.0903
2015-05-18,1.2037,1.0868
2015-05-19,1.2058,1.0877
2015-05-20,1.2181,1.0867
2015-05-21,1.2213,1.089
2015-05-22,1.2216,1.0901
2015-05-25,1.22,1.0912
2015-05-26,1.2294,1.0901
2015-05-27,1.2374,1.0863
2015-05-28,1.2456,1.0849
2015-05-29,1.2476,1.0862
2015-06-01,1.2443,1.0854
2015-06-02,1.2494,1.0836
2015-06-03,1.2498,1.0863
2015-06-04,1.2445,1.0911
2015-06-05,1.2449,1.0929
2015-06-08,1.25,1.094
2015-06-09,1.2434,1.0924
2015-06-10,1.2347,1.0921
2015-06-11,1.2236,1.0913
2015-06-12,1.2321,1.0887
2015-06-15,1.2303,1.0859
2015-06-16,1.2342,1.0849
2015-06-17,1.2343,1.0881
2015-06-18,1.2312,1.0865
2015-06-19,1.216,1.0869
2015-06-22,1.2271,1.0829
2015-06-23,1.2234,1.0814
2015-06-24,1.2339,1.0734
2015-06-25,1.2301,1.0732
2015-06-26,1.2384,1.0738
2015-06-29,1.2365,1.0714
2015-06-30,1.2374,1.0687
2015-07-01,1.2368,1.0682
2015-07-02,1.2524,1.0657
2015-07-03,1.2618,1.0644
2015-07-06,1.2582,1.0648
2015-07-07,1.264,1.0635
2015-07-08,1.2739,1.0643
2015-07-09,1.2743,1.0676
2015-07-10,1.2685,1.0664
2015-07-13,1.2706,1.067
2015-07-14,1.2721,1.0641
2015-07-15,1.276,1.0728
2015-07-16,1.2744,1.0733
2015-07-17,1.2947,1.0763
2015-07-20,1.2978,1.0748
2015-07-21,1.2985,1.0745
2015-07-22,1.2992,1.0744
2015-07-23,1.2995,1.0757
2015-07-24,1.2975,1.0721
2015-07-27,1.3091,1.0725
2015-07-28,1.3030000000000002,1.0768
2015-07-29,1.3014,1.0809
2015-07-30,1.2955,1.0819
2015-07-31,1.298,1.0874
2015-08-03,1.3048,1.092
2015-08-04,1.3153,1.0926
2015-08-05,1.3130000000000002,1.0922
2015-08-06,1.3171,1.0951
2015-08-07,1.3168,1.0973
2015-08-10,1.3082,1.0933
2015-08-11,1.3131,1.0916
2015-08-12,1.3075,1.0954
2015-08-13,1.2969,1.095
2015-08-14,1.3012,1.0923
2015-08-17,1.3044,1.0891
2015-08-18,1.3136,1.09
2015-08-19,1.3105,1.0879
2015-08-20,1.307,1.0909
2015-08-21,1.3126,1.0952
2015-08-24,1.3108,1.0964
2015-08-25,1.3252,1.0957
2015-08-26,1.3194,1.0952
2015-08-27,1.3265,1.0965
2015-08-28,1.3226,1.0907
2015-08-31,1.3271,1.0844
2015-09-01,1.3253,1.0854
2015-09-02,1.3222,1.0863
2015-09-03,1.3255,1.0909
2015-09-04,1.3263,1.0901
2015-09-07,1.3230000000000002,1.088
2015-09-08,1.328,1.0878
2015-09-09,1.3221,1.0905
2015-09-10,1.3248,1.0977
2015-09-11,1.3252,1.0993
2015-09-14,1.3263,1.1012
2015-09-15,1.3253,1.1059
2015-09-16,1.3237,1.1086
2015-09-17,1.325,1.1041
2015-09-18,1.3194,1.0974
2015-09-21,1.3027,1.1
2015-09-22,1.3183,1.0978
2015-09-23,1.3271,1.1004
2015-09-24,1.3265,1.1003
2015-09-25,1.3379,1.1077
2015-09-28,1.3313,1.112
2015-09-29,1.3358,1.1112
2015-09-30,1.3388,1.1158
2015-10-01,1.342,1.1172
2015-10-02,1.3269,1.1219
2015-10-05,1.3239,1.1137
2015-10-06,1.3114,1.1183
2015-10-07,1.3098,1.1204
2015-10-08,1.3003,1.1148
2015-10-09,1.3047,1.1175
2015-10-12,1.2936,1.111
2015-10-13,1.2927,1.1197
2015-10-14,1.3047,1.1212
2015-10-15,1.2985,1.1247
2015-10-16,1.29,1.1373
2015-10-19,1.2927,1.1331
2015-10-20,1.2945,1.1242
2015-10-21,1.3003,1.1259
2015-10-22,1.3003,1.1249
2015-10-23,1.3124,1.122
2015-10-26,1.3067,1.1215
2015-10-27,1.3152,1.121
2015-10-28,1.3219,1.1248
2015-10-29,1.321,1.1207
2015-10-30,1.3185,1.1142
2015-11-02,1.3175,1.1172
2015-11-03,1.3098,1.1274
2015-11-04,1.3125,1.1286
2015-11-05,1.307,1.1416
2015-11-06,1.3158,1.1443
2015-11-09,1.3201,1.1409
2015-11-10,1.3256,1.1432
2015-11-11,1.3261,1.1312
2015-11-12,1.3263,1.1389
2015-11-13,1.3326,1.1317
2015-11-16,1.3305,1.1329
2015-11-17,1.3329,1.1382
2015-11-18,1.3308,1.131
2015-11-19,1.3335,1.1291
2015-11-20,1.329,1.1349
2015-11-23,1.3313,1.1325
2015-11-24,1.3378,1.126
2015-11-25,1.3359,1.125
2015-11-26,1.3327,1.1271
2015-11-27,1.3305,1.1268
2015-11-30,1.3347,1.1249
2015-12-01,1.3369,1.1397
2015-12-02,1.3319,1.1399
2015-12-03,1.3385,1.1369
2015-12-04,1.3319,1.1381
2015-12-07,1.3337,1.137
2015-12-08,1.3461,1.1394
2015-12-09,1.3603,1.1443
2015-12-10,1.357,1.1453
2015-12-11,1.354,1.1448
2015-12-14,1.3664,1.1491
2015-12-15,1.3754,1.158
2015-12-16,1.3712,1.1594
2015-12-17,1.3766,1.1655
2015-12-18,1.3832,1.1634
2015-12-21,1.3956,1.1598
2015-12-22,1.3955,1.1596
2015-12-23,1.3917,1.163
2015-12-24,1.3903,1.1638
2015-12-25,1.3869999999999998,1.1592
2015-12-28,1.3869999999999998,1.1592
2015-12-29,1.3872,1.1592
2015-12-30,1.3916,1.1628
2015-12-31,1.3885,1.1622
2016-01-01,1.3884,1.1583
2016-01-04,1.3884,1.1583
2016-01-05,1.3922,1.1682
2016-01-06,1.3936,1.1784
2016-01-07,1.4091,1.1763
2016-01-08,1.4133,1.183
2016-01-11,1.4106,1.1816
2016-01-12,1.4085,1.182
2016-01-13,1.4184,1.1897
2016-01-14,1.4221,1.1966
2016-01-15,1.4364,1.1965
2016-01-18,1.4522,1.1834
2016-01-19,1.4506,1.2035
2016-01-20,1.4492,1.1983
2016-01-21,1.4637,1.2013
2016-01-22,1.4459,1.2075
2016-01-25,1.4171,1.2354
2016-01-26,1.4194,1.2446
2016-01-27,1.4221,1.2459
2016-01-28,1.4081,1.2458
2016-01-29,1.4085,1.2421
2016-02-01,1.4069,1.2531
2016-02-02,1.4014,1.267
2016-02-03,1.4005,1.2672
2016-02-04,1.3934,1.2584
2016-02-05,1.3712,1.2452
2016-02-08,1.3751,1.2524
2016-02-09,1.3951,1.2445
2016-02-10,1.3904,1.25
2016-02-11,1.3859,1.2471
2016-02-12,1.3961,1.2611
2016-02-15,1.3923,1.256
2016-02-16,1.3823,1.2508
2016-02-17,1.3819,1.2453
2016-02-18,1.3817,1.2374
2016-02-19,1.3685,1.245
2016-02-22,1.3765,1.252
2016-02-23,1.372,1.2456
2016-02-24,1.3739,1.2618
2016-02-25,1.3839,1.2643
2016-02-26,1.3626,1.2441
2016-02-29,1.3546,1.247
2016-03-01,1.3563,1.247
2016-03-02,1.352,1.2451
2016-03-03,1.3444,1.2492
2016-03-04,1.3434,1.2519
2016-03-07,1.3416,1.244
2016-03-08,1.3377,1.244
2016-03-09,1.3325,1.2466
2016-03-10,1.3401,1.2591
2016-03-11,1.3285,1.2634
2016-03-14,1.3253,1.2656
2016-03-15,1.3254,1.2656
2016-03-16,1.3351,1.2734
2016-03-17,1.3375,1.2781
2016-03-18,1.2997,1.2774
2016-03-21,1.2968,1.2717
2016-03-22,1.3045,1.2717
2016-03-23,1.3092,1.2672
2016-03-24,1.3138,1.2525
2016-03-25,1.3288,1.2465
2016-03-28,1.3288,1.2442
2016-03-29,1.3288,1.2442
2016-03-30,1.3169,1.2509
2016-03-31,1.3030000000000002,1.2641
2016-04-01,1.2945,1.2769
2016-04-04,1.3028,1.2644
2016-04-05,1.3033,1.2644
2016-04-06,1.3168,1.2644
2016-04-07,1.3155,1.2644
2016-04-08,1.3117,1.2504
2016-04-11,1.3078,1.2524
2016-04-12,1.2989,1.2524
2016-04-13,1.2876,1.2664
2016-04-14,1.2804,1.2627
2016-04-15,1.2828,1.2582
2016-04-18,1.2881,1.2305
2016-04-19,1.2924,1.2305
2016-04-20,1.2711,1.2191
2016-04-21,1.2673,1.2252
2016-04-22,1.2634,1.2229
2016-04-25,1.2734,1.2226
2016-04-26,1.2683,1.2226
2016-04-27,1.2648,1.2119
2016-04-28,1.2583,1.2156
2016-04-29,1.2557,1.2069
2016-05-02,1.2528,1.202
2016-05-03,1.2519,1.202
2016-05-04,1.2584,1.202
2016-05-05,1.2751,1.2116
2016-05-06,1.2819999999999998,1.209
2016-05-09,1.2879,1.207
2016-05-10,1.2938,1.207
2016-05-11,1.2962,1.2103
2016-05-12,1.2872,1.2114
2016-05-13,1.2814,1.204
2016-05-16,1.2882,1.1949
2016-05-17,1.2923,1.1949
2016-05-18,1.2927,1.2037
2016-05-19,1.2977,1.2058
2016-05-20,1.311,1.2181
2016-05-23,1.3106,1.2216
2016-05-24,1.3148,1.2216
2016-05-25,1.3148,1.22
2016-05-26,1.3106,1.2294
2016-05-27,1.2932,1.2374
2016-05-30,1.3037,1.2476
2016-05-31,1.3039,1.2476
2016-06-01,1.3027,1.2443
2016-06-02,1.3054,1.2494
2016-06-03,1.3105,1.2498
2016-06-06,1.3084,1.2449
2016-06-07,1.2922,1.2449
2016-06-08,1.2782,1.25
2016-06-09,1.2682,1.2434
2016-06-10,1.2747,1.2347
2016-06-13,1.2748,1.2321
2016-06-14,1.2771,1.2321
2016-06-15,1.2872,1.2303
2016-06-16,1.2857,1.2342
2016-06-17,1.3003,1.2343
2016-06-20,1.2901,1.216
2016-06-21,1.2813,1.216
2016-06-22,1.2773,1.2271
2016-06-23,1.2762,1.2234
2016-06-24,1.2747,1.2339
2016-06-27,1.3006,1.2384
2016-06-28,1.3048,1.2384
2016-06-29,1.3039,1.2365
2016-06-30,1.2991,1.2374
2016-07-01,1.2956,1.2368
2016-07-04,1.2923,1.2618
2016-07-05,1.2864,1.2618
2016-07-06,1.2936,1.2582
2016-07-07,1.3026,1.264
2016-07-08,1.2931,1.2739
2016-07-11,1.3014,1.2685
2016-07-12,1.3066,1.2685
2016-07-13,1.3029,1.2706
2016-07-14,1.3053,1.2721
2016-07-15,1.2926,1.276
2016-07-18,1.2866,1.2947
2016-07-19,1.2951,1.2947
2016-07-20,1.3017,1.2978
2016-07-21,1.3059,1.2985
2016-07-22,1.3051,1.2992
2016-07-25,1.3107,1.2975
2016-07-26,1.3172,1.2975
2016-07-27,1.3234,1.3091
2016-07-28,1.319,1.3030000000000002
2016-07-29,1.3161,1.3014
2016-08-01,1.3176,1.298
2016-08-02,1.3066,1.298
2016-08-03,1.3051,1.3048
2016-08-04,1.31,1.3153
2016-08-05,1.3053,1.3130000000000002
2016-08-08,1.3023,1.3168
2016-08-09,1.3144,1.3168
2016-08-10,1.3149,1.3082
2016-08-11,1.3016,1.3131
2016-08-12,1.3054,1.3075
2016-08-15,1.2975,1.3012
2016-08-16,1.2921,1.3012
2016-08-17,1.2817,1.3044
2016-08-18,1.2885,1.3136
2016-08-19,1.2829,1.3105
2016-08-22,1.2844,1.3126
2016-08-23,1.2915,1.3126
2016-08-24,1.2898,1.3108
2016-08-25,1.294,1.3252
2016-08-26,1.2929,1.3194
2016-08-29,1.2884,1.3226
2016-08-30,1.3013,1.3226
2016-08-31,1.3039,1.3271
2016-09-01,1.31,1.3253
2016-09-02,1.3129,1.3222
2016-09-05,1.3082,1.3263
2016-09-06,1.294,1.3263
2016-09-07,1.2909,1.3230000000000002
2016-09-08,1.2854,1.328
2016-09-09,1.2877,1.3221
2016-09-12,1.2957,1.3252
2016-09-13,1.3114,1.3252
2016-09-14,1.3109,1.3263
2016-09-15,1.3192,1.3253
2016-09-16,1.3178,1.3237
2016-09-19,1.3199,1.3194
2016-09-20,1.3152,1.3194
2016-09-21,1.3226,1.3027
2016-09-22,1.3142,1.3183
2016-09-23,1.3012,1.3271
2016-09-26,1.3042,1.3379
2016-09-27,1.3164,1.3379
2016-09-28,1.3256,1.3313
2016-09-29,1.3211,1.3358
2016-09-30,1.3085,1.3388
2016-10-03,1.3162,1.3269
2016-10-04,1.3085,1.3269
2016-10-05,1.3168,1.3239
2016-10-06,1.3216,1.3114
2016-10-07,1.3204,1.3098
2016-10-10,1.3271,1.3047
2016-10-11,1.3253,1.3047
2016-10-12,1.3226,1.2936
2016-10-13,1.3247,1.2927
2016-10-14,1.3245,1.3047
2016-10-17,1.3166,1.29
2016-10-18,1.3128,1.29
2016-10-19,1.3083,1.2927
2016-10-20,1.308,1.2945
2016-10-21,1.3169,1.3003
2016-10-24,1.3229,1.3124
2016-10-25,1.3357,1.3124
2016-10-26,1.3317,1.3067
2016-10-27,1.3366,1.3152
2016-10-28,1.3366,1.3219
2016-10-31,1.3389,1.3185
2016-11-01,1.3398,1.3185
2016-11-02,1.3361,1.3175
2016-11-03,1.3375,1.3098
2016-11-04,1.3389,1.3125
2016-11-07,1.3433,1.3158
2016-11-08,1.3391,1.3158
2016-11-09,1.3368,1.3201
2016-11-10,1.3426,1.3256
2016-11-11,1.3482,1.3261
2016-11-14,1.3491,1.3326
2016-11-15,1.3538,1.3326
2016-11-16,1.3525,1.3305
2016-11-17,1.3479,1.3329
2016-11-18,1.3426,1.3308
2016-11-21,1.3515,1.329
2016-11-22,1.3459,1.329
2016-11-23,1.3403,1.3313
2016-11-24,1.345,1.3378
2016-11-25,1.3493,1.3359
2016-11-28,1.3491,1.3305
2016-11-29,1.3451,1.3305
2016-11-30,1.3457,1.3347
2016-12-01,1.3383,1.3369
2016-12-02,1.34,1.3319
2016-12-05,1.3303,1.3319
2016-12-06,1.3306,1.3319
2016-12-07,1.3268,1.3337
2016-12-08,1.3273,1.3461
2016-12-09,1.3215,1.3603
2016-12-12,1.3177,1.354
2016-12-13,1.3135,1.354
2016-12-14,1.3121,1.3664
2016-12-15,1.3116,1.3754
2016-12-16,1.3343,1.3712
2016-12-19,1.3373,1.3832
2016-12-20,1.3382,1.3832
2016-12-21,1.3408,1.3956
2016-12-22,1.3369,1.3955
2016-12-23,1.3468,1.3917
2016-12-26,1.3514,1.3869999999999998
2016-12-27,1.3514,1.3869999999999998
2016-12-28,1.3534,1.3869999999999998
2016-12-29,1.3575,1.3872
2016-12-30,1.3541,1.3916
2017-01-02,1.346,1.3884
2017-01-03,1.3445,1.3884
2017-01-04,1.3444,1.3884
2017-01-05,1.3312,1.3922
2017-01-06,1.33,1.3936
2017-01-09,1.3258,1.4133
2017-01-10,1.3269,1.4133
2017-01-11,1.3241,1.4106
2017-01-12,1.3252,1.4085
2017-01-13,1.3057,1.4184
2017-01-16,1.3141,1.4364
2017-01-17,1.3146,1.4364
2017-01-18,1.306,1.4522
2017-01-19,1.3115,1.4506
2017-01-20,1.3282,1.4492
2017-01-23,1.3372,1.4459
2017-01-24,1.3314,1.4459
2017-01-25,1.3274,1.4171
2017-01-26,1.3097,1.4194
2017-01-27,1.3129,1.4221
2017-01-30,1.3119,1.4085
2017-01-31,1.3154,1.4085
2017-02-01,1.3069,1.4069
2017-02-02,1.3065,1.4014
2017-02-03,1.3,1.4005
2017-02-06,1.3056,1.3712
2017-02-07,1.3057,1.3712
2017-02-08,1.3182,1.3751
2017-02-09,1.3146,1.3951
2017-02-10,1.3109,1.3904
2017-02-13,1.3139,1.3961
2017-02-14,1.3093,1.3961
2017-02-15,1.3030000000000002,1.3923
2017-02-16,1.3083,1.3823
2017-02-17,1.3016,1.3819
2017-02-20,1.3079,1.3685
2017-02-21,1.311,1.3685
2017-02-22,1.3135,1.3765
2017-02-23,1.3168,1.372
2017-02-24,1.3116,1.3739
2017-02-27,1.3109,1.3626
2017-02-28,1.3119,1.3626
2017-03-01,1.3196,1.3563
2017-03-02,1.3333,1.352
2017-03-03,1.3381,1.3444
2017-03-06,1.3404,1.3434
2017-03-07,1.339,1.3416
2017-03-08,1.3418,1.3377
2017-03-09,1.3445,1.3325
2017-03-10,1.3527,1.3401
2017-03-13,1.3504,1.3285
2017-03-14,1.3458,1.3253
2017-03-15,1.3487,1.3254
2017-03-16,1.3454,1.3351
2017-03-17,1.3311,1.3375
2017-03-20,1.3315,1.2997
2017-03-21,1.3355,1.2968
2017-03-22,1.3284,1.3045
2017-03-23,1.3378,1.3092
2017-03-24,1.3339,1.3138
2017-03-27,1.3372,1.3288
2017-03-28,1.3349,1.3288
2017-03-29,1.3395,1.3288
2017-03-30,1.3379,1.3169
2017-03-31,1.3337,1.3030000000000002
2017-04-03,1.3343,1.2945
2017-04-04,1.3347,1.3028
2017-04-05,1.3445,1.3033
2017-04-06,1.3384,1.3168
2017-04-07,1.3428,1.3155
2017-04-10,1.3411,1.3117
2017-04-11,1.3382,1.3078
2017-04-12,1.3319,1.2989
2017-04-13,1.3309,1.2876
2017-04-14,1.3235,1.2804
2017-04-17,1.3235,1.2828
2017-04-18,1.3235,1.2881
2017-04-19,1.3362,1.2924
2017-04-20,1.3441,1.2711
2017-04-21,1.3489,1.2673
2017-04-24,1.3473,1.2634
2017-04-25,1.3431,1.2734
2017-04-26,1.358,1.2683
2017-04-27,1.3579,1.2648
2017-04-28,1.3586,1.2583
2017-05-01,1.3645,1.2557
2017-05-02,1.3645,1.2528
2017-05-03,1.3677,1.2519
2017-05-04,1.3728,1.2584
2017-05-05,1.3737,1.2751
2017-05-08,1.3771,1.2819999999999998
2017-05-09,1.3701,1.2879
2017-05-10,1.3704,1.2938
2017-05-11,1.3697,1.2962
2017-05-12,1.3726,1.2872
2017-05-15,1.3738,1.2814
2017-05-16,1.3608,1.2882
2017-05-17,1.3616,1.2923
2017-05-18,1.3615,1.2927
2017-05-19,1.3643,1.2977
2017-05-22,1.3569,1.311
2017-05-23,1.3496,1.3106
2017-05-24,1.3468,1.3148
2017-05-25,1.3499,1.3148
2017-05-26,1.3432,1.3106
2017-05-29,1.3466,1.2932
2017-05-30,1.3455,1.3037
2017-05-31,1.3468,1.3039
2017-06-01,1.3464,1.3027
2017-06-02,1.3508,1.3054
2017-06-05,1.3523,1.3105
2017-06-06,1.3489,1.3084
2017-06-07,1.3475,1.2922
2017-06-08,1.3448,1.2782
2017-06-09,1.3514,1.2682
2017-06-12,1.3509,1.2747
2017-06-13,1.3437,1.2748
2017-06-14,1.3276,1.2771
2017-06-15,1.3207,1.2872
2017-06-16,1.3278,1.2857
2017-06-19,1.3223,1.3003
2017-06-20,1.324,1.2901
2017-06-21,1.3277,1.2813
2017-06-22,1.328,1.2773
2017-06-23,1.3298,1.2762
2017-06-26,1.3231,1.2747
2017-06-27,1.324,1.3006
2017-06-28,1.3207,1.3048
2017-06-29,1.3088,1.3039
2017-06-30,1.3026,1.2991
2017-07-03,1.2956,1.2956
2017-07-04,1.2978,1.2923
2017-07-05,1.2975,1.2864
2017-07-06,1.296,1.2936
2017-07-07,1.2936,1.3026
2017-07-10,1.2974,1.2931
2017-07-11,1.2912,1.3014
2017-07-12,1.2905,1.3066
2017-07-13,1.2934,1.3029
2017-07-14,1.2756,1.3053
2017-07-17,1.2724,1.2926
2017-07-18,1.2652,1.2866
2017-07-19,1.259,1.2951
2017-07-20,1.2607,1.3017
2017-07-21,1.2614,1.3059
2017-07-24,1.2596,1.3051
2017-07-25,1.2521,1.3107
2017-07-26,1.2492,1.3172
2017-07-27,1.2518,1.3234
2017-07-28,1.2488,1.319
2017-07-31,1.2543,1.3161
2017-08-01,1.2471,1.3176
2017-08-02,1.2476,1.3066
2017-08-03,1.2546,1.3051
2017-08-04,1.2606,1.31
2017-08-07,1.2572,1.3053
2017-08-08,1.268,1.3023
2017-08-09,1.2662,1.3144
2017-08-10,1.268,1.3149
2017-08-11,1.272,1.3016
2017-08-14,1.2712,1.3054
2017-08-15,1.2694,1.2975
2017-08-16,1.2738,1.2921
2017-08-17,1.2731,1.2817
2017-08-18,1.2625,1.2885
2017-08-21,1.2657,1.2829
2017-08-22,1.2597,1.2844
2017-08-23,1.2578,1.2915
2017-08-24,1.2584,1.2898
2017-08-25,1.2522,1.294
2017-08-28,1.2508,1.2929
2017-08-29,1.2466,1.2884
2017-08-30,1.2481,1.3013
2017-08-31,1.2555,1.3039
2017-09-01,1.266,1.31
2017-09-04,1.2441,1.3129
2017-09-05,1.241,1.3082
2017-09-06,1.239,1.294
2017-09-07,1.2394,1.2909
2017-09-08,1.2185,1.2854
2017-09-11,1.2087,1.2877
2017-09-12,1.2121,1.2957
2017-09-13,1.2132,1.3114
2017-09-14,1.214,1.3109
2017-09-15,1.2201,1.3192
2017-09-18,1.2137,1.3178
2017-09-19,1.2204,1.3199
2017-09-20,1.229,1.3152
2017-09-21,1.2244,1.3226
2017-09-22,1.2358,1.3142
2017-09-25,1.2269,1.3012
2017-09-26,1.2328,1.3042
2017-09-27,1.2391,1.3164
2017-09-28,1.2396,1.3256
2017-09-29,1.2467,1.3211
2017-10-02,1.244,1.3085
2017-10-03,1.2511,1.3162
2017-10-04,1.2501,1.3085
2017-10-05,1.2453,1.3168
2017-10-06,1.2481,1.3216
2017-10-09,1.2575,1.3204
2017-10-10,1.2541,1.3271
2017-10-11,1.2499,1.3253
2017-10-12,1.2509,1.3226
2017-10-13,1.247,1.3247
2017-10-16,1.2499,1.3245
2017-10-17,1.2539,1.3166
2017-10-18,1.2536,1.3128
2017-10-19,1.2529,1.3083
2017-10-20,1.2458,1.308
2017-10-23,1.2494,1.3169
2017-10-24,1.2636,1.3229
2017-10-25,1.2648,1.3357
2017-10-26,1.2697,1.3317
2017-10-27,1.2798,1.3366
2017-10-30,1.2892,1.3366
2017-10-31,1.2847,1.3389
2017-11-01,1.2892,1.3398
2017-11-02,1.2906,1.3361
2017-11-03,1.2847,1.3375
2017-11-06,1.2722,1.3389
2017-11-07,1.2758,1.3433
2017-11-08,1.2767,1.3391
2017-11-09,1.2729,1.3368
2017-11-10,1.2708,1.3426
2017-11-13,1.267,1.3482
2017-11-14,1.2705,1.3491
2017-11-15,1.2714,1.3538
2017-11-16,1.2756,1.3525
2017-11-17,1.2764,1.3479
2017-11-20,1.2762,1.3426
2017-11-21,1.2788,1.3515
2017-11-22,1.2806,1.3459
2017-11-23,1.2741,1.3403
2017-11-24,1.2681,1.345
2017-11-27,1.2708,1.3493
2017-11-28,1.2681,1.3491
2017-11-29,1.2793,1.3451
2017-11-30,1.2832,1.3457
2017-12-01,1.2885,1.3383
2017-12-04,1.2874,1.34
2017-12-05,1.2671,1.3303
2017-12-06,1.2633,1.3306
2017-12-07,1.2662,1.3268
2017-12-08,1.2838,1.3273
2017-12-11,1.2836,1.3215
2017-12-12,1.2859,1.3177
2017-12-13,1.2832,1.3135
2017-12-14,1.286,1.3121
2017-12-15,1.2829,1.3116
2017-12-18,1.2765,1.3343
2017-12-19,1.2874,1.3373
2017-12-20,1.2862,1.3382
2017-12-21,1.285,1.3408
2017-12-22,1.2804,1.3369
2017-12-25,1.2703,1.3468
2017-12-26,1.2703,1.3514
2017-12-27,1.2703,1.3514
2017-12-28,1.2634,1.3534
2017-12-29,1.261,1.3575
2018-01-01,1.254,1.3541
2018-01-02,1.254,1.346
2018-01-03,1.2539,1.3445
2018-01-04,1.2515,1.3444
2018-01-05,1.2527,1.3312
2018-01-08,1.251,1.33
2018-01-09,1.2428,1.3258
2018-01-10,1.2425,1.3269
2018-01-11,1.2451,1.3241
2018-01-12,1.256,1.3252
2018-01-15,1.2519,1.3057
2018-01-16,1.2432,1.3141
2018-01-17,1.2424,1.3146
2018-01-18,1.2444,1.306
2018-01-19,1.2447,1.3115
2018-01-22,1.2441,1.3282
2018-01-23,1.2477,1.3372
2018-01-24,1.2482,1.3314
2018-01-25,1.2329,1.3274
2018-01-26,1.2323,1.3097
2018-01-29,1.2323,1.3129
2018-01-30,1.2335,1.3119
2018-01-31,1.2321,1.3154
2018-02-01,1.2274,1.3069
2018-02-02,1.2319,1.3065
2018-02-05,1.2317,1.3
