Date,PLN,YTD
2014-12-24,3.5016,3.0358
2014-12-25,3.5255,3.027
2014-12-26,3.5255,3.027
2014-12-29,3.5255,3.027
2014-12-30,3.5273,3.0053
2014-12-31,3.5447,3.01
2015-01-01,3.5196,3.0123
2015-01-02,3.5196,3.0123
2015-01-05,3.5749,3.0526
2015-01-06,3.6071,3.0554
2015-01-07,3.6155,3.0704
2015-01-08,3.6436,3.0625
2015-01-09,3.6456,3.0725
2015-01-12,3.6146,3.0675
2015-01-13,3.6229,3.0727
2015-01-14,3.6347,3.0425
2015-01-15,3.6402,3.037
2015-01-16,3.6734,3.0556
2015-01-19,3.7262,3.0663
2015-01-20,3.7194,3.0657
2015-01-21,3.7374,3.0649
2015-01-22,3.7141,3.0793
2015-01-23,3.7009,3.0702
2015-01-26,3.7756,3.0559
2015-01-27,3.7493,3.0745
2015-01-28,3.7414,3.0732
2015-01-29,3.7346,3.0708
2015-01-30,3.7405,3.096
2015-02-02,3.7218,3.1171
2015-02-03,3.6933,3.1435
2015-02-04,3.6586,3.1295
2015-02-05,3.6351,3.1101
2015-02-06,3.6507,3.0971
2015-02-09,3.6385,3.1034
2015-02-10,3.7093,3.0849
2015-02-11,3.7185,3.0652
2015-02-12,3.7281,3.0583
2015-02-13,3.7002,3.0692
2015-02-16,3.67,3.0475
2015-02-17,3.6669,3.0273
2015-02-18,3.6682,3.0273
2015-02-19,3.6853,3.0251
2015-02-20,3.6616,3.0363
2015-02-23,3.7008,3.0498
2015-02-24,3.695,3.0394
2015-02-25,3.6778,3.0272
2015-02-26,3.6678,3.0191
2015-02-27,3.6701,3.0315
2015-03-02,3.6943,3.0594
2015-03-03,3.7021,3.0172
2015-03-04,3.7233,3.0453
2015-03-05,3.7511,3.0407
2015-03-06,3.7399,3.0436
2015-03-09,3.7561,3.0444
2015-03-10,3.792,3.0171
2015-03-11,3.8525,3.0266
2015-03-12,3.9105,3.0448
2015-03-13,3.8981,3.044
2015-03-16,3.9292,3.029
2015-03-17,3.9103,3.0555
2015-03-18,3.8921,3.0361
2015-03-19,3.9148,3.0278
2015-03-20,3.867,3.0175
2015-03-23,3.83,3.0538
2015-03-24,3.777,3.0461
2015-03-25,3.7563,3.0438
2015-03-26,3.7194,3.0447
2015-03-27,3.7148,3.0312
2015-03-30,3.7747,3.0379
2015-03-31,3.7748,3.0336
2015-04-01,3.7972,3.0257
2015-04-02,3.7757,3.0297
2015-04-03,3.7532,3.0278
2015-04-06,3.7532,3.0301
2015-04-07,3.7532,3.0401
2015-04-08,3.7409,3.042
2015-04-09,3.6983,3.0277
2015-04-10,3.7281,3.0236
2015-04-13,3.8014,3.007
2015-04-14,3.8036,3.0159
2015-04-15,3.7964,3.0248
2015-04-16,3.7979,3.0333
2015-04-17,3.7634,3.0315
2015-04-20,3.7162,3.0268
2015-04-21,3.7201,3.0268
2015-04-22,3.7087,3.0268
2015-04-23,3.7254,3.0329
2015-04-24,3.7305,3.0306
2015-04-27,3.7076,3.0329
2015-04-28,3.6996,3.0387
2015-04-29,3.662,3.0351
2015-04-30,3.6466,3.0373
2015-05-01,3.5889,3.0342
2015-05-04,3.5889,3.0342
2015-05-05,3.6298,3.0324
2015-05-06,3.6145,3.0335
2015-05-07,3.6049,3.0132
2015-05-08,3.579,3.0156
2015-05-11,3.6253,3.0052
2015-05-12,3.65,3.0348
2015-05-13,3.6505,3.0380000000000003
2015-05-14,3.6425,3.0544
2015-05-15,3.5754,3.053
2015-05-18,3.5692,3.0597
2015-05-19,3.5662,3.0596
2015-05-20,3.6213,3.0527
2015-05-21,3.6565,3.0574
2015-05-22,3.6791,3.0629
2015-05-25,3.6728,3.0557
2015-05-26,3.7416,3.0544
2015-05-27,3.7883,3.0473
2015-05-28,3.8051,3.053
2015-05-29,3.7894,3.0544
2015-06-01,3.7646,3.0448
2015-06-02,3.777,3.0434
2015-06-03,3.7436,3.0411
2015-06-04,3.7059,3.0399
2015-06-05,3.684,3.042
2015-06-08,3.6942,3.0354
2015-06-09,3.7225,3.0166
2015-06-10,3.7032,3.0127
2015-06-11,3.6794,3.0308
2015-06-12,3.6863,3.0367
2015-06-15,3.6985,3.0337
2015-06-16,3.7059,3.049
2015-06-17,3.6958,3.0613
2015-06-18,3.6861,3.0492
2015-06-19,3.6537,3.0557
2015-06-22,3.6932,3.0342
2015-06-23,3.669,3.062
2015-06-24,3.7216,3.0522
2015-06-25,3.7163,3.0504
2015-06-26,3.7236,3.0484
2015-06-29,3.7276,3.0451
2015-06-30,3.763,3.0486
2015-07-01,3.7457,3.0435
2015-07-02,3.7749,3.0378
2015-07-03,3.7888,3.0357
2015-07-06,3.7811,3.0391
2015-07-07,3.8159,3.0464
2015-07-08,3.8376,3.0483
2015-07-09,3.8314,3.0425
2015-07-10,3.8115,3.0349
2015-07-13,3.7332,3.0447
2015-07-14,3.7532,3.0472
2015-07-15,3.7621,3.0372
2015-07-16,3.7506,3.0418
2015-07-17,3.7806,3.0574
2015-07-20,3.7701,3.064
2015-07-21,3.794,3.0666
2015-07-22,3.7856,3.0708
2015-07-23,3.7799,3.0764
2015-07-24,3.7484,3.0702
2015-07-27,3.7742,3.0736
2015-07-28,3.7335,3.083
2015-07-29,3.7384,3.0847
2015-07-30,3.7527,3.0915
2015-07-31,3.7815,3.0980000000000003
2015-08-03,3.7782,3.1162
2015-08-04,3.7894,3.1271
2015-08-05,3.7818,3.108
2015-08-06,3.8314,3.1196
2015-08-07,3.8444,3.1506
2015-08-10,3.8253,3.1447
2015-08-11,3.8292,3.1379
2015-08-12,3.7967,3.1369
2015-08-13,3.7552,3.1515
2015-08-14,3.7701,3.1396
2015-08-17,3.7474,3.1256
2015-08-18,3.7575,3.1226
2015-08-19,3.7637,3.1296
2015-08-20,3.7796,3.1371
2015-08-21,3.7471,3.1488
2015-08-24,3.7264,3.1587
2015-08-25,3.6904,3.1554
2015-08-26,3.6713,3.1655
2015-08-27,3.7108,3.1707
2015-08-28,3.7537,3.1849
2015-08-31,3.7633,3.1981
2015-09-01,3.7708,3.1977
2015-09-02,3.7714,3.2043
2015-09-03,3.7636,3.2132
2015-09-04,3.7697,3.1864
2015-09-07,3.7961,3.2158
2015-09-08,3.7949,3.2385
2015-09-09,3.7868,3.2262
2015-09-10,3.7766,3.2576
2015-09-11,3.7662,3.2510000000000003
2015-09-14,3.7345,3.2477
2015-09-15,3.7238,3.2462
2015-09-16,3.7112,3.2515
2015-09-17,3.738,3.2401
2015-09-18,3.7161,3.2322
2015-09-21,3.6807,3.2575
2015-09-22,3.7214,3.2584
2015-09-23,3.7624,3.2554
2015-09-24,3.77,3.2388
2015-09-25,3.763,3.2508
2015-09-28,3.786,3.286
2015-09-29,3.7908,3.2835
2015-09-30,3.7804,3.2932
2015-10-01,3.789,3.32
2015-10-02,3.807,3.3179
2015-10-05,3.8039,3.3062
2015-10-06,3.7779,3.3124
2015-10-07,3.7854,3.3302
2015-10-08,3.7547,3.3188
2015-10-09,3.7605,3.3151
2015-10-12,3.7115,3.2718
2015-10-13,3.7146,3.3103
2015-10-14,3.727,3.3059
2015-10-15,3.7141,3.3237
2015-10-16,3.6971,3.3224
2015-10-19,3.7309,3.3168
2015-10-20,3.7384,3.3002
2015-10-21,3.7339,3.306
2015-10-22,3.7658,3.3054
2015-10-23,3.7876,3.3283
2015-10-26,3.837,3.3381
2015-10-27,3.8759,3.3364
2015-10-28,3.8802,3.3312
2015-10-29,3.8733,3.3196
2015-10-30,3.9066,3.3173
2015-11-02,3.8707,3.3472
2015-11-03,3.8553,3.3677
2015-11-04,3.8757,3.3769
2015-11-05,3.8754,3.3761
2015-11-06,3.8952,3.3923
2015-11-09,3.9161,3.3725
2015-11-10,3.956,3.4119
2015-11-11,3.9615,3.3755
2015-11-12,3.9394,3.3995
2015-11-13,3.9409,3.3843
2015-11-16,3.9418,3.3945
2015-11-17,3.9549,3.401
2015-11-18,3.9808,3.3801
2015-11-19,3.9884,3.3675
2015-11-20,3.9768,3.3653
2015-11-23,3.9681,3.3607
2015-11-24,3.9886,3.3849
2015-11-25,4.0003,3.3798
2015-11-26,4.0245,3.3699
2015-11-27,4.026,3.3508
2015-11-30,4.0294,3.3492
2015-12-01,4.0383,3.3517
2015-12-02,4.0263,3.3509
2015-12-03,4.0264,3.3513
2015-12-04,4.0164,3.3734
2015-12-07,3.9562,3.3802
2015-12-08,3.9905,3.3674
2015-12-09,3.9869,3.3946
2015-12-10,3.9671,3.3634
2015-12-11,3.965,3.3585
2015-12-14,3.9686,3.3632
2015-12-15,3.9751,3.3522
2015-12-16,3.9615,3.3625
2015-12-17,3.9501,3.3549
2015-12-18,3.9626,3.3948
2015-12-21,3.9504,3.4532
2015-12-22,3.9008,3.4806
2015-12-23,3.8693,3.4803
2015-12-24,3.8905,3.5016
2015-12-25,3.8743,3.5255
2015-12-28,3.8743,3.5255
2015-12-29,3.8729,3.5255
2015-12-30,3.8682,3.5273
2015-12-31,3.8807,3.5447
2016-01-01,3.9165,3.5196
2016-01-04,3.9165,3.5196
2016-01-05,3.9415,3.5749
2016-01-06,4.0093,3.6071
2016-01-07,4.0378,3.6155
2016-01-08,4.0037,3.6436
2016-01-11,4.0073,3.6456
2016-01-12,4.0086,3.6146
2016-01-13,4.0207,3.6229
2016-01-14,4.0179,3.6347
2016-01-15,4.0145,3.6402
2016-01-18,4.0433,3.6734
2016-01-19,4.0953,3.7262
2016-01-20,4.0839,3.7194
2016-01-21,4.0985,3.7374
2016-01-22,4.1259,3.7141
2016-01-25,4.1254,3.7009
2016-01-26,4.1322,3.7756
2016-01-27,4.1471,3.7493
2016-01-28,4.1064,3.7414
2016-01-29,4.0846,3.7346
2016-02-01,4.0658,3.7405
2016-02-02,4.0382,3.7218
2016-02-03,4.0347,3.6933
2016-02-04,4.0229,3.6586
2016-02-05,3.94,3.6351
2016-02-08,3.9398,3.6507
2016-02-09,3.9953,3.6385
2016-02-10,3.9632,3.7093
2016-02-11,3.9344,3.7185
2016-02-12,3.9204,3.7281
2016-02-15,3.9121,3.7002
2016-02-16,3.9307,3.67
2016-02-17,3.9461,3.6669
2016-02-18,3.9493,3.6682
2016-02-19,3.9532,3.6853
2016-02-22,3.9453,3.6616
2016-02-23,3.9585,3.7008
2016-02-24,3.9691,3.695
2016-02-25,3.9778,3.6778
2016-02-26,3.9522,3.6678
2016-02-29,3.9643,3.6701
2016-03-01,3.9992,3.6701
2016-03-02,3.9982,3.6943
2016-03-03,3.9883,3.7021
2016-03-04,3.9757,3.7233
2016-03-07,3.9483,3.7399
2016-03-08,3.9513,3.7399
2016-03-09,3.9241,3.7561
2016-03-10,3.9323,3.792
2016-03-11,3.9533,3.8525
2016-03-14,3.8863,3.8981
2016-03-15,3.8526,3.8981
2016-03-16,3.8607,3.9292
2016-03-17,3.8886,3.9103
2016-03-18,3.7923,3.8921
2016-03-21,3.7791,3.867
2016-03-22,3.7779,3.867
2016-03-23,3.8006,3.83
2016-03-24,3.8101,3.777
2016-03-25,3.8361,3.7563
2016-03-28,3.8361,3.7148
2016-03-29,3.8361,3.7148
2016-03-30,3.7965,3.7747
2016-03-31,3.7564,3.7748
2016-04-01,3.7397,3.7972
2016-04-04,3.7124,3.7532
2016-04-05,3.7206,3.7532
2016-04-06,3.7343,3.7532
2016-04-07,3.7611,3.7532
2016-04-08,3.7692,3.7409
2016-04-11,3.7801,3.7281
2016-04-12,3.7571,3.7281
2016-04-13,3.7665,3.8014
2016-04-14,3.7944,3.8036
2016-04-15,3.8208,3.7964
2016-04-18,3.8078,3.7634
2016-04-19,3.8085,3.7634
2016-04-20,3.7933,3.7162
2016-04-21,3.7679,3.7201
2016-04-22,3.7944,3.7087
2016-04-25,3.8627,3.7305
2016-04-26,3.8983,3.7305
2016-04-27,3.8805,3.7076
2016-04-28,3.8855,3.6996
2016-04-29,3.8634,3.662
2016-05-02,3.8556,3.5889
2016-05-03,3.8139,3.5889
2016-05-04,3.7898,3.5889
2016-05-05,3.8189,3.6298
2016-05-06,3.8669,3.6145
2016-05-09,3.8679,3.579
2016-05-10,3.8738,3.579
2016-05-11,3.8858,3.6253
2016-05-12,3.878,3.65
2016-05-13,3.8803,3.6505
2016-05-16,3.8711,3.5754
2016-05-17,3.8606,3.5754
2016-05-18,3.8541,3.5692
2016-05-19,3.8909,3.5662
2016-05-20,3.9232,3.6213
2016-05-23,3.94,3.6791
2016-05-24,3.956,3.6791
2016-05-25,3.9719,3.6728
2016-05-26,3.966,3.7416
2016-05-27,3.9495,3.7883
2016-05-30,3.9319,3.7894
2016-05-31,3.9447,3.7894
2016-06-01,3.9327,3.7646
2016-06-02,3.9357,3.777
2016-06-03,3.9241,3.7436
2016-06-06,3.9323,3.684
2016-06-07,3.8573,3.684
2016-06-08,3.832,3.6942
2016-06-09,3.7993,3.7225
2016-06-10,3.8192,3.7032
2016-06-13,3.8562,3.6863
2016-06-14,3.8946,3.6863
2016-06-15,3.9494,3.6985
2016-06-16,3.9287,3.7059
2016-06-17,3.9816,3.6958
2016-06-20,3.9509,3.6537
2016-06-21,3.8762,3.6537
2016-06-22,3.8882,3.6932
2016-06-23,3.8806,3.669
2016-06-24,3.8257,3.7216
2016-06-27,4.0258,3.7236
2016-06-28,4.057,3.7236
2016-06-29,4.0109,3.7276
2016-06-30,3.9911,3.763
2016-07-01,3.9959,3.7457
2016-07-04,3.9485,3.7888
2016-07-05,3.9777,3.7888
2016-07-06,3.9886,3.7811
2016-07-07,4.0258,3.8159
2016-07-08,3.9959,3.8376
2016-07-11,3.9998,3.8115
2016-07-12,4.0013,3.8115
2016-07-13,3.9822,3.7332
2016-07-14,3.979,3.7532
2016-07-15,3.954,3.7621
2016-07-18,3.9629,3.7806
2016-07-19,3.9632,3.7806
2016-07-20,3.9628,3.7701
2016-07-21,3.9733,3.794
2016-07-22,3.9666,3.7856
2016-07-25,3.9544,3.7484
2016-07-26,3.9681,3.7484
2016-07-27,3.9674,3.7742
2016-07-28,3.979,3.7335
2016-07-29,3.9347,3.7384
2016-08-01,3.926,3.7815
2016-08-02,3.8973,3.7815
2016-08-03,3.8632,3.7782
2016-08-04,3.8509,3.7894
2016-08-05,3.856,3.7818
2016-08-08,3.8402,3.8444
2016-08-09,3.8591,3.8444
2016-08-10,3.8517,3.8253
2016-08-11,3.8165,3.8292
2016-08-12,3.82,3.7967
2016-08-15,3.8231,3.7701
2016-08-16,3.8189,3.7701
2016-08-17,3.7801,3.7474
2016-08-18,3.8052,3.7575
2016-08-19,3.7916,3.7637
2016-08-22,3.7959,3.7471
2016-08-23,3.805,3.7471
2016-08-24,3.8033,3.7264
2016-08-25,3.8196,3.6904
2016-08-26,3.8196,3.6713
2016-08-29,3.8303,3.7537
2016-08-30,3.8777,3.7537
2016-08-31,3.8893,3.7633
2016-09-01,3.9106,3.7708
2016-09-02,3.9158,3.7714
2016-09-05,3.9233,3.7697
2016-09-06,3.9029,3.7697
2016-09-07,3.8882,3.7961
2016-09-08,3.8432,3.7949
2016-09-09,3.8158,3.7868
2016-09-12,3.8467,3.7662
2016-09-13,3.8744,3.7662
2016-09-14,3.8657,3.7345
2016-09-15,3.8706,3.7238
2016-09-16,3.8434,3.7112
2016-09-19,3.8453,3.7161
2016-09-20,3.8446,3.7161
2016-09-21,3.8425,3.6807
2016-09-22,3.8489,3.7214
2016-09-23,3.8131,3.7624
2016-09-26,3.8228,3.763
2016-09-27,3.8221,3.763
2016-09-28,3.8224,3.786
2016-09-29,3.8212,3.7908
2016-09-30,3.8379,3.7804
2016-10-03,3.8699,3.807
2016-10-04,3.821,3.807
2016-10-05,3.847,3.8039
2016-10-06,3.8303,3.7779
2016-10-07,3.838,3.7854
2016-10-10,3.8432,3.7605
2016-10-11,3.837,3.7605
2016-10-12,3.8552,3.7115
2016-10-13,3.8996,3.7146
2016-10-14,3.8974,3.727
2016-10-17,3.9102,3.6971
2016-10-18,3.9368,3.6971
2016-10-19,3.9283,3.7309
2016-10-20,3.933,3.7384
2016-10-21,3.9419,3.7339
2016-10-24,3.9731,3.7876
2016-10-25,3.9635,3.7876
2016-10-26,3.959,3.837
2016-10-27,3.9584,3.8759
2016-10-28,3.9619,3.8802
2016-10-31,3.9651,3.9066
2016-11-01,3.9538,3.9066
2016-11-02,3.9079,3.8707
2016-11-03,3.8986,3.8553
2016-11-04,3.9033,3.8757
2016-11-07,3.8933,3.8952
2016-11-08,3.9144,3.8952
2016-11-09,3.9213,3.9161
2016-11-10,3.9365,3.956
2016-11-11,4.0007,3.9615
2016-11-14,4.0426,3.9409
2016-11-15,4.0883,3.9409
2016-11-16,4.1101,3.9418
2016-11-17,4.1518,3.9549
2016-11-18,4.1474,3.9808
2016-11-21,4.18,3.9768
2016-11-22,4.1677,3.9768
2016-11-23,4.1636,3.9681
2016-11-24,4.1647,3.9886
2016-11-25,4.1941,4.0003
2016-11-28,4.172,4.026
2016-11-29,4.174,4.026
2016-11-30,4.1886,4.0294
2016-12-01,4.1827,4.0383
2016-12-02,4.204,4.0263
2016-12-05,4.2184,4.0164
2016-12-06,4.2053,4.0164
2016-12-07,4.1718,3.9562
2016-12-08,4.1267,3.9905
2016-12-09,4.1386,3.9869
2016-12-12,4.2101,3.965
2016-12-13,4.2025,3.965
2016-12-14,4.1887,3.9686
2016-12-15,4.1716,3.9751
2016-12-16,4.2662,3.9615
2016-12-19,4.2341,3.9626
2016-12-20,4.2324,3.9626
2016-12-21,4.2546,3.9504
2016-12-22,4.2301,3.9008
2016-12-23,4.2221,3.8693
2016-12-26,4.2215,3.8743
2016-12-27,4.2215,3.8743
2016-12-28,4.2212,3.8743
2016-12-29,4.2331,3.8729
2016-12-30,4.2228,3.8682
2017-01-02,4.1839,3.9165
2017-01-03,4.2162,3.9165
2017-01-04,4.2305,3.9165
2017-01-05,4.1945,3.9415
2017-01-06,4.1596,4.0093
2017-01-09,4.1129,4.0037
2017-01-10,4.1629,4.0037
2017-01-11,4.1375,4.0073
2017-01-12,4.1610000000000005,4.0086
2017-01-13,4.0982,4.0207
2017-01-16,4.1027,4.0145
2017-01-17,4.1277,4.0145
2017-01-18,4.0896,4.0433
2017-01-19,4.0954,4.0953
2017-01-20,4.099,4.0839
2017-01-23,4.1101,4.1259
2017-01-24,4.0802,4.1259
2017-01-25,4.0682,4.1254
2017-01-26,4.0623,4.1322
2017-01-27,4.0593,4.1471
2017-01-30,4.0633,4.0846
2017-01-31,4.0743,4.0846
2017-02-01,4.0204,4.0658
2017-02-02,4.0024,4.0382
2017-02-03,3.9851,4.0347
2017-02-06,4.0007,3.94
2017-02-07,3.9924,3.94
2017-02-08,4.0314,3.9398
2017-02-09,4.0429,3.9953
2017-02-10,4.0307,3.9632
2017-02-13,4.0411,3.9204
2017-02-14,4.0584,3.9204
2017-02-15,4.049,3.9121
2017-02-16,4.0753,3.9307
2017-02-17,4.0533,3.9461
2017-02-20,4.0662,3.9532
2017-02-21,4.0737,3.9532
2017-02-22,4.0869,3.9453
2017-02-23,4.0889,3.9585
2017-02-24,4.0745,3.9691
2017-02-27,4.0632,3.9522
2017-02-28,4.0756,3.9522
2017-03-01,4.0717,3.9992
2017-03-02,4.0784,3.9982
2017-03-03,4.0842,3.9883
2017-03-06,4.0707,3.9757
2017-03-07,4.0683,3.9483
2017-03-08,4.0729,3.9513
2017-03-09,4.0858,3.9241
2017-03-10,4.0917,3.9323
2017-03-13,4.0787,3.9533
2017-03-14,4.0679,3.8863
2017-03-15,4.0656,3.8526
2017-03-16,4.0676,3.8607
2017-03-17,4.0065,3.8886
2017-03-20,4.0032,3.7923
2017-03-21,3.9825,3.7791
2017-03-22,3.9463,3.7779
2017-03-23,3.9619,3.8006
2017-03-24,3.9574,3.8101
2017-03-27,3.9514,3.8361
2017-03-28,3.916,3.8361
2017-03-29,3.911,3.8361
2017-03-30,3.9439,3.7965
2017-03-31,3.9334,3.7564
2017-04-03,3.9533,3.7397
2017-04-04,3.9658,3.7124
2017-04-05,3.9969,3.7206
2017-04-06,3.9628,3.7343
2017-04-07,3.9632,3.7611
2017-04-10,3.9745,3.7692
2017-04-11,3.9985,3.7801
2017-04-12,3.9953,3.7571
2017-04-13,4.0061,3.7665
2017-04-14,3.9934,3.7944
2017-04-17,3.9934,3.8208
2017-04-18,3.9934,3.8078
2017-04-19,3.9658,3.8085
2017-04-20,3.9495,3.7933
2017-04-21,3.9635,3.7679
2017-04-24,3.9939,3.7944
2017-04-25,3.9104,3.8627
2017-04-26,3.8815,3.8983
2017-04-27,3.8778,3.8805
2017-04-28,3.8798,3.8855
2017-05-01,3.8631,3.8634
2017-05-02,3.8631,3.8556
2017-05-03,3.856,3.8139
2017-05-04,3.8385,3.7898
2017-05-05,3.8535,3.8189
2017-05-08,3.8476,3.8669
2017-05-09,3.8408,3.8679
2017-05-10,3.8779,3.8738
2017-05-11,3.8761,3.8858
2017-05-12,3.8897,3.878
2017-05-15,3.8773,3.8803
2017-05-16,3.836,3.8711
2017-05-17,3.7964,3.8606
2017-05-18,3.766,3.8541
2017-05-19,3.7948,3.8909
2017-05-22,3.7575,3.9232
2017-05-23,3.7292,3.94
2017-05-24,3.7432,3.956
2017-05-25,3.7405,3.9719
2017-05-26,3.7269,3.966
2017-05-29,3.7362,3.9495
2017-05-30,3.7359,3.9319
2017-05-31,3.7376,3.9447
2017-06-01,3.7173,3.9327
2017-06-02,3.7285,3.9357
2017-06-05,3.7376,3.9241
2017-06-06,3.7193,3.9323
2017-06-07,3.73,3.8573
2017-06-08,3.7366,3.832
2017-06-09,3.7461,3.7993
2017-06-12,3.7494,3.8192
2017-06-13,3.734,3.8562
2017-06-14,3.7386,3.8946
2017-06-15,3.7461,3.9494
2017-06-16,3.7723,3.9287
2017-06-19,3.7776,3.9816
2017-06-20,3.7615,3.9509
2017-06-21,3.7922,3.8762
2017-06-22,3.8008,3.8882
2017-06-23,3.7964,3.8806
2017-06-26,3.7877,3.8257
2017-06-27,3.764,4.0258
2017-06-28,3.7375,4.057
2017-06-29,3.7253,4.0109
2017-06-30,3.7229,3.9911
2017-07-03,3.703,3.9959
2017-07-04,3.7255,3.9485
2017-07-05,3.737,3.9777
2017-07-06,3.7482,3.9886
2017-07-07,3.731,4.0258
2017-07-10,3.7086,3.9959
2017-07-11,3.7183,3.9998
2017-07-12,3.7229,4.0013
2017-07-13,3.7072,3.9822
2017-07-14,3.7078,3.979
2017-07-17,3.6944,3.954
2017-07-18,3.6713,3.9629
2017-07-19,3.6373,3.9632
2017-07-20,3.6527,3.9628
2017-07-21,3.6657,3.9733
2017-07-24,3.6389,3.9666
2017-07-25,3.6408,3.9544
2017-07-26,3.6404,3.9681
2017-07-27,3.6597,3.9674
2017-07-28,3.6378,3.979
2017-07-31,3.6229,3.9347
2017-08-01,3.6235,3.926
2017-08-02,3.6034,3.8973
2017-08-03,3.5962,3.8632
2017-08-04,3.5857,3.8509
2017-08-07,3.5735,3.856
2017-08-08,3.6041,3.8402
2017-08-09,3.602,3.8591
2017-08-10,3.6374,3.8517
2017-08-11,3.6411,3.8165
2017-08-14,3.6454,3.82
2017-08-15,3.6294,3.8231
2017-08-16,3.6436,3.8189
2017-08-17,3.6506,3.7801
2017-08-18,3.6398,3.8052
2017-08-21,3.6463,3.7916
2017-08-22,3.6339,3.7959
2017-08-23,3.6376,3.805
2017-08-24,3.6315,3.8033
2017-08-25,3.6214,3.8196
2017-08-28,3.6076,3.8196
2017-08-29,3.5707,3.8303
2017-08-30,3.5422,3.8777
2017-08-31,3.5749,3.8893
2017-09-01,3.6010000000000004,3.9106
2017-09-04,3.5576,3.9158
2017-09-05,3.562,3.9233
2017-09-06,3.5627,3.9029
2017-09-07,3.555,3.8882
2017-09-08,3.5446,3.8432
2017-09-11,3.5269,3.8158
2017-09-12,3.5376,3.8467
2017-09-13,3.5657,3.8744
2017-09-14,3.5728,3.8657
2017-09-15,3.6048,3.8706
2017-09-18,3.5744,3.8434
2017-09-19,3.5892,3.8453
2017-09-20,3.5738,3.8446
2017-09-21,3.5624,3.8425
2017-09-22,3.5955,3.8489
2017-09-25,3.5676,3.8131
2017-09-26,3.5966,3.8228
2017-09-27,3.6332,3.8221
2017-09-28,3.6647,3.8224
2017-09-29,3.6612,3.8212
2017-10-02,3.6458,3.8379
2017-10-03,3.6727,3.8699
2017-10-04,3.6673,3.821
2017-10-05,3.6456,3.847
2017-10-06,3.6621,3.8303
2017-10-09,3.6763,3.838
2017-10-10,3.6674,3.8432
2017-10-11,3.6391,3.837
2017-10-12,3.6222,3.8552
2017-10-13,3.6041,3.8996
2017-10-16,3.6033,3.8974
2017-10-17,3.5904,3.9102
2017-10-18,3.5971,3.9368
2017-10-19,3.5983,3.9283
2017-10-20,3.5822,3.933
2017-10-23,3.5846,3.9419
2017-10-24,3.6002,3.9731
2017-10-25,3.6054,3.9635
2017-10-26,3.594,3.959
2017-10-27,3.6033,3.9584
2017-10-30,3.6589,3.9619
2017-10-31,3.6542,3.9651
2017-11-01,3.6467,3.9538
2017-11-02,3.6461,3.9079
2017-11-03,3.639,3.8986
2017-11-06,3.6358,3.9033
2017-11-07,3.659,3.8933
2017-11-08,3.6668,3.9144
2017-11-09,3.6532,3.9213
2017-11-10,3.6411,3.9365
2017-11-13,3.6303,4.0007
2017-11-14,3.6332,4.0426
2017-11-15,3.6084,4.0883
2017-11-16,3.5872,4.1101
2017-11-17,3.597,4.1518
2017-11-20,3.5898,4.1474
2017-11-21,3.5915,4.18
2017-11-22,3.609,4.1677
2017-11-23,3.588,4.1636
2017-11-24,3.5554,4.1647
2017-11-27,3.5454,4.1941
2017-11-28,3.5213,4.172
2017-11-29,3.5388,4.174
2017-11-30,3.5517,4.1886
2017-12-01,3.5408,4.1827
2017-12-04,3.5447,4.204
2017-12-05,3.542,4.2184
2017-12-06,3.5469,4.2053
2017-12-07,3.5662,4.1718
2017-12-08,3.5745,4.1267
2017-12-11,3.5786,4.1386
2017-12-12,3.5633,4.2101
2017-12-13,3.5733,4.2025
2017-12-14,3.5912,4.1887
2017-12-15,3.5644,4.1716
2017-12-18,3.5717,4.2662
2017-12-19,3.5668,4.2341
2017-12-20,3.5518,4.2324
2017-12-21,3.5493,4.2546
2017-12-22,3.5414,4.2301
2017-12-25,3.5413,4.2221
2017-12-26,3.5413,4.2215
2017-12-27,3.5413,4.2215
2017-12-28,3.5211,4.2212
2017-12-29,3.5033,4.2331
2018-01-01,3.4829,4.2228
2018-01-02,3.4829,4.1839
2018-01-03,3.4507,4.2162
2018-01-04,3.4644,4.2305
2018-01-05,3.4443,4.1945
2018-01-08,3.4499,4.1596
2018-01-09,3.4797,4.1129
2018-01-10,3.5028,4.1629
2018-01-11,3.4868,4.1375
2018-01-12,3.4772,4.1610000000000005
2018-01-15,3.4376,4.0982
2018-01-16,3.3955,4.1027
2018-01-17,3.4107,4.1277
2018-01-18,3.4183,4.0896
2018-01-19,3.4054,4.0954
2018-01-22,3.404,4.099
2018-01-23,3.4077,4.1101
2018-01-24,3.404,4.0802
2018-01-25,3.3649,4.0682
2018-01-26,3.3424,4.0623
2018-01-29,3.3308,4.0593
2018-01-30,3.3473,4.0633
2018-01-31,3.337,4.0743
2018-02-01,3.3317,4.0204
2018-02-02,3.3344,4.0024
2018-02-05,3.3254,3.9851
2018-02-06,3.3428,4.0007
2018-02-07,3.3777,3.9924
2018-02-08,3.3713,4.0314
2018-02-09,3.4031,4.0429
2018-02-12,3.4142,4.0307
2018-02-13,3.4044,4.0411
2018-02-14,3.3877,4.0584
2018-02-15,3.3786,4.049
2018-02-16,3.3244,4.0753
2018-02-19,3.3374,4.0533
2018-02-20,3.3409,4.0662
2018-02-21,3.3604,4.0737
2018-02-22,3.3779,4.0869
2018-02-23,3.4066,4.0889
2018-02-26,3.3904,4.0745
2018-02-27,3.3845,4.0632
