Date,CYP,YTD
2005-06-29,0.47433,0.47633
2005-06-30,0.47578,0.47785
2005-07-01,0.47428,0.4784
2005-07-04,0.47448,0.47789
2005-07-05,0.48218,0.47868
2005-07-06,0.48254,0.47355
2005-07-07,0.48124,0.47266
2005-07-08,0.47955,0.47083
2005-07-11,0.48185,0.47125
2005-07-12,0.47776,0.47026
2005-07-13,0.47148,0.46931
2005-07-14,0.47078,0.47034
2005-07-15,0.47551,0.46999
2005-07-18,0.47528,0.47026
2005-07-19,0.47602,0.47146
2005-07-20,0.47957,0.46922
2005-07-21,0.47567,0.47025
2005-07-22,0.47083,0.47365
2005-07-25,0.47254,0.47465
2005-07-26,0.47559,0.4774
2005-07-27,0.4786,0.47834
2005-07-28,0.47865,0.47773
2005-07-29,0.47421,0.4828
2005-08-01,0.47449,0.48245
2005-08-02,0.4696,0.4816
2005-08-03,0.46959,0.4808
2005-08-04,0.46604,0.48203
2005-08-05,0.46562,0.48352
2005-08-08,0.4631,0.48115
2005-08-09,0.4637,0.48027
2005-08-10,0.46373,0.4731
2005-08-11,0.46336,0.47178
2005-08-12,0.46231,0.47356
2005-08-15,0.46022,0.4725
2005-08-16,0.46315,0.4732
2005-08-17,0.46544,0.46843
2005-08-18,0.46601,0.46823
2005-08-19,0.46909,0.46849
2005-08-22,0.47025,0.46751
2005-08-23,0.4684,0.47002
2005-08-24,0.46832,0.47159
2005-08-25,0.46917,0.47607
2005-08-26,0.46684,0.47802
2005-08-29,0.46551,0.47727
2005-08-30,0.46619,0.47787
2005-08-31,0.47032,0.47929
2005-09-01,0.46967,0.47676
2005-09-02,0.46246,0.47452
2005-09-05,0.45682,0.47437
2005-09-06,0.45693,0.47417
2005-09-07,0.45894,0.47809
2005-09-08,0.46012,0.47777
2005-09-09,0.46135,0.47936
2005-09-12,0.46146,0.4733
2005-09-13,0.46528,0.4723
2005-09-14,0.46668,0.4718
2005-09-15,0.46524,0.47177
2005-09-16,0.46871,0.47148
2005-09-19,0.46794,0.47458
2005-09-20,0.47195,0.47261
2005-09-21,0.47137,0.47568
2005-09-22,0.46871,0.4701
2005-09-23,0.46875,0.47129
2005-09-26,0.47285,0.46862
2005-09-27,0.47635,0.46868
2005-09-28,0.47738,0.47079
2005-09-29,0.47612,0.46713
2005-09-30,0.47509,0.46742
2005-10-03,0.476,0.46386
2005-10-04,0.48026,0.46363
2005-10-05,0.48006,0.46786
2005-10-06,0.4797,0.4679
2005-10-07,0.47517,0.4689
2005-10-10,0.47192,0.46825
2005-10-11,0.47411,0.46772
2005-10-12,0.47671,0.46482
2005-10-13,0.47727,0.46784
2005-10-14,0.47838,0.46955
2005-10-17,0.47762,0.46538
2005-10-18,0.47671,0.46375
2005-10-19,0.4801,0.46152
2005-10-20,0.47958,0.46023
2005-10-21,0.47946,0.45711
2005-10-24,0.47711,0.45653
2005-10-25,0.47982,0.45693
2005-10-26,0.47691,0.45044
2005-10-27,0.47558,0.45095
2005-10-28,0.47279,0.45067
2005-10-31,0.47248,0.45339
2005-11-01,0.47717,0.45262
2005-11-02,0.47776,0.45231
2005-11-03,0.4784,0.45399
2005-11-04,0.47646,0.45233
2005-11-07,0.48068,0.44811
2005-11-08,0.48512,0.44874
2005-11-09,0.48837,0.44662
2005-11-10,0.4885,0.44722
2005-11-11,0.4875,0.44502
2005-11-14,0.49021,0.44802
2005-11-15,0.48954,0.44695
2005-11-16,0.49147,0.44593
2005-11-17,0.49105,0.44538
2005-11-18,0.49042,0.4435
2005-11-21,0.49097,0.4438
2005-11-22,0.48565,0.44424
2005-11-23,0.49021,0.4438
2005-11-24,0.48709,0.44197
2005-11-25,0.4868,0.44013
2005-11-28,0.48755,0.43828
2005-11-29,0.48908,0.43775
2005-11-30,0.48631,0.43753
2005-12-01,0.4873,0.43588
2005-12-02,0.48829,0.43584
2005-12-05,0.4903,0.43526
2005-12-06,0.48738,0.43564
2005-12-07,0.48663,0.43104
2005-12-08,0.48958,0.43037
2005-12-09,0.48733,0.43549
2005-12-12,0.48647,0.43533
2005-12-13,0.48075,0.43909
2005-12-14,0.48092,0.43624
2005-12-15,0.47712,0.43463
2005-12-16,0.47796,0.43249
2005-12-19,0.47859,0.43191
2005-12-20,0.47883,0.43637
2005-12-21,0.47972,0.43265
2005-12-22,0.48307,0.43213
2005-12-23,0.48511,0.43246
2005-12-26,0.4836,0.43022
2005-12-27,0.4836,0.42734
2005-12-28,0.48388,0.42774
2005-12-29,0.48129,0.42478
2005-12-30,0.48499,0.42593
2006-01-02,0.48614,0.42605
2006-01-03,0.48495,0.42581
2006-01-04,0.48303,0.42941
2006-01-05,0.47472,0.43404
2006-01-06,0.4746,0.43905
2006-01-09,0.47441,0.44026
2006-01-10,0.475,0.43992
2006-01-11,0.47555,0.44333
2006-01-12,0.4746,0.44214
2006-01-13,0.47362,0.44242
2006-01-16,0.47653,0.43954
2006-01-17,0.47366,0.44443
2006-01-18,0.47511,0.44478
2006-01-19,0.47324,0.44564
2006-01-20,0.47528,0.44485
2006-01-23,0.47547,0.44991
2006-01-24,0.46746,0.44897
2006-01-25,0.46765,0.44554
2006-01-26,0.46681,0.44722
2006-01-27,0.46834,0.44837
2006-01-30,0.47149,0.44772
2006-01-31,0.475,0.44741
2006-02-01,0.47359,0.44741
2006-02-02,0.47461,0.44769
2006-02-03,0.47563,0.44652
2006-02-06,0.47583,0.44858
2006-02-07,0.47901,0.44992
2006-02-08,0.47941,0.45367
2006-02-09,0.48058,0.4566
2006-02-10,0.4797,0.4569
2006-02-13,0.47978,0.45637
2006-02-14,0.48309,0.4536
2006-02-15,0.48277,0.44968
2006-02-16,0.48261,0.44799
2006-02-17,0.48448,0.44716
2006-02-20,0.48428,0.44713
2006-02-21,0.48156,0.44712
2006-02-22,0.48261,0.44657
2006-02-23,0.48387,0.4419
2006-02-24,0.48064,0.44157
2006-02-27,0.4831,0.44012
2006-02-28,0.4849,0.44337
2006-03-01,0.48396,0.44037
2006-03-02,0.48076,0.44143
2006-03-03,0.48209,0.445
2006-03-06,0.47812,0.44355
2006-03-07,0.47824,0.4443
2006-03-08,0.48241,0.44139
2006-03-09,0.48237,0.4396
2006-03-10,0.48213,0.43631
2006-03-13,0.48242,0.43441
2006-03-14,0.48247,0.43418
2006-03-15,0.48142,0.43531
2006-03-16,0.47838,0.43518
2006-03-17,0.47668,0.4358
2006-03-20,0.47214,0.43586
2006-03-21,0.47265,0.43934
2006-03-22,0.47398,0.442
2006-03-23,0.47692,0.44311
2006-03-24,0.47756,0.44766
2006-03-27,0.48099,0.45001
2006-03-28,0.47892,0.45001
2006-03-29,0.47658,0.45001
2006-03-30,0.47952,0.45203
2006-03-31,0.47619,0.4516
2006-04-03,0.47588,0.45094
2006-04-04,0.47749,0.45065
2006-04-05,0.47147,0.45378
2006-04-06,0.46974,0.45636
2006-04-07,0.46784,0.45428
2006-04-10,0.47295,0.45137
2006-04-11,0.47624,0.45479
2006-04-12,0.47617,0.44939
2006-04-13,0.47538,0.4489
2006-04-14,0.4766,0.45109
2006-04-17,0.4766,0.45468
2006-04-18,0.4766,0.45291
2006-04-19,0.47029,0.44922
2006-04-20,0.46663,0.44798
2006-04-21,0.46663,0.44616
2006-04-24,0.4678,0.44586
2006-04-25,0.46591,0.44521
2006-04-26,0.46366,0.44894
2006-04-27,0.46366,0.44842
2006-04-28,0.46407,0.45046
2006-05-01,0.45944,0.45083
2006-05-02,0.45944,0.44902
2006-05-03,0.45543,0.45269
2006-05-04,0.45571,0.45294
2006-05-05,0.4568,0.44839
2006-05-08,0.45334,0.44751
2006-05-09,0.45093,0.44744
2006-05-10,0.45294,0.45158
2006-05-11,0.45004,0.45052
2006-05-12,0.45226,0.449
2006-05-15,0.44533,0.45282
2006-05-16,0.44839,0.45706
2006-05-17,0.4487,0.45759
2006-05-18,0.44644,0.45663
2006-05-19,0.45027,0.45717
2006-05-22,0.45038,0.45657
2006-05-23,0.45087,0.4576
2006-05-24,0.44778,0.4596
2006-05-25,0.44744,0.45708
2006-05-26,0.4508,0.45901
2006-05-29,0.44932,0.46027
2006-05-30,0.4507,0.45925
2006-05-31,0.44785,0.46208
2006-06-01,0.44684,0.46712
2006-06-02,0.45148,0.47031
2006-06-05,0.44869,0.46897
2006-06-06,0.44374,0.46765
2006-06-07,0.44758,0.46822
2006-06-08,0.44961,0.46764
2006-06-09,0.45151,0.46608
2006-06-12,0.45422,0.46924
2006-06-13,0.458,0.46938
2006-06-14,0.4574,0.47587
2006-06-15,0.45769,0.47415
2006-06-16,0.45599,0.47576
2006-06-19,0.45451,0.47396
2006-06-20,0.45668,0.47122
2006-06-21,0.45831,0.4697
2006-06-22,0.45519,0.47436
2006-06-23,0.457,0.47354
2006-06-26,0.45993,0.47539
2006-06-27,0.45777,0.47467
2006-06-28,0.45755,0.47164
2006-06-29,0.45744,0.47433
2006-06-30,0.45894,0.47578
2006-07-03,0.45229,0.47428
2006-07-04,0.44957,0.47448
2006-07-05,0.44953,0.48218
2006-07-06,0.44943,0.48254
2006-07-07,0.45151,0.48124
2006-07-10,0.44999,0.47955
2006-07-11,0.45091,0.48185
2006-07-12,0.45148,0.47776
2006-07-13,0.45197,0.47148
2006-07-14,0.45304,0.47078
2006-07-17,0.45397,0.47551
2006-07-18,0.4585,0.47528
2006-07-19,0.45886,0.47602
2006-07-20,0.46066,0.47957
2006-07-21,0.4548,0.47567
2006-07-24,0.45347,0.47083
2006-07-25,0.45516,0.47254
2006-07-26,0.45505,0.47559
2006-07-27,0.45682,0.4786
2006-07-28,0.45144,0.47865
2006-07-31,0.45404,0.47421
2006-08-01,0.45038,0.47449
2006-08-02,0.45066,0.4696
2006-08-03,0.44929,0.46959
2006-08-04,0.44989,0.46604
2006-08-07,0.44973,0.46562
2006-08-08,0.44794,0.4631
2006-08-09,0.44863,0.4637
2006-08-10,0.44724,0.46373
2006-08-11,0.448,0.46336
2006-08-14,0.4508,0.46231
2006-08-15,0.45282,0.46022
2006-08-16,0.45257,0.46315
2006-08-17,0.45017,0.46544
2006-08-18,0.44716,0.46601
2006-08-21,0.44985,0.46909
2006-08-22,0.44578,0.47025
2006-08-23,0.4495,0.4684
2006-08-24,0.44966,0.46832
2006-08-25,0.44899,0.46917
2006-08-28,0.45142,0.46684
2006-08-29,0.45016,0.46551
2006-08-30,0.44995,0.46619
2006-08-31,0.4496,0.47032
2006-09-01,0.44845,0.46967
2006-09-04,0.44964,0.46246
2006-09-05,0.44841,0.45682
2006-09-06,0.44988,0.45693
2006-09-07,0.45048,0.45894
2006-09-08,0.45267,0.46012
2006-09-11,0.45332,0.46135
2006-09-12,0.45339,0.46146
2006-09-13,0.45354,0.46528
2006-09-14,0.45484,0.46668
2006-09-15,0.4532,0.46524
2006-09-18,0.45475,0.46871
2006-09-19,0.45519,0.46794
2006-09-20,0.45559,0.47195
2006-09-21,0.45495,0.47137
2006-09-22,0.45291,0.46871
2006-09-25,0.44987,0.46875
2006-09-26,0.45168,0.47285
2006-09-27,0.45427,0.47635
2006-09-28,0.45467,0.47738
2006-09-29,0.45363,0.47612
2006-10-02,0.45553,0.47509
2006-10-03,0.45463,0.476
2006-10-04,0.45278,0.48026
2006-10-05,0.45467,0.48006
2006-10-06,0.45334,0.4797
2006-10-09,0.45539,0.47517
2006-10-10,0.45759,0.47192
2006-10-11,0.45996,0.47411
2006-10-12,0.45978,0.47671
2006-10-13,0.46022,0.47727
2006-10-16,0.45952,0.47838
2006-10-17,0.46081,0.47762
2006-10-18,0.46048,0.47671
2006-10-19,0.45978,0.4801
2006-10-20,0.45912,0.47958
2006-10-23,0.45705,0.47946
2006-10-24,0.4593,0.47711
2006-10-25,0.45985,0.47982
2006-10-26,0.45835,0.47691
2006-10-27,0.45562,0.47558
2006-10-30,0.45478,0.47279
2006-10-31,0.45372,0.47248
2006-11-01,0.45447,0.47717
2006-11-02,0.4523,0.47776
2006-11-03,0.45195,0.4784
2006-11-06,0.45259,0.47646
2006-11-07,0.45481,0.48068
2006-11-08,0.45292,0.48512
2006-11-09,0.45218,0.48837
2006-11-10,0.45147,0.4885
2006-11-13,0.44908,0.4875
2006-11-14,0.45027,0.49021
2006-11-15,0.45048,0.48954
2006-11-16,0.45161,0.49147
2006-11-17,0.45119,0.49105
2006-11-20,0.45225,0.49042
2006-11-21,0.44989,0.49097
2006-11-22,0.45084,0.48565
2006-11-23,0.44839,0.49021
2006-11-24,0.44615,0.48709
2006-11-27,0.44189,0.4868
2006-11-28,0.44075,0.48755
2006-11-29,0.43964,0.48908
2006-11-30,0.43931,0.48631
2006-12-01,0.43788,0.4873
2006-12-04,0.43642,0.48829
2006-12-05,0.43429,0.4903
2006-12-06,0.43365,0.48738
2006-12-07,0.43551,0.48663
2006-12-08,0.43476,0.48958
2006-12-11,0.43545,0.48733
2006-12-12,0.43872,0.48647
2006-12-13,0.4365,0.48075
2006-12-14,0.43581,0.48092
2006-12-15,0.43822,0.47712
2006-12-18,0.4411,0.47796
2006-12-19,0.44147,0.47859
2006-12-20,0.43935,0.47883
2006-12-21,0.43786,0.47972
2006-12-22,0.43869,0.48307
2006-12-25,0.43822,0.48511
2006-12-26,0.43822,0.4836
2006-12-27,0.43822,0.4836
2006-12-28,0.4394,0.48388
2006-12-29,0.43893,0.48129
2007-01-01,0.43903,0.48499
2007-01-02,0.43903,0.48614
2007-01-03,0.43572,0.48495
2007-01-04,0.437,0.48303
2007-01-05,0.44125,0.47472
2007-01-08,0.44199,0.4746
2007-01-09,0.44472,0.47441
2007-01-10,0.44431,0.475
2007-01-11,0.44533,0.47555
2007-01-12,0.44547,0.4746
2007-01-15,0.44862,0.47362
2007-01-16,0.44695,0.47653
2007-01-17,0.44654,0.47366
2007-01-18,0.44806,0.47511
2007-01-19,0.44761,0.47324
2007-01-22,0.44637,0.47528
2007-01-23,0.44712,0.47547
2007-01-24,0.44356,0.46746
2007-01-25,0.44475,0.46765
2007-01-26,0.44568,0.46681
2007-01-29,0.44841,0.46834
2007-01-30,0.44788,0.47149
2007-01-31,0.44611,0.475
2007-02-01,0.44673,0.47359
2007-02-02,0.4447,0.47461
2007-02-05,0.44478,0.47563
2007-02-06,0.44805,0.47583
2007-02-07,0.44701,0.47901
2007-02-08,0.44591,0.47941
2007-02-09,0.44577,0.48058
2007-02-12,0.44522,0.4797
2007-02-13,0.44697,0.47978
2007-02-14,0.44471,0.48309
2007-02-15,0.44267,0.48277
2007-02-16,0.44082,0.48261
2007-02-19,0.4415,0.48448
2007-02-20,0.44106,0.48428
2007-02-21,0.44062,0.48156
2007-02-22,0.44062,0.48261
2007-02-23,0.44193,0.48387
2007-02-26,0.44115,0.48064
2007-02-27,0.44027,0.4831
2007-02-28,0.43794,0.4849
2007-03-01,0.43857,0.48396
2007-03-02,0.43811,0.48076
2007-03-05,0.44017,0.48209
2007-03-06,0.44286,0.47812
2007-03-07,0.44229,0.47824
2007-03-08,0.44111,0.48241
2007-03-09,0.44054,0.48237
2007-03-12,0.44044,0.48213
2007-03-13,0.44041,0.48242
2007-03-14,0.43834,0.48247
2007-03-15,0.43951,0.48142
2007-03-16,0.43808,0.47838
2007-03-19,0.43512,0.47668
2007-03-20,0.43584,0.47214
2007-03-21,0.43622,0.47265
2007-03-22,0.43632,0.47398
2007-03-23,0.43457,0.47692
2007-03-26,0.43558,0.47756
2007-03-27,0.43762,0.48099
2007-03-28,0.43493,0.47892
2007-03-29,0.43505,0.47658
2007-03-30,0.43492,0.47952
2007-04-02,0.43603,0.47619
2007-04-03,0.43469,0.47588
2007-04-04,0.4351,0.47749
2007-04-05,0.43529,0.47147
2007-04-06,0.43453,0.46974
2007-04-09,0.43453,0.46784
2007-04-10,0.43453,0.47295
2007-04-11,0.43282,0.47624
2007-04-12,0.43307,0.47617
2007-04-13,0.4315,0.47538
2007-04-16,0.42943,0.4766
2007-04-17,0.42893,0.4766
2007-04-18,0.42904,0.4766
2007-04-19,0.42815,0.47029
2007-04-20,0.4274,0.46663
2007-04-23,0.42753,0.46663
2007-04-24,0.42908,0.4678
2007-04-25,0.42851,0.46591
2007-04-26,0.4264,0.46366
2007-04-27,0.42814,0.46366
2007-04-30,0.42667,0.46407
2007-05-01,0.42822,0.45944
2007-05-02,0.42822,0.45944
2007-05-03,0.42876,0.45543
2007-05-04,0.42797,0.45571
2007-05-07,0.42961,0.4568
2007-05-08,0.42791,0.45334
2007-05-09,0.42986,0.45093
2007-05-10,0.43059,0.45294
2007-05-11,0.43092,0.45004
2007-05-14,0.43223,0.45226
2007-05-15,0.43044,0.44533
2007-05-16,0.43079,0.44839
2007-05-17,0.42964,0.4487
2007-05-18,0.43149,0.44644
2007-05-21,0.43274,0.45027
2007-05-22,0.4338,0.45038
2007-05-23,0.43348,0.45087
2007-05-24,0.43232,0.44778
2007-05-25,0.43367,0.44744
2007-05-28,0.4339,0.4508
2007-05-29,0.43351,0.44932
2007-05-30,0.43171,0.4507
2007-05-31,0.43458,0.44785
2007-06-01,0.43351,0.44684
2007-06-04,0.43406,0.45148
2007-06-05,0.43258,0.44869
2007-06-06,0.43098,0.44374
2007-06-07,0.43158,0.44758
2007-06-08,0.43304,0.44961
2007-06-11,0.43711,0.45151
2007-06-12,0.43692,0.45422
2007-06-13,0.43724,0.458
2007-06-14,0.43915,0.4574
2007-06-15,0.43859,0.45769
2007-06-18,0.43826,0.45599
2007-06-19,0.43539,0.45451
2007-06-20,0.43542,0.45668
2007-06-21,0.43472,0.45831
2007-06-22,0.43569,0.45519
2007-06-25,0.43427,0.457
2007-06-26,0.43362,0.45993
2007-06-27,0.43366,0.45777
2007-06-28,0.43437,0.45755
2007-06-29,0.43343,0.45744
2007-07-02,0.43221,0.45894
2007-07-03,0.42964,0.45229
2007-07-04,0.42923,0.44957
2007-07-05,0.42877,0.44953
2007-07-06,0.42815,0.44943
2007-07-09,0.42961,0.45151
2007-07-10,0.42882,0.44999
2007-07-11,0.42741,0.45091
2007-07-12,0.42471,0.45148
2007-07-13,0.4237,0.45197
2007-07-16,0.42389,0.45304
2007-07-17,0.42392,0.45397
2007-07-18,0.42422,0.4585
2007-07-19,0.42398,0.45886
2007-07-20,0.42272,0.46066
2007-07-23,0.42324,0.4548
2007-07-24,0.42269,0.45347
2007-07-25,0.42232,0.45516
2007-07-26,0.42509,0.45505
2007-07-27,0.42574,0.45682
2007-07-30,0.42795,0.45144
2007-07-31,0.4277,0.45404
2007-08-01,0.42621,0.45038
2007-08-02,0.42758,0.45066
2007-08-03,0.42755,0.44929
2007-08-06,0.42661,0.44989
2007-08-07,0.42278,0.44973
2007-08-08,0.42352,0.44794
2007-08-09,0.42352,0.44863
2007-08-10,0.42552,0.44724
2007-08-13,0.42799,0.448
2007-08-14,0.42795,0.4508
2007-08-15,0.42984,0.45282
2007-08-16,0.43351,0.45257
2007-08-17,0.43581,0.45017
2007-08-20,0.43422,0.44716
2007-08-21,0.43351,0.44985
2007-08-22,0.43248,0.44578
2007-08-23,0.43297,0.4495
2007-08-24,0.43038,0.44966
2007-08-27,0.42909,0.44899
2007-08-28,0.42773,0.45142
2007-08-29,0.42755,0.45016
2007-08-30,0.42858,0.44995
2007-08-31,0.42924,0.4496
2007-09-03,0.42627,0.44845
2007-09-04,0.42855,0.44964
2007-09-05,0.43019,0.44841
2007-09-06,0.42994,0.44988
2007-09-07,0.42739,0.45048
2007-09-10,0.42655,0.45267
2007-09-11,0.42349,0.45332
2007-09-12,0.4226,0.45339
2007-09-13,0.42074,0.45354
2007-09-14,0.42038,0.45484
2007-09-17,0.4215,0.4532
2007-09-18,0.42098,0.45475
2007-09-19,0.42129,0.45519
2007-09-20,0.41803,0.45559
2007-09-21,0.41639,0.45495
2007-09-24,0.41583,0.45291
2007-09-25,0.41394,0.44987
2007-09-26,0.41415,0.45168
2007-09-27,0.41353,0.45427
2007-09-28,0.41199,0.45467
2007-10-01,0.41202,0.45363
2007-10-02,0.41048,0.45553
2007-10-03,0.41242,0.45463
2007-10-04,0.41155,0.45278
2007-10-05,0.41406,0.45467
2007-10-08,0.41327,0.45334
2007-10-09,0.41465,0.45539
2007-10-10,0.41619,0.45759
2007-10-11,0.41298,0.45996
2007-10-12,0.41144,0.45978
2007-10-15,0.41219,0.46022
2007-10-16,0.41066,0.45952
2007-10-17,0.41286,0.46081
2007-10-18,0.41141,0.46048
2007-10-19,0.40856,0.45978
2007-10-22,0.40887,0.45912
2007-10-23,0.4124,0.45705
2007-10-24,0.40985,0.4593
2007-10-25,0.41054,0.45985
2007-10-26,0.40827,0.45835
2007-10-29,0.40615,0.45562
2007-10-30,0.40595,0.45478
2007-10-31,0.4055,0.45372
2007-11-01,0.40437,0.45447
2007-11-02,0.40505,0.4523
2007-11-05,0.40348,0.45195
2007-11-06,0.40323,0.45259
2007-11-07,0.40159,0.45481
2007-11-08,0.39682,0.45292
2007-11-09,0.39834,0.45218
2007-11-12,0.39788,0.45147
2007-11-13,0.40071,0.44908
2007-11-14,0.39995,0.45027
2007-11-15,0.39741,0.45048
2007-11-16,0.39907,0.45161
2007-11-19,0.39874,0.45119
2007-11-20,0.39866,0.45225
2007-11-21,0.39513,0.44989
2007-11-22,0.39436,0.45084
2007-11-23,0.39396,0.44839
2007-11-26,0.39449,0.44615
2007-11-27,0.39353,0.44189
2007-11-28,0.39277,0.44075
2007-11-29,0.39615,0.43964
2007-11-30,0.39639,0.43931
2007-12-03,0.39577,0.43788
2007-12-04,0.39834,0.43642
2007-12-05,0.39631,0.43429
2007-12-06,0.39688,0.43365
2007-12-07,0.40216,0.43551
2007-12-10,0.39953,0.43476
2007-12-11,0.39766,0.43545
2007-12-12,0.3989,0.43872
2007-12-13,0.39882,0.4365
2007-12-14,0.3986,0.43581
2007-12-17,0.40338,0.43822
2007-12-18,0.40664,0.4411
2007-12-19,0.40599,0.44147
2007-12-20,0.40686,0.43935
2007-12-21,0.40788,0.43786
2007-12-24,0.407,0.43869
2007-12-25,0.40649,0.43822
2007-12-26,0.40649,0.43822
2007-12-27,0.40649,0.43822
2007-12-28,0.40319,0.4394
2007-12-31,0.39836,0.43893
2008-01-01,0.39757,0.43903
2008-01-02,0.39757,0.43903
2008-01-03,?,0.43572
2008-01-04,?,0.437
2008-01-07,?,0.44125
2008-01-08,?,0.44199
2008-01-09,?,0.44472
2008-01-10,?,0.44431
2008-01-11,?,0.44533
2008-01-14,?,0.44547
2008-01-15,?,0.44862
2008-01-16,?,0.44695
2008-01-17,?,0.44654
2008-01-18,?,0.44806
2008-01-21,?,0.44761
2008-01-22,?,0.44637
2008-01-23,?,0.44712
2008-01-24,?,0.44356
2008-01-25,?,0.44475
2008-01-28,?,0.44568
2008-01-29,?,0.44841
2008-01-30,?,0.44788
2008-01-31,?,0.44611
2008-02-01,?,0.44673
2008-02-04,?,0.4447
2008-02-05,?,0.44478
2008-02-06,?,0.44805
2008-02-07,?,0.44701
2008-02-08,?,0.44591
2008-02-11,?,0.44577
2008-02-12,?,0.44522
2008-02-13,?,0.44697
2008-02-14,?,0.44471
2008-02-15,?,0.44267
2008-02-18,?,0.44082
2008-02-19,?,0.4415
2008-02-20,?,0.44106
2008-02-21,?,0.44062
2008-02-22,?,0.44062
2008-02-25,?,0.44193
2008-02-26,?,0.44115
2008-02-27,?,0.44027
2008-02-28,?,0.43794
2008-02-29,?,0.43794
2008-03-03,?,0.43811
2008-03-04,?,0.43811
2008-03-05,?,0.44017
2008-03-06,?,0.44286
2008-03-07,?,0.44229
2008-03-10,?,0.44054
2008-03-11,?,0.44054
2008-03-12,?,0.44044
2008-03-13,?,0.44041
2008-03-14,?,0.43834
2008-03-17,?,0.43808
2008-03-18,?,0.43808
2008-03-19,?,0.43512
2008-03-20,?,0.43584
2008-03-21,?,0.43622
2008-03-24,?,0.43457
2008-03-25,?,0.43457
2008-03-26,?,0.43558
2008-03-27,?,0.43762
2008-03-28,?,0.43493
2008-03-31,?,0.43492
2008-04-01,?,0.43492
2008-04-02,?,0.43603
2008-04-03,?,0.43469
2008-04-04,?,0.4351
2008-04-07,?,0.43453
2008-04-08,?,0.43453
2008-04-09,?,0.43453
2008-04-10,?,0.43453
2008-04-11,?,0.43282
2008-04-14,?,0.4315
2008-04-15,?,0.4315
2008-04-16,?,0.42943
2008-04-17,?,0.42893
2008-04-18,?,0.42904
2008-04-21,?,0.4274
2008-04-22,?,0.4274
2008-04-23,?,0.42753
2008-04-24,?,0.42908
2008-04-25,?,0.42851
2008-04-28,?,0.42814
2008-04-29,?,0.42814
2008-04-30,?,0.42667
2008-05-01,?,0.42822
2008-05-02,?,0.42822
2008-05-05,?,0.42797
2008-05-06,?,0.42797
2008-05-07,?,0.42961
2008-05-08,?,0.42791
2008-05-09,?,0.42986
2008-05-12,?,0.43092
2008-05-13,?,0.43092
2008-05-14,?,0.43223
2008-05-15,?,0.43044
2008-05-16,?,0.43079
2008-05-19,?,0.43149
2008-05-20,?,0.43149
2008-05-21,?,0.43274
2008-05-22,?,0.4338
2008-05-23,?,0.43348
2008-05-26,?,0.43367
2008-05-27,?,0.43367
2008-05-28,?,0.4339
2008-05-29,?,0.43351
2008-05-30,?,0.43171
2008-06-02,?,0.43351
2008-06-03,?,0.43351
2008-06-04,?,0.43406
2008-06-05,?,0.43258
2008-06-06,?,0.43098
2008-06-09,?,0.43304
2008-06-10,?,0.43304
2008-06-11,?,0.43711
2008-06-12,?,0.43692
2008-06-13,?,0.43724
2008-06-16,?,0.43859
2008-06-17,?,0.43859
2008-06-18,?,0.43826
2008-06-19,?,0.43539
2008-06-20,?,0.43542
2008-06-23,?,0.43569
2008-06-24,?,0.43569
2008-06-25,?,0.43427
2008-06-26,?,0.43362
2008-06-27,?,0.43366
2008-06-30,?,0.43343
2008-07-01,?,0.43343
2008-07-02,?,0.43221
2008-07-03,?,0.42964
2008-07-04,?,0.42923
2008-07-07,?,0.42815
2008-07-08,?,0.42815
2008-07-09,?,0.42961
2008-07-10,?,0.42882
2008-07-11,?,0.42741
2008-07-14,?,0.4237
2008-07-15,?,0.4237
2008-07-16,?,0.42389
2008-07-17,?,0.42392
2008-07-18,?,0.42422
2008-07-21,?,0.42272
2008-07-22,?,0.42272
2008-07-23,?,0.42324
2008-07-24,?,0.42269
2008-07-25,?,0.42232
2008-07-28,?,0.42574
2008-07-29,?,0.42574
2008-07-30,?,0.42795
2008-07-31,?,0.4277
2008-08-01,?,0.42621
2008-08-04,?,0.42755
2008-08-05,?,0.42755
2008-08-06,?,0.42661
2008-08-07,?,0.42278
2008-08-08,?,0.42352
2008-08-11,?,0.42552
2008-08-12,?,0.42552
2008-08-13,?,0.42799
2008-08-14,?,0.42795
2008-08-15,?,0.42984
2008-08-18,?,0.43581
2008-08-19,?,0.43581
2008-08-20,?,0.43422
2008-08-21,?,0.43351
2008-08-22,?,0.43248
2008-08-25,?,0.43038
2008-08-26,?,0.43038
2008-08-27,?,0.42909
2008-08-28,?,0.42773
2008-08-29,?,0.42755
2008-09-01,?,0.42924
2008-09-02,?,0.42924
2008-09-03,?,0.42627
2008-09-04,?,0.42855
2008-09-05,?,0.43019
2008-09-08,?,0.42739
2008-09-09,?,0.42739
2008-09-10,?,0.42655
2008-09-11,?,0.42349
2008-09-12,?,0.4226
2008-09-15,?,0.42038
2008-09-16,?,0.42038
2008-09-17,?,0.4215
2008-09-18,?,0.42098
2008-09-19,?,0.42129
2008-09-22,?,0.41639
2008-09-23,?,0.41639
2008-09-24,?,0.41583
2008-09-25,?,0.41394
2008-09-26,?,0.41415
2008-09-29,?,0.41199
2008-09-30,?,0.41199
2008-10-01,?,0.41202
2008-10-02,?,0.41048
2008-10-03,?,0.41242
2008-10-06,?,0.41406
2008-10-07,?,0.41406
2008-10-08,?,0.41327
2008-10-09,?,0.41465
2008-10-10,?,0.41619
2008-10-13,?,0.41144
